Datetime,100031297 (Promenade (nördl. Salzstraße)),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2024-09-01 00:00,100,3,19,23,6,48,1,0,0,0,0,0,0,0
2024-09-01 00:15,98,1,23,16,18,38,2,0,0,0,0,0,0,0
2024-09-01 00:30,64,0,26,11,5,22,0,0,0,0,0,0,0,0
2024-09-01 00:45,69,3,11,22,3,30,0,0,0,0,0,0,0,0
2024-09-01 01:00,67,2,14,11,4,36,0,0,0,0,0,0,0,0
2024-09-01 01:15,51,0,13,11,6,15,6,0,0,0,0,0,0,0
2024-09-01 01:30,60,1,22,7,10,19,1,0,0,0,0,0,0,0
2024-09-01 01:45,32,0,8,4,7,10,3,0,0,0,0,0,0,0
2024-09-01 02:00,46,1,11,9,7,17,1,0,0,0,0,0,0,0
2024-09-01 02:15,33,0,16,2,4,11,0,0,0,0,0,0,0,0
2024-09-01 02:30,42,1,11,7,3,18,2,0,0,0,0,0,0,0
2024-09-01 02:45,28,1,6,8,2,11,0,0,0,0,0,0,0,0
2024-09-01 03:00,18,0,5,0,2,11,0,0,0,0,0,0,0,0
2024-09-01 03:15,25,1,4,5,4,9,2,0,0,0,0,0,0,0
2024-09-01 03:30,14,2,3,2,0,7,0,0,0,0,0,0,0,0
2024-09-01 03:45,13,0,2,6,1,4,0,0,0,0,0,0,0,0
2024-09-01 04:00,17,0,5,3,1,7,1,0,0,0,0,0,0,0
2024-09-01 04:15,18,0,4,5,1,7,1,0,0,0,0,0,0,0
2024-09-01 04:30,9,0,1,1,0,6,1,0,0,0,0,0,0,0
2024-09-01 04:45,10,0,1,4,1,4,0,0,0,0,0,0,0,0
2024-09-01 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 05:15,21,1,8,3,1,6,2,0,0,0,0,0,0,0
2024-09-01 05:30,26,2,7,4,1,12,0,0,0,0,0,0,0,0
2024-09-01 05:45,11,0,5,1,0,5,0,0,0,0,0,0,0,0
2024-09-01 06:00,11,0,4,3,1,2,1,0,0,0,0,0,0,0
2024-09-01 06:15,12,1,2,4,1,4,0,0,0,0,0,0,0,0
2024-09-01 06:30,19,0,7,2,1,9,0,0,0,0,0,0,0,0
2024-09-01 06:45,14,0,6,3,0,5,0,0,0,0,0,0,0,0
2024-09-01 07:00,13,1,6,3,0,3,0,0,0,0,0,0,0,0
2024-09-01 07:15,33,1,19,5,0,8,0,0,0,0,0,0,0,0
2024-09-01 07:30,22,0,9,3,3,6,1,0,0,0,0,0,0,0
2024-09-01 07:45,23,0,14,0,1,8,0,0,0,0,0,0,0,0
2024-09-01 08:00,31,0,20,3,2,6,0,0,0,0,0,0,0,0
2024-09-01 08:15,35,0,20,1,3,11,0,0,0,0,0,0,0,0
2024-09-01 08:30,35,0,19,3,2,11,0,0,0,0,0,0,0,0
2024-09-01 08:45,61,0,39,3,5,14,0,0,0,0,0,0,0,0
2024-09-01 09:00,48,0,27,4,4,13,0,0,0,0,0,0,0,0
2024-09-01 09:15,91,0,56,3,8,21,3,0,0,0,0,0,0,0
2024-09-01 09:30,104,1,39,16,7,40,1,0,0,0,0,0,0,0
2024-09-01 09:45,135,2,69,13,13,37,1,0,0,0,0,0,0,0
2024-09-01 10:00,123,1,52,9,5,54,2,0,0,0,0,0,0,0
2024-09-01 10:15,141,1,79,13,9,38,1,0,0,0,0,0,0,0
2024-09-01 10:30,157,2,73,16,11,55,0,0,0,0,0,0,0,0
2024-09-01 10:45,182,3,80,16,18,65,0,0,0,0,0,0,0,0
2024-09-01 11:00,124,1,57,9,11,45,1,0,0,0,0,0,0,0
2024-09-01 11:15,163,4,62,10,26,54,7,0,0,0,0,0,0,0
2024-09-01 11:30,141,1,64,13,15,45,3,0,0,0,0,0,0,0
2024-09-01 11:45,187,2,85,18,11,71,0,0,0,0,0,0,0,0
2024-09-01 12:00,181,2,66,26,11,76,0,0,0,0,0,0,0,0
2024-09-01 12:15,195,0,87,19,20,68,1,0,0,0,0,0,0,0
2024-09-01 12:30,190,4,84,25,6,70,1,0,0,0,0,0,0,0
2024-09-01 12:45,221,5,105,21,16,73,1,0,0,0,0,0,0,0
2024-09-01 13:00,182,1,66,18,16,81,0,0,0,0,0,0,0,0
2024-09-01 13:15,191,0,81,24,16,68,2,0,0,0,0,0,0,0
2024-09-01 13:30,225,0,93,24,21,87,0,0,0,0,0,0,0,0
2024-09-01 13:45,232,0,94,26,20,91,1,0,0,0,0,0,0,0
2024-09-01 14:00,208,3,81,21,20,81,2,0,0,0,0,0,0,0
2024-09-01 14:15,204,0,103,13,22,66,0,0,0,0,0,0,0,0
2024-09-01 14:30,241,1,108,22,26,82,2,0,0,0,0,0,0,0
2024-09-01 14:45,268,1,130,23,29,85,0,0,0,0,0,0,0,0
2024-09-01 15:00,211,0,88,24,18,78,3,0,0,0,0,0,0,0
2024-09-01 15:15,222,1,91,26,15,88,1,0,0,0,0,0,0,0
2024-09-01 15:30,231,1,88,28,20,94,0,0,0,0,0,0,0,0
2024-09-01 15:45,286,2,112,37,16,119,0,0,0,0,0,0,0,0
2024-09-01 16:00,250,6,90,35,21,97,1,0,0,0,0,0,0,0
2024-09-01 16:15,232,1,88,31,20,91,1,0,0,0,0,0,0,0
2024-09-01 16:30,259,2,106,31,23,95,2,0,0,0,0,0,0,0
2024-09-01 16:45,255,1,114,19,31,88,2,0,0,0,0,0,0,0
2024-09-01 17:00,188,1,76,21,14,76,0,0,0,0,0,0,0,0
2024-09-01 17:15,209,1,91,20,17,80,0,0,0,0,0,0,0,0
2024-09-01 17:30,270,7,88,48,20,106,1,0,0,0,0,0,0,0
2024-09-01 17:45,287,2,117,26,30,112,0,0,0,0,0,0,0,0
2024-09-01 18:00,242,1,92,25,31,93,0,0,0,0,0,0,0,0
2024-09-01 18:15,229,1,104,27,18,77,2,0,0,0,0,0,0,0
2024-09-01 18:30,240,1,97,23,28,89,2,0,0,0,0,0,0,0
2024-09-01 18:45,219,5,87,26,16,84,1,0,0,0,0,0,0,0
2024-09-01 19:00,167,0,71,22,13,60,1,0,0,0,0,0,0,0
2024-09-01 19:15,146,1,64,16,12,53,0,0,0,0,0,0,0,0
2024-09-01 19:30,164,0,70,20,13,61,0,0,0,0,0,0,0,0
2024-09-01 19:45,161,2,54,28,15,62,0,0,0,0,0,0,0,0
2024-09-01 20:00,189,3,75,29,11,71,0,0,0,0,0,0,0,0
2024-09-01 20:15,175,3,65,24,9,74,0,0,0,0,0,0,0,0
2024-09-01 20:30,146,2,47,21,6,69,1,0,0,0,0,0,0,0
2024-09-01 20:45,129,4,36,25,14,50,0,0,0,0,0,0,0,0
2024-09-01 21:00,133,1,46,16,4,65,1,0,0,0,0,0,0,0
2024-09-01 21:15,105,0,42,8,15,40,0,0,0,0,0,0,0,0
2024-09-01 21:30,83,2,25,11,6,38,1,0,0,0,0,0,0,0
2024-09-01 21:45,78,2,25,13,6,32,0,0,0,0,0,0,0,0
2024-09-01 22:00,79,1,21,15,3,39,0,0,0,0,0,0,0,0
2024-09-01 22:15,73,2,22,10,1,38,0,0,0,0,0,0,0,0
2024-09-01 22:30,50,1,16,7,3,23,0,0,0,0,0,0,0,0
2024-09-01 22:45,26,0,8,2,3,13,0,0,0,0,0,0,0,0
2024-09-01 23:00,23,0,3,2,1,17,0,0,0,0,0,0,0,0
2024-09-01 23:15,27,0,7,6,3,11,0,0,0,0,0,0,0,0
2024-09-01 23:30,18,0,4,5,1,8,0,0,0,0,0,0,0,0
2024-09-01 23:45,30,0,7,6,0,16,1,0,0,0,0,0,0,0
