Datetime,100031297 (Promenade (nördl. Salzstraße)),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2024-10-01 00:00,25,0,12,0,9,2,2,0,0,0,0,0,0,0
2024-10-01 00:15,21,0,8,2,2,9,0,0,0,0,0,0,0,0
2024-10-01 00:30,31,0,9,4,6,12,0,0,0,0,0,0,0,0
2024-10-01 00:45,13,1,3,1,1,5,2,0,0,0,0,0,0,0
2024-10-01 01:00,13,1,2,2,2,6,0,0,0,0,0,0,0,0
2024-10-01 01:15,20,1,4,5,2,7,1,0,0,0,0,0,0,0
2024-10-01 01:30,20,1,5,3,1,10,0,0,0,0,0,0,0,0
2024-10-01 01:45,21,0,3,5,2,10,1,0,0,0,0,0,0,0
2024-10-01 02:00,11,0,1,4,1,5,0,0,0,0,0,0,0,0
2024-10-01 02:15,14,1,2,3,2,5,1,0,0,0,0,0,0,0
2024-10-01 02:30,4,0,0,2,0,2,0,0,0,0,0,0,0,0
2024-10-01 02:45,8,0,0,2,0,4,2,0,0,0,0,0,0,0
2024-10-01 03:00,6,0,0,3,0,3,0,0,0,0,0,0,0,0
2024-10-01 03:15,7,0,1,1,1,4,0,0,0,0,0,0,0,0
2024-10-01 03:30,6,0,1,1,1,2,1,0,0,0,0,0,0,0
2024-10-01 03:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-10-01 04:00,5,0,3,0,1,0,1,0,0,0,0,0,0,0
2024-10-01 04:15,4,0,2,0,2,0,0,0,0,0,0,0,0,0
2024-10-01 04:30,10,0,5,1,0,4,0,0,0,0,0,0,0,0
2024-10-01 04:45,9,0,6,1,0,2,0,0,0,0,0,0,0,0
2024-10-01 05:00,8,0,5,1,0,2,0,0,0,0,0,0,0,0
2024-10-01 05:15,31,0,18,2,0,10,1,0,0,0,0,0,0,0
2024-10-01 05:30,28,1,18,1,2,6,0,0,0,0,0,0,0,0
2024-10-01 05:45,49,1,28,4,3,11,2,0,0,0,0,0,0,0
2024-10-01 06:00,56,1,34,0,6,15,0,0,0,0,0,0,0,0
2024-10-01 06:15,109,0,60,7,5,36,1,0,0,0,0,0,0,0
2024-10-01 06:30,121,0,57,5,4,54,1,0,0,0,0,0,0,0
2024-10-01 06:45,189,1,121,11,8,46,2,0,0,0,0,0,0,0
2024-10-01 07:00,185,0,106,5,17,55,2,0,0,0,0,0,0,0
2024-10-01 07:15,307,0,168,9,32,97,1,0,0,0,0,0,0,0
2024-10-01 07:30,523,1,262,21,63,168,8,0,0,0,0,0,0,0
2024-10-01 07:45,436,2,225,19,32,156,2,0,0,0,0,0,0,0
2024-10-01 08:00,356,2,189,10,38,115,2,0,0,0,0,0,0,0
2024-10-01 08:15,343,6,191,13,27,102,4,0,0,0,0,0,0,0
2024-10-01 08:30,305,3,156,11,28,102,5,0,0,0,0,0,0,0
2024-10-01 08:45,276,2,154,8,33,79,0,0,0,0,0,0,0,0
2024-10-01 09:00,185,0,105,10,11,56,3,0,0,0,0,0,0,0
2024-10-01 09:15,178,1,86,9,11,70,1,0,0,0,0,0,0,0
2024-10-01 09:30,167,1,84,12,6,61,3,0,0,0,0,0,0,0
2024-10-01 09:45,206,1,101,12,22,70,0,0,0,0,0,0,0,0
2024-10-01 10:00,117,0,51,9,5,49,3,0,0,0,0,0,0,0
2024-10-01 10:15,103,1,53,4,7,38,0,0,0,0,0,0,0,0
2024-10-01 10:30,94,0,38,5,9,40,2,0,0,0,0,0,0,0
2024-10-01 10:45,98,0,56,5,9,26,2,0,0,0,0,0,0,0
2024-10-01 11:00,103,0,56,8,6,31,2,0,0,0,0,0,0,0
2024-10-01 11:15,106,1,51,9,4,37,4,0,0,0,0,0,0,0
2024-10-01 11:30,105,0,69,3,3,29,1,0,0,0,0,0,0,0
2024-10-01 11:45,114,0,58,12,7,35,2,0,0,0,0,0,0,0
2024-10-01 12:00,139,0,75,9,9,44,2,0,0,0,0,0,0,0
2024-10-01 12:15,131,1,60,12,8,47,3,0,0,0,0,0,0,0
2024-10-01 12:30,144,0,63,11,5,65,0,0,0,0,0,0,0,0
2024-10-01 12:45,162,0,74,16,4,66,2,0,0,0,0,0,0,0
2024-10-01 13:00,169,0,88,7,14,59,1,0,0,0,0,0,0,0
2024-10-01 13:15,169,6,71,20,8,63,1,0,0,0,0,0,0,0
2024-10-01 13:30,152,0,62,9,2,77,2,0,0,0,0,0,0,0
2024-10-01 13:45,199,2,84,17,9,84,3,0,0,0,0,0,0,0
2024-10-01 14:00,217,2,76,28,8,100,3,0,0,0,0,0,0,0
2024-10-01 14:15,207,2,93,17,10,82,3,0,0,0,0,0,0,0
2024-10-01 14:30,222,2,104,12,12,90,2,0,0,0,0,0,0,0
2024-10-01 14:45,254,2,110,17,14,110,1,0,0,0,0,0,0,0
2024-10-01 15:00,225,2,94,13,14,97,5,0,0,0,0,0,0,0
2024-10-01 15:15,254,2,134,17,19,78,4,0,0,0,0,0,0,0
2024-10-01 15:30,235,0,117,14,15,88,1,0,0,0,0,0,0,0
2024-10-01 15:45,311,0,145,20,26,116,4,0,0,0,0,0,0,0
2024-10-01 16:00,295,1,126,19,20,125,4,0,0,0,0,0,0,0
2024-10-01 16:15,294,1,143,24,25,99,2,0,0,0,0,0,0,0
