Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2022-01-01 00:00,3,0,1,0,1,1,0,0,0,0,0,0,0,0
2022-01-01 00:15,12,0,4,2,2,4,0,0,0,0,0,0,0,0
2022-01-01 00:30,33,1,7,8,2,15,0,0,0,0,0,0,0,0
2022-01-01 00:45,40,0,13,5,8,13,1,0,0,0,0,0,0,0
2022-01-01 01:00,33,4,11,9,1,8,0,0,0,0,0,0,0,0
2022-01-01 01:15,48,2,12,12,6,16,0,0,0,0,0,0,0,0
2022-01-01 01:30,47,1,17,7,8,13,1,0,0,0,0,0,0,0
2022-01-01 01:45,60,3,18,13,5,21,0,0,0,0,0,0,0,0
2022-01-01 02:00,59,0,22,10,12,14,1,0,0,0,0,0,0,0
2022-01-01 02:15,49,0,19,8,7,14,1,0,0,0,0,0,0,0
2022-01-01 02:30,54,3,20,8,9,14,0,0,0,0,0,0,0,0
2022-01-01 02:45,81,2,26,12,22,19,0,0,0,0,0,0,0,0
2022-01-01 03:00,97,2,30,19,13,32,1,0,0,0,0,0,0,0
2022-01-01 03:15,82,1,32,10,13,24,2,0,0,0,0,0,0,0
2022-01-01 03:30,34,2,10,5,6,10,1,0,0,0,0,0,0,0
2022-01-01 03:45,66,2,23,11,10,20,0,0,0,0,0,0,0,0
2022-01-01 04:00,51,1,15,11,6,18,0,0,0,0,0,0,0,0
2022-01-01 04:15,49,0,17,9,10,13,0,0,0,0,0,0,0,0
2022-01-01 04:30,35,0,16,1,9,5,4,0,0,0,0,0,0,0
2022-01-01 04:45,33,1,11,8,3,9,1,0,0,0,0,0,0,0
2022-01-01 05:00,22,1,6,5,4,6,0,0,0,0,0,0,0,0
2022-01-01 05:15,19,0,7,2,3,7,0,0,0,0,0,0,0,0
2022-01-01 05:30,17,0,12,0,2,2,1,0,0,0,0,0,0,0
2022-01-01 05:45,21,0,5,6,3,7,0,0,0,0,0,0,0,0
2022-01-01 06:00,17,1,6,1,5,2,2,0,0,0,0,0,0,0
2022-01-01 06:15,12,0,3,2,2,5,0,0,0,0,0,0,0,0
2022-01-01 06:30,17,1,5,4,1,5,1,0,0,0,0,0,0,0
2022-01-01 06:45,12,0,9,0,1,2,0,0,0,0,0,0,0,0
2022-01-01 07:00,12,0,8,0,3,1,0,0,0,0,0,0,0,0
2022-01-01 07:15,7,0,3,1,1,2,0,0,0,0,0,0,0,0
2022-01-01 07:30,12,0,3,2,1,6,0,0,0,0,0,0,0,0
2022-01-01 07:45,17,0,8,2,2,5,0,0,0,0,0,0,0,0
2022-01-01 08:00,11,0,2,5,1,3,0,0,0,0,0,0,0,0
2022-01-01 08:15,9,0,5,1,1,2,0,0,0,0,0,0,0,0
2022-01-01 08:30,4,0,2,0,1,1,0,0,0,0,0,0,0,0
2022-01-01 08:45,13,0,6,3,0,4,0,0,0,0,0,0,0,0
2022-01-01 09:00,9,0,5,1,0,3,0,0,0,0,0,0,0,0
2022-01-01 09:15,15,0,3,2,1,9,0,0,0,0,0,0,0,0
2022-01-01 09:30,9,0,5,0,2,2,0,0,0,0,0,0,0,0
2022-01-01 09:45,19,0,8,4,2,5,0,0,0,0,0,0,0,0
2022-01-01 10:00,13,0,7,3,1,2,0,0,0,0,0,0,0,0
