Datetime,100031297 (Promenade (nördl. Salzstraße)),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2024-04-01 00:00,25,0,9,4,1,11,0,0,0,0,0,0,0,0
2024-04-01 00:15,28,0,8,4,5,9,2,0,0,0,0,0,0,0
2024-04-01 00:30,9,0,4,0,1,4,0,0,0,0,0,0,0,0
2024-04-01 00:45,19,0,10,2,3,3,1,0,0,0,0,0,0,0
2024-04-01 01:00,11,0,6,0,3,1,1,0,0,0,0,0,0,0
2024-04-01 01:15,11,0,7,0,1,2,1,0,0,0,0,0,0,0
2024-04-01 01:30,6,1,3,1,0,1,0,0,0,0,0,0,0,0
2024-04-01 01:45,5,0,1,1,0,2,1,0,0,0,0,0,0,0
2024-04-01 02:00,19,1,8,3,3,4,0,0,0,0,0,0,0,0
2024-04-01 02:15,6,0,2,1,0,2,1,0,0,0,0,0,0,0
2024-04-01 02:30,5,0,2,1,0,2,0,0,0,0,0,0,0,0
2024-04-01 02:45,8,0,4,1,1,2,0,0,0,0,0,0,0,0
2024-04-01 03:00,7,0,3,0,3,0,1,0,0,0,0,0,0,0
2024-04-01 03:15,5,1,0,1,1,2,0,0,0,0,0,0,0,0
2024-04-01 03:30,4,0,3,1,0,0,0,0,0,0,0,0,0,0
2024-04-01 03:45,5,0,2,3,0,0,0,0,0,0,0,0,0,0
2024-04-01 04:00,3,0,1,2,0,0,0,0,0,0,0,0,0,0
2024-04-01 04:15,6,0,2,1,0,3,0,0,0,0,0,0,0,0
2024-04-01 04:30,4,0,1,1,0,2,0,0,0,0,0,0,0,0
2024-04-01 04:45,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-04-01 05:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-04-01 05:15,8,0,3,1,2,2,0,0,0,0,0,0,0,0
2024-04-01 05:30,11,1,5,1,0,4,0,0,0,0,0,0,0,0
2024-04-01 05:45,11,0,5,1,1,4,0,0,0,0,0,0,0,0
2024-04-01 06:00,6,0,3,0,0,3,0,0,0,0,0,0,0,0
2024-04-01 06:15,10,0,4,2,0,4,0,0,0,0,0,0,0,0
2024-04-01 06:30,10,1,5,1,0,3,0,0,0,0,0,0,0,0
2024-04-01 06:45,7,0,2,3,0,2,0,0,0,0,0,0,0,0
2024-04-01 07:00,4,0,2,1,0,1,0,0,0,0,0,0,0,0
2024-04-01 07:15,16,1,7,2,2,4,0,0,0,0,0,0,0,0
2024-04-01 07:30,11,0,7,1,0,3,0,0,0,0,0,0,0,0
2024-04-01 07:45,9,0,5,1,1,2,0,0,0,0,0,0,0,0
2024-04-01 08:00,6,0,5,1,0,0,0,0,0,0,0,0,0,0
2024-04-01 08:15,5,0,3,0,1,1,0,0,0,0,0,0,0,0
2024-04-01 08:30,12,0,9,1,1,1,0,0,0,0,0,0,0,0
2024-04-01 08:45,11,0,7,1,0,3,0,0,0,0,0,0,0,0
2024-04-01 09:00,8,0,6,0,0,2,0,0,0,0,0,0,0,0
2024-04-01 09:15,19,0,10,1,2,6,0,0,0,0,0,0,0,0
2024-04-01 09:30,17,0,13,1,0,3,0,0,0,0,0,0,0,0
2024-04-01 09:45,27,1,12,6,0,6,2,0,0,0,0,0,0,0
2024-04-01 10:00,23,0,12,1,2,7,1,0,0,0,0,0,0,0
2024-04-01 10:15,28,0,17,0,2,9,0,0,0,0,0,0,0,0
2024-04-01 10:30,15,0,4,3,3,5,0,0,0,0,0,0,0,0
2024-04-01 10:45,20,1,13,0,0,6,0,0,0,0,0,0,0,0
2024-04-01 11:00,24,1,11,3,0,8,1,0,0,0,0,0,0,0
2024-04-01 11:15,26,1,14,0,2,9,0,0,0,0,0,0,0,0
2024-04-01 11:30,41,0,21,1,4,15,0,0,0,0,0,0,0,0
2024-04-01 11:45,36,0,21,3,1,11,0,0,0,0,0,0,0,0
2024-04-01 12:00,34,0,13,4,2,12,3,0,0,0,0,0,0,0
2024-04-01 12:15,36,1,15,4,3,12,1,0,0,0,0,0,0,0
2024-04-01 12:30,38,1,17,3,1,15,1,0,0,0,0,0,0,0
2024-04-01 12:45,55,0,28,5,4,17,1,0,0,0,0,0,0,0
2024-04-01 13:00,39,0,19,4,1,14,1,0,0,0,0,0,0,0
2024-04-01 13:15,48,2,20,10,0,15,1,0,0,0,0,0,0,0
2024-04-01 13:30,24,0,14,1,0,9,0,0,0,0,0,0,0,0
2024-04-01 13:45,65,0,31,9,3,22,0,0,0,0,0,0,0,0
2024-04-01 14:00,41,0,14,6,1,20,0,0,0,0,0,0,0,0
2024-04-01 14:15,53,0,23,8,3,19,0,0,0,0,0,0,0,0
2024-04-01 14:30,54,2,17,9,4,21,1,0,0,0,0,0,0,0
