Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2023-01-01 00:00,1,1,0,0,0,0
2023-01-01 00:15,6,1,5,0,0,0
2023-01-01 00:30,13,7,6,0,0,0
2023-01-01 00:45,22,11,11,0,0,0
2023-01-01 01:00,31,12,19,0,0,0
2023-01-01 01:15,30,21,9,0,0,0
2023-01-01 01:30,32,14,18,0,0,0
2023-01-01 01:45,25,12,13,0,0,0
2023-01-01 02:00,31,18,13,0,0,0
2023-01-01 02:15,19,6,13,0,0,0
2023-01-01 02:30,43,24,19,0,0,0
2023-01-01 02:45,27,10,17,0,0,0
2023-01-01 03:00,39,18,21,0,0,0
2023-01-01 03:15,47,16,31,0,0,0
2023-01-01 03:30,22,4,18,0,0,0
2023-01-01 03:45,37,26,11,0,0,0
2023-01-01 04:00,24,13,11,0,0,0
2023-01-01 04:15,20,14,6,0,0,0
2023-01-01 04:30,15,5,10,0,0,0
2023-01-01 04:45,21,8,13,0,0,0
2023-01-01 05:00,10,8,2,0,0,0
2023-01-01 05:15,13,6,7,0,0,0
2023-01-01 05:30,13,4,9,0,0,0
2023-01-01 05:45,9,3,6,0,0,0
2023-01-01 06:00,19,13,6,0,0,0
2023-01-01 06:15,5,2,3,0,0,0
2023-01-01 06:30,9,7,2,0,0,0
2023-01-01 06:45,12,5,7,0,0,0
2023-01-01 07:00,6,5,1,0,0,0
2023-01-01 07:15,5,2,3,0,0,0
2023-01-01 07:30,6,6,0,0,0,0
2023-01-01 07:45,1,0,1,0,0,0
2023-01-01 08:00,3,3,0,0,0,0
2023-01-01 08:15,4,4,0,0,0,0
2023-01-01 08:30,5,2,3,0,0,0
2023-01-01 08:45,3,2,1,0,0,0
2023-01-01 09:00,5,3,2,0,0,0
2023-01-01 09:15,5,2,3,0,0,0
2023-01-01 09:30,6,5,1,0,0,0
2023-01-01 09:45,3,2,1,0,0,0
2023-01-01 10:00,3,2,1,0,0,0
2023-01-01 10:15,4,2,2,0,0,0
2023-01-01 10:30,1,1,0,0,0,0
2023-01-01 10:45,5,3,2,0,0,0
2023-01-01 11:00,4,3,1,0,0,0
2023-01-01 11:15,4,1,3,0,0,0
2023-01-01 11:30,12,7,5,0,0,0
2023-01-01 11:45,7,5,2,0,0,0
2023-01-01 12:00,11,7,4,0,0,0
2023-01-01 12:15,25,12,13,0,0,0
2023-01-01 12:30,17,9,8,0,0,0
2023-01-01 12:45,22,12,10,0,0,0
2023-01-01 13:00,22,14,8,0,0,0
2023-01-01 13:15,17,12,5,0,0,0
2023-01-01 13:30,28,23,5,0,0,0
2023-01-01 13:45,50,33,17,0,0,0
