Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2023-09-01 00:00,8,5,3,0,0,0
2023-09-01 00:15,11,7,4,0,0,0
2023-09-01 00:30,8,4,4,0,0,0
2023-09-01 00:45,11,4,7,0,0,0
2023-09-01 01:00,5,4,1,0,0,0
2023-09-01 01:15,3,0,3,0,0,0
2023-09-01 01:30,6,0,6,0,0,0
2023-09-01 01:45,1,0,1,0,0,0
2023-09-01 02:00,1,0,1,0,0,0
2023-09-01 02:15,0,0,0,0,0,0
2023-09-01 02:30,0,0,0,0,0,0
2023-09-01 02:45,3,0,3,0,0,0
2023-09-01 03:00,2,0,2,0,0,0
2023-09-01 03:15,2,2,0,0,0,0
2023-09-01 03:30,1,1,0,0,0,0
2023-09-01 03:45,1,0,1,0,0,0
2023-09-01 04:00,0,0,0,0,0,0
2023-09-01 04:15,1,1,0,0,0,0
2023-09-01 04:30,1,1,0,0,0,0
2023-09-01 04:45,1,1,0,0,0,0
2023-09-01 05:00,2,1,1,0,0,0
2023-09-01 05:15,6,4,2,0,0,0
2023-09-01 05:30,11,8,3,0,0,0
2023-09-01 05:45,24,14,10,0,0,0
2023-09-01 06:00,14,8,6,0,0,0
2023-09-01 06:15,24,12,12,0,0,0
2023-09-01 06:30,27,19,8,0,0,0
2023-09-01 06:45,55,33,22,0,0,0
2023-09-01 07:00,69,51,18,0,0,0
2023-09-01 07:15,141,109,32,0,0,0
2023-09-01 07:30,239,207,32,0,0,0
2023-09-01 07:45,160,122,38,0,0,0
2023-09-01 08:00,94,74,20,0,0,0
2023-09-01 08:15,117,75,42,0,0,0
2023-09-01 08:30,118,93,25,0,0,0
2023-09-01 08:45,128,106,22,0,0,0
2023-09-01 09:00,158,140,18,0,0,0
2023-09-01 09:15,86,65,21,0,0,0
2023-09-01 09:30,98,72,26,0,0,0
2023-09-01 09:45,106,86,20,0,0,0
2023-09-01 10:00,94,66,28,0,0,0
2023-09-01 10:15,84,60,24,0,0,0
2023-09-01 10:30,73,51,22,0,0,0
2023-09-01 10:45,86,59,27,0,0,0
2023-09-01 11:00,85,56,29,0,0,0
2023-09-01 11:15,104,66,38,0,0,0
2023-09-01 11:30,100,73,27,0,0,0
2023-09-01 11:45,111,73,38,0,0,0
2023-09-01 12:00,98,70,28,0,0,0
2023-09-01 12:15,129,75,54,0,0,0
2023-09-01 12:30,117,56,61,0,0,0
2023-09-01 12:45,122,62,60,0,0,0
2023-09-01 13:00,145,68,77,0,0,0
2023-09-01 13:15,144,85,59,0,0,0
2023-09-01 13:30,122,72,50,0,0,0
2023-09-01 13:45,123,69,54,0,0,0
2023-09-01 14:00,138,74,64,0,0,0
2023-09-01 14:15,126,77,49,0,0,0
2023-09-01 14:30,117,69,48,0,0,0
2023-09-01 14:45,133,73,60,0,0,0
2023-09-01 15:00,129,69,60,0,0,0
2023-09-01 15:15,107,63,44,0,0,0
2023-09-01 15:30,98,49,49,0,0,0
2023-09-01 15:45,109,52,57,0,0,0
2023-09-01 16:00,112,54,58,0,0,0
2023-09-01 16:15,136,74,62,0,0,0
2023-09-01 16:30,121,68,53,0,0,0
2023-09-01 16:45,102,61,41,0,0,0
2023-09-01 17:00,114,57,57,0,0,0
2023-09-01 17:15,99,57,42,0,0,0
2023-09-01 17:30,108,62,46,0,0,0
2023-09-01 17:45,124,75,49,0,0,0
2023-09-01 18:00,113,67,46,0,0,0
2023-09-01 18:15,122,77,45,0,0,0
2023-09-01 18:30,92,56,36,0,0,0
2023-09-01 18:45,121,79,42,0,0,0
2023-09-01 19:00,98,55,43,0,0,0
2023-09-01 19:15,69,52,17,0,0,0
2023-09-01 19:30,65,35,30,0,0,0
2023-09-01 19:45,86,44,42,0,0,0
2023-09-01 20:00,58,37,21,0,0,0
2023-09-01 20:15,46,23,23,0,0,0
2023-09-01 20:30,52,36,16,0,0,0
2023-09-01 20:45,35,18,17,0,0,0
2023-09-01 21:00,49,33,16,0,0,0
2023-09-01 21:15,34,15,19,0,0,0
2023-09-01 21:30,34,14,20,0,0,0
2023-09-01 21:45,42,18,24,0,0,0
2023-09-01 22:00,41,19,22,0,0,0
2023-09-01 22:15,40,14,26,0,0,0
2023-09-01 22:30,31,13,18,0,0,0
2023-09-01 22:45,46,18,28,0,0,0
2023-09-01 23:00,22,10,12,0,0,0
2023-09-01 23:15,35,19,16,0,0,0
2023-09-01 23:30,38,11,27,0,0,0
2023-09-01 23:45,26,17,9,0,0,0
2023-09-02 00:00,22,11,11,0,0,0
2023-09-02 00:15,19,8,11,0,0,0
2023-09-02 00:30,13,7,6,0,0,0
2023-09-02 00:45,15,6,9,0,0,0
2023-09-02 01:00,14,4,10,0,0,0
2023-09-02 01:15,8,4,4,0,0,0
2023-09-02 01:30,11,4,7,0,0,0
2023-09-02 01:45,17,9,8,0,0,0
2023-09-02 02:00,11,9,2,0,0,0
2023-09-02 02:15,7,4,3,0,0,0
2023-09-02 02:30,5,2,3,0,0,0
2023-09-02 02:45,9,5,4,0,0,0
2023-09-02 03:00,10,5,5,0,0,0
2023-09-02 03:15,4,3,1,0,0,0
2023-09-02 03:30,13,6,7,0,0,0
2023-09-02 03:45,10,3,7,0,0,0
2023-09-02 04:00,3,1,2,0,0,0
2023-09-02 04:15,2,1,1,0,0,0
2023-09-02 04:30,1,0,1,0,0,0
2023-09-02 04:45,2,1,1,0,0,0
2023-09-02 05:00,1,1,0,0,0,0
2023-09-02 05:15,4,3,1,0,0,0
2023-09-02 05:30,6,6,0,0,0,0
2023-09-02 05:45,10,5,5,0,0,0
2023-09-02 06:00,2,1,1,0,0,0
2023-09-02 06:15,3,1,2,0,0,0
2023-09-02 06:30,10,6,4,0,0,0
2023-09-02 06:45,14,12,2,0,0,0
2023-09-02 07:00,15,12,3,0,0,0
2023-09-02 07:15,27,20,7,0,0,0
2023-09-02 07:30,18,13,5,0,0,0
2023-09-02 07:45,31,20,11,0,0,0
2023-09-02 08:00,15,13,2,0,0,0
2023-09-02 08:15,19,14,5,0,0,0
2023-09-02 08:30,24,19,5,0,0,0
2023-09-02 08:45,57,49,8,0,0,0
2023-09-02 09:00,43,31,12,0,0,0
2023-09-02 09:15,59,47,12,0,0,0
2023-09-02 09:30,69,58,11,0,0,0
2023-09-02 09:45,114,95,19,0,0,0
2023-09-02 10:00,112,89,23,0,0,0
2023-09-02 10:15,97,73,24,0,0,0
2023-09-02 10:30,118,85,33,0,0,0
2023-09-02 10:45,127,98,29,0,0,0
2023-09-02 11:00,124,98,26,0,0,0
2023-09-02 11:15,135,105,30,0,0,0
2023-09-02 11:30,120,83,37,0,0,0
2023-09-02 11:45,136,93,43,0,0,0
2023-09-02 12:00,139,87,52,0,0,0
2023-09-02 12:15,146,104,42,0,0,0
2023-09-02 12:30,114,78,36,0,0,0
2023-09-02 12:45,142,93,49,0,0,0
2023-09-02 13:00,126,79,47,0,0,0
2023-09-02 13:15,140,81,59,0,0,0
2023-09-02 13:30,130,69,61,0,0,0
2023-09-02 13:45,141,83,58,0,0,0
2023-09-02 14:00,116,59,57,0,0,0
2023-09-02 14:15,107,62,45,0,0,0
2023-09-02 14:30,138,71,67,0,0,0
2023-09-02 14:45,132,76,56,0,0,0
2023-09-02 15:00,133,81,52,0,0,0
2023-09-02 15:15,121,72,49,0,0,0
2023-09-02 15:30,88,36,52,0,0,0
2023-09-02 15:45,109,67,42,0,0,0
2023-09-02 16:00,96,61,35,0,0,0
2023-09-02 16:15,99,62,37,0,0,0
2023-09-02 16:30,106,58,48,0,0,0
2023-09-02 16:45,95,49,46,0,0,0
2023-09-02 17:00,87,50,37,0,0,0
2023-09-02 17:15,104,53,51,0,0,0
2023-09-02 17:30,110,55,55,0,0,0
2023-09-02 17:45,111,67,44,0,0,0
