Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2021-06-01 00:00,21,4,17,0,0,0
2021-06-01 00:15,21,13,8,0,0,0
2021-06-01 00:30,5,1,4,0,0,0
2021-06-01 00:45,4,2,2,0,0,0
2021-06-01 01:00,7,6,1,0,0,0
2021-06-01 01:15,1,1,0,0,0,0
2021-06-01 01:30,3,0,3,0,0,0
2021-06-01 01:45,4,3,1,0,0,0
2021-06-01 02:00,4,0,4,0,0,0
2021-06-01 02:15,3,1,2,0,0,0
2021-06-01 02:30,2,0,2,0,0,0
2021-06-01 02:45,4,3,1,0,0,0
2021-06-01 03:00,1,1,0,0,0,0
2021-06-01 03:15,8,7,1,0,0,0
2021-06-01 03:30,0,0,0,0,0,0
2021-06-01 03:45,1,1,0,0,0,0
2021-06-01 04:00,4,4,0,0,0,0
2021-06-01 04:15,1,1,0,0,0,0
2021-06-01 04:30,1,0,1,0,0,0
2021-06-01 04:45,1,1,0,0,0,0
2021-06-01 05:00,1,1,0,0,0,0
2021-06-01 05:15,3,2,1,0,0,0
2021-06-01 05:30,13,10,3,0,0,0
2021-06-01 05:45,15,7,8,0,0,0
2021-06-01 06:00,20,10,10,0,0,0
2021-06-01 06:15,42,23,19,0,0,0
2021-06-01 06:30,61,42,19,0,0,0
2021-06-01 06:45,56,40,16,0,0,0
2021-06-01 07:00,93,68,25,0,0,0
2021-06-01 07:15,128,82,46,0,0,0
2021-06-01 07:30,205,147,58,0,0,0
2021-06-01 07:45,255,204,51,0,0,0
2021-06-01 08:00,211,174,37,0,0,0
2021-06-01 08:15,163,129,34,0,0,0
2021-06-01 08:30,144,104,40,0,0,0
2021-06-01 08:45,154,94,60,0,0,0
2021-06-01 09:00,128,87,41,0,0,0
2021-06-01 09:15,110,81,29,0,0,0
2021-06-01 09:30,96,57,39,0,0,0
2021-06-01 09:45,137,93,44,0,0,0
2021-06-01 10:00,89,61,28,0,0,0
2021-06-01 10:15,94,62,32,0,0,0
2021-06-01 10:30,108,75,33,0,0,0
2021-06-01 10:45,114,72,42,0,0,0
2021-06-01 11:00,97,62,35,0,0,0
2021-06-01 11:15,114,76,38,0,0,0
2021-06-01 11:30,114,66,48,0,0,0
2021-06-01 11:45,145,90,55,0,0,0
2021-06-01 12:00,141,90,51,0,0,0
2021-06-01 12:15,145,79,66,0,0,0
2021-06-01 12:30,122,67,55,0,0,0
2021-06-01 12:45,120,59,61,0,0,0
2021-06-01 13:00,140,74,66,0,0,0
2021-06-01 13:15,170,82,88,0,0,0
2021-06-01 13:30,159,76,83,0,0,0
2021-06-01 13:45,147,68,79,0,0,0
2021-06-01 14:00,166,85,81,0,0,0
2021-06-01 14:15,180,97,83,0,0,0
2021-06-01 14:30,202,112,90,0,0,0
2021-06-01 14:45,164,94,70,0,0,0
2021-06-01 15:00,168,92,76,0,0,0
2021-06-01 15:15,145,83,62,0,0,0
2021-06-01 15:30,163,88,75,0,0,0
2021-06-01 15:45,173,92,81,0,0,0
2021-06-01 16:00,216,105,111,0,0,0
2021-06-01 16:15,204,106,98,0,0,0
2021-06-01 16:30,191,93,98,0,0,0
2021-06-01 16:45,223,121,102,0,0,0
2021-06-01 17:00,209,107,102,0,0,0
2021-06-01 17:15,208,107,101,0,0,0
2021-06-01 17:30,171,95,76,0,0,0
2021-06-01 17:45,225,133,92,0,0,0
2021-06-01 18:00,192,99,93,0,0,0
2021-06-01 18:15,185,93,92,0,0,0
2021-06-01 18:30,145,68,77,0,0,0
2021-06-01 18:45,168,83,85,0,0,0
2021-06-01 19:00,147,70,77,0,0,0
2021-06-01 19:15,116,73,43,0,0,0
2021-06-01 19:30,88,57,31,0,0,0
2021-06-01 19:45,103,62,41,0,0,0
2021-06-01 20:00,98,66,32,0,0,0
2021-06-01 20:15,88,40,48,0,0,0
2021-06-01 20:30,59,33,26,0,0,0
2021-06-01 20:45,66,43,23,0,0,0
2021-06-01 21:00,67,43,24,0,0,0
2021-06-01 21:15,55,29,26,0,0,0
2021-06-01 21:30,36,21,15,0,0,0
2021-06-01 21:45,67,36,31,0,0,0
2021-06-01 22:00,49,32,17,0,0,0
2021-06-01 22:15,42,26,16,0,0,0
2021-06-01 22:30,33,11,22,0,0,0
2021-06-01 22:45,36,9,27,0,0,0
2021-06-01 23:00,42,16,26,0,0,0
2021-06-01 23:15,15,7,8,0,0,0
2021-06-01 23:30,33,14,19,0,0,0
2021-06-01 23:45,22,8,14,0,0,0
2021-06-02 00:00,14,6,8,0,0,0
2021-06-02 00:15,9,4,5,0,0,0
2021-06-02 00:30,12,7,5,0,0,0
2021-06-02 00:45,8,2,6,0,0,0
2021-06-02 01:00,5,4,1,0,0,0
2021-06-02 01:15,5,2,3,0,0,0
2021-06-02 01:30,5,2,3,0,0,0
2021-06-02 01:45,6,3,3,0,0,0
2021-06-02 02:00,2,1,1,0,0,0
2021-06-02 02:15,4,1,3,0,0,0
2021-06-02 02:30,2,2,0,0,0,0
2021-06-02 02:45,1,0,1,0,0,0
2021-06-02 03:00,0,0,0,0,0,0
2021-06-02 03:15,3,0,3,0,0,0
2021-06-02 03:30,3,3,0,0,0,0
2021-06-02 03:45,0,0,0,0,0,0
2021-06-02 04:00,6,4,2,0,0,0
2021-06-02 04:15,4,2,2,0,0,0
2021-06-02 04:30,3,1,2,0,0,0
2021-06-02 04:45,5,1,4,0,0,0
2021-06-02 05:00,3,2,1,0,0,0
2021-06-02 05:15,6,4,2,0,0,0
2021-06-02 05:30,13,8,5,0,0,0
2021-06-02 05:45,18,8,10,0,0,0
2021-06-02 06:00,14,8,6,0,0,0
2021-06-02 06:15,34,19,15,0,0,0
2021-06-02 06:30,47,35,12,0,0,0
2021-06-02 06:45,65,46,19,0,0,0
2021-06-02 07:00,90,73,17,0,0,0
2021-06-02 07:15,128,78,50,0,0,0
2021-06-02 07:30,165,121,44,0,0,0
2021-06-02 07:45,272,214,58,0,0,0
2021-06-02 08:00,238,201,37,0,0,0
2021-06-02 08:15,199,140,59,0,0,0
2021-06-02 08:30,169,143,26,0,0,0
2021-06-02 08:45,176,126,50,0,0,0
2021-06-02 09:00,121,86,35,0,0,0
2021-06-02 09:15,151,104,47,0,0,0
2021-06-02 09:30,123,89,34,0,0,0
2021-06-02 09:45,150,100,50,0,0,0
2021-06-02 10:00,129,84,45,0,0,0
2021-06-02 10:15,155,101,54,0,0,0
2021-06-02 10:30,142,85,57,0,0,0
2021-06-02 10:45,172,112,60,0,0,0
2021-06-02 11:00,142,93,49,0,0,0
2021-06-02 11:15,145,95,50,0,0,0
2021-06-02 11:30,164,98,66,0,0,0
2021-06-02 11:45,177,101,76,0,0,0
2021-06-02 12:00,181,101,80,0,0,0
2021-06-02 12:15,168,111,57,0,0,0
2021-06-02 12:30,176,104,72,0,0,0
2021-06-02 12:45,158,97,61,0,0,0
2021-06-02 13:00,144,72,72,0,0,0
2021-06-02 13:15,150,74,76,0,0,0
2021-06-02 13:30,149,84,65,0,0,0
2021-06-02 13:45,158,86,72,0,0,0
2021-06-02 14:00,164,93,71,0,0,0
2021-06-02 14:15,130,58,72,0,0,0
2021-06-02 14:30,161,80,81,0,0,0
2021-06-02 14:45,178,101,77,0,0,0
2021-06-02 15:00,164,97,67,0,0,0
2021-06-02 15:15,132,71,61,0,0,0
2021-06-02 15:30,170,102,68,0,0,0
2021-06-02 15:45,163,70,93,0,0,0
2021-06-02 16:00,183,108,75,0,0,0
2021-06-02 16:15,154,95,59,0,0,0
2021-06-02 16:30,139,80,59,0,0,0
2021-06-02 16:45,164,94,70,0,0,0
2021-06-02 17:00,174,95,79,0,0,0
2021-06-02 17:15,201,121,80,0,0,0
2021-06-02 17:30,189,109,80,0,0,0
2021-06-02 17:45,205,111,94,0,0,0
2021-06-02 18:00,172,100,72,0,0,0
2021-06-02 18:15,174,95,79,0,0,0
2021-06-02 18:30,167,98,69,0,0,0
2021-06-02 18:45,164,113,51,0,0,0
2021-06-02 19:00,140,74,66,0,0,0
2021-06-02 19:15,145,97,48,0,0,0
2021-06-02 19:30,112,74,38,0,0,0
2021-06-02 19:45,102,61,41,0,0,0
2021-06-02 20:00,113,71,42,0,0,0
2021-06-02 20:15,98,58,40,0,0,0
2021-06-02 20:30,80,50,30,0,0,0
2021-06-02 20:45,73,47,26,0,0,0
2021-06-02 21:00,80,54,26,0,0,0
2021-06-02 21:15,74,40,34,0,0,0
2021-06-02 21:30,78,47,31,0,0,0
2021-06-02 21:45,58,32,26,0,0,0
2021-06-02 22:00,57,33,24,0,0,0
2021-06-02 22:15,61,36,25,0,0,0
2021-06-02 22:30,46,20,26,0,0,0
2021-06-02 22:45,57,39,18,0,0,0
2021-06-02 23:00,53,26,27,0,0,0
2021-06-02 23:15,40,18,22,0,0,0
2021-06-02 23:30,45,26,19,0,0,0
2021-06-02 23:45,60,38,22,0,0,0
