Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2024-09-01 00:00,49,9,40,0,0,0
2024-09-01 00:15,46,11,35,0,0,0
2024-09-01 00:30,27,9,18,0,0,0
2024-09-01 00:45,23,4,19,0,0,0
2024-09-01 01:00,29,10,19,0,0,0
2024-09-01 01:15,21,3,18,0,0,0
2024-09-01 01:30,16,4,12,0,0,0
2024-09-01 01:45,13,4,9,0,0,0
2024-09-01 02:00,6,1,5,0,0,0
2024-09-01 02:15,8,1,7,0,0,0
2024-09-01 02:30,18,3,15,0,0,0
2024-09-01 02:45,8,4,4,0,0,0
2024-09-01 03:00,11,2,9,0,0,0
2024-09-01 03:15,13,1,12,0,0,0
2024-09-01 03:30,6,2,4,0,0,0
2024-09-01 03:45,7,1,6,0,0,0
2024-09-01 04:00,7,3,4,0,0,0
2024-09-01 04:15,5,2,3,0,0,0
2024-09-01 04:30,5,1,4,0,0,0
2024-09-01 04:45,4,1,3,0,0,0
2024-09-01 05:00,1,1,0,0,0,0
2024-09-01 05:15,5,4,1,0,0,0
2024-09-01 05:30,2,2,0,0,0,0
2024-09-01 05:45,3,0,3,0,0,0
2024-09-01 06:00,1,1,0,0,0,0
2024-09-01 06:15,5,2,3,0,0,0
2024-09-01 06:30,5,4,1,0,0,0
2024-09-01 06:45,5,1,4,0,0,0
2024-09-01 07:00,4,3,1,0,0,0
2024-09-01 07:15,10,7,3,0,0,0
2024-09-01 07:30,13,5,8,0,0,0
2024-09-01 07:45,5,0,5,0,0,0
2024-09-01 08:00,15,12,3,0,0,0
2024-09-01 08:15,16,13,3,0,0,0
2024-09-01 08:30,9,6,3,0,0,0
2024-09-01 08:45,20,12,8,0,0,0
2024-09-01 09:00,23,18,5,0,0,0
2024-09-01 09:15,37,25,12,0,0,0
2024-09-01 09:30,26,13,13,0,0,0
2024-09-01 09:45,38,29,9,0,0,0
2024-09-01 10:00,24,17,7,0,0,0
2024-09-01 10:15,37,24,13,0,0,0
2024-09-01 10:30,59,34,25,0,0,0
2024-09-01 10:45,58,37,21,0,0,0
2024-09-01 11:00,43,25,18,0,0,0
2024-09-01 11:15,68,52,16,0,0,0
2024-09-01 11:30,54,31,23,0,0,0
2024-09-01 11:45,83,50,33,0,0,0
2024-09-01 12:00,55,24,31,0,0,0
2024-09-01 12:15,62,43,19,0,0,0
2024-09-01 12:30,59,35,24,0,0,0
2024-09-01 12:45,70,45,25,0,0,0
2024-09-01 13:00,62,35,27,0,0,0
2024-09-01 13:15,63,41,22,0,0,0
2024-09-01 13:30,76,41,35,0,0,0
2024-09-01 13:45,83,45,38,0,0,0
2024-09-01 14:00,54,26,28,0,0,0
2024-09-01 14:15,83,53,30,0,0,0
2024-09-01 14:30,88,54,34,0,0,0
2024-09-01 14:45,89,55,34,0,0,0
2024-09-01 15:00,64,34,30,0,0,0
2024-09-01 15:15,70,36,34,0,0,0
2024-09-01 15:30,67,39,28,0,0,0
2024-09-01 15:45,61,32,29,0,0,0
2024-09-01 16:00,67,35,32,0,0,0
2024-09-01 16:15,61,23,38,0,0,0
2024-09-01 16:30,60,25,35,0,0,0
2024-09-01 16:45,71,36,35,0,0,0
2024-09-01 17:00,90,49,41,0,0,0
2024-09-01 17:15,58,26,32,0,0,0
2024-09-01 17:30,72,40,32,0,0,0
2024-09-01 17:45,81,41,40,0,0,0
2024-09-01 18:00,75,43,32,0,0,0
2024-09-01 18:15,84,52,32,0,0,0
2024-09-01 18:30,45,24,21,0,0,0
2024-09-01 18:45,47,30,17,0,0,0
2024-09-01 19:00,46,26,20,0,0,0
2024-09-01 19:15,54,28,26,0,0,0
2024-09-01 19:30,63,27,36,0,0,0
2024-09-01 19:45,45,19,26,0,0,0
2024-09-01 20:00,57,25,32,0,0,0
2024-09-01 20:15,43,16,27,0,0,0
2024-09-01 20:30,29,21,8,0,0,0
2024-09-01 20:45,33,18,15,0,0,0
2024-09-01 21:00,34,18,16,0,0,0
2024-09-01 21:15,24,15,9,0,0,0
2024-09-01 21:30,20,8,12,0,0,0
2024-09-01 21:45,26,18,8,0,0,0
2024-09-01 22:00,20,11,9,0,0,0
2024-09-01 22:15,18,9,9,0,0,0
2024-09-01 22:30,10,5,5,0,0,0
2024-09-01 22:45,12,7,5,0,0,0
2024-09-01 23:00,10,2,8,0,0,0
2024-09-01 23:15,10,8,2,0,0,0
2024-09-01 23:30,3,1,2,0,0,0
2024-09-01 23:45,4,0,4,0,0,0
2024-09-02 00:00,4,3,1,0,0,0
2024-09-02 00:15,3,0,3,0,0,0
2024-09-02 00:30,2,0,2,0,0,0
2024-09-02 00:45,1,1,0,0,0,0
2024-09-02 01:00,1,0,1,0,0,0
2024-09-02 01:15,1,0,1,0,0,0
2024-09-02 01:30,1,1,0,0,0,0
2024-09-02 01:45,1,1,0,0,0,0
2024-09-02 02:00,1,0,1,0,0,0
2024-09-02 02:15,0,0,0,0,0,0
2024-09-02 02:30,0,0,0,0,0,0
2024-09-02 02:45,0,0,0,0,0,0
2024-09-02 03:00,2,1,1,0,0,0
2024-09-02 03:15,1,1,0,0,0,0
2024-09-02 03:30,3,1,2,0,0,0
2024-09-02 03:45,1,1,0,0,0,0
2024-09-02 04:00,0,0,0,0,0,0
2024-09-02 04:15,0,0,0,0,0,0
2024-09-02 04:30,0,0,0,0,0,0
2024-09-02 04:45,0,0,0,0,0,0
2024-09-02 05:00,2,1,1,0,0,0
2024-09-02 05:15,3,3,0,0,0,0
2024-09-02 05:30,12,6,6,0,0,0
2024-09-02 05:45,10,5,5,0,0,0
2024-09-02 06:00,15,10,5,0,0,0
2024-09-02 06:15,22,8,14,0,0,0
2024-09-02 06:30,47,28,19,0,0,0
2024-09-02 06:45,53,33,20,0,0,0
2024-09-02 07:00,77,60,17,0,0,0
2024-09-02 07:15,139,98,41,0,0,0
2024-09-02 07:30,235,172,63,0,0,0
2024-09-02 07:45,188,123,65,0,0,0
2024-09-02 08:00,125,93,32,0,0,0
2024-09-02 08:15,143,102,41,0,0,0
2024-09-02 08:30,115,88,27,0,0,0
2024-09-02 08:45,128,93,35,0,0,0
2024-09-02 09:00,86,58,28,0,0,0
2024-09-02 09:15,73,56,17,0,0,0
2024-09-02 09:30,90,63,27,0,0,0
2024-09-02 09:45,86,60,26,0,0,0
2024-09-02 10:00,77,58,19,0,0,0
2024-09-02 10:15,83,60,23,0,0,0
2024-09-02 10:30,85,61,24,0,0,0
2024-09-02 10:45,99,72,27,0,0,0
2024-09-02 11:00,92,58,34,0,0,0
2024-09-02 11:15,96,64,32,0,0,0
2024-09-02 11:30,93,50,43,0,0,0
2024-09-02 11:45,99,69,30,0,0,0
2024-09-02 12:00,93,57,36,0,0,0
2024-09-02 12:15,92,60,32,0,0,0
2024-09-02 12:30,115,55,60,0,0,0
2024-09-02 12:45,103,50,53,0,0,0
2024-09-02 13:00,113,55,58,0,0,0
2024-09-02 13:15,101,50,51,0,0,0
2024-09-02 13:30,97,44,53,0,0,0
2024-09-02 13:45,94,62,32,0,0,0
2024-09-02 14:00,98,43,55,0,0,0
2024-09-02 14:15,111,55,56,0,0,0
2024-09-02 14:30,133,68,65,0,0,0
2024-09-02 14:45,128,76,52,0,0,0
2024-09-02 15:00,109,53,56,0,0,0
2024-09-02 15:15,122,64,58,0,0,0
2024-09-02 15:30,116,62,54,0,0,0
2024-09-02 15:45,122,69,53,0,0,0
2024-09-02 16:00,149,69,80,0,0,0
2024-09-02 16:15,153,74,79,0,0,0
2024-09-02 16:30,122,64,58,0,0,0
2024-09-02 16:45,182,89,93,0,0,0
2024-09-02 17:00,149,77,72,0,0,0
2024-09-02 17:15,138,79,59,0,0,0
2024-09-02 17:30,153,71,82,0,0,0
2024-09-02 17:45,171,86,85,0,0,0
2024-09-02 18:00,152,66,86,0,0,0
2024-09-02 18:15,114,62,52,0,0,0
2024-09-02 18:30,102,52,50,0,0,0
2024-09-02 18:45,104,51,53,0,0,0
2024-09-02 19:00,82,35,47,0,0,0
2024-09-02 19:15,84,36,48,0,0,0
2024-09-02 19:30,72,28,44,0,0,0
2024-09-02 19:45,64,32,32,0,0,0
2024-09-02 20:00,65,35,30,0,0,0
2024-09-02 20:15,50,26,24,0,0,0
2024-09-02 20:30,40,14,26,0,0,0
2024-09-02 20:45,63,23,40,0,0,0
2024-09-02 21:00,43,16,27,0,0,0
2024-09-02 21:15,33,15,18,0,0,0
2024-09-02 21:30,27,10,17,0,0,0
2024-09-02 21:45,29,10,19,0,0,0
2024-09-02 22:00,22,4,18,0,0,0
2024-09-02 22:15,27,15,12,0,0,0
2024-09-02 22:30,22,9,13,0,0,0
2024-09-02 22:45,16,8,8,0,0,0
2024-09-02 23:00,21,11,10,0,0,0
2024-09-02 23:15,11,4,7,0,0,0
2024-09-02 23:30,8,2,6,0,0,0
2024-09-02 23:45,6,2,4,0,0,0
