Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2024-07-01 00:00,3,0,3,0,0,0
2024-07-01 00:15,5,1,4,0,0,0
2024-07-01 00:30,3,3,0,0,0,0
2024-07-01 00:45,2,0,2,0,0,0
2024-07-01 01:00,2,0,2,0,0,0
2024-07-01 01:15,3,2,1,0,0,0
2024-07-01 01:30,0,0,0,0,0,0
2024-07-01 01:45,1,0,1,0,0,0
2024-07-01 02:00,2,0,2,0,0,0
2024-07-01 02:15,0,0,0,0,0,0
2024-07-01 02:30,0,0,0,0,0,0
2024-07-01 02:45,1,0,1,0,0,0
2024-07-01 03:00,0,0,0,0,0,0
2024-07-01 03:15,1,0,1,0,0,0
2024-07-01 03:30,0,0,0,0,0,0
2024-07-01 03:45,0,0,0,0,0,0
2024-07-01 04:00,0,0,0,0,0,0
2024-07-01 04:15,2,2,0,0,0,0
2024-07-01 04:30,1,0,1,0,0,0
2024-07-01 04:45,2,2,0,0,0,0
2024-07-01 05:00,5,3,2,0,0,0
2024-07-01 05:15,4,3,1,0,0,0
2024-07-01 05:30,10,6,4,0,0,0
2024-07-01 05:45,14,10,4,0,0,0
2024-07-01 06:00,20,10,10,0,0,0
2024-07-01 06:15,26,19,7,0,0,0
2024-07-01 06:30,41,24,17,0,0,0
2024-07-01 06:45,54,29,25,0,0,0
2024-07-01 07:00,62,39,23,0,0,0
2024-07-01 07:15,99,67,32,0,0,0
2024-07-01 07:30,197,151,46,0,0,0
2024-07-01 07:45,182,133,49,0,0,0
2024-07-01 08:00,139,99,40,0,0,0
2024-07-01 08:15,134,93,41,0,0,0
2024-07-01 08:30,116,87,29,0,0,0
2024-07-01 08:45,130,94,36,0,0,0
2024-07-01 09:00,108,85,23,0,0,0
2024-07-01 09:15,89,63,26,0,0,0
2024-07-01 09:30,109,81,28,0,0,0
2024-07-01 09:45,110,91,19,0,0,0
2024-07-01 10:00,88,67,21,0,0,0
2024-07-01 10:15,86,60,26,0,0,0
2024-07-01 10:30,84,51,33,0,0,0
2024-07-01 10:45,95,65,30,0,0,0
2024-07-01 11:00,82,45,37,0,0,0
2024-07-01 11:15,84,49,35,0,0,0
2024-07-01 11:30,77,44,33,0,0,0
2024-07-01 11:45,112,73,39,0,0,0
2024-07-01 12:00,106,58,48,0,0,0
2024-07-01 12:15,120,65,55,0,0,0
2024-07-01 12:30,98,51,47,0,0,0
2024-07-01 12:45,108,64,44,0,0,0
2024-07-01 13:00,137,64,73,0,0,0
2024-07-01 13:15,116,47,69,0,0,0
2024-07-01 13:30,109,55,54,0,0,0
2024-07-01 13:45,140,68,72,0,0,0
2024-07-01 14:00,123,62,61,0,0,0
2024-07-01 14:15,77,37,40,0,0,0
2024-07-01 14:30,70,32,38,0,0,0
2024-07-01 14:45,100,57,43,0,0,0
2024-07-01 15:00,87,39,48,0,0,0
2024-07-01 15:15,81,40,41,0,0,0
2024-07-01 15:30,95,43,52,0,0,0
2024-07-01 15:45,154,75,79,0,0,0
2024-07-01 16:00,179,97,82,0,0,0
2024-07-01 16:15,126,66,60,0,0,0
2024-07-01 16:30,137,75,62,0,0,0
2024-07-01 16:45,111,49,62,0,0,0
2024-07-01 17:00,137,64,73,0,0,0
2024-07-01 17:15,138,70,68,0,0,0
2024-07-01 17:30,81,34,47,0,0,0
2024-07-01 17:45,120,41,79,0,0,0
2024-07-01 18:00,123,49,74,0,0,0
2024-07-01 18:15,120,55,65,0,0,0
2024-07-01 18:30,98,40,58,0,0,0
2024-07-01 18:45,109,58,51,0,0,0
2024-07-01 19:00,82,31,51,0,0,0
2024-07-01 19:15,71,27,44,0,0,0
2024-07-01 19:30,57,28,29,0,0,0
2024-07-01 19:45,72,36,36,0,0,0
2024-07-01 20:00,59,22,37,0,0,0
2024-07-01 20:15,38,13,25,0,0,0
2024-07-01 20:30,33,11,22,0,0,0
2024-07-01 20:45,37,16,21,0,0,0
2024-07-01 21:00,39,17,22,0,0,0
2024-07-01 21:15,44,15,29,0,0,0
2024-07-01 21:30,31,9,22,0,0,0
2024-07-01 21:45,41,20,21,0,0,0
2024-07-01 22:00,32,17,15,0,0,0
2024-07-01 22:15,31,12,19,0,0,0
2024-07-01 22:30,27,7,20,0,0,0
2024-07-01 22:45,20,8,12,0,0,0
2024-07-01 23:00,17,8,9,0,0,0
2024-07-01 23:15,22,11,11,0,0,0
2024-07-01 23:30,6,2,4,0,0,0
2024-07-01 23:45,15,9,6,0,0,0
2024-07-02 00:00,8,2,6,0,0,0
2024-07-02 00:15,4,2,2,0,0,0
2024-07-02 00:30,7,3,4,0,0,0
2024-07-02 00:45,2,1,1,0,0,0
2024-07-02 01:00,1,1,0,0,0,0
2024-07-02 01:15,1,0,1,0,0,0
2024-07-02 01:30,2,0,2,0,0,0
2024-07-02 01:45,2,0,2,0,0,0
2024-07-02 02:00,0,0,0,0,0,0
2024-07-02 02:15,2,2,0,0,0,0
2024-07-02 02:30,0,0,0,0,0,0
2024-07-02 02:45,0,0,0,0,0,0
2024-07-02 03:00,0,0,0,0,0,0
2024-07-02 03:15,0,0,0,0,0,0
2024-07-02 03:30,0,0,0,0,0,0
2024-07-02 03:45,2,2,0,0,0,0
2024-07-02 04:00,1,0,1,0,0,0
2024-07-02 04:15,1,1,0,0,0,0
2024-07-02 04:30,2,0,2,0,0,0
2024-07-02 04:45,1,1,0,0,0,0
2024-07-02 05:00,5,3,2,0,0,0
2024-07-02 05:15,7,3,4,0,0,0
2024-07-02 05:30,11,6,5,0,0,0
2024-07-02 05:45,17,7,10,0,0,0
2024-07-02 06:00,19,12,7,0,0,0
2024-07-02 06:15,27,11,16,0,0,0
2024-07-02 06:30,32,25,7,0,0,0
2024-07-02 06:45,49,29,20,0,0,0
2024-07-02 07:00,82,55,27,0,0,0
2024-07-02 07:15,107,70,37,0,0,0
2024-07-02 07:30,219,167,52,0,0,0
2024-07-02 07:45,189,127,62,0,0,0
2024-07-02 08:00,133,96,37,0,0,0
2024-07-02 08:15,149,110,39,0,0,0
2024-07-02 08:30,130,93,37,0,0,0
2024-07-02 08:45,119,95,24,0,0,0
2024-07-02 09:00,83,64,19,0,0,0
2024-07-02 09:15,79,57,22,0,0,0
2024-07-02 09:30,81,49,32,0,0,0
2024-07-02 09:45,99,79,20,0,0,0
2024-07-02 10:00,88,70,18,0,0,0
2024-07-02 10:15,75,49,26,0,0,0
2024-07-02 10:30,58,43,15,0,0,0
2024-07-02 10:45,74,50,24,0,0,0
2024-07-02 11:00,41,22,19,0,0,0
2024-07-02 11:15,58,39,19,0,0,0
2024-07-02 11:30,73,47,26,0,0,0
2024-07-02 11:45,85,49,36,0,0,0
2024-07-02 12:00,76,45,31,0,0,0
2024-07-02 12:15,71,35,36,0,0,0
2024-07-02 12:30,82,35,47,0,0,0
2024-07-02 12:45,99,57,42,0,0,0
2024-07-02 13:00,97,40,57,0,0,0
2024-07-02 13:15,90,44,46,0,0,0
2024-07-02 13:30,89,44,45,0,0,0
2024-07-02 13:45,112,54,58,0,0,0
2024-07-02 14:00,102,49,53,0,0,0
2024-07-02 14:15,90,48,42,0,0,0
2024-07-02 14:30,92,48,44,0,0,0
2024-07-02 14:45,117,59,58,0,0,0
2024-07-02 15:00,123,64,59,0,0,0
2024-07-02 15:15,84,49,35,0,0,0
2024-07-02 15:30,122,70,52,0,0,0
2024-07-02 15:45,132,66,66,0,0,0
2024-07-02 16:00,134,74,60,0,0,0
2024-07-02 16:15,148,66,82,0,0,0
2024-07-02 16:30,127,67,60,0,0,0
2024-07-02 16:45,118,63,55,0,0,0
2024-07-02 17:00,142,74,68,0,0,0
2024-07-02 17:15,153,73,80,0,0,0
2024-07-02 17:30,154,71,83,0,0,0
2024-07-02 17:45,178,88,90,0,0,0
2024-07-02 18:00,160,78,82,0,0,0
2024-07-02 18:15,158,67,91,0,0,0
2024-07-02 18:30,100,52,48,0,0,0
2024-07-02 18:45,123,54,69,0,0,0
2024-07-02 19:00,113,45,68,0,0,0
2024-07-02 19:15,76,31,45,0,0,0
2024-07-02 19:30,85,32,53,0,0,0
2024-07-02 19:45,91,41,50,0,0,0
2024-07-02 20:00,70,28,42,0,0,0
2024-07-02 20:15,53,16,37,0,0,0
2024-07-02 20:30,56,17,39,0,0,0
2024-07-02 20:45,51,21,30,0,0,0
2024-07-02 21:00,42,16,26,0,0,0
2024-07-02 21:15,50,17,33,0,0,0
2024-07-02 21:30,40,12,28,0,0,0
2024-07-02 21:45,57,24,33,0,0,0
2024-07-02 22:00,51,23,28,0,0,0
2024-07-02 22:15,50,22,28,0,0,0
2024-07-02 22:30,39,16,23,0,0,0
2024-07-02 22:45,29,11,18,0,0,0
2024-07-02 23:00,22,10,12,0,0,0
2024-07-02 23:15,27,9,18,0,0,0
2024-07-02 23:30,13,6,7,0,0,0
2024-07-02 23:45,17,6,11,0,0,0
2024-07-03 00:00,10,3,7,0,0,0
2024-07-03 00:15,10,4,6,0,0,0
2024-07-03 00:30,4,2,2,0,0,0
2024-07-03 00:45,3,1,2,0,0,0
2024-07-03 01:00,5,2,3,0,0,0
2024-07-03 01:15,4,1,3,0,0,0
2024-07-03 01:30,0,0,0,0,0,0
2024-07-03 01:45,2,0,2,0,0,0
2024-07-03 02:00,0,0,0,0,0,0
2024-07-03 02:15,3,3,0,0,0,0
2024-07-03 02:30,0,0,0,0,0,0
2024-07-03 02:45,1,1,0,0,0,0
2024-07-03 03:00,0,0,0,0,0,0
2024-07-03 03:15,1,0,1,0,0,0
2024-07-03 03:30,0,0,0,0,0,0
2024-07-03 03:45,1,1,0,0,0,0
2024-07-03 04:00,1,1,0,0,0,0
2024-07-03 04:15,1,1,0,0,0,0
2024-07-03 04:30,0,0,0,0,0,0
2024-07-03 04:45,1,1,0,0,0,0
2024-07-03 05:00,3,2,1,0,0,0
2024-07-03 05:15,6,4,2,0,0,0
2024-07-03 05:30,13,8,5,0,0,0
2024-07-03 05:45,17,9,8,0,0,0
2024-07-03 06:00,10,8,2,0,0,0
2024-07-03 06:15,25,13,12,0,0,0
2024-07-03 06:30,25,15,10,0,0,0
2024-07-03 06:45,64,37,27,0,0,0
2024-07-03 07:00,65,40,25,0,0,0
2024-07-03 07:15,114,78,36,0,0,0
2024-07-03 07:30,201,149,52,0,0,0
2024-07-03 07:45,182,137,45,0,0,0
2024-07-03 08:00,164,121,43,0,0,0
2024-07-03 08:15,133,98,35,0,0,0
2024-07-03 08:30,134,104,30,0,0,0
2024-07-03 08:45,144,117,27,0,0,0
2024-07-03 09:00,127,98,29,0,0,0
2024-07-03 09:15,115,70,45,0,0,0
2024-07-03 09:30,114,86,28,0,0,0
2024-07-03 09:45,131,100,31,0,0,0
2024-07-03 10:00,124,94,30,0,0,0
2024-07-03 10:15,115,74,41,0,0,0
2024-07-03 10:30,118,81,37,0,0,0
2024-07-03 10:45,117,70,47,0,0,0
2024-07-03 11:00,99,63,36,0,0,0
2024-07-03 11:15,121,66,55,0,0,0
2024-07-03 11:30,109,60,49,0,0,0
2024-07-03 11:45,142,85,57,0,0,0
2024-07-03 12:00,134,66,68,0,0,0
2024-07-03 12:15,133,61,72,0,0,0
2024-07-03 12:30,143,71,72,0,0,0
2024-07-03 12:45,108,51,57,0,0,0
2024-07-03 13:00,118,53,65,0,0,0
2024-07-03 13:15,116,50,66,0,0,0
2024-07-03 13:30,118,61,57,0,0,0
2024-07-03 13:45,117,53,64,0,0,0
2024-07-03 14:00,144,63,81,0,0,0
2024-07-03 14:15,86,41,45,0,0,0
2024-07-03 14:30,93,44,49,0,0,0
2024-07-03 14:45,96,39,57,0,0,0
2024-07-03 15:00,80,38,42,0,0,0
2024-07-03 15:15,91,46,45,0,0,0
2024-07-03 15:30,81,43,38,0,0,0
2024-07-03 15:45,113,55,58,0,0,0
2024-07-03 16:00,103,54,49,0,0,0
2024-07-03 16:15,115,64,51,0,0,0
2024-07-03 16:30,115,63,52,0,0,0
2024-07-03 16:45,120,63,57,0,0,0
2024-07-03 17:00,125,53,72,0,0,0
2024-07-03 17:15,136,73,63,0,0,0
2024-07-03 17:30,148,70,78,0,0,0
2024-07-03 17:45,156,86,70,0,0,0
2024-07-03 18:00,140,56,84,0,0,0
2024-07-03 18:15,121,59,62,0,0,0
2024-07-03 18:30,101,47,54,0,0,0
2024-07-03 18:45,103,49,54,0,0,0
2024-07-03 19:00,80,36,44,0,0,0
2024-07-03 19:15,82,45,37,0,0,0
2024-07-03 19:30,67,23,44,0,0,0
2024-07-03 19:45,62,22,40,0,0,0
2024-07-03 20:00,54,22,32,0,0,0
2024-07-03 20:15,32,14,18,0,0,0
2024-07-03 20:30,41,20,21,0,0,0
2024-07-03 20:45,50,19,31,0,0,0
2024-07-03 21:00,47,22,25,0,0,0
2024-07-03 21:15,34,5,29,0,0,0
2024-07-03 21:30,49,14,35,0,0,0
2024-07-03 21:45,54,24,30,0,0,0
2024-07-03 22:00,62,26,36,0,0,0
2024-07-03 22:15,35,15,20,0,0,0
2024-07-03 22:30,28,15,13,0,0,0
2024-07-03 22:45,30,16,14,0,0,0
2024-07-03 23:00,28,10,18,0,0,0
2024-07-03 23:15,13,5,8,0,0,0
2024-07-03 23:30,13,4,9,0,0,0
2024-07-03 23:45,9,4,5,0,0,0
