Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2024-04-01 00:00,10,7,3,0,0,0
2024-04-01 00:15,3,1,2,0,0,0
2024-04-01 00:30,3,1,2,0,0,0
2024-04-01 00:45,6,3,3,0,0,0
2024-04-01 01:00,8,6,2,0,0,0
2024-04-01 01:15,1,0,1,0,0,0
2024-04-01 01:30,4,2,2,0,0,0
2024-04-01 01:45,0,0,0,0,0,0
2024-04-01 02:00,1,1,0,0,0,0
2024-04-01 02:15,5,2,3,0,0,0
2024-04-01 02:30,2,1,1,0,0,0
2024-04-01 02:45,1,1,0,0,0,0
2024-04-01 03:00,1,1,0,0,0,0
2024-04-01 03:15,0,0,0,0,0,0
2024-04-01 03:30,0,0,0,0,0,0
2024-04-01 03:45,7,0,7,0,0,0
2024-04-01 04:00,0,0,0,0,0,0
2024-04-01 04:15,2,2,0,0,0,0
2024-04-01 04:30,1,0,1,0,0,0
2024-04-01 04:45,5,4,1,0,0,0
2024-04-01 05:00,2,2,0,0,0,0
2024-04-01 05:15,3,3,0,0,0,0
2024-04-01 05:30,7,3,4,0,0,0
2024-04-01 05:45,3,0,3,0,0,0
2024-04-01 06:00,1,1,0,0,0,0
2024-04-01 06:15,7,6,1,0,0,0
2024-04-01 06:30,3,3,0,0,0,0
2024-04-01 06:45,2,1,1,0,0,0
2024-04-01 07:00,2,0,2,0,0,0
2024-04-01 07:15,3,3,0,0,0,0
2024-04-01 07:30,8,6,2,0,0,0
2024-04-01 07:45,10,8,2,0,0,0
2024-04-01 08:00,0,0,0,0,0,0
2024-04-01 08:15,6,5,1,0,0,0
2024-04-01 08:30,6,4,2,0,0,0
2024-04-01 08:45,5,4,1,0,0,0
2024-04-01 09:00,12,9,3,0,0,0
2024-04-01 09:15,5,2,3,0,0,0
2024-04-01 09:30,12,10,2,0,0,0
2024-04-01 09:45,8,6,2,0,0,0
2024-04-01 10:00,10,8,2,0,0,0
2024-04-01 10:15,7,2,5,0,0,0
2024-04-01 10:30,7,5,2,0,0,0
2024-04-01 10:45,7,5,2,0,0,0
2024-04-01 11:00,12,8,4,0,0,0
2024-04-01 11:15,18,13,5,0,0,0
2024-04-01 11:30,22,17,5,0,0,0
2024-04-01 11:45,23,19,4,0,0,0
2024-04-01 12:00,14,12,2,0,0,0
2024-04-01 12:15,8,7,1,0,0,0
2024-04-01 12:30,21,10,11,0,0,0
2024-04-01 12:45,18,9,9,0,0,0
2024-04-01 13:00,8,2,6,0,0,0
2024-04-01 13:15,19,12,7,0,0,0
2024-04-01 13:30,13,10,3,0,0,0
2024-04-01 13:45,20,10,10,0,0,0
2024-04-01 14:00,9,4,5,0,0,0
2024-04-01 14:15,26,15,11,0,0,0
2024-04-01 14:30,10,4,6,0,0,0
2024-04-01 14:45,24,21,3,0,0,0
2024-04-01 15:00,10,3,7,0,0,0
2024-04-01 15:15,19,11,8,0,0,0
2024-04-01 15:30,11,6,5,0,0,0
2024-04-01 15:45,23,20,3,0,0,0
2024-04-01 16:00,21,12,9,0,0,0
2024-04-01 16:15,24,16,8,0,0,0
2024-04-01 16:30,20,12,8,0,0,0
2024-04-01 16:45,34,23,11,0,0,0
2024-04-01 17:00,19,12,7,0,0,0
2024-04-01 17:15,26,12,14,0,0,0
2024-04-01 17:30,35,26,9,0,0,0
2024-04-01 17:45,32,19,13,0,0,0
2024-04-01 18:00,32,21,11,0,0,0
2024-04-01 18:15,23,15,8,0,0,0
2024-04-01 18:30,25,16,9,0,0,0
2024-04-01 18:45,40,22,18,0,0,0
2024-04-01 19:00,31,21,10,0,0,0
2024-04-01 19:15,47,34,13,0,0,0
2024-04-01 19:30,41,31,10,0,0,0
2024-04-01 19:45,37,25,12,0,0,0
2024-04-01 20:00,33,24,9,0,0,0
2024-04-01 20:15,19,15,4,0,0,0
2024-04-01 20:30,17,13,4,0,0,0
2024-04-01 20:45,21,12,9,0,0,0
2024-04-01 21:00,14,7,7,0,0,0
2024-04-01 21:15,24,15,9,0,0,0
2024-04-01 21:30,21,11,10,0,0,0
