Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2022-04-01 00:00,17,5,12,0,0,0
2022-04-01 00:15,3,1,2,0,0,0
2022-04-01 00:30,10,1,9,0,0,0
2022-04-01 00:45,6,2,4,0,0,0
2022-04-01 01:00,3,0,3,0,0,0
2022-04-01 01:15,5,2,3,0,0,0
2022-04-01 01:30,5,0,5,0,0,0
2022-04-01 01:45,4,1,3,0,0,0
2022-04-01 02:00,2,0,2,0,0,0
2022-04-01 02:15,4,2,2,0,0,0
2022-04-01 02:30,2,0,2,0,0,0
2022-04-01 02:45,4,1,3,0,0,0
2022-04-01 03:00,5,3,2,0,0,0
2022-04-01 03:15,1,1,0,0,0,0
2022-04-01 03:30,1,0,1,0,0,0
2022-04-01 03:45,0,0,0,0,0,0
2022-04-01 04:00,1,0,1,0,0,0
2022-04-01 04:15,2,2,0,0,0,0
2022-04-01 04:30,3,1,2,0,0,0
2022-04-01 04:45,1,0,1,0,0,0
2022-04-01 05:00,1,1,0,0,0,0
2022-04-01 05:15,2,2,0,0,0,0
2022-04-01 05:30,7,4,3,0,0,0
2022-04-01 05:45,20,10,10,0,0,0
2022-04-01 06:00,13,8,5,0,0,0
2022-04-01 06:15,20,10,10,0,0,0
2022-04-01 06:30,34,18,16,0,0,0
2022-04-01 06:45,43,27,16,0,0,0
2022-04-01 07:00,56,46,10,0,0,0
2022-04-01 07:15,107,77,30,0,0,0
2022-04-01 07:30,240,204,36,0,0,0
2022-04-01 07:45,161,111,50,0,0,0
2022-04-01 08:00,104,71,33,0,0,0
2022-04-01 08:15,95,69,26,0,0,0
2022-04-01 08:30,96,73,23,0,0,0
2022-04-01 08:45,106,79,27,0,0,0
2022-04-01 09:00,70,56,14,0,0,0
2022-04-01 09:15,85,64,21,0,0,0
2022-04-01 09:30,56,46,10,0,0,0
2022-04-01 09:45,66,54,12,0,0,0
2022-04-01 10:00,67,42,25,0,0,0
2022-04-01 10:15,55,45,10,0,0,0
2022-04-01 10:30,58,40,18,0,0,0
2022-04-01 10:45,58,32,26,0,0,0
2022-04-01 11:00,65,36,29,0,0,0
2022-04-01 11:15,56,34,22,0,0,0
2022-04-01 11:30,73,47,26,0,0,0
2022-04-01 11:45,68,37,31,0,0,0
2022-04-01 12:00,77,37,40,0,0,0
2022-04-01 12:15,71,47,24,0,0,0
2022-04-01 12:30,83,32,51,0,0,0
2022-04-01 12:45,71,33,38,0,0,0
2022-04-01 13:00,107,41,66,0,0,0
2022-04-01 13:15,104,45,59,0,0,0
2022-04-01 13:30,82,47,35,0,0,0
2022-04-01 13:45,105,54,51,0,0,0
2022-04-01 14:00,105,49,56,0,0,0
2022-04-01 14:15,85,36,49,0,0,0
2022-04-01 14:30,101,51,50,0,0,0
2022-04-01 14:45,76,41,35,0,0,0
2022-04-01 15:00,94,46,48,0,0,0
2022-04-01 15:15,84,43,41,0,0,0
2022-04-01 15:30,81,35,46,0,0,0
2022-04-01 15:45,100,42,58,0,0,0
2022-04-01 16:00,71,37,34,0,0,0
2022-04-01 16:15,85,38,47,0,0,0
2022-04-01 16:30,66,35,31,0,0,0
2022-04-01 16:45,80,39,41,0,0,0
2022-04-01 17:00,62,35,27,0,0,0
2022-04-01 17:15,77,37,40,0,0,0
2022-04-01 17:30,65,35,30,0,0,0
2022-04-01 17:45,85,35,50,0,0,0
2022-04-01 18:00,71,30,41,0,0,0
2022-04-01 18:15,78,33,45,0,0,0
2022-04-01 18:30,64,36,28,0,0,0
2022-04-01 18:45,80,40,40,0,0,0
2022-04-01 19:00,74,29,45,0,0,0
2022-04-01 19:15,50,30,20,0,0,0
2022-04-01 19:30,51,28,23,0,0,0
2022-04-01 19:45,55,32,23,0,0,0
2022-04-01 20:00,49,20,29,0,0,0
2022-04-01 20:15,48,20,28,0,0,0
2022-04-01 20:30,38,27,11,0,0,0
2022-04-01 20:45,23,11,12,0,0,0
2022-04-01 21:00,24,12,12,0,0,0
2022-04-01 21:15,27,17,10,0,0,0
2022-04-01 21:30,27,19,8,0,0,0
2022-04-01 21:45,26,15,11,0,0,0
2022-04-01 22:00,37,18,19,0,0,0
2022-04-01 22:15,16,8,8,0,0,0
2022-04-01 22:30,26,17,9,0,0,0
2022-04-01 22:45,26,14,12,0,0,0
2022-04-01 23:00,16,4,12,0,0,0
2022-04-01 23:15,18,6,12,0,0,0
2022-04-01 23:30,23,9,14,0,0,0
2022-04-01 23:45,22,12,10,0,0,0
