Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2024-07-01 00:00,2,0,2,0,0,0
2024-07-01 00:15,5,2,3,0,0,0
2024-07-01 00:30,1,0,1,0,0,0
2024-07-01 00:45,3,0,3,0,0,0
2024-07-01 01:00,7,2,5,0,0,0
2024-07-01 01:15,0,0,0,0,0,0
2024-07-01 01:30,0,0,0,0,0,0
2024-07-01 01:45,2,2,0,0,0,0
2024-07-01 02:00,3,0,3,0,0,0
2024-07-01 02:15,1,0,1,0,0,0
2024-07-01 02:30,1,1,0,0,0,0
2024-07-01 02:45,0,0,0,0,0,0
2024-07-01 03:00,0,0,0,0,0,0
2024-07-01 03:15,0,0,0,0,0,0
2024-07-01 03:30,0,0,0,0,0,0
2024-07-01 03:45,0,0,0,0,0,0
2024-07-01 04:00,0,0,0,0,0,0
2024-07-01 04:15,1,0,1,0,0,0
2024-07-01 04:30,0,0,0,0,0,0
2024-07-01 04:45,1,1,0,0,0,0
2024-07-01 05:00,0,0,0,0,0,0
2024-07-01 05:15,2,0,2,0,0,0
2024-07-01 05:30,6,3,3,0,0,0
2024-07-01 05:45,11,8,3,0,0,0
2024-07-01 06:00,14,9,5,0,0,0
2024-07-01 06:15,13,7,6,0,0,0
2024-07-01 06:30,23,20,3,0,0,0
2024-07-01 06:45,36,23,13,0,0,0
2024-07-01 07:00,37,26,11,0,0,0
2024-07-01 07:15,80,61,19,0,0,0
2024-07-01 07:30,166,133,33,0,0,0
2024-07-01 07:45,95,61,34,0,0,0
2024-07-01 08:00,67,42,25,0,0,0
2024-07-01 08:15,66,40,26,0,0,0
2024-07-01 08:30,47,33,14,0,0,0
2024-07-01 08:45,55,29,26,0,0,0
2024-07-01 09:00,42,30,12,0,0,0
2024-07-01 09:15,40,30,10,0,0,0
2024-07-01 09:30,28,21,7,0,0,0
2024-07-01 09:45,48,39,9,0,0,0
2024-07-01 10:00,42,26,16,0,0,0
2024-07-01 10:15,28,19,9,0,0,0
2024-07-01 10:30,43,16,27,0,0,0
2024-07-01 10:45,27,19,8,0,0,0
2024-07-01 11:00,27,19,8,0,0,0
2024-07-01 11:15,27,17,10,0,0,0
2024-07-01 11:30,33,21,12,0,0,0
2024-07-01 11:45,40,18,22,0,0,0
2024-07-01 12:00,56,23,33,0,0,0
2024-07-01 12:15,49,23,26,0,0,0
2024-07-01 12:30,57,20,37,0,0,0
2024-07-01 12:45,59,29,30,0,0,0
2024-07-01 13:00,42,14,28,0,0,0
2024-07-01 13:15,78,19,59,0,0,0
2024-07-01 13:30,39,13,26,0,0,0
2024-07-01 13:45,69,31,38,0,0,0
2024-07-01 14:00,50,15,35,0,0,0
2024-07-01 14:15,34,8,26,0,0,0
2024-07-01 14:30,53,25,28,0,0,0
2024-07-01 14:45,45,19,26,0,0,0
2024-07-01 15:00,32,10,22,0,0,0
2024-07-01 15:15,33,15,18,0,0,0
2024-07-01 15:30,72,32,40,0,0,0
2024-07-01 15:45,84,36,48,0,0,0
2024-07-01 16:00,73,39,34,0,0,0
2024-07-01 16:15,71,31,40,0,0,0
2024-07-01 16:30,54,24,30,0,0,0
2024-07-01 16:45,44,15,29,0,0,0
2024-07-01 17:00,78,29,49,0,0,0
2024-07-01 17:15,61,25,36,0,0,0
2024-07-01 17:30,30,6,24,0,0,0
2024-07-01 17:45,51,25,26,0,0,0
2024-07-01 18:00,56,17,39,0,0,0
2024-07-01 18:15,56,28,28,0,0,0
2024-07-01 18:30,46,19,27,0,0,0
2024-07-01 18:45,45,18,27,0,0,0
2024-07-01 19:00,48,16,32,0,0,0
2024-07-01 19:15,27,17,10,0,0,0
2024-07-01 19:30,30,9,21,0,0,0
2024-07-01 19:45,41,21,20,0,0,0
2024-07-01 20:00,34,14,20,0,0,0
2024-07-01 20:15,20,6,14,0,0,0
2024-07-01 20:30,15,4,11,0,0,0
2024-07-01 20:45,29,12,17,0,0,0
2024-07-01 21:00,19,7,12,0,0,0
2024-07-01 21:15,24,11,13,0,0,0
2024-07-01 21:30,19,2,17,0,0,0
2024-07-01 21:45,19,7,12,0,0,0
2024-07-01 22:00,14,6,8,0,0,0
2024-07-01 22:15,10,3,7,0,0,0
2024-07-01 22:30,7,1,6,0,0,0
2024-07-01 22:45,7,2,5,0,0,0
2024-07-01 23:00,5,1,4,0,0,0
2024-07-01 23:15,6,0,6,0,0,0
2024-07-01 23:30,9,2,7,0,0,0
2024-07-01 23:45,3,2,1,0,0,0
2024-07-02 00:00,2,0,2,0,0,0
2024-07-02 00:15,9,3,6,0,0,0
2024-07-02 00:30,0,0,0,0,0,0
2024-07-02 00:45,2,2,0,0,0,0
2024-07-02 01:00,1,1,0,0,0,0
2024-07-02 01:15,1,1,0,0,0,0
2024-07-02 01:30,1,1,0,0,0,0
2024-07-02 01:45,1,0,1,0,0,0
2024-07-02 02:00,0,0,0,0,0,0
2024-07-02 02:15,2,0,2,0,0,0
2024-07-02 02:30,1,1,0,0,0,0
2024-07-02 02:45,0,0,0,0,0,0
2024-07-02 03:00,1,0,1,0,0,0
2024-07-02 03:15,0,0,0,0,0,0
2024-07-02 03:30,2,1,1,0,0,0
2024-07-02 03:45,0,0,0,0,0,0
2024-07-02 04:00,0,0,0,0,0,0
2024-07-02 04:15,0,0,0,0,0,0
2024-07-02 04:30,0,0,0,0,0,0
2024-07-02 04:45,2,2,0,0,0,0
2024-07-02 05:00,0,0,0,0,0,0
2024-07-02 05:15,3,1,2,0,0,0
2024-07-02 05:30,9,6,3,0,0,0
2024-07-02 05:45,8,7,1,0,0,0
2024-07-02 06:00,7,6,1,0,0,0
2024-07-02 06:15,18,8,10,0,0,0
2024-07-02 06:30,25,22,3,0,0,0
2024-07-02 06:45,44,32,12,0,0,0
2024-07-02 07:00,38,24,14,0,0,0
2024-07-02 07:15,79,62,17,0,0,0
2024-07-02 07:30,140,108,32,0,0,0
2024-07-02 07:45,94,63,31,0,0,0
2024-07-02 08:00,63,35,28,0,0,0
2024-07-02 08:15,85,47,38,0,0,0
2024-07-02 08:30,58,40,18,0,0,0
2024-07-02 08:45,50,31,19,0,0,0
2024-07-02 09:00,41,23,18,0,0,0
2024-07-02 09:15,28,22,6,0,0,0
2024-07-02 09:30,33,20,13,0,0,0
2024-07-02 09:45,34,23,11,0,0,0
2024-07-02 10:00,34,20,14,0,0,0
2024-07-02 10:15,26,16,10,0,0,0
2024-07-02 10:30,16,10,6,0,0,0
2024-07-02 10:45,19,12,7,0,0,0
2024-07-02 11:00,26,16,10,0,0,0
2024-07-02 11:15,13,6,7,0,0,0
2024-07-02 11:30,29,11,18,0,0,0
2024-07-02 11:45,29,18,11,0,0,0
2024-07-02 12:00,27,9,18,0,0,0
2024-07-02 12:15,15,7,8,0,0,0
2024-07-02 12:30,34,12,22,0,0,0
2024-07-02 12:45,27,13,14,0,0,0
2024-07-02 13:00,47,14,33,0,0,0
2024-07-02 13:15,64,16,48,0,0,0
2024-07-02 13:30,42,11,31,0,0,0
2024-07-02 13:45,56,18,38,0,0,0
2024-07-02 14:00,58,21,37,0,0,0
2024-07-02 14:15,35,15,20,0,0,0
2024-07-02 14:30,40,13,27,0,0,0
2024-07-02 14:45,35,19,16,0,0,0
2024-07-02 15:00,47,15,32,0,0,0
2024-07-02 15:15,53,25,28,0,0,0
2024-07-02 15:30,53,34,19,0,0,0
2024-07-02 15:45,47,23,24,0,0,0
2024-07-02 16:00,63,33,30,0,0,0
2024-07-02 16:15,57,25,32,0,0,0
2024-07-02 16:30,42,10,32,0,0,0
2024-07-02 16:45,70,28,42,0,0,0
2024-07-02 17:00,48,23,25,0,0,0
2024-07-02 17:15,57,15,42,0,0,0
2024-07-02 17:30,77,34,43,0,0,0
2024-07-02 17:45,46,22,24,0,0,0
2024-07-02 18:00,56,20,36,0,0,0
2024-07-02 18:15,46,20,26,0,0,0
2024-07-02 18:30,44,13,31,0,0,0
2024-07-02 18:45,43,21,22,0,0,0
2024-07-02 19:00,24,10,14,0,0,0
2024-07-02 19:15,40,18,22,0,0,0
2024-07-02 19:30,33,14,19,0,0,0
2024-07-02 19:45,44,23,21,0,0,0
2024-07-02 20:00,41,14,27,0,0,0
2024-07-02 20:15,30,9,21,0,0,0
2024-07-02 20:30,25,9,16,0,0,0
2024-07-02 20:45,18,5,13,0,0,0
2024-07-02 21:00,25,7,18,0,0,0
2024-07-02 21:15,20,5,15,0,0,0
2024-07-02 21:30,18,6,12,0,0,0
2024-07-02 21:45,18,5,13,0,0,0
2024-07-02 22:00,24,10,14,0,0,0
2024-07-02 22:15,13,2,11,0,0,0
2024-07-02 22:30,18,1,17,0,0,0
2024-07-02 22:45,9,1,8,0,0,0
2024-07-02 23:00,16,3,13,0,0,0
2024-07-02 23:15,14,4,10,0,0,0
2024-07-02 23:30,5,1,4,0,0,0
2024-07-02 23:45,6,0,6,0,0,0
2024-07-03 00:00,3,1,2,0,0,0
2024-07-03 00:15,2,0,2,0,0,0
2024-07-03 00:30,1,0,1,0,0,0
2024-07-03 00:45,1,0,1,0,0,0
2024-07-03 01:00,1,0,1,0,0,0
2024-07-03 01:15,2,2,0,0,0,0
2024-07-03 01:30,3,1,2,0,0,0
2024-07-03 01:45,0,0,0,0,0,0
2024-07-03 02:00,2,1,1,0,0,0
2024-07-03 02:15,1,0,1,0,0,0
2024-07-03 02:30,1,1,0,0,0,0
2024-07-03 02:45,1,0,1,0,0,0
2024-07-03 03:00,0,0,0,0,0,0
2024-07-03 03:15,0,0,0,0,0,0
2024-07-03 03:30,0,0,0,0,0,0
2024-07-03 03:45,0,0,0,0,0,0
2024-07-03 04:00,2,1,1,0,0,0
2024-07-03 04:15,1,1,0,0,0,0
2024-07-03 04:30,0,0,0,0,0,0
2024-07-03 04:45,1,1,0,0,0,0
2024-07-03 05:00,2,2,0,0,0,0
2024-07-03 05:15,1,1,0,0,0,0
2024-07-03 05:30,7,7,0,0,0,0
2024-07-03 05:45,9,7,2,0,0,0
2024-07-03 06:00,10,7,3,0,0,0
2024-07-03 06:15,20,10,10,0,0,0
2024-07-03 06:30,22,17,5,0,0,0
2024-07-03 06:45,27,21,6,0,0,0
2024-07-03 07:00,44,29,15,0,0,0
2024-07-03 07:15,79,66,13,0,0,0
2024-07-03 07:30,143,108,35,0,0,0
2024-07-03 07:45,109,75,34,0,0,0
2024-07-03 08:00,101,65,36,0,0,0
2024-07-03 08:15,92,51,41,0,0,0
2024-07-03 08:30,59,45,14,0,0,0
2024-07-03 08:45,76,54,22,0,0,0
2024-07-03 09:00,48,29,19,0,0,0
2024-07-03 09:15,57,37,20,0,0,0
2024-07-03 09:30,41,28,13,0,0,0
2024-07-03 09:45,54,38,16,0,0,0
2024-07-03 10:00,44,31,13,0,0,0
2024-07-03 10:15,34,18,16,0,0,0
2024-07-03 10:30,40,29,11,0,0,0
2024-07-03 10:45,40,12,28,0,0,0
2024-07-03 11:00,42,20,22,0,0,0
2024-07-03 11:15,50,25,25,0,0,0
2024-07-03 11:30,42,23,19,0,0,0
2024-07-03 11:45,48,27,21,0,0,0
2024-07-03 12:00,35,14,21,0,0,0
2024-07-03 12:15,40,15,25,0,0,0
2024-07-03 12:30,56,9,47,0,0,0
2024-07-03 12:45,36,12,24,0,0,0
2024-07-03 13:00,37,12,25,0,0,0
2024-07-03 13:15,46,12,34,0,0,0
2024-07-03 13:30,37,13,24,0,0,0
2024-07-03 13:45,53,20,33,0,0,0
2024-07-03 14:00,53,13,40,0,0,0
2024-07-03 14:15,35,15,20,0,0,0
2024-07-03 14:30,26,11,15,0,0,0
2024-07-03 14:45,42,16,26,0,0,0
2024-07-03 15:00,45,22,23,0,0,0
2024-07-03 15:15,50,13,37,0,0,0
2024-07-03 15:30,49,17,32,0,0,0
2024-07-03 15:45,56,26,30,0,0,0
2024-07-03 16:00,56,21,35,0,0,0
2024-07-03 16:15,65,25,40,0,0,0
2024-07-03 16:30,47,19,28,0,0,0
2024-07-03 16:45,58,17,41,0,0,0
2024-07-03 17:00,52,20,32,0,0,0
2024-07-03 17:15,53,24,29,0,0,0
2024-07-03 17:30,61,17,44,0,0,0
2024-07-03 17:45,60,29,31,0,0,0
2024-07-03 18:00,51,23,28,0,0,0
2024-07-03 18:15,39,14,25,0,0,0
2024-07-03 18:30,43,12,31,0,0,0
2024-07-03 18:45,56,25,31,0,0,0
2024-07-03 19:00,26,7,19,0,0,0
2024-07-03 19:15,29,10,19,0,0,0
2024-07-03 19:30,24,10,14,0,0,0
2024-07-03 19:45,32,17,15,0,0,0
2024-07-03 20:00,22,4,18,0,0,0
2024-07-03 20:15,28,8,20,0,0,0
2024-07-03 20:30,17,6,11,0,0,0
2024-07-03 20:45,26,12,14,0,0,0
2024-07-03 21:00,29,13,16,0,0,0
2024-07-03 21:15,21,4,17,0,0,0
2024-07-03 21:30,12,6,6,0,0,0
2024-07-03 21:45,15,5,10,0,0,0
2024-07-03 22:00,14,6,8,0,0,0
2024-07-03 22:15,14,5,9,0,0,0
2024-07-03 22:30,8,1,7,0,0,0
2024-07-03 22:45,18,8,10,0,0,0
2024-07-03 23:00,7,1,6,0,0,0
2024-07-03 23:15,8,2,6,0,0,0
2024-07-03 23:30,6,0,6,0,0,0
2024-07-03 23:45,4,0,4,0,0,0
2024-07-04 00:00,3,1,2,0,0,0
2024-07-04 00:15,4,0,4,0,0,0
2024-07-04 00:30,0,0,0,0,0,0
