Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2025-12-01 00:00,7,1,6,0,0,0
2025-12-01 01:00,1,0,1,0,0,0
2025-12-01 02:00,3,2,1,0,0,0
2025-12-01 03:00,1,0,1,0,0,0
2025-12-01 04:00,7,7,0,0,0,0
2025-12-01 05:00,18,16,2,0,0,0
2025-12-01 06:00,83,54,29,0,0,0
2025-12-01 07:00,385,287,98,0,0,0
2025-12-01 08:00,342,206,136,0,0,0
2025-12-01 09:00,190,134,56,0,0,0
2025-12-01 10:00,141,80,61,0,0,0
2025-12-01 11:00,151,92,59,0,0,0
2025-12-01 12:00,223,72,151,0,0,0
2025-12-01 13:00,241,88,153,0,0,0
2025-12-01 14:00,245,107,138,0,0,0
2025-12-01 15:00,317,139,178,0,0,0
2025-12-01 16:00,303,131,172,0,0,0
2025-12-01 17:00,291,121,170,0,0,0
2025-12-01 18:00,209,73,136,0,0,0
2025-12-01 19:00,165,49,116,0,0,0
2025-12-01 20:00,109,39,70,0,0,0
2025-12-01 21:00,101,34,67,0,0,0
2025-12-01 22:00,37,4,33,0,0,0
2025-12-01 23:00,21,3,18,0,0,0
2025-12-02 00:00,5,0,5,0,0,0
2025-12-02 01:00,4,0,4,0,0,0
2025-12-02 02:00,0,0,0,0,0,0
2025-12-02 03:00,1,0,1,0,0,0
2025-12-02 04:00,4,3,1,0,0,0
2025-12-02 05:00,17,13,4,0,0,0
2025-12-02 06:00,80,54,26,0,0,0
2025-12-02 07:00,388,277,111,0,0,0
2025-12-02 08:00,311,195,116,0,0,0
2025-12-02 09:00,172,100,72,0,0,0
2025-12-02 10:00,113,72,41,0,0,0
2025-12-02 11:00,95,50,45,0,0,0
2025-12-02 12:00,137,60,77,0,0,0
2025-12-02 13:00,220,93,127,0,0,0
2025-12-02 14:00,234,89,145,0,0,0
2025-12-02 15:00,284,140,144,0,0,0
2025-12-02 16:00,277,130,147,0,0,0
2025-12-02 17:00,294,121,173,0,0,0
2025-12-02 18:00,213,91,122,0,0,0
2025-12-02 19:00,158,82,76,0,0,0
2025-12-02 20:00,125,29,96,0,0,0
2025-12-02 21:00,78,22,56,0,0,0
2025-12-02 22:00,71,15,56,0,0,0
2025-12-02 23:00,33,9,24,0,0,0
2025-12-03 00:00,11,5,6,0,0,0
2025-12-03 01:00,3,0,3,0,0,0
2025-12-03 02:00,3,1,2,0,0,0
2025-12-03 03:00,1,0,1,0,0,0
2025-12-03 04:00,3,3,0,0,0,0
2025-12-03 05:00,19,14,5,0,0,0
2025-12-03 06:00,86,64,22,0,0,0
2025-12-03 07:00,401,293,108,0,0,0
2025-12-03 08:00,314,202,112,0,0,0
2025-12-03 09:00,205,146,59,0,0,0
2025-12-03 10:00,178,113,65,0,0,0
2025-12-03 11:00,169,98,71,0,0,0
2025-12-03 12:00,242,92,150,0,0,0
2025-12-03 13:00,223,82,141,0,0,0
2025-12-03 14:00,239,95,144,0,0,0
2025-12-03 15:00,320,150,170,0,0,0
2025-12-03 16:00,330,148,182,0,0,0
2025-12-03 17:00,291,141,150,0,0,0
2025-12-03 18:00,260,106,154,0,0,0
2025-12-03 19:00,165,52,113,0,0,0
2025-12-03 20:00,163,49,114,0,0,0
2025-12-03 21:00,95,38,57,0,0,0
2025-12-03 22:00,73,19,54,0,0,0
2025-12-03 23:00,38,6,32,0,0,0
2025-12-04 00:00,11,2,9,0,0,0
2025-12-04 01:00,1,0,1,0,0,0
2025-12-04 02:00,7,0,7,0,0,0
2025-12-04 03:00,0,0,0,0,0,0
2025-12-04 04:00,11,5,6,0,0,0
2025-12-04 05:00,23,17,6,0,0,0
2025-12-04 06:00,77,54,23,0,0,0
2025-12-04 07:00,356,275,81,0,0,0
2025-12-04 08:00,320,200,120,0,0,0
2025-12-04 09:00,157,105,52,0,0,0
2025-12-04 10:00,137,87,50,0,0,0
2025-12-04 11:00,133,73,60,0,0,0
2025-12-04 12:00,186,73,113,0,0,0
2025-12-04 13:00,235,98,137,0,0,0
2025-12-04 14:00,247,107,140,0,0,0
2025-12-04 15:00,297,130,167,0,0,0
2025-12-04 16:00,290,118,172,0,0,0
2025-12-04 17:00,320,142,178,0,0,0
2025-12-04 18:00,209,93,116,0,0,0
2025-12-04 19:00,166,72,94,0,0,0
2025-12-04 20:00,145,51,94,0,0,0
2025-12-04 21:00,75,16,59,0,0,0
2025-12-04 22:00,73,9,64,0,0,0
2025-12-04 23:00,51,1,50,0,0,0
2025-12-05 00:00,16,2,14,0,0,0
2025-12-05 01:00,13,1,12,0,0,0
2025-12-05 02:00,13,0,13,0,0,0
2025-12-05 03:00,5,0,5,0,0,0
2025-12-05 04:00,3,3,0,0,0,0
2025-12-05 05:00,20,17,3,0,0,0
2025-12-05 06:00,73,45,28,0,0,0
2025-12-05 07:00,333,259,74,0,0,0
2025-12-05 08:00,290,167,123,0,0,0
2025-12-05 09:00,148,93,55,0,0,0
2025-12-05 10:00,118,72,46,0,0,0
2025-12-05 11:00,126,63,63,0,0,0
2025-12-05 12:00,192,71,121,0,0,0
2025-12-05 13:00,196,72,124,0,0,0
2025-12-05 14:00,271,110,161,0,0,0
2025-12-05 15:00,231,110,121,0,0,0
2025-12-05 16:00,227,116,111,0,0,0
2025-12-05 17:00,279,167,112,0,0,0
2025-12-05 18:00,189,106,83,0,0,0
2025-12-05 19:00,106,45,61,0,0,0
2025-12-05 20:00,111,44,67,0,0,0
2025-12-05 21:00,128,22,106,0,0,0
2025-12-05 22:00,79,14,65,0,0,0
2025-12-05 23:00,64,9,55,0,0,0
2025-12-06 00:00,49,13,36,0,0,0
2025-12-06 01:00,55,25,30,0,0,0
2025-12-06 02:00,24,7,17,0,0,0
2025-12-06 03:00,9,1,8,0,0,0
2025-12-06 04:00,12,2,10,0,0,0
2025-12-06 05:00,8,5,3,0,0,0
2025-12-06 06:00,17,8,9,0,0,0
2025-12-06 07:00,23,12,11,0,0,0
2025-12-06 08:00,74,51,23,0,0,0
2025-12-06 09:00,80,50,30,0,0,0
2025-12-06 10:00,100,70,30,0,0,0
2025-12-06 11:00,128,85,43,0,0,0
2025-12-06 12:00,132,62,70,0,0,0
2025-12-06 13:00,151,84,67,0,0,0
2025-12-06 14:00,146,58,88,0,0,0
2025-12-06 15:00,138,61,77,0,0,0
2025-12-06 16:00,93,43,50,0,0,0
2025-12-06 17:00,115,53,62,0,0,0
2025-12-06 18:00,118,60,58,0,0,0
2025-12-06 19:00,68,25,43,0,0,0
2025-12-06 20:00,63,23,40,0,0,0
2025-12-06 21:00,59,15,44,0,0,0
2025-12-06 22:00,32,7,25,0,0,0
2025-12-06 23:00,38,13,25,0,0,0
2025-12-07 00:00,47,13,34,0,0,0
2025-12-07 01:00,33,11,22,0,0,0
2025-12-07 02:00,11,1,10,0,0,0
2025-12-07 03:00,16,10,6,0,0,0
2025-12-07 04:00,5,2,3,0,0,0
2025-12-07 05:00,5,2,3,0,0,0
2025-12-07 06:00,9,4,5,0,0,0
2025-12-07 07:00,8,8,0,0,0,0
2025-12-07 08:00,37,25,12,0,0,0
2025-12-07 09:00,65,46,19,0,0,0
2025-12-07 10:00,99,53,46,0,0,0
2025-12-07 11:00,89,48,41,0,0,0
2025-12-07 12:00,94,40,54,0,0,0
2025-12-07 13:00,97,34,63,0,0,0
2025-12-07 14:00,140,93,47,0,0,0
