Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2026-07-01 00:00,0,0,0,0,0,0
2026-07-01 00:15,2,0,2,0,0,0
2026-07-01 00:30,1,1,0,0,0,0
2026-07-01 00:45,2,1,1,0,0,0
2026-07-01 01:00,3,1,2,0,0,0
2026-07-01 01:15,1,0,1,0,0,0
2026-07-01 01:30,2,1,1,0,0,0
2026-07-01 01:45,0,0,0,0,0,0
2026-07-01 02:00,0,0,0,0,0,0
2026-07-01 02:15,2,0,2,0,0,0
2026-07-01 02:30,1,1,0,0,0,0
2026-07-01 02:45,0,0,0,0,0,0
2026-07-01 03:00,0,0,0,0,0,0
2026-07-01 03:15,0,0,0,0,0,0
2026-07-01 03:30,1,0,1,0,0,0
2026-07-01 03:45,0,0,0,0,0,0
2026-07-01 04:00,1,1,0,0,0,0
2026-07-01 04:15,4,4,0,0,0,0
2026-07-01 04:30,3,1,2,0,0,0
2026-07-01 04:45,0,0,0,0,0,0
2026-07-01 05:00,1,1,0,0,0,0
2026-07-01 05:15,2,2,0,0,0,0
2026-07-01 05:30,8,8,0,0,0,0
2026-07-01 05:45,7,4,3,0,0,0
2026-07-01 06:00,18,16,2,0,0,0
2026-07-01 06:15,23,14,9,0,0,0
2026-07-01 06:30,25,15,10,0,0,0
2026-07-01 06:45,42,31,11,0,0,0
2026-07-01 07:00,48,34,14,0,0,0
2026-07-01 07:15,93,86,7,0,0,0
2026-07-01 07:30,157,125,32,0,0,0
2026-07-01 07:45,129,87,42,0,0,0
2026-07-01 08:00,113,75,38,0,0,0
2026-07-01 08:15,94,59,35,0,0,0
2026-07-01 08:30,68,48,20,0,0,0
2026-07-01 08:45,66,39,27,0,0,0
2026-07-01 09:00,46,35,11,0,0,0
2026-07-01 09:15,52,27,25,0,0,0
2026-07-01 09:30,53,38,15,0,0,0
2026-07-01 09:45,61,45,16,0,0,0
2026-07-01 10:00,56,32,24,0,0,0
2026-07-01 10:15,47,31,16,0,0,0
2026-07-01 10:30,31,22,9,0,0,0
2026-07-01 10:45,43,23,20,0,0,0
2026-07-01 11:00,51,27,24,0,0,0
2026-07-01 11:15,35,20,15,0,0,0
2026-07-01 11:30,35,16,19,0,0,0
2026-07-01 11:45,45,17,28,0,0,0
2026-07-01 12:00,55,21,34,0,0,0
2026-07-01 12:15,60,25,35,0,0,0
2026-07-01 12:30,85,25,60,0,0,0
2026-07-01 12:45,66,28,38,0,0,0
2026-07-01 13:00,52,25,27,0,0,0
2026-07-01 13:15,66,22,44,0,0,0
2026-07-01 13:30,62,21,41,0,0,0
2026-07-01 13:45,75,32,43,0,0,0
2026-07-01 14:00,66,24,42,0,0,0
2026-07-01 14:15,74,20,54,0,0,0
2026-07-01 14:30,59,25,34,0,0,0
2026-07-01 14:45,65,24,41,0,0,0
2026-07-01 15:00,96,38,58,0,0,0
2026-07-01 15:15,90,34,56,0,0,0
2026-07-01 15:30,68,38,30,0,0,0
2026-07-01 15:45,80,42,38,0,0,0
2026-07-01 16:00,98,40,58,0,0,0
2026-07-01 16:15,93,44,49,0,0,0
2026-07-01 16:30,79,25,54,0,0,0
2026-07-01 16:45,84,37,47,0,0,0
2026-07-01 17:00,70,28,42,0,0,0
2026-07-01 17:15,91,27,64,0,0,0
