Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2024-08-01 00:00,10,2,8,0,0,0
2024-08-01 00:15,22,1,21,0,0,0
2024-08-01 00:30,2,0,2,0,0,0
2024-08-01 00:45,1,0,1,0,0,0
2024-08-01 01:00,3,1,2,0,0,0
2024-08-01 01:15,3,1,2,0,0,0
2024-08-01 01:30,1,1,0,0,0,0
2024-08-01 01:45,1,0,1,0,0,0
2024-08-01 02:00,0,0,0,0,0,0
2024-08-01 02:15,4,0,4,0,0,0
2024-08-01 02:30,1,1,0,0,0,0
2024-08-01 02:45,1,0,1,0,0,0
2024-08-01 03:00,4,0,4,0,0,0
2024-08-01 03:15,0,0,0,0,0,0
2024-08-01 03:30,3,2,1,0,0,0
2024-08-01 03:45,0,0,0,0,0,0
2024-08-01 04:00,0,0,0,0,0,0
2024-08-01 04:15,3,1,2,0,0,0
2024-08-01 04:30,5,4,1,0,0,0
2024-08-01 04:45,4,2,2,0,0,0
2024-08-01 05:00,1,1,0,0,0,0
2024-08-01 05:15,4,1,3,0,0,0
2024-08-01 05:30,10,4,6,0,0,0
2024-08-01 05:45,9,6,3,0,0,0
2024-08-01 06:00,10,8,2,0,0,0
2024-08-01 06:15,19,13,6,0,0,0
2024-08-01 06:30,27,19,8,0,0,0
2024-08-01 06:45,31,22,9,0,0,0
2024-08-01 07:00,36,27,9,0,0,0
2024-08-01 07:15,48,39,9,0,0,0
2024-08-01 07:30,48,32,16,0,0,0
2024-08-01 07:45,66,49,17,0,0,0
2024-08-01 08:00,53,36,17,0,0,0
2024-08-01 08:15,58,31,27,0,0,0
2024-08-01 08:30,53,29,24,0,0,0
2024-08-01 08:45,47,27,20,0,0,0
2024-08-01 09:00,42,30,12,0,0,0
2024-08-01 09:15,42,28,14,0,0,0
2024-08-01 09:30,35,26,9,0,0,0
2024-08-01 09:45,27,20,7,0,0,0
2024-08-01 10:00,30,23,7,0,0,0
2024-08-01 10:15,27,16,11,0,0,0
2024-08-01 10:30,30,13,17,0,0,0
2024-08-01 10:45,27,15,12,0,0,0
2024-08-01 11:00,29,14,15,0,0,0
2024-08-01 11:15,23,18,5,0,0,0
2024-08-01 11:30,38,22,16,0,0,0
2024-08-01 11:45,36,19,17,0,0,0
2024-08-01 12:00,31,21,10,0,0,0
2024-08-01 12:15,36,20,16,0,0,0
2024-08-01 12:30,33,18,15,0,0,0
2024-08-01 12:45,35,17,18,0,0,0
2024-08-01 13:00,39,16,23,0,0,0
2024-08-01 13:15,31,14,17,0,0,0
2024-08-01 13:30,37,17,20,0,0,0
2024-08-01 13:45,36,17,19,0,0,0
2024-08-01 14:00,34,13,21,0,0,0
2024-08-01 14:15,61,30,31,0,0,0
2024-08-01 14:30,42,16,26,0,0,0
2024-08-01 14:45,59,24,35,0,0,0
2024-08-01 15:00,39,14,25,0,0,0
2024-08-01 15:15,56,21,35,0,0,0
2024-08-01 15:30,40,21,19,0,0,0
2024-08-01 15:45,66,33,33,0,0,0
2024-08-01 16:00,51,23,28,0,0,0
2024-08-01 16:15,44,17,27,0,0,0
2024-08-01 16:30,39,13,26,0,0,0
2024-08-01 16:45,42,17,25,0,0,0
2024-08-01 17:00,33,12,21,0,0,0
2024-08-01 17:15,42,17,25,0,0,0
2024-08-01 17:30,32,15,17,0,0,0
2024-08-01 17:45,34,10,24,0,0,0
2024-08-01 18:00,31,12,19,0,0,0
2024-08-01 18:15,38,6,32,0,0,0
2024-08-01 18:30,28,11,17,0,0,0
2024-08-01 18:45,20,6,14,0,0,0
2024-08-01 19:00,18,6,12,0,0,0
2024-08-01 19:15,19,6,13,0,0,0
2024-08-01 19:30,21,6,15,0,0,0
2024-08-01 19:45,18,4,14,0,0,0
2024-08-01 20:00,8,2,6,0,0,0
2024-08-01 20:15,12,4,8,0,0,0
2024-08-01 20:30,10,5,5,0,0,0
2024-08-01 20:45,11,7,4,0,0,0
2024-08-01 21:00,10,7,3,0,0,0
2024-08-01 21:15,9,4,5,0,0,0
2024-08-01 21:30,8,2,6,0,0,0
2024-08-01 21:45,6,2,4,0,0,0
2024-08-01 22:00,5,1,4,0,0,0
2024-08-01 22:15,12,3,9,0,0,0
2024-08-01 22:30,13,5,8,0,0,0
2024-08-01 22:45,3,2,1,0,0,0
2024-08-01 23:00,3,0,3,0,0,0
2024-08-01 23:15,3,2,1,0,0,0
2024-08-01 23:30,7,2,5,0,0,0
2024-08-01 23:45,2,1,1,0,0,0
