Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2024-05-01 00:00,124,42,82,0,0,0
2024-05-01 00:15,139,52,87,0,0,0
2024-05-01 00:30,121,29,92,0,0,0
2024-05-01 00:45,87,23,64,0,0,0
2024-05-01 01:00,101,29,72,0,0,0
2024-05-01 01:15,103,35,68,0,0,0
2024-05-01 01:30,86,23,63,0,0,0
2024-05-01 01:45,69,13,56,0,0,0
2024-05-01 02:00,97,13,84,0,0,0
2024-05-01 02:15,93,13,80,0,0,0
2024-05-01 02:30,52,5,47,0,0,0
2024-05-01 02:45,71,7,64,0,0,0
2024-05-01 03:00,43,4,39,0,0,0
2024-05-01 03:15,68,8,60,0,0,0
2024-05-01 03:30,45,2,43,0,0,0
2024-05-01 03:45,55,4,51,0,0,0
2024-05-01 04:00,29,2,27,0,0,0
2024-05-01 04:15,9,1,8,0,0,0
2024-05-01 04:30,15,5,10,0,0,0
2024-05-01 04:45,11,2,9,0,0,0
2024-05-01 05:00,10,1,9,0,0,0
2024-05-01 05:15,4,0,4,0,0,0
2024-05-01 05:30,19,7,12,0,0,0
2024-05-01 05:45,12,4,8,0,0,0
2024-05-01 06:00,10,6,4,0,0,0
2024-05-01 06:15,12,5,7,0,0,0
2024-05-01 06:30,14,4,10,0,0,0
2024-05-01 06:45,10,4,6,0,0,0
2024-05-01 07:00,8,6,2,0,0,0
2024-05-01 07:15,12,8,4,0,0,0
2024-05-01 07:30,13,11,2,0,0,0
2024-05-01 07:45,22,16,6,0,0,0
2024-05-01 08:00,16,13,3,0,0,0
2024-05-01 08:15,22,13,9,0,0,0
2024-05-01 08:30,32,16,16,0,0,0
2024-05-01 08:45,44,29,15,0,0,0
2024-05-01 09:00,45,22,23,0,0,0
2024-05-01 09:15,53,26,27,0,0,0
2024-05-01 09:30,73,42,31,0,0,0
2024-05-01 09:45,107,71,36,0,0,0
2024-05-01 10:00,115,69,46,0,0,0
2024-05-01 10:15,109,71,38,0,0,0
2024-05-01 10:30,131,80,51,0,0,0
2024-05-01 10:45,151,79,72,0,0,0
2024-05-01 11:00,197,110,87,0,0,0
2024-05-01 11:15,156,77,79,0,0,0
2024-05-01 11:30,205,110,95,0,0,0
2024-05-01 11:45,221,109,112,0,0,0
2024-05-01 12:00,266,153,113,0,0,0
2024-05-01 12:15,237,135,102,0,0,0
2024-05-01 12:30,210,122,88,0,0,0
2024-05-01 12:45,220,137,83,0,0,0
2024-05-01 13:00,270,177,93,0,0,0
2024-05-01 13:15,263,169,94,0,0,0
2024-05-01 13:30,227,141,86,0,0,0
2024-05-01 13:45,231,156,75,0,0,0
2024-05-01 14:00,269,171,98,0,0,0
2024-05-01 14:15,262,180,82,0,0,0
2024-05-01 14:30,206,150,56,0,0,0
2024-05-01 14:45,229,127,102,0,0,0
2024-05-01 15:00,259,152,107,0,0,0
2024-05-01 15:15,260,157,103,0,0,0
2024-05-01 15:30,235,149,86,0,0,0
2024-05-01 15:45,234,143,91,0,0,0
2024-05-01 16:00,206,118,88,0,0,0
2024-05-01 16:15,175,99,76,0,0,0
2024-05-01 16:30,179,93,86,0,0,0
2024-05-01 16:45,243,130,113,0,0,0
2024-05-01 17:00,196,104,92,0,0,0
2024-05-01 17:15,174,109,65,0,0,0
2024-05-01 17:30,162,82,80,0,0,0
2024-05-01 17:45,186,102,84,0,0,0
2024-05-01 18:00,185,81,104,0,0,0
2024-05-01 18:15,208,89,119,0,0,0
2024-05-01 18:30,203,105,98,0,0,0
2024-05-01 18:45,220,99,121,0,0,0
2024-05-01 19:00,227,97,130,0,0,0
2024-05-01 19:15,211,85,126,0,0,0
2024-05-01 19:30,200,79,121,0,0,0
2024-05-01 19:45,226,90,136,0,0,0
2024-05-01 20:00,182,73,109,0,0,0
2024-05-01 20:15,142,61,81,0,0,0
2024-05-01 20:30,208,71,137,0,0,0
2024-05-01 20:45,174,61,113,0,0,0
2024-05-01 21:00,156,50,106,0,0,0
2024-05-01 21:15,155,52,103,0,0,0
2024-05-01 21:30,133,22,111,0,0,0
2024-05-01 21:45,109,23,86,0,0,0
2024-05-01 22:00,155,46,109,0,0,0
2024-05-01 22:15,102,20,82,0,0,0
2024-05-01 22:30,110,26,84,0,0,0
2024-05-01 22:45,86,25,61,0,0,0
2024-05-01 23:00,136,33,103,0,0,0
2024-05-01 23:15,117,41,76,0,0,0
2024-05-01 23:30,110,28,82,0,0,0
2024-05-01 23:45,68,14,54,0,0,0
