Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2023-03-01 00:00,11,1,10,0,0,0
2023-03-01 00:15,3,0,3,0,0,0
2023-03-01 00:30,2,1,1,0,0,0
2023-03-01 00:45,7,2,5,0,0,0
2023-03-01 01:00,2,0,2,0,0,0
2023-03-01 01:15,8,3,5,0,0,0
2023-03-01 01:30,1,1,0,0,0,0
2023-03-01 01:45,0,0,0,0,0,0
2023-03-01 02:00,1,1,0,0,0,0
2023-03-01 02:15,0,0,0,0,0,0
2023-03-01 02:30,2,0,2,0,0,0
2023-03-01 02:45,0,0,0,0,0,0
2023-03-01 03:00,0,0,0,0,0,0
2023-03-01 03:15,2,2,0,0,0,0
2023-03-01 03:30,0,0,0,0,0,0
2023-03-01 03:45,0,0,0,0,0,0
2023-03-01 04:00,0,0,0,0,0,0
2023-03-01 04:15,0,0,0,0,0,0
2023-03-01 04:30,1,1,0,0,0,0
2023-03-01 04:45,0,0,0,0,0,0
2023-03-01 05:00,2,0,2,0,0,0
2023-03-01 05:15,3,2,1,0,0,0
2023-03-01 05:30,16,6,10,0,0,0
2023-03-01 05:45,12,4,8,0,0,0
2023-03-01 06:00,5,3,2,0,0,0
2023-03-01 06:15,24,11,13,0,0,0
2023-03-01 06:30,49,19,30,0,0,0
2023-03-01 06:45,71,32,39,0,0,0
2023-03-01 07:00,75,26,49,0,0,0
2023-03-01 07:15,81,36,45,0,0,0
2023-03-01 07:30,235,155,80,0,0,0
2023-03-01 07:45,215,84,131,0,0,0
2023-03-01 08:00,141,52,89,0,0,0
2023-03-01 08:15,134,66,68,0,0,0
2023-03-01 08:30,123,60,63,0,0,0
2023-03-01 08:45,162,73,89,0,0,0
2023-03-01 09:00,131,61,70,0,0,0
2023-03-01 09:15,90,55,35,0,0,0
2023-03-01 09:30,102,46,56,0,0,0
2023-03-01 09:45,89,38,51,0,0,0
2023-03-01 10:00,71,50,21,0,0,0
2023-03-01 10:15,68,45,23,0,0,0
2023-03-01 10:30,75,42,33,0,0,0
2023-03-01 10:45,89,41,48,0,0,0
2023-03-01 11:00,67,34,33,0,0,0
2023-03-01 11:15,59,13,46,0,0,0
2023-03-01 11:30,104,53,51,0,0,0
2023-03-01 11:45,94,54,40,0,0,0
2023-03-01 12:00,104,63,41,0,0,0
2023-03-01 12:15,122,66,56,0,0,0
2023-03-01 12:30,117,50,67,0,0,0
2023-03-01 12:45,126,54,72,0,0,0
2023-03-01 13:00,154,49,105,0,0,0
2023-03-01 13:15,92,29,63,0,0,0
2023-03-01 13:30,111,55,56,0,0,0
2023-03-01 13:45,132,66,66,0,0,0
2023-03-01 14:00,137,46,91,0,0,0
2023-03-01 14:15,97,31,66,0,0,0
2023-03-01 14:30,106,41,65,0,0,0
2023-03-01 14:45,121,69,52,0,0,0
2023-03-01 15:00,116,61,55,0,0,0
2023-03-01 15:15,111,67,44,0,0,0
2023-03-01 15:30,160,70,90,0,0,0
2023-03-01 15:45,141,59,82,0,0,0
