Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2023-11-01 00:00,16,7,9,0,0,0
2023-11-01 00:15,21,9,12,0,0,0
2023-11-01 00:30,24,5,19,0,0,0
2023-11-01 00:45,22,9,13,0,0,0
2023-11-01 01:00,16,4,12,0,0,0
2023-11-01 01:15,22,4,18,0,0,0
2023-11-01 01:30,24,5,19,0,0,0
2023-11-01 01:45,12,2,10,0,0,0
2023-11-01 02:00,29,1,28,0,0,0
2023-11-01 02:15,22,7,15,0,0,0
2023-11-01 02:30,14,3,11,0,0,0
2023-11-01 02:45,11,1,10,0,0,0
2023-11-01 03:00,25,1,24,0,0,0
2023-11-01 03:15,16,0,16,0,0,0
2023-11-01 03:30,14,2,12,0,0,0
2023-11-01 03:45,10,8,2,0,0,0
2023-11-01 04:00,10,0,10,0,0,0
2023-11-01 04:15,14,4,10,0,0,0
2023-11-01 04:30,11,1,10,0,0,0
2023-11-01 04:45,5,1,4,0,0,0
2023-11-01 05:00,6,4,2,0,0,0
2023-11-01 05:15,9,2,7,0,0,0
2023-11-01 05:30,1,1,0,0,0,0
2023-11-01 05:45,9,2,7,0,0,0
2023-11-01 06:00,7,4,3,0,0,0
2023-11-01 06:15,6,2,4,0,0,0
2023-11-01 06:30,5,4,1,0,0,0
2023-11-01 06:45,5,3,2,0,0,0
2023-11-01 07:00,2,1,1,0,0,0
2023-11-01 07:15,7,3,4,0,0,0
2023-11-01 07:30,8,2,6,0,0,0
2023-11-01 07:45,14,5,9,0,0,0
2023-11-01 08:00,10,7,3,0,0,0
2023-11-01 08:15,13,11,2,0,0,0
2023-11-01 08:30,8,4,4,0,0,0
2023-11-01 08:45,31,20,11,0,0,0
2023-11-01 09:00,13,4,9,0,0,0
2023-11-01 09:15,24,12,12,0,0,0
2023-11-01 09:30,28,16,12,0,0,0
2023-11-01 09:45,39,30,9,0,0,0
2023-11-01 10:00,15,8,7,0,0,0
2023-11-01 10:15,20,11,9,0,0,0
2023-11-01 10:30,28,14,14,0,0,0
2023-11-01 10:45,38,25,13,0,0,0
2023-11-01 11:00,40,20,20,0,0,0
2023-11-01 11:15,25,21,4,0,0,0
2023-11-01 11:30,59,25,34,0,0,0
2023-11-01 11:45,43,13,30,0,0,0
2023-11-01 12:00,38,18,20,0,0,0
2023-11-01 12:15,56,21,35,0,0,0
2023-11-01 12:30,64,31,33,0,0,0
2023-11-01 12:45,53,22,31,0,0,0
2023-11-01 13:00,56,20,36,0,0,0
2023-11-01 13:15,51,26,25,0,0,0
2023-11-01 13:30,55,28,27,0,0,0
2023-11-01 13:45,72,38,34,0,0,0
2023-11-01 14:00,61,28,33,0,0,0
2023-11-01 14:15,85,42,43,0,0,0
2023-11-01 14:30,70,34,36,0,0,0
2023-11-01 14:45,82,43,39,0,0,0
2023-11-01 15:00,71,21,50,0,0,0
2023-11-01 15:15,66,32,34,0,0,0
2023-11-01 15:30,67,32,35,0,0,0
2023-11-01 15:45,78,31,47,0,0,0
2023-11-01 16:00,64,30,34,0,0,0
2023-11-01 16:15,63,32,31,0,0,0
2023-11-01 16:30,61,19,42,0,0,0
2023-11-01 16:45,67,33,34,0,0,0
2023-11-01 17:00,71,32,39,0,0,0
2023-11-01 17:15,54,27,27,0,0,0
2023-11-01 17:30,39,25,14,0,0,0
2023-11-01 17:45,56,26,30,0,0,0
2023-11-01 18:00,45,18,27,0,0,0
2023-11-01 18:15,34,13,21,0,0,0
2023-11-01 18:30,29,11,18,0,0,0
2023-11-01 18:45,42,18,24,0,0,0
2023-11-01 19:00,35,11,24,0,0,0
2023-11-01 19:15,29,11,18,0,0,0
2023-11-01 19:30,17,4,13,0,0,0
2023-11-01 19:45,35,23,12,0,0,0
2023-11-01 20:00,27,6,21,0,0,0
2023-11-01 20:15,23,9,14,0,0,0
2023-11-01 20:30,25,3,22,0,0,0
2023-11-01 20:45,26,7,19,0,0,0
2023-11-01 21:00,21,17,4,0,0,0
2023-11-01 21:15,17,7,10,0,0,0
2023-11-01 21:30,21,5,16,0,0,0
2023-11-01 21:45,14,7,7,0,0,0
2023-11-01 22:00,15,2,13,0,0,0
2023-11-01 22:15,12,3,9,0,0,0
2023-11-01 22:30,19,6,13,0,0,0
2023-11-01 22:45,7,1,6,0,0,0
2023-11-01 23:00,8,1,7,0,0,0
2023-11-01 23:15,6,2,4,0,0,0
2023-11-01 23:30,3,2,1,0,0,0
2023-11-01 23:45,10,6,4,0,0,0
2023-11-02 00:00,6,5,1,0,0,0
2023-11-02 00:15,2,1,1,0,0,0
2023-11-02 00:30,4,1,3,0,0,0
2023-11-02 00:45,3,1,2,0,0,0
2023-11-02 01:00,3,0,3,0,0,0
2023-11-02 01:15,4,2,2,0,0,0
2023-11-02 01:30,2,1,1,0,0,0
2023-11-02 01:45,2,0,2,0,0,0
2023-11-02 02:00,0,0,0,0,0,0
