Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2024-06-01 00:00,17,3,14,0,0,0
2024-06-01 00:15,25,10,15,0,0,0
2024-06-01 00:30,14,3,11,0,0,0
2024-06-01 00:45,7,2,5,0,0,0
2024-06-01 01:00,8,1,7,0,0,0
2024-06-01 01:15,9,2,7,0,0,0
2024-06-01 01:30,14,9,5,0,0,0
2024-06-01 01:45,11,0,11,0,0,0
2024-06-01 02:00,7,2,5,0,0,0
2024-06-01 02:15,11,2,9,0,0,0
2024-06-01 02:30,2,0,2,0,0,0
2024-06-01 02:45,12,3,9,0,0,0
2024-06-01 03:00,3,1,2,0,0,0
2024-06-01 03:15,4,0,4,0,0,0
2024-06-01 03:30,1,0,1,0,0,0
2024-06-01 03:45,4,0,4,0,0,0
2024-06-01 04:00,1,0,1,0,0,0
2024-06-01 04:15,2,0,2,0,0,0
2024-06-01 04:30,5,1,4,0,0,0
2024-06-01 04:45,12,2,10,0,0,0
2024-06-01 05:00,7,0,7,0,0,0
2024-06-01 05:15,3,0,3,0,0,0
2024-06-01 05:30,15,4,11,0,0,0
2024-06-01 05:45,10,2,8,0,0,0
2024-06-01 06:00,2,1,1,0,0,0
2024-06-01 06:15,4,3,1,0,0,0
2024-06-01 06:30,6,4,2,0,0,0
2024-06-01 06:45,22,18,4,0,0,0
2024-06-01 07:00,18,14,4,0,0,0
2024-06-01 07:15,11,8,3,0,0,0
2024-06-01 07:30,13,5,8,0,0,0
2024-06-01 07:45,22,7,15,0,0,0
2024-06-01 08:00,19,9,10,0,0,0
2024-06-01 08:15,23,15,8,0,0,0
2024-06-01 08:30,33,19,14,0,0,0
2024-06-01 08:45,36,27,9,0,0,0
2024-06-01 09:00,38,25,13,0,0,0
2024-06-01 09:15,43,25,18,0,0,0
2024-06-01 09:30,53,38,15,0,0,0
2024-06-01 09:45,64,47,17,0,0,0
2024-06-01 10:00,93,73,20,0,0,0
2024-06-01 10:15,69,38,31,0,0,0
2024-06-01 10:30,124,94,30,0,0,0
2024-06-01 10:45,92,70,22,0,0,0
2024-06-01 11:00,102,58,44,0,0,0
2024-06-01 11:15,101,59,42,0,0,0
2024-06-01 11:30,83,47,36,0,0,0
2024-06-01 11:45,115,63,52,0,0,0
2024-06-01 12:00,117,67,50,0,0,0
2024-06-01 12:15,90,43,47,0,0,0
2024-06-01 12:30,137,75,62,0,0,0
2024-06-01 12:45,111,59,52,0,0,0
2024-06-01 13:00,95,40,55,0,0,0
2024-06-01 13:15,101,49,52,0,0,0
2024-06-01 13:30,100,40,60,0,0,0
2024-06-01 13:45,104,40,64,0,0,0
2024-06-01 14:00,94,34,60,0,0,0
2024-06-01 14:15,104,35,69,0,0,0
2024-06-01 14:30,81,29,52,0,0,0
2024-06-01 14:45,96,33,63,0,0,0
2024-06-01 15:00,85,32,53,0,0,0
2024-06-01 15:15,74,22,52,0,0,0
2024-06-01 15:30,77,32,45,0,0,0
2024-06-01 15:45,71,34,37,0,0,0
2024-06-01 16:00,84,26,58,0,0,0
2024-06-01 16:15,71,34,37,0,0,0
2024-06-01 16:30,73,29,44,0,0,0
2024-06-01 16:45,78,35,43,0,0,0
2024-06-01 17:00,71,22,49,0,0,0
2024-06-01 17:15,64,32,32,0,0,0
2024-06-01 17:30,64,21,43,0,0,0
2024-06-01 17:45,84,38,46,0,0,0
2024-06-01 18:00,78,33,45,0,0,0
2024-06-01 18:15,72,34,38,0,0,0
2024-06-01 18:30,64,29,35,0,0,0
2024-06-01 18:45,64,35,29,0,0,0
2024-06-01 19:00,66,36,30,0,0,0
2024-06-01 19:15,60,27,33,0,0,0
2024-06-01 19:30,47,17,30,0,0,0
2024-06-01 19:45,47,21,26,0,0,0
2024-06-01 20:00,35,16,19,0,0,0
2024-06-01 20:15,55,21,34,0,0,0
2024-06-01 20:30,44,17,27,0,0,0
2024-06-01 20:45,30,9,21,0,0,0
2024-06-01 21:00,56,16,40,0,0,0
2024-06-01 21:15,42,8,34,0,0,0
2024-06-01 21:30,21,8,13,0,0,0
2024-06-01 21:45,25,5,20,0,0,0
2024-06-01 22:00,21,10,11,0,0,0
2024-06-01 22:15,34,5,29,0,0,0
2024-06-01 22:30,26,9,17,0,0,0
2024-06-01 22:45,20,2,18,0,0,0
2024-06-01 23:00,27,10,17,0,0,0
2024-06-01 23:15,35,5,30,0,0,0
2024-06-01 23:30,38,15,23,0,0,0
2024-06-01 23:45,35,10,25,0,0,0
2024-06-02 00:00,28,6,22,0,0,0
2024-06-02 00:15,25,4,21,0,0,0
2024-06-02 00:30,25,13,12,0,0,0
2024-06-02 00:45,11,5,6,0,0,0
2024-06-02 01:00,24,8,16,0,0,0
2024-06-02 01:15,24,8,16,0,0,0
2024-06-02 01:30,11,6,5,0,0,0
2024-06-02 01:45,10,1,9,0,0,0
2024-06-02 02:00,22,9,13,0,0,0
2024-06-02 02:15,16,9,7,0,0,0
2024-06-02 02:30,6,3,3,0,0,0
2024-06-02 02:45,17,6,11,0,0,0
2024-06-02 03:00,8,3,5,0,0,0
2024-06-02 03:15,5,2,3,0,0,0
2024-06-02 03:30,4,0,4,0,0,0
2024-06-02 03:45,8,6,2,0,0,0
2024-06-02 04:00,9,1,8,0,0,0
2024-06-02 04:15,5,0,5,0,0,0
2024-06-02 04:30,17,12,5,0,0,0
2024-06-02 04:45,2,2,0,0,0,0
2024-06-02 05:00,2,1,1,0,0,0
2024-06-02 05:15,3,2,1,0,0,0
2024-06-02 05:30,4,1,3,0,0,0
2024-06-02 05:45,7,1,6,0,0,0
2024-06-02 06:00,3,0,3,0,0,0
2024-06-02 06:15,8,5,3,0,0,0
2024-06-02 06:30,9,8,1,0,0,0
2024-06-02 06:45,7,4,3,0,0,0
2024-06-02 07:00,8,3,5,0,0,0
2024-06-02 07:15,2,0,2,0,0,0
2024-06-02 07:30,4,0,4,0,0,0
2024-06-02 07:45,7,3,4,0,0,0
2024-06-02 08:00,5,4,1,0,0,0
