Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2022-01-01 00:00,1,0,1,0,0,0
2022-01-01 00:15,2,0,2,0,0,0
2022-01-01 00:30,8,4,4,0,0,0
2022-01-01 00:45,22,19,3,0,0,0
2022-01-01 01:00,8,1,7,0,0,0
2022-01-01 01:15,8,2,6,0,0,0
2022-01-01 01:30,20,8,12,0,0,0
2022-01-01 01:45,11,4,7,0,0,0
2022-01-01 02:00,9,8,1,0,0,0
2022-01-01 02:15,6,4,2,0,0,0
2022-01-01 02:30,13,3,10,0,0,0
2022-01-01 02:45,12,9,3,0,0,0
2022-01-01 03:00,7,2,5,0,0,0
2022-01-01 03:15,12,7,5,0,0,0
2022-01-01 03:30,19,9,10,0,0,0
2022-01-01 03:45,6,2,4,0,0,0
2022-01-01 04:00,5,0,5,0,0,0
2022-01-01 04:15,6,2,4,0,0,0
2022-01-01 04:30,5,0,5,0,0,0
2022-01-01 04:45,16,6,10,0,0,0
2022-01-01 05:00,4,0,4,0,0,0
2022-01-01 05:15,8,2,6,0,0,0
2022-01-01 05:30,7,0,7,0,0,0
2022-01-01 05:45,11,1,10,0,0,0
2022-01-01 06:00,1,0,1,0,0,0
2022-01-01 06:15,4,1,3,0,0,0
2022-01-01 06:30,5,5,0,0,0,0
2022-01-01 06:45,5,2,3,0,0,0
2022-01-01 07:00,3,0,3,0,0,0
2022-01-01 07:15,0,0,0,0,0,0
2022-01-01 07:30,3,2,1,0,0,0
2022-01-01 07:45,6,1,5,0,0,0
2022-01-01 08:00,1,1,0,0,0,0
2022-01-01 08:15,1,1,0,0,0,0
2022-01-01 08:30,1,1,0,0,0,0
2022-01-01 08:45,3,0,3,0,0,0
2022-01-01 09:00,7,3,4,0,0,0
2022-01-01 09:15,5,3,2,0,0,0
2022-01-01 09:30,5,1,4,0,0,0
2022-01-01 09:45,6,2,4,0,0,0
2022-01-01 10:00,4,1,3,0,0,0
2022-01-01 10:15,7,1,6,0,0,0
2022-01-01 10:30,9,3,6,0,0,0
2022-01-01 10:45,8,2,6,0,0,0
2022-01-01 11:00,4,2,2,0,0,0
2022-01-01 11:15,16,2,14,0,0,0
2022-01-01 11:30,7,2,5,0,0,0
2022-01-01 11:45,10,4,6,0,0,0
2022-01-01 12:00,22,8,14,0,0,0
2022-01-01 12:15,19,8,11,0,0,0
2022-01-01 12:30,23,6,17,0,0,0
2022-01-01 12:45,26,15,11,0,0,0
2022-01-01 13:00,21,4,17,0,0,0
2022-01-01 13:15,12,5,7,0,0,0
2022-01-01 13:30,22,12,10,0,0,0
2022-01-01 13:45,26,14,12,0,0,0
2022-01-01 14:00,39,28,11,0,0,0
2022-01-01 14:15,23,16,7,0,0,0
2022-01-01 14:30,28,12,16,0,0,0
2022-01-01 14:45,19,9,10,0,0,0
2022-01-01 15:00,38,18,20,0,0,0
2022-01-01 15:15,25,18,7,0,0,0
2022-01-01 15:30,36,24,12,0,0,0
2022-01-01 15:45,31,10,21,0,0,0
2022-01-01 16:00,26,11,15,0,0,0
2022-01-01 16:15,34,15,19,0,0,0
2022-01-01 16:30,25,9,16,0,0,0
2022-01-01 16:45,34,13,21,0,0,0
2022-01-01 17:00,26,16,10,0,0,0
2022-01-01 17:15,19,6,13,0,0,0
2022-01-01 17:30,14,5,9,0,0,0
2022-01-01 17:45,19,14,5,0,0,0
2022-01-01 18:00,29,11,18,0,0,0
2022-01-01 18:15,15,3,12,0,0,0
2022-01-01 18:30,10,6,4,0,0,0
2022-01-01 18:45,13,6,7,0,0,0
2022-01-01 19:00,9,2,7,0,0,0
2022-01-01 19:15,13,3,10,0,0,0
2022-01-01 19:30,15,5,10,0,0,0
2022-01-01 19:45,9,1,8,0,0,0
2022-01-01 20:00,6,5,1,0,0,0
2022-01-01 20:15,13,6,7,0,0,0
2022-01-01 20:30,15,0,15,0,0,0
2022-01-01 20:45,5,4,1,0,0,0
2022-01-01 21:00,6,2,4,0,0,0
2022-01-01 21:15,7,4,3,0,0,0
2022-01-01 21:30,10,8,2,0,0,0
2022-01-01 21:45,3,2,1,0,0,0
2022-01-01 22:00,1,0,1,0,0,0
2022-01-01 22:15,4,4,0,0,0,0
2022-01-01 22:30,3,1,2,0,0,0
2022-01-01 22:45,4,1,3,0,0,0
2022-01-01 23:00,3,0,3,0,0,0
2022-01-01 23:15,4,0,4,0,0,0
2022-01-01 23:30,4,2,2,0,0,0
2022-01-01 23:45,2,1,1,0,0,0
2022-01-02 00:00,1,1,0,0,0,0
2022-01-02 00:15,3,0,3,0,0,0
2022-01-02 00:30,0,0,0,0,0,0
2022-01-02 00:45,3,2,1,0,0,0
2022-01-02 01:00,2,2,0,0,0,0
2022-01-02 01:15,1,1,0,0,0,0
2022-01-02 01:30,4,0,4,0,0,0
2022-01-02 01:45,0,0,0,0,0,0
2022-01-02 02:00,0,0,0,0,0,0
2022-01-02 02:15,0,0,0,0,0,0
2022-01-02 02:30,1,1,0,0,0,0
2022-01-02 02:45,1,0,1,0,0,0
2022-01-02 03:00,0,0,0,0,0,0
2022-01-02 03:15,0,0,0,0,0,0
2022-01-02 03:30,0,0,0,0,0,0
2022-01-02 03:45,0,0,0,0,0,0
2022-01-02 04:00,0,0,0,0,0,0
2022-01-02 04:15,0,0,0,0,0,0
2022-01-02 04:30,0,0,0,0,0,0
2022-01-02 04:45,0,0,0,0,0,0
2022-01-02 05:00,0,0,0,0,0,0
2022-01-02 05:15,0,0,0,0,0,0
2022-01-02 05:30,2,0,2,0,0,0
2022-01-02 05:45,6,2,4,0,0,0
2022-01-02 06:00,1,1,0,0,0,0
2022-01-02 06:15,0,0,0,0,0,0
2022-01-02 06:30,2,2,0,0,0,0
2022-01-02 06:45,4,3,1,0,0,0
2022-01-02 07:00,1,0,1,0,0,0
2022-01-02 07:15,2,0,2,0,0,0
2022-01-02 07:30,4,2,2,0,0,0
2022-01-02 07:45,6,2,4,0,0,0
2022-01-02 08:00,1,0,1,0,0,0
2022-01-02 08:15,8,5,3,0,0,0
2022-01-02 08:30,1,1,0,0,0,0
2022-01-02 08:45,8,6,2,0,0,0
2022-01-02 09:00,5,2,3,0,0,0
2022-01-02 09:15,5,4,1,0,0,0
2022-01-02 09:30,12,5,7,0,0,0
2022-01-02 09:45,19,11,8,0,0,0
2022-01-02 10:00,8,3,5,0,0,0
2022-01-02 10:15,19,13,6,0,0,0
2022-01-02 10:30,8,3,5,0,0,0
2022-01-02 10:45,12,10,2,0,0,0
2022-01-02 11:00,14,9,5,0,0,0
2022-01-02 11:15,12,3,9,0,0,0
2022-01-02 11:30,8,4,4,0,0,0
2022-01-02 11:45,35,26,9,0,0,0
2022-01-02 12:00,11,5,6,0,0,0
2022-01-02 12:15,18,12,6,0,0,0
2022-01-02 12:30,19,9,10,0,0,0
2022-01-02 12:45,15,12,3,0,0,0
2022-01-02 13:00,16,8,8,0,0,0
2022-01-02 13:15,43,19,24,0,0,0
2022-01-02 13:30,24,13,11,0,0,0
2022-01-02 13:45,27,12,15,0,0,0
2022-01-02 14:00,25,11,14,0,0,0
2022-01-02 14:15,18,4,14,0,0,0
2022-01-02 14:30,19,13,6,0,0,0
2022-01-02 14:45,32,13,19,0,0,0
2022-01-02 15:00,22,9,13,0,0,0
2022-01-02 15:15,27,14,13,0,0,0
2022-01-02 15:30,26,9,17,0,0,0
2022-01-02 15:45,17,10,7,0,0,0
2022-01-02 16:00,14,4,10,0,0,0
2022-01-02 16:15,32,19,13,0,0,0
2022-01-02 16:30,33,15,18,0,0,0
2022-01-02 16:45,18,7,11,0,0,0
2022-01-02 17:00,23,16,7,0,0,0
2022-01-02 17:15,17,4,13,0,0,0
2022-01-02 17:30,14,7,7,0,0,0
2022-01-02 17:45,18,7,11,0,0,0
2022-01-02 18:00,20,6,14,0,0,0
2022-01-02 18:15,14,3,11,0,0,0
2022-01-02 18:30,13,7,6,0,0,0
2022-01-02 18:45,21,11,10,0,0,0
2022-01-02 19:00,23,4,19,0,0,0
2022-01-02 19:15,15,7,8,0,0,0
2022-01-02 19:30,8,0,8,0,0,0
2022-01-02 19:45,11,5,6,0,0,0
2022-01-02 20:00,9,2,7,0,0,0
2022-01-02 20:15,15,2,13,0,0,0
2022-01-02 20:30,17,6,11,0,0,0
2022-01-02 20:45,16,1,15,0,0,0
2022-01-02 21:00,11,6,5,0,0,0
2022-01-02 21:15,3,1,2,0,0,0
2022-01-02 21:30,7,3,4,0,0,0
2022-01-02 21:45,4,1,3,0,0,0
2022-01-02 22:00,2,1,1,0,0,0
2022-01-02 22:15,6,3,3,0,0,0
2022-01-02 22:30,2,0,2,0,0,0
2022-01-02 22:45,3,1,2,0,0,0
2022-01-02 23:00,1,0,1,0,0,0
2022-01-02 23:15,4,3,1,0,0,0
2022-01-02 23:30,2,1,1,0,0,0
2022-01-02 23:45,2,1,1,0,0,0
2022-01-03 00:00,2,0,2,0,0,0
2022-01-03 00:15,0,0,0,0,0,0
2022-01-03 00:30,2,1,1,0,0,0
2022-01-03 00:45,3,1,2,0,0,0
2022-01-03 01:00,1,0,1,0,0,0
2022-01-03 01:15,0,0,0,0,0,0
2022-01-03 01:30,0,0,0,0,0,0
2022-01-03 01:45,1,1,0,0,0,0
2022-01-03 02:00,1,1,0,0,0,0
2022-01-03 02:15,0,0,0,0,0,0
2022-01-03 02:30,1,1,0,0,0,0
2022-01-03 02:45,0,0,0,0,0,0
2022-01-03 03:00,0,0,0,0,0,0
2022-01-03 03:15,1,0,1,0,0,0
2022-01-03 03:30,0,0,0,0,0,0
2022-01-03 03:45,0,0,0,0,0,0
2022-01-03 04:00,0,0,0,0,0,0
2022-01-03 04:15,2,0,2,0,0,0
2022-01-03 04:30,0,0,0,0,0,0
2022-01-03 04:45,0,0,0,0,0,0
2022-01-03 05:00,0,0,0,0,0,0
2022-01-03 05:15,1,1,0,0,0,0
2022-01-03 05:30,8,1,7,0,0,0
2022-01-03 05:45,7,3,4,0,0,0
2022-01-03 06:00,5,3,2,0,0,0
2022-01-03 06:15,18,8,10,0,0,0
2022-01-03 06:30,20,8,12,0,0,0
2022-01-03 06:45,33,11,22,0,0,0
2022-01-03 07:00,59,13,46,0,0,0
2022-01-03 07:15,42,17,25,0,0,0
2022-01-03 07:30,81,32,49,0,0,0
2022-01-03 07:45,76,21,55,0,0,0
2022-01-03 08:00,59,26,33,0,0,0
2022-01-03 08:15,49,16,33,0,0,0
2022-01-03 08:30,62,30,32,0,0,0
2022-01-03 08:45,70,39,31,0,0,0
2022-01-03 09:00,47,25,22,0,0,0
2022-01-03 09:15,53,32,21,0,0,0
2022-01-03 09:30,36,23,13,0,0,0
2022-01-03 09:45,41,26,15,0,0,0
2022-01-03 10:00,41,28,13,0,0,0
2022-01-03 10:15,33,14,19,0,0,0
2022-01-03 10:30,56,38,18,0,0,0
2022-01-03 10:45,34,20,14,0,0,0
2022-01-03 11:00,49,33,16,0,0,0
2022-01-03 11:15,45,18,27,0,0,0
2022-01-03 11:30,41,27,14,0,0,0
2022-01-03 11:45,48,20,28,0,0,0
2022-01-03 12:00,55,24,31,0,0,0
2022-01-03 12:15,74,35,39,0,0,0
2022-01-03 12:30,45,19,26,0,0,0
2022-01-03 12:45,67,33,34,0,0,0
2022-01-03 13:00,54,12,42,0,0,0
2022-01-03 13:15,43,16,27,0,0,0
2022-01-03 13:30,56,39,17,0,0,0
2022-01-03 13:45,50,24,26,0,0,0
2022-01-03 14:00,60,23,37,0,0,0
2022-01-03 14:15,54,28,26,0,0,0
2022-01-03 14:30,60,30,30,0,0,0
2022-01-03 14:45,65,28,37,0,0,0
2022-01-03 15:00,87,45,42,0,0,0
2022-01-03 15:15,63,34,29,0,0,0
2022-01-03 15:30,71,42,29,0,0,0
2022-01-03 15:45,96,60,36,0,0,0
2022-01-03 16:00,95,56,39,0,0,0
2022-01-03 16:15,81,43,38,0,0,0
2022-01-03 16:30,75,41,34,0,0,0
2022-01-03 16:45,80,38,42,0,0,0
2022-01-03 17:00,91,41,50,0,0,0
