Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2022-11-01 00:00,24,1,23,0,0,0
2022-11-01 00:15,24,7,17,0,0,0
2022-11-01 00:30,25,16,9,0,0,0
2022-11-01 00:45,27,8,19,0,0,0
2022-11-01 01:00,25,1,24,0,0,0
2022-11-01 01:15,28,6,22,0,0,0
2022-11-01 01:30,16,5,11,0,0,0
2022-11-01 01:45,22,2,20,0,0,0
2022-11-01 02:00,24,8,16,0,0,0
2022-11-01 02:15,20,4,16,0,0,0
2022-11-01 02:30,14,2,12,0,0,0
2022-11-01 02:45,28,8,20,0,0,0
2022-11-01 03:00,13,1,12,0,0,0
2022-11-01 03:15,15,6,9,0,0,0
2022-11-01 03:30,13,2,11,0,0,0
2022-11-01 03:45,15,5,10,0,0,0
2022-11-01 04:00,8,2,6,0,0,0
2022-11-01 04:15,9,0,9,0,0,0
2022-11-01 04:30,17,2,15,0,0,0
2022-11-01 04:45,3,2,1,0,0,0
2022-11-01 05:00,8,0,8,0,0,0
2022-11-01 05:15,7,0,7,0,0,0
2022-11-01 05:30,16,2,14,0,0,0
2022-11-01 05:45,6,0,6,0,0,0
2022-11-01 06:00,10,2,8,0,0,0
2022-11-01 06:15,5,3,2,0,0,0
2022-11-01 06:30,4,1,3,0,0,0
2022-11-01 06:45,7,6,1,0,0,0
2022-11-01 07:00,8,2,6,0,0,0
2022-11-01 07:15,7,4,3,0,0,0
2022-11-01 07:30,14,11,3,0,0,0
2022-11-01 07:45,18,5,13,0,0,0
2022-11-01 08:00,9,7,2,0,0,0
2022-11-01 08:15,13,6,7,0,0,0
2022-11-01 08:30,17,8,9,0,0,0
2022-11-01 08:45,27,14,13,0,0,0
2022-11-01 09:00,16,4,12,0,0,0
2022-11-01 09:15,15,11,4,0,0,0
2022-11-01 09:30,25,10,15,0,0,0
2022-11-01 09:45,31,21,10,0,0,0
2022-11-01 10:00,26,16,10,0,0,0
2022-11-01 10:15,26,13,13,0,0,0
2022-11-01 10:30,24,17,7,0,0,0
2022-11-01 10:45,48,28,20,0,0,0
2022-11-01 11:00,38,20,18,0,0,0
2022-11-01 11:15,41,22,19,0,0,0
2022-11-01 11:30,37,10,27,0,0,0
2022-11-01 11:45,54,17,37,0,0,0
2022-11-01 12:00,50,25,25,0,0,0
2022-11-01 12:15,68,21,47,0,0,0
2022-11-01 12:30,75,31,44,0,0,0
2022-11-01 12:45,53,31,22,0,0,0
2022-11-01 13:00,43,20,23,0,0,0
2022-11-01 13:15,42,16,26,0,0,0
2022-11-01 13:30,50,21,29,0,0,0
2022-11-01 13:45,67,30,37,0,0,0
2022-11-01 14:00,64,33,31,0,0,0
2022-11-01 14:15,86,50,36,0,0,0
2022-11-01 14:30,66,34,32,0,0,0
2022-11-01 14:45,83,51,32,0,0,0
2022-11-01 15:00,61,36,25,0,0,0
2022-11-01 15:15,71,22,49,0,0,0
2022-11-01 15:30,62,23,39,0,0,0
2022-11-01 15:45,77,25,52,0,0,0
2022-11-01 16:00,74,29,45,0,0,0
2022-11-01 16:15,70,30,40,0,0,0
2022-11-01 16:30,53,22,31,0,0,0
2022-11-01 16:45,98,59,39,0,0,0
2022-11-01 17:00,58,26,32,0,0,0
2022-11-01 17:15,66,26,40,0,0,0
2022-11-01 17:30,43,18,25,0,0,0
2022-11-01 17:45,59,29,30,0,0,0
2022-11-01 18:00,40,15,25,0,0,0
2022-11-01 18:15,29,8,21,0,0,0
2022-11-01 18:30,36,15,21,0,0,0
2022-11-01 18:45,57,35,22,0,0,0
2022-11-01 19:00,31,9,22,0,0,0
2022-11-01 19:15,21,6,15,0,0,0
2022-11-01 19:30,21,8,13,0,0,0
2022-11-01 19:45,33,18,15,0,0,0
2022-11-01 20:00,28,11,17,0,0,0
2022-11-01 20:15,22,8,14,0,0,0
2022-11-01 20:30,17,4,13,0,0,0
2022-11-01 20:45,16,11,5,0,0,0
2022-11-01 21:00,29,14,15,0,0,0
2022-11-01 21:15,12,9,3,0,0,0
2022-11-01 21:30,21,11,10,0,0,0
2022-11-01 21:45,17,3,14,0,0,0
2022-11-01 22:00,16,3,13,0,0,0
2022-11-01 22:15,16,5,11,0,0,0
2022-11-01 22:30,14,6,8,0,0,0
2022-11-01 22:45,14,4,10,0,0,0
2022-11-01 23:00,13,3,10,0,0,0
2022-11-01 23:15,13,6,7,0,0,0
2022-11-01 23:30,5,2,3,0,0,0
2022-11-01 23:45,6,4,2,0,0,0
2022-11-02 00:00,2,2,0,0,0,0
2022-11-02 00:15,8,2,6,0,0,0
2022-11-02 00:30,6,0,6,0,0,0
2022-11-02 00:45,0,0,0,0,0,0
2022-11-02 01:00,0,0,0,0,0,0
2022-11-02 01:15,1,1,0,0,0,0
2022-11-02 01:30,2,2,0,0,0,0
2022-11-02 01:45,0,0,0,0,0,0
2022-11-02 02:00,1,0,1,0,0,0
2022-11-02 02:15,0,0,0,0,0,0
2022-11-02 02:30,1,1,0,0,0,0
2022-11-02 02:45,0,0,0,0,0,0
2022-11-02 03:00,0,0,0,0,0,0
2022-11-02 03:15,0,0,0,0,0,0
2022-11-02 03:30,0,0,0,0,0,0
2022-11-02 03:45,1,1,0,0,0,0
2022-11-02 04:00,0,0,0,0,0,0
2022-11-02 04:15,0,0,0,0,0,0
2022-11-02 04:30,0,0,0,0,0,0
2022-11-02 04:45,0,0,0,0,0,0
2022-11-02 05:00,1,1,0,0,0,0
2022-11-02 05:15,3,3,0,0,0,0
2022-11-02 05:30,11,3,8,0,0,0
2022-11-02 05:45,22,7,15,0,0,0
2022-11-02 06:00,10,5,5,0,0,0
2022-11-02 06:15,25,11,14,0,0,0
2022-11-02 06:30,45,28,17,0,0,0
2022-11-02 06:45,67,29,38,0,0,0
2022-11-02 07:00,65,26,39,0,0,0
