Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2023-09-01 00:00,17,4,13,0,0,0
2023-09-01 00:15,9,2,7,0,0,0
2023-09-01 00:30,7,1,6,0,0,0
2023-09-01 00:45,9,1,8,0,0,0
2023-09-01 01:00,0,0,0,0,0,0
2023-09-01 01:15,3,0,3,0,0,0
2023-09-01 01:30,5,1,4,0,0,0
2023-09-01 01:45,6,1,5,0,0,0
2023-09-01 02:00,1,1,0,0,0,0
2023-09-01 02:15,2,0,2,0,0,0
2023-09-01 02:30,1,0,1,0,0,0
2023-09-01 02:45,1,0,1,0,0,0
2023-09-01 03:00,0,0,0,0,0,0
2023-09-01 03:15,0,0,0,0,0,0
2023-09-01 03:30,2,1,1,0,0,0
2023-09-01 03:45,0,0,0,0,0,0
2023-09-01 04:00,1,1,0,0,0,0
2023-09-01 04:15,0,0,0,0,0,0
2023-09-01 04:30,1,1,0,0,0,0
2023-09-01 04:45,2,1,1,0,0,0
2023-09-01 05:00,2,1,1,0,0,0
2023-09-01 05:15,2,2,0,0,0,0
2023-09-01 05:30,6,1,5,0,0,0
2023-09-01 05:45,15,4,11,0,0,0
2023-09-01 06:00,9,6,3,0,0,0
2023-09-01 06:15,30,15,15,0,0,0
2023-09-01 06:30,37,15,22,0,0,0
2023-09-01 06:45,38,10,28,0,0,0
2023-09-01 07:00,52,21,31,0,0,0
2023-09-01 07:15,80,46,34,0,0,0
2023-09-01 07:30,241,178,63,0,0,0
2023-09-01 07:45,181,93,88,0,0,0
2023-09-01 08:00,115,51,64,0,0,0
2023-09-01 08:15,108,50,58,0,0,0
2023-09-01 08:30,109,56,53,0,0,0
2023-09-01 08:45,122,61,61,0,0,0
2023-09-01 09:00,69,38,31,0,0,0
2023-09-01 09:15,82,35,47,0,0,0
2023-09-01 09:30,67,40,27,0,0,0
2023-09-01 09:45,91,55,36,0,0,0
2023-09-01 10:00,75,40,35,0,0,0
2023-09-01 10:15,52,32,20,0,0,0
2023-09-01 10:30,62,31,31,0,0,0
2023-09-01 10:45,85,54,31,0,0,0
2023-09-01 11:00,66,34,32,0,0,0
2023-09-01 11:15,93,35,58,0,0,0
2023-09-01 11:30,91,31,60,0,0,0
2023-09-01 11:45,97,45,52,0,0,0
2023-09-01 12:00,120,55,65,0,0,0
2023-09-01 12:15,110,49,61,0,0,0
2023-09-01 12:30,114,50,64,0,0,0
2023-09-01 12:45,101,50,51,0,0,0
2023-09-01 13:00,142,54,88,0,0,0
2023-09-01 13:15,149,49,100,0,0,0
2023-09-01 13:30,115,62,53,0,0,0
2023-09-01 13:45,93,40,53,0,0,0
2023-09-01 14:00,139,63,76,0,0,0
2023-09-01 14:15,120,74,46,0,0,0
