Datetime,"100053305 (Kanalpromenade, Abschnitt 5)","101053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","102053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)","103053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","104053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)","353306596 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","353306597 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)",100053305-status,101053305-status,102053305-status,103053305-status,104053305-status,353306596-status,353306597-status
2025-07-01 00:00,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 00:15,1,0,1,0,0,,,0,0,0,0,0,,
2025-07-01 00:30,3,2,0,1,0,,,0,0,0,0,0,,
2025-07-01 00:45,1,0,1,0,0,,,0,0,0,0,0,,
2025-07-01 01:00,1,0,0,1,0,,,0,0,0,0,0,,
2025-07-01 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 01:45,1,0,1,0,0,,,0,0,0,0,0,,
2025-07-01 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 03:00,1,0,0,1,0,,,0,0,0,0,0,,
2025-07-01 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-01 03:45,1,0,0,1,0,,,0,0,0,0,0,,
2025-07-01 04:00,2,0,2,0,0,,,0,0,0,0,0,,
2025-07-01 04:15,1,0,1,0,0,,,0,0,0,0,0,,
2025-07-01 04:30,1,1,0,0,0,,,0,0,0,0,0,,
2025-07-01 04:45,3,1,2,0,0,,,0,0,0,0,0,,
2025-07-01 05:00,4,0,4,0,0,,,0,0,0,0,0,,
2025-07-01 05:15,10,0,7,3,0,,,0,0,0,0,0,,
2025-07-01 05:30,12,0,9,3,0,,,0,0,0,0,0,,
2025-07-01 05:45,21,2,15,4,0,,,0,0,0,0,0,,
2025-07-01 06:00,22,0,18,4,0,,,0,0,0,0,0,,
2025-07-01 06:15,18,2,12,4,0,,,0,0,0,0,0,,
2025-07-01 06:30,27,0,18,9,0,,,0,0,0,0,0,,
2025-07-01 06:45,24,2,15,7,0,,,0,0,0,0,0,,
2025-07-01 07:00,44,0,34,10,0,,,0,0,0,0,0,,
2025-07-01 07:15,56,3,43,10,0,,,0,0,0,0,0,,
2025-07-01 07:30,86,6,50,30,0,,,0,0,0,0,0,,
2025-07-01 07:45,50,1,30,19,0,,,0,0,0,0,0,,
2025-07-01 08:00,39,3,23,11,2,,,0,0,0,0,0,,
2025-07-01 08:15,30,0,20,10,0,,,0,0,0,0,0,,
2025-07-01 08:30,38,2,24,12,0,,,0,0,0,0,0,,
2025-07-01 08:45,20,0,10,9,1,,,0,0,0,0,0,,
2025-07-01 09:00,26,2,20,4,0,,,0,0,0,0,0,,
2025-07-01 09:15,27,0,14,13,0,,,0,0,0,0,0,,
2025-07-01 09:30,27,2,16,6,3,,,0,0,0,0,0,,
2025-07-01 09:45,26,4,10,12,0,,,0,0,0,0,0,,
2025-07-01 10:00,34,2,22,9,1,,,0,0,0,0,0,,
2025-07-01 10:15,19,2,9,8,0,,,0,0,0,0,0,,
2025-07-01 10:30,28,1,16,11,0,,,0,0,0,0,0,,
2025-07-01 10:45,40,15,6,19,0,,,0,0,0,0,0,,
2025-07-01 11:00,20,1,10,9,0,,,0,0,0,0,0,,
2025-07-01 11:15,30,4,15,11,0,,,0,0,0,0,0,,
2025-07-01 11:30,33,2,20,11,0,,,0,0,0,0,0,,
2025-07-01 11:45,20,2,9,9,0,,,0,0,0,0,0,,
2025-07-01 12:00,28,2,20,5,1,,,0,0,0,0,0,,
2025-07-01 12:15,30,2,14,13,1,,,0,0,0,0,0,,
2025-07-01 12:30,19,4,7,8,0,,,0,0,0,0,0,,
2025-07-01 12:45,23,1,9,13,0,,,0,0,0,0,0,,
2025-07-01 13:00,36,7,16,13,0,,,0,0,0,0,0,,
2025-07-01 13:15,30,3,11,16,0,,,0,0,0,0,0,,
2025-07-01 13:30,41,4,17,19,1,,,0,0,0,0,0,,
2025-07-01 13:45,37,5,16,16,0,,,0,0,0,0,0,,
2025-07-01 14:00,31,10,5,16,0,,,0,0,0,0,0,,
2025-07-01 14:15,31,10,13,8,0,,,0,0,0,0,0,,
2025-07-01 14:30,39,9,13,17,0,,,0,0,0,0,0,,
2025-07-01 14:45,43,8,12,22,1,,,0,0,0,0,0,,
2025-07-01 15:00,50,7,18,24,1,,,0,0,0,0,0,,
2025-07-01 15:15,41,10,10,21,0,,,0,0,0,0,0,,
2025-07-01 15:30,54,12,20,21,1,,,0,0,0,0,0,,
2025-07-01 15:45,45,10,16,19,0,,,0,0,0,0,0,,
2025-07-01 16:00,35,6,14,14,1,,,0,0,0,0,0,,
2025-07-01 16:15,68,16,12,40,0,,,0,0,0,0,0,,
2025-07-01 16:30,57,14,14,29,0,,,0,0,0,0,0,,
2025-07-01 16:45,72,26,20,26,0,,,0,0,0,0,0,,
2025-07-01 17:00,67,14,21,32,0,,,0,0,0,0,0,,
2025-07-01 17:15,61,13,17,31,0,,,0,0,0,0,0,,
2025-07-01 17:30,62,8,23,29,2,,,0,0,0,0,0,,
2025-07-01 17:45,62,8,31,22,1,,,0,0,0,0,0,,
2025-07-01 18:00,73,16,32,25,0,,,0,0,0,0,0,,
2025-07-01 18:15,64,8,29,27,0,,,0,0,0,0,0,,
2025-07-01 18:30,54,11,22,20,1,,,0,0,0,0,0,,
2025-07-01 18:45,48,7,31,10,0,,,0,0,0,0,0,,
2025-07-01 19:00,45,5,25,13,2,,,0,0,0,0,0,,
2025-07-01 19:15,49,9,26,14,0,,,0,0,0,0,0,,
2025-07-01 19:30,47,9,21,15,2,,,0,0,0,0,0,,
2025-07-01 19:45,36,13,10,13,0,,,0,0,0,0,0,,
2025-07-01 20:00,55,7,40,7,1,,,0,0,0,0,0,,
2025-07-01 20:15,35,8,16,11,0,,,0,0,0,0,0,,
2025-07-01 20:30,29,4,13,11,1,,,0,0,0,0,0,,
2025-07-01 20:45,38,9,21,8,0,,,0,0,0,0,0,,
2025-07-01 21:00,22,4,16,1,1,,,0,0,0,0,0,,
2025-07-01 21:15,28,3,18,7,0,,,0,0,0,0,0,,
2025-07-01 21:30,31,8,18,4,1,,,0,0,0,0,0,,
2025-07-01 21:45,26,7,16,3,0,,,0,0,0,0,0,,
2025-07-01 22:00,14,3,11,0,0,,,0,0,0,0,0,,
2025-07-01 22:15,13,4,6,1,2,,,0,0,0,0,0,,
2025-07-01 22:30,14,1,9,3,1,,,0,0,0,0,0,,
2025-07-01 22:45,9,2,4,3,0,,,0,0,0,0,0,,
2025-07-01 23:00,4,0,3,1,0,,,0,0,0,0,0,,
2025-07-01 23:15,4,1,0,2,1,,,0,0,0,0,0,,
2025-07-01 23:30,7,1,4,2,0,,,0,0,0,0,0,,
2025-07-01 23:45,1,0,0,1,0,,,0,0,0,0,0,,
2025-07-02 00:00,2,0,1,1,0,,,0,0,0,0,0,,
2025-07-02 00:15,2,1,1,0,0,,,0,0,0,0,0,,
2025-07-02 00:30,3,1,2,0,0,,,0,0,0,0,0,,
2025-07-02 00:45,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 01:00,1,0,1,0,0,,,0,0,0,0,0,,
2025-07-02 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 02:30,2,0,1,0,1,,,0,0,0,0,0,,
2025-07-02 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 03:00,1,1,0,0,0,,,0,0,0,0,0,,
2025-07-02 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 03:30,2,0,2,0,0,,,0,0,0,0,0,,
2025-07-02 03:45,1,0,1,0,0,,,0,0,0,0,0,,
2025-07-02 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2025-07-02 04:30,5,1,4,0,0,,,0,0,0,0,0,,
2025-07-02 04:45,3,0,2,1,0,,,0,0,0,0,0,,
2025-07-02 05:00,2,0,2,0,0,,,0,0,0,0,0,,
2025-07-02 05:15,7,1,5,1,0,,,0,0,0,0,0,,
2025-07-02 05:30,14,0,13,1,0,,,0,0,0,0,0,,
2025-07-02 05:45,14,0,14,0,0,,,0,0,0,0,0,,
2025-07-02 06:00,16,0,13,3,0,,,0,0,0,0,0,,
2025-07-02 06:15,21,0,15,5,1,,,0,0,0,0,0,,
2025-07-02 06:30,27,2,18,7,0,,,0,0,0,0,0,,
2025-07-02 06:45,35,1,25,9,0,,,0,0,0,0,0,,
2025-07-02 07:00,40,2,28,10,0,,,0,0,0,0,0,,
2025-07-02 07:15,67,5,42,20,0,,,0,0,0,0,0,,
2025-07-02 07:30,65,6,40,19,0,,,0,0,0,0,0,,
2025-07-02 07:45,45,1,23,20,1,,,0,0,0,0,0,,
2025-07-02 08:00,40,5,19,16,0,,,0,0,0,0,0,,
2025-07-02 08:15,40,0,28,12,0,,,0,0,0,0,0,,
2025-07-02 08:30,34,5,14,15,0,,,0,0,0,0,0,,
2025-07-02 08:45,40,5,15,20,0,,,0,0,0,0,0,,
2025-07-02 09:00,31,8,12,11,0,,,0,0,0,0,0,,
