Datetime,"100053305 (Kanalpromenade, Abschnitt 5)","101053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","102053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)","103053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","104053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)","353306596 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","353306597 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)",100053305-status,101053305-status,102053305-status,103053305-status,104053305-status,353306596-status,353306597-status
2024-03-01 00:00,2,0,2,0,0,,,0,0,0,0,0,,
2024-03-01 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 00:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 00:45,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-01 01:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 03:30,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-01 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 04:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-01 05:00,2,0,2,0,0,,,0,0,0,0,0,,
2024-03-01 05:15,3,0,3,0,0,,,0,0,0,0,0,,
2024-03-01 05:30,5,2,2,1,0,,,0,0,0,0,0,,
2024-03-01 05:45,5,0,4,1,0,,,0,0,0,0,0,,
2024-03-01 06:00,5,0,5,0,0,,,0,0,0,0,0,,
2024-03-01 06:15,11,1,9,0,1,,,0,0,0,0,0,,
2024-03-01 06:30,15,0,11,4,0,,,0,0,0,0,0,,
2024-03-01 06:45,19,0,15,4,0,,,0,0,0,0,0,,
2024-03-01 07:00,19,0,17,2,0,,,0,0,0,0,0,,
2024-03-01 07:15,48,5,27,15,1,,,0,0,0,0,0,,
2024-03-01 07:30,58,5,24,29,0,,,0,0,0,0,0,,
2024-03-01 07:45,24,0,14,10,0,,,0,0,0,0,0,,
2024-03-01 08:00,22,2,14,6,0,,,0,0,0,0,0,,
2024-03-01 08:15,24,2,14,8,0,,,0,0,0,0,0,,
2024-03-01 08:30,12,2,3,7,0,,,0,0,0,0,0,,
2024-03-01 08:45,16,0,7,9,0,,,0,0,0,0,0,,
2024-03-01 09:00,6,1,4,1,0,,,0,0,0,0,0,,
2024-03-01 09:15,7,0,5,2,0,,,0,0,0,0,0,,
2024-03-01 09:30,14,0,8,6,0,,,0,0,0,0,0,,
2024-03-01 09:45,6,0,3,3,0,,,0,0,0,0,0,,
2024-03-01 10:00,13,0,7,6,0,,,0,0,0,0,0,,
2024-03-01 10:15,6,0,2,4,0,,,0,0,0,0,0,,
2024-03-01 10:30,14,1,7,6,0,,,0,0,0,0,0,,
2024-03-01 10:45,10,0,8,2,0,,,0,0,0,0,0,,
2024-03-01 11:00,13,1,8,4,0,,,0,0,0,0,0,,
2024-03-01 11:15,12,2,3,7,0,,,0,0,0,0,0,,
2024-03-01 11:30,8,1,3,4,0,,,0,0,0,0,0,,
2024-03-01 11:45,11,1,8,2,0,,,0,0,0,0,0,,
2024-03-01 12:00,11,1,6,4,0,,,0,0,0,0,0,,
2024-03-01 12:15,18,0,6,12,0,,,0,0,0,0,0,,
2024-03-01 12:30,18,2,8,8,0,,,0,0,0,0,0,,
2024-03-01 12:45,21,2,13,6,0,,,0,0,0,0,0,,
2024-03-01 13:00,16,1,8,7,0,,,0,0,0,0,0,,
2024-03-01 13:15,30,0,17,12,1,,,0,0,0,0,0,,
2024-03-01 13:30,32,1,20,10,1,,,0,0,0,0,0,,
2024-03-01 13:45,21,1,8,12,0,,,0,0,0,0,0,,
2024-03-01 14:00,24,3,9,12,0,,,0,0,0,0,0,,
2024-03-01 14:15,18,3,5,10,0,,,0,0,0,0,0,,
2024-03-01 14:30,35,2,15,18,0,,,0,0,0,0,0,,
2024-03-01 14:45,25,3,10,12,0,,,0,0,0,0,0,,
2024-03-01 15:00,25,2,10,13,0,,,0,0,0,0,0,,
2024-03-01 15:15,26,3,9,14,0,,,0,0,0,0,0,,
2024-03-01 15:30,28,3,10,15,0,,,0,0,0,0,0,,
2024-03-01 15:45,25,4,7,14,0,,,0,0,0,0,0,,
2024-03-01 16:00,39,1,18,20,0,,,0,0,0,0,0,,
2024-03-01 16:15,46,12,14,20,0,,,0,0,0,0,0,,
2024-03-01 16:30,28,2,12,13,1,,,0,0,0,0,0,,
2024-03-01 16:45,31,2,17,12,0,,,0,0,0,0,0,,
2024-03-01 17:00,25,4,9,12,0,,,0,0,0,0,0,,
2024-03-01 17:15,25,3,8,14,0,,,0,0,0,0,0,,
2024-03-01 17:30,24,0,17,7,0,,,0,0,0,0,0,,
2024-03-01 17:45,20,2,9,8,1,,,0,0,0,0,0,,
2024-03-01 18:00,16,1,6,9,0,,,0,0,0,0,0,,
2024-03-01 18:15,26,2,14,10,0,,,0,0,0,0,0,,
2024-03-01 18:30,17,0,9,8,0,,,0,0,0,0,0,,
2024-03-01 18:45,13,1,7,5,0,,,0,0,0,0,0,,
2024-03-01 19:00,10,1,3,6,0,,,0,0,0,0,0,,
2024-03-01 19:15,10,1,4,4,1,,,0,0,0,0,0,,
2024-03-01 19:30,7,2,1,4,0,,,0,0,0,0,0,,
2024-03-01 19:45,7,0,3,4,0,,,0,0,0,0,0,,
2024-03-01 20:00,3,2,0,1,0,,,0,0,0,0,0,,
2024-03-01 20:15,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-01 20:30,4,0,2,2,0,,,0,0,0,0,0,,
2024-03-01 20:45,5,2,1,2,0,,,0,0,0,0,0,,
2024-03-01 21:00,6,1,2,3,0,,,0,0,0,0,0,,
2024-03-01 21:15,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-01 21:30,4,1,2,1,0,,,0,0,0,0,0,,
2024-03-01 21:45,3,2,1,0,0,,,0,0,0,0,0,,
2024-03-01 22:00,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-01 22:15,4,0,1,3,0,,,0,0,0,0,0,,
2024-03-01 22:30,6,2,1,3,0,,,0,0,0,0,0,,
2024-03-01 22:45,5,2,1,2,0,,,0,0,0,0,0,,
2024-03-01 23:00,6,2,1,3,0,,,0,0,0,0,0,,
2024-03-01 23:15,3,1,1,1,0,,,0,0,0,0,0,,
2024-03-01 23:30,2,0,0,2,0,,,0,0,0,0,0,,
2024-03-01 23:45,4,1,1,2,0,,,0,0,0,0,0,,
2024-03-02 00:00,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-02 00:15,4,0,3,0,1,,,0,0,0,0,0,,
2024-03-02 00:30,4,0,1,3,0,,,0,0,0,0,0,,
2024-03-02 00:45,2,0,2,0,0,,,0,0,0,0,0,,
2024-03-02 01:00,6,0,4,2,0,,,0,0,0,0,0,,
2024-03-02 01:15,3,1,1,1,0,,,0,0,0,0,0,,
2024-03-02 01:30,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 01:45,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-02 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 02:15,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-02 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 04:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 05:00,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 05:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 05:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 05:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 06:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 06:15,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 06:30,2,0,1,1,0,,,0,0,0,0,0,,
2024-03-02 06:45,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 07:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 07:15,3,0,3,0,0,,,0,0,0,0,0,,
2024-03-02 07:30,3,0,2,1,0,,,0,0,0,0,0,,
2024-03-02 07:45,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 08:00,2,0,1,1,0,,,0,0,0,0,0,,
2024-03-02 08:15,7,1,4,2,0,,,0,0,0,0,0,,
2024-03-02 08:30,8,0,5,3,0,,,0,0,0,0,0,,
2024-03-02 08:45,7,1,3,3,0,,,0,0,0,0,0,,
2024-03-02 09:00,9,2,5,2,0,,,0,0,0,0,0,,
2024-03-02 09:15,6,0,5,1,0,,,0,0,0,0,0,,
2024-03-02 09:30,11,1,6,4,0,,,0,0,0,0,0,,
2024-03-02 09:45,10,1,6,3,0,,,0,0,0,0,0,,
2024-03-02 10:00,14,3,4,6,1,,,0,0,0,0,0,,
2024-03-02 10:15,13,1,5,7,0,,,0,0,0,0,0,,
2024-03-02 10:30,19,0,15,4,0,,,0,0,0,0,0,,
2024-03-02 10:45,26,0,18,7,1,,,0,0,0,0,0,,
2024-03-02 11:00,20,1,6,13,0,,,0,0,0,0,0,,
2024-03-02 11:15,44,6,23,12,3,,,0,0,0,0,0,,
2024-03-02 11:30,27,3,15,6,3,,,0,0,0,0,0,,
2024-03-02 11:45,25,1,16,8,0,,,0,0,0,0,0,,
2024-03-02 12:00,20,1,11,8,0,,,0,0,0,0,0,,
2024-03-02 12:15,28,2,17,9,0,,,0,0,0,0,0,,
2024-03-02 12:30,29,6,12,11,0,,,0,0,0,0,0,,
2024-03-02 12:45,33,6,19,8,0,,,0,0,0,0,0,,
2024-03-02 13:00,29,2,9,18,0,,,0,0,0,0,0,,
2024-03-02 13:15,35,3,17,15,0,,,0,0,0,0,0,,
2024-03-02 13:30,28,4,14,7,3,,,0,0,0,0,0,,
2024-03-02 13:45,34,6,13,15,0,,,0,0,0,0,0,,
2024-03-02 14:00,31,5,12,13,1,,,0,0,0,0,0,,
2024-03-02 14:15,24,2,14,8,0,,,0,0,0,0,0,,
2024-03-02 14:30,43,7,20,14,2,,,0,0,0,0,0,,
2024-03-02 14:45,39,4,22,13,0,,,0,0,0,0,0,,
2024-03-02 15:00,39,10,17,12,0,,,0,0,0,0,0,,
2024-03-02 15:15,46,12,17,17,0,,,0,0,0,0,0,,
2024-03-02 15:30,41,10,15,16,0,,,0,0,0,0,0,,
2024-03-02 15:45,24,3,13,7,1,,,0,0,0,0,0,,
2024-03-02 16:00,28,2,22,4,0,,,0,0,0,0,0,,
2024-03-02 16:15,23,5,11,6,1,,,0,0,0,0,0,,
2024-03-02 16:30,48,4,22,18,4,,,0,0,0,0,0,,
2024-03-02 16:45,40,13,11,16,0,,,0,0,0,0,0,,
2024-03-02 17:00,32,5,15,11,1,,,0,0,0,0,0,,
2024-03-02 17:15,19,2,12,5,0,,,0,0,0,0,0,,
2024-03-02 17:30,21,2,11,7,1,,,0,0,0,0,0,,
2024-03-02 17:45,34,9,14,11,0,,,0,0,0,0,0,,
2024-03-02 18:00,20,3,13,2,2,,,0,0,0,0,0,,
2024-03-02 18:15,18,2,4,12,0,,,0,0,0,0,0,,
2024-03-02 18:30,16,4,7,5,0,,,0,0,0,0,0,,
2024-03-02 18:45,7,0,5,2,0,,,0,0,0,0,0,,
2024-03-02 19:00,9,1,5,2,1,,,0,0,0,0,0,,
2024-03-02 19:15,9,1,5,3,0,,,0,0,0,0,0,,
2024-03-02 19:30,7,2,3,2,0,,,0,0,0,0,0,,
2024-03-02 19:45,8,2,2,4,0,,,0,0,0,0,0,,
2024-03-02 20:00,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 20:15,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-02 20:30,3,0,3,0,0,,,0,0,0,0,0,,
2024-03-02 20:45,2,0,1,1,0,,,0,0,0,0,0,,
2024-03-02 21:00,2,0,2,0,0,,,0,0,0,0,0,,
2024-03-02 21:15,2,0,0,2,0,,,0,0,0,0,0,,
2024-03-02 21:30,4,2,1,1,0,,,0,0,0,0,0,,
2024-03-02 21:45,3,0,1,2,0,,,0,0,0,0,0,,
2024-03-02 22:00,7,2,2,2,1,,,0,0,0,0,0,,
2024-03-02 22:15,2,0,2,0,0,,,0,0,0,0,0,,
2024-03-02 22:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-02 22:45,3,0,2,1,0,,,0,0,0,0,0,,
2024-03-02 23:00,2,1,1,0,0,,,0,0,0,0,0,,
2024-03-02 23:15,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-02 23:30,4,0,2,0,2,,,0,0,0,0,0,,
2024-03-02 23:45,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-03 00:00,4,0,4,0,0,,,0,0,0,0,0,,
2024-03-03 00:15,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-03 00:30,2,0,0,2,0,,,0,0,0,0,0,,
2024-03-03 00:45,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-03 01:00,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-03 01:15,3,2,0,1,0,,,0,0,0,0,0,,
2024-03-03 01:30,4,1,1,2,0,,,0,0,0,0,0,,
2024-03-03 01:45,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-03 02:00,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-03 02:15,2,0,1,0,1,,,0,0,0,0,0,,
2024-03-03 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 03:00,4,0,3,1,0,,,0,0,0,0,0,,
2024-03-03 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 03:30,2,0,1,1,0,,,0,0,0,0,0,,
2024-03-03 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 04:00,2,1,0,1,0,,,0,0,0,0,0,,
2024-03-03 04:15,1,1,0,0,0,,,0,0,0,0,0,,
2024-03-03 04:30,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-03 04:45,1,1,0,0,0,,,0,0,0,0,0,,
2024-03-03 05:00,1,0,1,0,0,,,0,0,0,0,0,,
2024-03-03 05:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 05:30,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 05:45,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-03 06:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 06:15,1,0,0,1,0,,,0,0,0,0,0,,
2024-03-03 06:30,2,0,1,1,0,,,0,0,0,0,0,,
2024-03-03 06:45,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 07:00,0,0,0,0,0,,,0,0,0,0,0,,
2024-03-03 07:15,1,0,1,0,0,,,0,0,0,0,0,,
