Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2022-12-01 00:00,0,0,0,0,0,0,0,0,0,0
2022-12-01 00:15,2,1,0,1,0,0,0,0,0,0
2022-12-01 00:30,0,0,0,0,0,0,0,0,0,0
2022-12-01 00:45,0,0,0,0,0,0,0,0,0,0
2022-12-01 01:00,0,0,0,0,0,0,0,0,0,0
2022-12-01 01:15,0,0,0,0,0,0,0,0,0,0
2022-12-01 01:30,0,0,0,0,0,0,0,0,0,0
2022-12-01 01:45,0,0,0,0,0,0,0,0,0,0
2022-12-01 02:00,0,0,0,0,0,0,0,0,0,0
2022-12-01 02:15,0,0,0,0,0,0,0,0,0,0
2022-12-01 02:30,0,0,0,0,0,0,0,0,0,0
2022-12-01 02:45,0,0,0,0,0,0,0,0,0,0
2022-12-01 03:00,0,0,0,0,0,0,0,0,0,0
2022-12-01 03:15,0,0,0,0,0,0,0,0,0,0
2022-12-01 03:30,0,0,0,0,0,0,0,0,0,0
2022-12-01 03:45,0,0,0,0,0,0,0,0,0,0
2022-12-01 04:00,0,0,0,0,0,0,0,0,0,0
2022-12-01 04:15,0,0,0,0,0,0,0,0,0,0
2022-12-01 04:30,1,1,0,0,0,0,0,0,0,0
2022-12-01 04:45,1,0,1,0,0,0,0,0,0,0
2022-12-01 05:00,4,0,3,1,0,0,0,0,0,0
2022-12-01 05:15,0,0,0,0,0,0,0,0,0,0
2022-12-01 05:30,8,0,7,1,0,0,0,0,0,0
2022-12-01 05:45,6,0,4,2,0,0,0,0,0,0
2022-12-01 06:00,4,1,3,0,0,0,0,0,0,0
2022-12-01 06:15,7,0,5,2,0,0,0,0,0,0
2022-12-01 06:30,13,3,7,3,0,0,0,0,0,0
2022-12-01 06:45,13,1,10,2,0,0,0,0,0,0
2022-12-01 07:00,20,1,18,1,0,0,0,0,0,0
2022-12-01 07:15,32,3,26,3,0,0,0,0,0,0
2022-12-01 07:30,44,4,25,15,0,0,0,0,0,0
2022-12-01 07:45,27,3,10,13,1,0,0,0,0,0
2022-12-01 08:00,21,0,15,6,0,0,0,0,0,0
2022-12-01 08:15,9,0,5,4,0,0,0,0,0,0
2022-12-01 08:30,12,1,5,6,0,0,0,0,0,0
2022-12-01 08:45,8,1,3,4,0,0,0,0,0,0
2022-12-01 09:00,9,1,6,2,0,0,0,0,0,0
2022-12-01 09:15,3,0,1,2,0,0,0,0,0,0
2022-12-01 09:30,7,1,5,1,0,0,0,0,0,0
2022-12-01 09:45,3,0,2,1,0,0,0,0,0,0
2022-12-01 10:00,4,0,2,2,0,0,0,0,0,0
2022-12-01 10:15,4,1,2,1,0,0,0,0,0,0
2022-12-01 10:30,9,1,7,1,0,0,0,0,0,0
2022-12-01 10:45,5,0,3,2,0,0,0,0,0,0
2022-12-01 11:00,7,1,4,2,0,0,0,0,0,0
2022-12-01 11:15,6,0,3,3,0,0,0,0,0,0
2022-12-01 11:30,10,0,7,3,0,0,0,0,0,0
2022-12-01 11:45,7,0,4,3,0,0,0,0,0,0
2022-12-01 12:00,4,0,1,3,0,0,0,0,0,0
2022-12-01 12:15,7,0,4,3,0,0,0,0,0,0
2022-12-01 12:30,9,1,4,3,1,0,0,0,0,0
2022-12-01 12:45,8,0,3,5,0,0,0,0,0,0
2022-12-01 13:00,4,0,1,3,0,0,0,0,0,0
2022-12-01 13:15,21,1,14,4,2,0,0,0,0,0
2022-12-01 13:30,13,1,7,5,0,0,0,0,0,0
2022-12-01 13:45,7,0,4,3,0,0,0,0,0,0
2022-12-01 14:00,12,4,3,5,0,0,0,0,0,0
2022-12-01 14:15,16,2,7,7,0,0,0,0,0,0
2022-12-01 14:30,9,1,5,2,1,0,0,0,0,0
2022-12-01 14:45,16,2,8,6,0,0,0,0,0,0
2022-12-01 15:00,15,0,12,3,0,0,0,0,0,0
2022-12-01 15:15,22,3,11,8,0,0,0,0,0,0
2022-12-01 15:30,18,1,9,8,0,0,0,0,0,0
2022-12-01 15:45,19,3,7,9,0,0,0,0,0,0
2022-12-01 16:00,20,1,5,14,0,0,0,0,0,0
2022-12-01 16:15,26,7,7,11,1,0,0,0,0,0
2022-12-01 16:30,24,4,8,12,0,0,0,0,0,0
2022-12-01 16:45,21,3,6,12,0,0,0,0,0,0
