Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2022-03-01 00:00,2,0,1,1,0,0,0,0,0,0
2022-03-01 00:15,1,0,1,0,0,0,0,0,0,0
2022-03-01 00:30,0,0,0,0,0,0,0,0,0,0
2022-03-01 00:45,0,0,0,0,0,0,0,0,0,0
2022-03-01 01:00,0,0,0,0,0,0,0,0,0,0
2022-03-01 01:15,0,0,0,0,0,0,0,0,0,0
2022-03-01 01:30,0,0,0,0,0,0,0,0,0,0
2022-03-01 01:45,0,0,0,0,0,0,0,0,0,0
2022-03-01 02:00,1,0,0,1,0,0,0,0,0,0
2022-03-01 02:15,0,0,0,0,0,0,0,0,0,0
2022-03-01 02:30,0,0,0,0,0,0,0,0,0,0
2022-03-01 02:45,0,0,0,0,0,0,0,0,0,0
2022-03-01 03:00,0,0,0,0,0,0,0,0,0,0
2022-03-01 03:15,0,0,0,0,0,0,0,0,0,0
2022-03-01 03:30,0,0,0,0,0,0,0,0,0,0
2022-03-01 03:45,0,0,0,0,0,0,0,0,0,0
2022-03-01 04:00,1,0,1,0,0,0,0,0,0,0
2022-03-01 04:15,0,0,0,0,0,0,0,0,0,0
2022-03-01 04:30,1,0,1,0,0,0,0,0,0,0
2022-03-01 04:45,1,0,0,1,0,0,0,0,0,0
2022-03-01 05:00,2,0,0,1,1,0,0,0,0,0
2022-03-01 05:15,1,0,1,0,0,0,0,0,0,0
2022-03-01 05:30,5,0,4,1,0,0,0,0,0,0
2022-03-01 05:45,9,1,8,0,0,0,0,0,0,0
2022-03-01 06:00,8,0,5,3,0,0,0,0,0,0
2022-03-01 06:15,10,1,6,2,1,0,0,0,0,0
2022-03-01 06:30,15,0,14,1,0,0,0,0,0,0
2022-03-01 06:45,21,1,15,5,0,0,0,0,0,0
2022-03-01 07:00,18,1,14,3,0,0,0,0,0,0
2022-03-01 07:15,26,0,22,4,0,0,0,0,0,0
2022-03-01 07:30,27,0,16,11,0,0,0,0,0,0
2022-03-01 07:45,18,2,10,6,0,0,0,0,0,0
2022-03-01 08:00,8,0,6,2,0,0,0,0,0,0
2022-03-01 08:15,14,0,10,3,1,0,0,0,0,0
2022-03-01 08:30,10,0,8,2,0,0,0,0,0,0
2022-03-01 08:45,10,1,7,2,0,0,0,0,0,0
2022-03-01 09:00,7,0,4,3,0,0,0,0,0,0
2022-03-01 09:15,13,0,8,5,0,0,0,0,0,0
2022-03-01 09:30,6,1,2,3,0,0,0,0,0,0
2022-03-01 09:45,11,1,6,4,0,0,0,0,0,0
2022-03-01 10:00,9,1,4,4,0,0,0,0,0,0
2022-03-01 10:15,9,1,5,3,0,0,0,0,0,0
2022-03-01 10:30,11,0,4,7,0,0,0,0,0,0
2022-03-01 10:45,8,1,5,2,0,0,0,0,0,0
2022-03-01 11:00,9,0,4,5,0,0,0,0,0,0
2022-03-01 11:15,11,2,4,5,0,0,0,0,0,0
2022-03-01 11:30,11,4,5,2,0,0,0,0,0,0
2022-03-01 11:45,16,3,6,7,0,0,0,0,0,0
2022-03-01 12:00,11,0,7,3,1,0,0,0,0,0
2022-03-01 12:15,15,2,6,7,0,0,0,0,0,0
2022-03-01 12:30,10,1,5,4,0,0,0,0,0,0
2022-03-01 12:45,18,3,7,8,0,0,0,0,0,0
2022-03-01 13:00,11,2,4,5,0,0,0,0,0,0
2022-03-01 13:15,12,0,6,6,0,0,0,0,0,0
2022-03-01 13:30,21,1,11,9,0,0,0,0,0,0
2022-03-01 13:45,20,1,10,9,0,0,0,0,0,0
