Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2023-09-01 00:00,0,0,0,0,0,0,0,0,0,0
2023-09-01 00:15,0,0,0,0,0,0,0,0,0,0
2023-09-01 00:30,0,0,0,0,0,0,0,0,0,0
2023-09-01 00:45,0,0,0,0,0,0,0,0,0,0
2023-09-01 01:00,0,0,0,0,0,0,0,0,0,0
2023-09-01 01:15,0,0,0,0,0,0,0,0,0,0
2023-09-01 01:30,0,0,0,0,0,0,0,0,0,0
2023-09-01 01:45,0,0,0,0,0,0,0,0,0,0
2023-09-01 02:00,0,0,0,0,0,0,0,0,0,0
2023-09-01 02:15,1,1,0,0,0,0,0,0,0,0
2023-09-01 02:30,0,0,0,0,0,0,0,0,0,0
2023-09-01 02:45,0,0,0,0,0,0,0,0,0,0
2023-09-01 03:00,0,0,0,0,0,0,0,0,0,0
2023-09-01 03:15,0,0,0,0,0,0,0,0,0,0
2023-09-01 03:30,0,0,0,0,0,0,0,0,0,0
2023-09-01 03:45,0,0,0,0,0,0,0,0,0,0
2023-09-01 04:00,0,0,0,0,0,0,0,0,0,0
2023-09-01 04:15,0,0,0,0,0,0,0,0,0,0
2023-09-01 04:30,0,0,0,0,0,0,0,0,0,0
2023-09-01 04:45,0,0,0,0,0,0,0,0,0,0
2023-09-01 05:00,1,0,1,0,0,0,0,0,0,0
2023-09-01 05:15,1,0,1,0,0,0,0,0,0,0
2023-09-01 05:30,3,0,2,1,0,0,0,0,0,0
2023-09-01 05:45,2,0,1,1,0,0,0,0,0,0
2023-09-01 06:00,4,0,3,1,0,0,0,0,0,0
2023-09-01 06:15,3,0,2,1,0,0,0,0,0,0
2023-09-01 06:30,11,0,11,0,0,0,0,0,0,0
2023-09-01 06:45,1,0,1,0,0,0,0,0,0,0
2023-09-01 07:00,3,0,3,0,0,0,0,0,0,0
2023-09-01 07:15,10,1,7,2,0,0,0,0,0,0
2023-09-01 07:30,8,2,5,1,0,0,0,0,0,0
