Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2022-04-01 00:00,1,0,0,1,0,0,0,0,0,0
2022-04-01 00:15,1,0,1,0,0,0,0,0,0,0
2022-04-01 00:30,1,0,1,0,0,0,0,0,0,0
2022-04-01 00:45,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:15,1,0,1,0,0,0,0,0,0,0
2022-04-01 01:30,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:45,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:15,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:30,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:45,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:15,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:30,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:45,1,0,1,0,0,0,0,0,0,0
2022-04-01 04:00,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:15,1,0,0,1,0,0,0,0,0,0
2022-04-01 04:30,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:45,2,0,1,0,1,0,0,0,0,0
2022-04-01 05:00,1,0,1,0,0,0,0,0,0,0
2022-04-01 05:15,1,0,1,0,0,0,0,0,0,0
2022-04-01 05:30,3,0,3,0,0,0,0,0,0,0
2022-04-01 05:45,6,1,4,1,0,0,0,0,0,0
2022-04-01 06:00,1,0,1,0,0,0,0,0,0,0
2022-04-01 06:15,6,0,4,1,1,0,0,0,0,0
2022-04-01 06:30,13,1,9,3,0,0,0,0,0,0
2022-04-01 06:45,8,0,5,3,0,0,0,0,0,0
2022-04-01 07:00,22,0,20,2,0,0,0,0,0,0
2022-04-01 07:15,24,2,16,5,1,0,0,0,0,0
2022-04-01 07:30,18,1,7,10,0,0,0,0,0,0
2022-04-01 07:45,18,1,10,7,0,0,0,0,0,0
2022-04-01 08:00,6,1,3,2,0,0,0,0,0,0
2022-04-01 08:15,7,0,4,3,0,0,0,0,0,0
2022-04-01 08:30,5,0,4,1,0,0,0,0,0,0
2022-04-01 08:45,6,1,2,3,0,0,0,0,0,0
2022-04-01 09:00,3,0,3,0,0,0,0,0,0,0
2022-04-01 09:15,10,0,8,1,1,0,0,0,0,0
2022-04-01 09:30,5,0,2,3,0,0,0,0,0,0
2022-04-01 09:45,9,2,3,4,0,0,0,0,0,0
2022-04-01 10:00,3,1,1,1,0,0,0,0,0,0
2022-04-01 10:15,0,0,0,0,0,0,0,0,0,0
2022-04-01 10:30,4,2,0,2,0,0,0,0,0,0
2022-04-01 10:45,5,1,2,2,0,0,0,0,0,0
2022-04-01 11:00,3,1,0,2,0,0,0,0,0,0
2022-04-01 11:15,2,0,1,1,0,0,0,0,0,0
2022-04-01 11:30,4,0,1,3,0,0,0,0,0,0
2022-04-01 11:45,2,0,1,1,0,0,0,0,0,0
2022-04-01 12:00,4,1,1,2,0,0,0,0,0,0
2022-04-01 12:15,9,0,3,6,0,0,0,0,0,0
2022-04-01 12:30,6,0,1,5,0,0,0,0,0,0
2022-04-01 12:45,11,1,4,6,0,0,0,0,0,0
2022-04-01 13:00,6,0,3,3,0,0,0,0,0,0
2022-04-01 13:15,17,0,11,5,1,0,0,0,0,0
2022-04-01 13:30,13,0,7,4,2,0,0,0,0,0
2022-04-01 13:45,7,0,2,5,0,0,0,0,0,0
2022-04-01 14:00,12,1,3,8,0,0,0,0,0,0
2022-04-01 14:15,9,1,3,5,0,0,0,0,0,0
2022-04-01 14:30,10,2,2,6,0,0,0,0,0,0
2022-04-01 14:45,3,0,2,1,0,0,0,0,0,0
2022-04-01 15:00,15,1,8,6,0,0,0,0,0,0
2022-04-01 15:15,12,0,5,7,0,0,0,0,0,0
2022-04-01 15:30,12,1,5,6,0,0,0,0,0,0
2022-04-01 15:45,11,0,3,8,0,0,0,0,0,0
2022-04-01 16:00,7,0,1,6,0,0,0,0,0,0
2022-04-01 16:15,5,1,2,2,0,0,0,0,0,0
2022-04-01 16:30,8,0,4,3,1,0,0,0,0,0
2022-04-01 16:45,9,1,3,4,1,0,0,0,0,0
2022-04-01 17:00,7,0,4,3,0,0,0,0,0,0
2022-04-01 17:15,3,0,1,2,0,0,0,0,0,0
2022-04-01 17:30,13,2,5,6,0,0,0,0,0,0
2022-04-01 17:45,11,1,6,4,0,0,0,0,0,0
2022-04-01 18:00,11,0,4,7,0,0,0,0,0,0
2022-04-01 18:15,5,0,3,2,0,0,0,0,0,0
2022-04-01 18:30,1,1,0,0,0,0,0,0,0,0
2022-04-01 18:45,6,1,4,1,0,0,0,0,0,0
2022-04-01 19:00,3,0,1,2,0,0,0,0,0,0
2022-04-01 19:15,2,0,0,2,0,0,0,0,0,0
