Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2021-09-01 00:00,1,0,0,1,0,0,0,0,0,0
2021-09-01 00:15,2,0,2,0,0,0,0,0,0,0
2021-09-01 00:30,0,0,0,0,0,0,0,0,0,0
2021-09-01 00:45,0,0,0,0,0,0,0,0,0,0
2021-09-01 01:00,0,0,0,0,0,0,0,0,0,0
2021-09-01 01:15,0,0,0,0,0,0,0,0,0,0
2021-09-01 01:30,0,0,0,0,0,0,0,0,0,0
2021-09-01 01:45,0,0,0,0,0,0,0,0,0,0
2021-09-01 02:00,0,0,0,0,0,0,0,0,0,0
2021-09-01 02:15,0,0,0,0,0,0,0,0,0,0
2021-09-01 02:30,0,0,0,0,0,0,0,0,0,0
2021-09-01 02:45,0,0,0,0,0,0,0,0,0,0
2021-09-01 03:00,0,0,0,0,0,0,0,0,0,0
2021-09-01 03:15,1,0,1,0,0,0,0,0,0,0
2021-09-01 03:30,0,0,0,0,0,0,0,0,0,0
2021-09-01 03:45,0,0,0,0,0,0,0,0,0,0
2021-09-01 04:00,0,0,0,0,0,0,0,0,0,0
2021-09-01 04:15,0,0,0,0,0,0,0,0,0,0
2021-09-01 04:30,1,0,1,0,0,0,0,0,0,0
2021-09-01 04:45,1,0,1,0,0,0,0,0,0,0
2021-09-01 05:00,3,1,1,1,0,0,0,0,0,0
2021-09-01 05:15,4,0,2,2,0,0,0,0,0,0
2021-09-01 05:30,3,0,1,2,0,0,0,0,0,0
2021-09-01 05:45,5,1,4,0,0,0,0,0,0,0
2021-09-01 06:00,4,0,3,1,0,0,0,0,0,0
2021-09-01 06:15,8,0,3,4,1,0,0,0,0,0
2021-09-01 06:30,18,0,17,0,1,0,0,0,0,0
2021-09-01 06:45,14,0,11,3,0,0,0,0,0,0
2021-09-01 07:00,25,0,20,5,0,0,0,0,0,0
2021-09-01 07:15,35,2,23,10,0,0,0,0,0,0
2021-09-01 07:30,52,4,32,16,0,0,0,0,0,0
