Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2021-06-01 00:00,0,0,0,0,0,0,0,0,0,0
2021-06-01 00:15,1,0,0,1,0,0,0,0,0,0
2021-06-01 00:30,1,0,1,0,0,0,0,0,0,0
2021-06-01 00:45,2,0,2,0,0,0,0,0,0,0
2021-06-01 01:00,0,0,0,0,0,0,0,0,0,0
2021-06-01 01:15,0,0,0,0,0,0,0,0,0,0
2021-06-01 01:30,0,0,0,0,0,0,0,0,0,0
2021-06-01 01:45,0,0,0,0,0,0,0,0,0,0
2021-06-01 02:00,0,0,0,0,0,0,0,0,0,0
2021-06-01 02:15,0,0,0,0,0,0,0,0,0,0
2021-06-01 02:30,0,0,0,0,0,0,0,0,0,0
2021-06-01 02:45,0,0,0,0,0,0,0,0,0,0
2021-06-01 03:00,0,0,0,0,0,0,0,0,0,0
2021-06-01 03:15,0,0,0,0,0,0,0,0,0,0
2021-06-01 03:30,0,0,0,0,0,0,0,0,0,0
2021-06-01 03:45,0,0,0,0,0,0,0,0,0,0
2021-06-01 04:00,0,0,0,0,0,0,0,0,0,0
2021-06-01 04:15,1,0,1,0,0,0,0,0,0,0
2021-06-01 04:30,2,0,2,0,0,0,0,0,0,0
2021-06-01 04:45,2,0,2,0,0,0,0,0,0,0
2021-06-01 05:00,2,1,0,1,0,0,0,0,0,0
2021-06-01 05:15,5,0,3,2,0,0,0,0,0,0
2021-06-01 05:30,2,0,1,1,0,0,0,0,0,0
2021-06-01 05:45,5,0,4,1,0,0,0,0,0,0
2021-06-01 06:00,4,0,3,1,0,0,0,0,0,0
2021-06-01 06:15,7,0,4,3,0,0,0,0,0,0
2021-06-01 06:30,16,0,11,4,1,0,0,0,0,0
2021-06-01 06:45,20,0,14,6,0,0,0,0,0,0
2021-06-01 07:00,22,0,16,4,2,0,0,0,0,0
2021-06-01 07:15,31,1,19,10,1,0,0,0,0,0
2021-06-01 07:30,24,1,10,13,0,0,0,0,0,0
2021-06-01 07:45,20,1,12,7,0,0,0,0,0,0
2021-06-01 08:00,17,0,13,4,0,0,0,0,0,0
2021-06-01 08:15,10,0,8,2,0,0,0,0,0,0
2021-06-01 08:30,12,0,5,7,0,0,0,0,0,0
2021-06-01 08:45,7,0,6,1,0,0,0,0,0,0
2021-06-01 09:00,11,1,7,3,0,0,0,0,0,0
2021-06-01 09:15,9,0,6,3,0,0,0,0,0,0
2021-06-01 09:30,12,0,5,7,0,0,0,0,0,0
2021-06-01 09:45,9,0,5,4,0,0,0,0,0,0
2021-06-01 10:00,9,0,4,5,0,0,0,0,0,0
2021-06-01 10:15,9,0,3,5,1,0,0,0,0,0
2021-06-01 10:30,11,1,5,5,0,0,0,0,0,0
2021-06-01 10:45,9,0,4,5,0,0,0,0,0,0
2021-06-01 11:00,13,1,10,2,0,0,0,0,0,0
2021-06-01 11:15,9,8,1,0,0,0,0,0,0,0
2021-06-01 11:30,18,12,5,1,0,0,0,0,0,0
2021-06-01 11:45,23,9,12,2,0,0,0,0,0,0
2021-06-01 12:00,17,1,6,10,0,0,0,0,0,0
2021-06-01 12:15,12,1,5,5,1,0,0,0,0,0
2021-06-01 12:30,12,0,11,1,0,0,0,0,0,0
2021-06-01 12:45,16,1,10,4,1,0,0,0,0,0
2021-06-01 13:00,15,0,9,6,0,0,0,0,0,0
2021-06-01 13:15,26,2,16,5,3,0,0,0,0,0
2021-06-01 13:30,24,0,15,7,2,0,0,0,0,0
2021-06-01 13:45,19,1,11,7,0,0,0,0,0,0
2021-06-01 14:00,23,3,12,7,1,0,0,0,0,0
2021-06-01 14:15,31,3,14,14,0,0,0,0,0,0
2021-06-01 14:30,26,2,12,11,1,0,0,0,0,0
2021-06-01 14:45,30,5,10,12,3,0,0,0,0,0
2021-06-01 15:00,31,2,14,14,1,0,0,0,0,0
2021-06-01 15:15,20,3,10,7,0,0,0,0,0,0
2021-06-01 15:30,23,3,7,13,0,0,0,0,0,0
2021-06-01 15:45,41,3,17,20,1,0,0,0,0,0
2021-06-01 16:00,39,8,10,21,0,0,0,0,0,0
2021-06-01 16:15,38,4,19,15,0,0,0,0,0,0
2021-06-01 16:30,40,2,17,20,1,0,0,0,0,0
2021-06-01 16:45,38,4,12,21,1,0,0,0,0,0
2021-06-01 17:00,33,2,13,17,1,0,0,0,0,0
2021-06-01 17:15,35,2,12,19,2,0,0,0,0,0
2021-06-01 17:30,24,2,13,9,0,0,0,0,0,0
2021-06-01 17:45,38,4,17,16,1,0,0,0,0,0
2021-06-01 18:00,27,5,15,7,0,0,0,0,0,0
2021-06-01 18:15,29,4,12,13,0,0,0,0,0,0
2021-06-01 18:30,21,1,6,14,0,0,0,0,0,0
2021-06-01 18:45,19,3,8,5,3,0,0,0,0,0
2021-06-01 19:00,19,3,9,7,0,0,0,0,0,0
2021-06-01 19:15,21,1,11,8,1,0,0,0,0,0
2021-06-01 19:30,27,4,13,10,0,0,0,0,0,0
2021-06-01 19:45,16,5,6,5,0,0,0,0,0,0
2021-06-01 20:00,17,2,9,4,2,0,0,0,0,0
2021-06-01 20:15,18,3,8,6,1,0,0,0,0,0
2021-06-01 20:30,19,2,7,6,4,0,0,0,0,0
2021-06-01 20:45,21,3,14,3,1,0,0,0,0,0
2021-06-01 21:00,10,2,4,4,0,0,0,0,0,0
2021-06-01 21:15,7,2,4,0,1,0,0,0,0,0
2021-06-01 21:30,9,1,5,3,0,0,0,0,0,0
2021-06-01 21:45,12,1,8,1,2,0,0,0,0,0
2021-06-01 22:00,3,0,0,2,1,0,0,0,0,0
2021-06-01 22:15,5,2,1,2,0,0,0,0,0,0
2021-06-01 22:30,3,1,1,1,0,0,0,0,0,0
2021-06-01 22:45,2,0,1,0,1,0,0,0,0,0
2021-06-01 23:00,1,0,0,1,0,0,0,0,0,0
2021-06-01 23:15,0,0,0,0,0,0,0,0,0,0
2021-06-01 23:30,3,1,1,0,1,0,0,0,0,0
2021-06-01 23:45,1,1,0,0,0,0,0,0,0,0
2021-06-02 00:00,0,0,0,0,0,0,0,0,0,0
2021-06-02 00:15,0,0,0,0,0,0,0,0,0,0
2021-06-02 00:30,0,0,0,0,0,0,0,0,0,0
2021-06-02 00:45,0,0,0,0,0,0,0,0,0,0
2021-06-02 01:00,5,0,3,0,2,0,0,0,0,0
2021-06-02 01:15,0,0,0,0,0,0,0,0,0,0
2021-06-02 01:30,1,0,1,0,0,0,0,0,0,0
2021-06-02 01:45,0,0,0,0,0,0,0,0,0,0
2021-06-02 02:00,1,1,0,0,0,0,0,0,0,0
2021-06-02 02:15,0,0,0,0,0,0,0,0,0,0
2021-06-02 02:30,0,0,0,0,0,0,0,0,0,0
2021-06-02 02:45,0,0,0,0,0,0,0,0,0,0
2021-06-02 03:00,0,0,0,0,0,0,0,0,0,0
2021-06-02 03:15,0,0,0,0,0,0,0,0,0,0
2021-06-02 03:30,0,0,0,0,0,0,0,0,0,0
2021-06-02 03:45,0,0,0,0,0,0,0,0,0,0
2021-06-02 04:00,0,0,0,0,0,0,0,0,0,0
2021-06-02 04:15,0,0,0,0,0,0,0,0,0,0
2021-06-02 04:30,0,0,0,0,0,0,0,0,0,0
2021-06-02 04:45,2,0,2,0,0,0,0,0,0,0
2021-06-02 05:00,2,1,1,0,0,0,0,0,0,0
2021-06-02 05:15,3,0,1,2,0,0,0,0,0,0
2021-06-02 05:30,0,0,0,0,0,0,0,0,0,0
2021-06-02 05:45,4,0,4,0,0,0,0,0,0,0
2021-06-02 06:00,3,0,3,0,0,0,0,0,0,0
2021-06-02 06:15,10,0,5,4,1,0,0,0,0,0
2021-06-02 06:30,9,0,8,1,0,0,0,0,0,0
2021-06-02 06:45,15,0,12,3,0,0,0,0,0,0
2021-06-02 07:00,19,0,14,5,0,0,0,0,0,0
2021-06-02 07:15,35,2,24,9,0,0,0,0,0,0
2021-06-02 07:30,33,2,14,15,2,0,0,0,0,0
2021-06-02 07:45,23,1,13,9,0,0,0,0,0,0
2021-06-02 08:00,11,0,7,4,0,0,0,0,0,0
2021-06-02 08:15,12,0,9,2,1,0,0,0,0,0
2021-06-02 08:30,9,0,3,6,0,0,0,0,0,0
2021-06-02 08:45,3,0,0,3,0,0,0,0,0,0
2021-06-02 09:00,9,0,5,4,0,0,0,0,0,0
2021-06-02 09:15,4,0,2,1,1,0,0,0,0,0
2021-06-02 09:30,2,0,1,1,0,0,0,0,0,0
2021-06-02 09:45,4,0,1,3,0,0,0,0,0,0
2021-06-02 10:00,11,0,9,2,0,0,0,0,0,0
2021-06-02 10:15,10,2,8,0,0,0,0,0,0,0
2021-06-02 10:30,13,0,9,4,0,0,0,0,0,0
2021-06-02 10:45,14,2,8,3,1,0,0,0,0,0
2021-06-02 11:00,15,1,10,3,1,0,0,0,0,0
2021-06-02 11:15,20,0,9,11,0,0,0,0,0,0
2021-06-02 11:30,17,1,9,7,0,0,0,0,0,0
2021-06-02 11:45,24,3,14,6,1,0,0,0,0,0
2021-06-02 12:00,18,2,10,6,0,0,0,0,0,0
2021-06-02 12:15,24,2,16,5,1,0,0,0,0,0
2021-06-02 12:30,26,2,15,8,1,0,0,0,0,0
2021-06-02 12:45,22,3,9,9,1,0,0,0,0,0
2021-06-02 13:00,18,1,10,7,0,0,0,0,0,0
2021-06-02 13:15,29,2,16,7,4,0,0,0,0,0
2021-06-02 13:30,18,1,10,7,0,0,0,0,0,0
2021-06-02 13:45,22,1,13,7,1,0,0,0,0,0
2021-06-02 14:00,18,3,10,5,0,0,0,0,0,0
2021-06-02 14:15,27,1,15,11,0,0,0,0,0,0
2021-06-02 14:30,26,5,3,18,0,0,0,0,0,0
2021-06-02 14:45,10,2,3,4,1,0,0,0,0,0
2021-06-02 15:00,30,5,8,15,2,0,0,0,0,0
2021-06-02 15:15,35,2,19,14,0,0,0,0,0,0
2021-06-02 15:30,23,2,11,9,1,0,0,0,0,0
2021-06-02 15:45,28,5,7,15,1,0,0,0,0,0
2021-06-02 16:00,29,3,15,11,0,0,0,0,0,0
2021-06-02 16:15,32,6,19,7,0,0,0,0,0,0
2021-06-02 16:30,16,3,6,7,0,0,0,0,0,0
2021-06-02 16:45,45,10,16,19,0,0,0,0,0,0
2021-06-02 17:00,35,21,13,1,0,0,0,0,0,0
2021-06-02 17:15,36,19,15,2,0,0,0,0,0,0
2021-06-02 17:30,26,3,14,9,0,0,0,0,0,0
2021-06-02 17:45,35,5,17,12,1,0,0,0,0,0
2021-06-02 18:00,35,5,9,21,0,0,0,0,0,0
2021-06-02 18:15,27,4,13,8,2,0,0,0,0,0
2021-06-02 18:30,22,2,13,7,0,0,0,0,0,0
2021-06-02 18:45,13,0,6,6,1,0,0,0,0,0
2021-06-02 19:00,23,6,9,8,0,0,0,0,0,0
2021-06-02 19:15,27,1,17,8,1,0,0,0,0,0
