Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2021-10-01 00:00,37,7,30,0,0,0
2021-10-01 00:15,32,8,24,0,0,0
2021-10-01 00:30,18,9,9,0,0,0
2021-10-01 00:45,20,14,6,0,0,0
2021-10-01 01:00,14,4,10,0,0,0
2021-10-01 01:15,6,2,4,0,0,0
2021-10-01 01:30,19,1,18,0,0,0
2021-10-01 01:45,9,1,8,0,0,0
2021-10-01 02:00,11,0,11,0,0,0
2021-10-01 02:15,10,4,6,0,0,0
2021-10-01 02:30,7,3,4,0,0,0
2021-10-01 02:45,7,3,4,0,0,0
2021-10-01 03:00,2,1,1,0,0,0
2021-10-01 03:15,0,0,0,0,0,0
2021-10-01 03:30,1,0,1,0,0,0
2021-10-01 03:45,2,0,2,0,0,0
2021-10-01 04:00,3,1,2,0,0,0
2021-10-01 04:15,5,3,2,0,0,0
2021-10-01 04:30,5,0,5,0,0,0
2021-10-01 04:45,5,1,4,0,0,0
2021-10-01 05:00,1,1,0,0,0,0
2021-10-01 05:15,8,2,6,0,0,0
2021-10-01 05:30,16,5,11,0,0,0
2021-10-01 05:45,20,12,8,0,0,0
2021-10-01 06:00,24,7,17,0,0,0
2021-10-01 06:15,27,11,16,0,0,0
2021-10-01 06:30,54,27,27,0,0,0
2021-10-01 06:45,62,34,28,0,0,0
2021-10-01 07:00,78,53,25,0,0,0
2021-10-01 07:15,83,40,43,0,0,0
2021-10-01 07:30,112,42,70,0,0,0
2021-10-01 07:45,173,76,97,0,0,0
2021-10-01 08:00,106,55,51,0,0,0
2021-10-01 08:15,139,68,71,0,0,0
2021-10-01 08:30,126,76,50,0,0,0
2021-10-01 08:45,141,81,60,0,0,0
2021-10-01 09:00,74,26,48,0,0,0
2021-10-01 09:15,69,31,38,0,0,0
2021-10-01 09:30,109,52,57,0,0,0
2021-10-01 09:45,110,52,58,0,0,0
2021-10-01 10:00,107,52,55,0,0,0
2021-10-01 10:15,89,41,48,0,0,0
2021-10-01 10:30,94,39,55,0,0,0
2021-10-01 10:45,109,57,52,0,0,0
2021-10-01 11:00,128,34,94,0,0,0
2021-10-01 11:15,116,51,65,0,0,0
2021-10-01 11:30,119,52,67,0,0,0
2021-10-01 11:45,106,48,58,0,0,0
2021-10-01 12:00,142,54,88,0,0,0
2021-10-01 12:15,127,60,67,0,0,0
2021-10-01 12:30,128,63,65,0,0,0
2021-10-01 12:45,135,62,73,0,0,0
2021-10-01 13:00,154,64,90,0,0,0
2021-10-01 13:15,133,58,75,0,0,0
2021-10-01 13:30,155,67,88,0,0,0
2021-10-01 13:45,119,45,74,0,0,0
2021-10-01 14:00,149,56,93,0,0,0
2021-10-01 14:15,135,46,89,0,0,0
2021-10-01 14:30,132,51,81,0,0,0
2021-10-01 14:45,142,72,70,0,0,0
2021-10-01 15:00,145,68,77,0,0,0
2021-10-01 15:15,129,51,78,0,0,0
2021-10-01 15:30,118,59,59,0,0,0
2021-10-01 15:45,142,73,69,0,0,0
2021-10-01 16:00,157,67,90,0,0,0
2021-10-01 16:15,132,61,71,0,0,0
2021-10-01 16:30,135,60,75,0,0,0
2021-10-01 16:45,127,61,66,0,0,0
2021-10-01 17:00,124,61,63,0,0,0
2021-10-01 17:15,129,67,62,0,0,0
2021-10-01 17:30,127,75,52,0,0,0
2021-10-01 17:45,124,67,57,0,0,0
2021-10-01 18:00,125,66,59,0,0,0
2021-10-01 18:15,135,70,65,0,0,0
2021-10-01 18:30,119,67,52,0,0,0
2021-10-01 18:45,111,64,47,0,0,0
2021-10-01 19:00,85,44,41,0,0,0
2021-10-01 19:15,103,63,40,0,0,0
2021-10-01 19:30,95,52,43,0,0,0
2021-10-01 19:45,115,52,63,0,0,0
2021-10-01 20:00,105,50,55,0,0,0
2021-10-01 20:15,106,58,48,0,0,0
2021-10-01 20:30,86,40,46,0,0,0
2021-10-01 20:45,83,40,43,0,0,0
2021-10-01 21:00,81,34,47,0,0,0
2021-10-01 21:15,59,33,26,0,0,0
2021-10-01 21:30,63,30,33,0,0,0
2021-10-01 21:45,64,37,27,0,0,0
2021-10-01 22:00,66,24,42,0,0,0
2021-10-01 22:15,66,28,38,0,0,0
2021-10-01 22:30,86,47,39,0,0,0
