Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2022-02-01 00:00,10,5,5,0,0,0
2022-02-01 00:15,5,4,1,0,0,0
2022-02-01 00:30,2,1,1,0,0,0
2022-02-01 00:45,8,1,7,0,0,0
2022-02-01 01:00,4,0,4,0,0,0
2022-02-01 01:15,2,1,1,0,0,0
2022-02-01 01:30,1,1,0,0,0,0
2022-02-01 01:45,1,1,0,0,0,0
2022-02-01 02:00,1,0,1,0,0,0
2022-02-01 02:15,4,2,2,0,0,0
2022-02-01 02:30,0,0,0,0,0,0
2022-02-01 02:45,2,2,0,0,0,0
2022-02-01 03:00,3,2,1,0,0,0
2022-02-01 03:15,1,0,1,0,0,0
2022-02-01 03:30,1,1,0,0,0,0
2022-02-01 03:45,1,0,1,0,0,0
2022-02-01 04:00,0,0,0,0,0,0
2022-02-01 04:15,5,1,4,0,0,0
2022-02-01 04:30,2,1,1,0,0,0
2022-02-01 04:45,5,3,2,0,0,0
2022-02-01 05:00,1,1,0,0,0,0
2022-02-01 05:15,6,3,3,0,0,0
2022-02-01 05:30,12,6,6,0,0,0
2022-02-01 05:45,17,7,10,0,0,0
2022-02-01 06:00,13,3,10,0,0,0
2022-02-01 06:15,26,8,18,0,0,0
2022-02-01 06:30,42,15,27,0,0,0
2022-02-01 06:45,56,30,26,0,0,0
2022-02-01 07:00,74,35,39,0,0,0
2022-02-01 07:15,90,39,51,0,0,0
2022-02-01 07:30,133,56,77,0,0,0
2022-02-01 07:45,123,70,53,0,0,0
2022-02-01 08:00,123,57,66,0,0,0
2022-02-01 08:15,111,46,65,0,0,0
2022-02-01 08:30,135,60,75,0,0,0
2022-02-01 08:45,121,59,62,0,0,0
2022-02-01 09:00,85,28,57,0,0,0
2022-02-01 09:15,93,38,55,0,0,0
2022-02-01 09:30,73,33,40,0,0,0
2022-02-01 09:45,110,43,67,0,0,0
2022-02-01 10:00,73,25,48,0,0,0
2022-02-01 10:15,79,29,50,0,0,0
2022-02-01 10:30,47,19,28,0,0,0
2022-02-01 10:45,73,34,39,0,0,0
2022-02-01 11:00,64,22,42,0,0,0
2022-02-01 11:15,62,23,39,0,0,0
2022-02-01 11:30,81,40,41,0,0,0
2022-02-01 11:45,82,39,43,0,0,0
2022-02-01 12:00,81,42,39,0,0,0
2022-02-01 12:15,85,41,44,0,0,0
2022-02-01 12:30,92,44,48,0,0,0
2022-02-01 12:45,98,37,61,0,0,0
2022-02-01 13:00,115,53,62,0,0,0
2022-02-01 13:15,86,38,48,0,0,0
2022-02-01 13:30,86,41,45,0,0,0
2022-02-01 13:45,93,44,49,0,0,0
2022-02-01 14:00,116,55,61,0,0,0
2022-02-01 14:15,112,52,60,0,0,0
2022-02-01 14:30,92,35,57,0,0,0
2022-02-01 14:45,107,47,60,0,0,0
2022-02-01 15:00,96,43,53,0,0,0
2022-02-01 15:15,88,40,48,0,0,0
2022-02-01 15:30,97,40,57,0,0,0
2022-02-01 15:45,105,50,55,0,0,0
2022-02-01 16:00,103,43,60,0,0,0
2022-02-01 16:15,122,60,62,0,0,0
2022-02-01 16:30,105,45,60,0,0,0
2022-02-01 16:45,115,51,64,0,0,0
2022-02-01 17:00,121,58,63,0,0,0
2022-02-01 17:15,134,56,78,0,0,0
2022-02-01 17:30,106,40,66,0,0,0
2022-02-01 17:45,134,63,71,0,0,0
2022-02-01 18:00,134,66,68,0,0,0
2022-02-01 18:15,116,60,56,0,0,0
2022-02-01 18:30,115,61,54,0,0,0
2022-02-01 18:45,109,60,49,0,0,0
2022-02-01 19:00,101,50,51,0,0,0
2022-02-01 19:15,99,48,51,0,0,0
2022-02-01 19:30,85,30,55,0,0,0
2022-02-01 19:45,61,38,23,0,0,0
2022-02-01 20:00,68,24,44,0,0,0
2022-02-01 20:15,70,35,35,0,0,0
2022-02-01 20:30,46,19,27,0,0,0
2022-02-01 20:45,40,10,30,0,0,0
2022-02-01 21:00,53,16,37,0,0,0
2022-02-01 21:15,44,22,22,0,0,0
2022-02-01 21:30,36,16,20,0,0,0
2022-02-01 21:45,34,13,21,0,0,0
2022-02-01 22:00,31,13,18,0,0,0
2022-02-01 22:15,37,16,21,0,0,0
2022-02-01 22:30,28,9,19,0,0,0
2022-02-01 22:45,35,13,22,0,0,0
2022-02-01 23:00,23,5,18,0,0,0
2022-02-01 23:15,17,3,14,0,0,0
2022-02-01 23:30,18,8,10,0,0,0
2022-02-01 23:45,17,6,11,0,0,0
