Datetime,100031300 (Hafenstraße),101031300 (Hafenstraße Fahrräder IN),102031300 (Hafenstraße Fahrräder OUT),100031300-status,101031300-status,102031300-status
2023-12-01 00:00,37,4,33,0,0,0
2023-12-01 00:15,16,2,14,0,0,0
2023-12-01 00:30,5,2,3,0,0,0
2023-12-01 00:45,9,3,6,0,0,0
2023-12-01 01:00,8,2,6,0,0,0
2023-12-01 01:15,2,0,2,0,0,0
2023-12-01 01:30,8,2,6,0,0,0
2023-12-01 01:45,16,8,8,0,0,0
2023-12-01 02:00,5,3,2,0,0,0
2023-12-01 02:15,10,5,5,0,0,0
2023-12-01 02:30,3,1,2,0,0,0
2023-12-01 02:45,1,0,1,0,0,0
2023-12-01 03:00,1,1,0,0,0,0
2023-12-01 03:15,0,0,0,0,0,0
2023-12-01 03:30,1,0,1,0,0,0
2023-12-01 03:45,2,1,1,0,0,0
2023-12-01 04:00,2,1,1,0,0,0
2023-12-01 04:15,4,3,1,0,0,0
2023-12-01 04:30,2,1,1,0,0,0
2023-12-01 04:45,4,2,2,0,0,0
2023-12-01 05:00,5,3,2,0,0,0
2023-12-01 05:15,12,4,8,0,0,0
2023-12-01 05:30,17,7,10,0,0,0
2023-12-01 05:45,14,8,6,0,0,0
2023-12-01 06:00,19,3,16,0,0,0
2023-12-01 06:15,41,26,15,0,0,0
2023-12-01 06:30,35,16,19,0,0,0
2023-12-01 06:45,59,35,24,0,0,0
2023-12-01 07:00,60,31,29,0,0,0
2023-12-01 07:15,96,39,57,0,0,0
2023-12-01 07:30,130,52,78,0,0,0
2023-12-01 07:45,151,63,88,0,0,0
2023-12-01 08:00,108,46,62,0,0,0
2023-12-01 08:15,108,49,59,0,0,0
2023-12-01 08:30,107,47,60,0,0,0
2023-12-01 08:45,100,41,59,0,0,0
2023-12-01 09:00,94,26,68,0,0,0
2023-12-01 09:15,82,22,60,0,0,0
2023-12-01 09:30,79,15,64,0,0,0
2023-12-01 09:45,100,38,62,0,0,0
2023-12-01 10:00,83,28,55,0,0,0
2023-12-01 10:15,64,18,46,0,0,0
2023-12-01 10:30,66,21,45,0,0,0
2023-12-01 10:45,87,39,48,0,0,0
2023-12-01 11:00,107,41,66,0,0,0
2023-12-01 11:15,96,41,55,0,0,0
2023-12-01 11:30,102,40,62,0,0,0
