Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2021-06-01 00:00,19,9,10,0,0,0
2021-06-01 00:15,15,5,10,0,0,0
2021-06-01 00:30,11,5,6,0,0,0
2021-06-01 00:45,11,1,10,0,0,0
2021-06-01 01:00,4,2,2,0,0,0
2021-06-01 01:15,14,10,4,0,0,0
2021-06-01 01:30,12,6,6,0,0,0
2021-06-01 01:45,5,2,3,0,0,0
2021-06-01 02:00,3,0,3,0,0,0
2021-06-01 02:15,1,1,0,0,0,0
2021-06-01 02:30,6,2,4,0,0,0
2021-06-01 02:45,3,2,1,0,0,0
2021-06-01 03:00,2,2,0,0,0,0
2021-06-01 03:15,2,0,2,0,0,0
2021-06-01 03:30,5,5,0,0,0,0
2021-06-01 03:45,0,0,0,0,0,0
2021-06-01 04:00,3,1,2,0,0,0
2021-06-01 04:15,3,3,0,0,0,0
2021-06-01 04:30,9,4,5,0,0,0
2021-06-01 04:45,6,2,4,0,0,0
2021-06-01 05:00,5,2,3,0,0,0
2021-06-01 05:15,12,5,7,0,0,0
2021-06-01 05:30,17,7,10,0,0,0
2021-06-01 05:45,20,11,9,0,0,0
2021-06-01 06:00,30,13,17,0,0,0
2021-06-01 06:15,45,14,31,0,0,0
2021-06-01 06:30,64,24,40,0,0,0
2021-06-01 06:45,100,53,47,0,0,0
2021-06-01 07:00,103,45,58,0,0,0
2021-06-01 07:15,116,58,58,0,0,0
2021-06-01 07:30,124,73,51,0,0,0
2021-06-01 07:45,173,96,77,0,0,0
2021-06-01 08:00,173,79,94,0,0,0
2021-06-01 08:15,132,66,66,0,0,0
2021-06-01 08:30,141,71,70,0,0,0
2021-06-01 08:45,154,60,94,0,0,0
2021-06-01 09:00,116,52,64,0,0,0
2021-06-01 09:15,93,38,55,0,0,0
2021-06-01 09:30,85,43,42,0,0,0
2021-06-01 09:45,117,42,75,0,0,0
2021-06-01 10:00,95,37,58,0,0,0
2021-06-01 10:15,82,38,44,0,0,0
2021-06-01 10:30,116,52,64,0,0,0
2021-06-01 10:45,94,43,51,0,0,0
2021-06-01 11:00,115,47,68,0,0,0
2021-06-01 11:15,124,56,68,0,0,0
2021-06-01 11:30,112,49,63,0,0,0
2021-06-01 11:45,141,56,85,0,0,0
2021-06-01 12:00,115,40,75,0,0,0
