Datetime,300037931 (Gasselstiege),353413846 (Gasselstiege Fahrräder Stadteinwärts),353413847 (Gasselstiege Fahrräder Stadtauswärts),353426663 (Gasselstiege Fahrräder Stadteinwärts),353426665 (Gasselstiege Fahrräder Stadteinwärts),353426666 (Gasselstiege Fahrräder Stadtauswärts),353426668 (Gasselstiege Fahrräder Stadtauswärts),300037931-status,353413846-status,353413847-status,353426663-status,353426665-status,353426666-status,353426668-status
2026-09-01 00:00,0,0,0,,,,,0,0,0,,,,
2026-09-01 00:15,2,2,0,,,,,0,0,0,,,,
2026-09-01 00:30,3,2,1,,,,,0,0,0,,,,
2026-09-01 00:45,0,0,0,,,,,0,0,0,,,,
2026-09-01 01:00,5,1,4,,,,,0,0,0,,,,
2026-09-01 01:15,1,0,1,,,,,0,0,0,,,,
2026-09-01 01:30,1,0,1,,,,,0,0,0,,,,
2026-09-01 01:45,2,2,0,,,,,0,0,0,,,,
2026-09-01 02:00,6,0,6,,,,,0,0,0,,,,
2026-09-01 02:15,2,0,2,,,,,0,0,0,,,,
2026-09-01 02:30,0,0,0,,,,,0,0,0,,,,
2026-09-01 02:45,0,0,0,,,,,0,0,0,,,,
2026-09-01 03:00,0,0,0,,,,,0,0,0,,,,
2026-09-01 03:15,3,0,3,,,,,0,0,0,,,,
2026-09-01 03:30,0,0,0,,,,,0,0,0,,,,
2026-09-01 03:45,1,1,0,,,,,0,0,0,,,,
2026-09-01 04:00,1,0,1,,,,,0,0,0,,,,
2026-09-01 04:15,2,0,2,,,,,0,0,0,,,,
2026-09-01 04:30,1,1,0,,,,,0,0,0,,,,
2026-09-01 04:45,2,1,1,,,,,0,0,0,,,,
2026-09-01 05:00,4,4,0,,,,,0,0,0,,,,
2026-09-01 05:15,8,6,2,,,,,0,0,0,,,,
2026-09-01 05:30,12,7,5,,,,,0,0,0,,,,
2026-09-01 05:45,8,3,5,,,,,0,0,0,,,,
2026-09-01 06:00,10,7,3,,,,,0,0,0,,,,
2026-09-01 06:15,19,17,2,,,,,0,0,0,,,,
2026-09-01 06:30,25,21,4,,,,,0,0,0,,,,
2026-09-01 06:45,37,28,9,,,,,0,0,0,,,,
2026-09-01 07:00,39,28,11,,,,,0,0,0,,,,
2026-09-01 07:15,63,43,20,,,,,0,0,0,,,,
2026-09-01 07:30,77,61,16,,,,,0,0,0,,,,
2026-09-01 07:45,73,50,23,,,,,0,0,0,,,,
2026-09-01 08:00,85,60,25,,,,,0,0,0,,,,
2026-09-01 08:15,66,37,29,,,,,0,0,0,,,,
2026-09-01 08:30,77,49,28,,,,,0,0,0,,,,
2026-09-01 08:45,73,46,27,,,,,0,0,0,,,,
2026-09-01 09:00,35,22,13,,,,,0,0,0,,,,
2026-09-01 09:15,41,27,14,,,,,0,0,0,,,,
2026-09-01 09:30,51,30,21,,,,,0,0,0,,,,
2026-09-01 09:45,37,24,13,,,,,0,0,0,,,,
2026-09-01 10:00,38,30,8,,,,,0,0,0,,,,
2026-09-01 10:15,44,24,20,,,,,0,0,0,,,,
2026-09-01 10:30,42,24,18,,,,,0,0,0,,,,
2026-09-01 10:45,38,22,16,,,,,0,0,0,,,,
2026-09-01 11:00,29,15,14,,,,,0,0,0,,,,
2026-09-01 11:15,35,12,23,,,,,0,0,0,,,,
2026-09-01 11:30,46,27,19,,,,,0,0,0,,,,
2026-09-01 11:45,39,14,25,,,,,0,0,0,,,,
2026-09-01 12:00,36,16,20,,,,,0,0,0,,,,
2026-09-01 12:15,48,24,24,,,,,0,0,0,,,,
2026-09-01 12:30,35,10,25,,,,,0,0,0,,,,
2026-09-01 12:45,45,19,26,,,,,0,0,0,,,,
2026-09-01 13:00,29,11,18,,,,,0,0,0,,,,
2026-09-01 13:15,45,21,24,,,,,0,0,0,,,,
2026-09-01 13:30,39,16,23,,,,,0,0,0,,,,
2026-09-01 13:45,53,31,22,,,,,0,0,0,,,,
2026-09-01 14:00,51,24,27,,,,,0,0,0,,,,
2026-09-01 14:15,52,21,31,,,,,0,0,0,,,,
2026-09-01 14:30,79,47,32,,,,,0,0,0,,,,
2026-09-01 14:45,50,28,22,,,,,0,0,0,,,,
2026-09-01 15:00,75,32,43,,,,,0,0,0,,,,
2026-09-01 15:15,72,28,44,,,,,0,0,0,,,,
2026-09-01 15:30,50,22,28,,,,,0,0,0,,,,
2026-09-01 15:45,81,33,48,,,,,0,0,0,,,,
2026-09-01 16:00,71,33,38,,,,,0,0,0,,,,
2026-09-01 16:15,61,17,44,,,,,0,0,0,,,,
2026-09-01 16:30,69,29,40,,,,,0,0,0,,,,
2026-09-01 16:45,101,47,54,,,,,0,0,0,,,,
2026-09-01 17:00,92,38,54,,,,,0,0,0,,,,
2026-09-01 17:15,80,29,51,,,,,0,0,0,,,,
2026-09-01 17:30,58,27,31,,,,,0,0,0,,,,
2026-09-01 17:45,79,27,52,,,,,0,0,0,,,,
2026-09-01 18:00,87,35,52,,,,,0,0,0,,,,
2026-09-01 18:15,79,38,41,,,,,0,0,0,,,,
2026-09-01 18:30,58,17,41,,,,,0,0,0,,,,
