Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2024-11-01 00:00,82,39,43,0,0,0
2024-11-01 00:15,92,50,42,0,0,0
2024-11-01 00:30,87,46,41,0,0,0
2024-11-01 00:45,63,27,36,0,0,0
2024-11-01 01:00,79,26,53,0,0,0
2024-11-01 01:15,90,32,58,0,0,0
2024-11-01 01:30,71,33,38,0,0,0
2024-11-01 01:45,87,50,37,0,0,0
2024-11-01 02:00,69,27,42,0,0,0
2024-11-01 02:15,75,39,36,0,0,0
2024-11-01 02:30,52,21,31,0,0,0
2024-11-01 02:45,63,25,38,0,0,0
2024-11-01 03:00,47,25,22,0,0,0
2024-11-01 03:15,64,21,43,0,0,0
2024-11-01 03:30,56,26,30,0,0,0
2024-11-01 03:45,30,14,16,0,0,0
2024-11-01 04:00,41,20,21,0,0,0
2024-11-01 04:15,29,9,20,0,0,0
2024-11-01 04:30,21,8,13,0,0,0
2024-11-01 04:45,15,4,11,0,0,0
2024-11-01 05:00,16,5,11,0,0,0
2024-11-01 05:15,18,8,10,0,0,0
2024-11-01 05:30,20,9,11,0,0,0
2024-11-01 05:45,21,12,9,0,0,0
2024-11-01 06:00,15,10,5,0,0,0
2024-11-01 06:15,7,2,5,0,0,0
2024-11-01 06:30,5,1,4,0,0,0
2024-11-01 06:45,20,10,10,0,0,0
2024-11-01 07:00,12,5,7,0,0,0
2024-11-01 07:15,8,4,4,0,0,0
2024-11-01 07:30,13,6,7,0,0,0
2024-11-01 07:45,20,9,11,0,0,0
2024-11-01 08:00,13,7,6,0,0,0
2024-11-01 08:15,16,9,7,0,0,0
2024-11-01 08:30,19,3,16,0,0,0
2024-11-01 08:45,26,9,17,0,0,0
2024-11-01 09:00,17,7,10,0,0,0
2024-11-01 09:15,30,17,13,0,0,0
2024-11-01 09:30,43,18,25,0,0,0
2024-11-01 09:45,60,21,39,0,0,0
2024-11-01 10:00,50,23,27,0,0,0
2024-11-01 10:15,55,21,34,0,0,0
2024-11-01 10:30,59,23,36,0,0,0
2024-11-01 10:45,78,41,37,0,0,0
2024-11-01 11:00,71,34,37,0,0,0
2024-11-01 11:15,81,45,36,0,0,0
2024-11-01 11:30,68,36,32,0,0,0
2024-11-01 11:45,79,37,42,0,0,0
2024-11-01 12:00,71,37,34,0,0,0
2024-11-01 12:15,78,42,36,0,0,0
2024-11-01 12:30,67,28,39,0,0,0
2024-11-01 12:45,101,49,52,0,0,0
2024-11-01 13:00,79,47,32,0,0,0
2024-11-01 13:15,77,39,38,0,0,0
2024-11-01 13:30,60,18,42,0,0,0
2024-11-01 13:45,92,37,55,0,0,0
2024-11-01 14:00,87,36,51,0,0,0
2024-11-01 14:15,88,53,35,0,0,0
2024-11-01 14:30,62,28,34,0,0,0
2024-11-01 14:45,81,40,41,0,0,0
2024-11-01 15:00,71,40,31,0,0,0
2024-11-01 15:15,68,34,34,0,0,0
2024-11-01 15:30,84,37,47,0,0,0
2024-11-01 15:45,101,47,54,0,0,0
2024-11-01 16:00,82,39,43,0,0,0
2024-11-01 16:15,86,44,42,0,0,0
2024-11-01 16:30,87,49,38,0,0,0
2024-11-01 16:45,76,36,40,0,0,0
2024-11-01 17:00,106,53,53,0,0,0
2024-11-01 17:15,94,48,46,0,0,0
2024-11-01 17:30,101,35,66,0,0,0
2024-11-01 17:45,83,42,41,0,0,0
2024-11-01 18:00,99,39,60,0,0,0
2024-11-01 18:15,89,39,50,0,0,0
2024-11-01 18:30,65,32,33,0,0,0
2024-11-01 18:45,85,42,43,0,0,0
2024-11-01 19:00,77,32,45,0,0,0
2024-11-01 19:15,77,43,34,0,0,0
2024-11-01 19:30,78,34,44,0,0,0
2024-11-01 19:45,72,25,47,0,0,0
2024-11-01 20:00,69,40,29,0,0,0
2024-11-01 20:15,84,40,44,0,0,0
2024-11-01 20:30,55,19,36,0,0,0
2024-11-01 20:45,61,24,37,0,0,0
2024-11-01 21:00,58,37,21,0,0,0
2024-11-01 21:15,63,39,24,0,0,0
2024-11-01 21:30,45,24,21,0,0,0
