Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2024-06-01 00:00,58,27,31,0,0,0
2024-06-01 00:15,49,32,17,0,0,0
2024-06-01 00:30,45,28,17,0,0,0
2024-06-01 00:45,39,23,16,0,0,0
2024-06-01 01:00,49,34,15,0,0,0
2024-06-01 01:15,32,10,22,0,0,0
2024-06-01 01:30,31,15,16,0,0,0
2024-06-01 01:45,33,14,19,0,0,0
2024-06-01 02:00,34,12,22,0,0,0
2024-06-01 02:15,35,8,27,0,0,0
2024-06-01 02:30,23,9,14,0,0,0
2024-06-01 02:45,11,3,8,0,0,0
2024-06-01 03:00,9,6,3,0,0,0
2024-06-01 03:15,8,4,4,0,0,0
2024-06-01 03:30,13,5,8,0,0,0
2024-06-01 03:45,13,2,11,0,0,0
2024-06-01 04:00,9,1,8,0,0,0
2024-06-01 04:15,8,3,5,0,0,0
2024-06-01 04:30,9,3,6,0,0,0
2024-06-01 04:45,4,1,3,0,0,0
2024-06-01 05:00,2,0,2,0,0,0
2024-06-01 05:15,7,4,3,0,0,0
2024-06-01 05:30,14,6,8,0,0,0
2024-06-01 05:45,8,1,7,0,0,0
2024-06-01 06:00,5,2,3,0,0,0
2024-06-01 06:15,9,3,6,0,0,0
2024-06-01 06:30,11,3,8,0,0,0
2024-06-01 06:45,21,7,14,0,0,0
2024-06-01 07:00,23,7,16,0,0,0
2024-06-01 07:15,16,7,9,0,0,0
2024-06-01 07:30,24,6,18,0,0,0
2024-06-01 07:45,37,14,23,0,0,0
2024-06-01 08:00,29,16,13,0,0,0
2024-06-01 08:15,29,13,16,0,0,0
2024-06-01 08:30,53,24,29,0,0,0
2024-06-01 08:45,68,29,39,0,0,0
2024-06-01 09:00,53,16,37,0,0,0
2024-06-01 09:15,73,27,46,0,0,0
2024-06-01 09:30,92,28,64,0,0,0
2024-06-01 09:45,117,30,87,0,0,0
2024-06-01 10:00,125,30,95,0,0,0
2024-06-01 10:15,123,43,80,0,0,0
2024-06-01 10:30,144,50,94,0,0,0
2024-06-01 10:45,172,48,124,0,0,0
2024-06-01 11:00,154,56,98,0,0,0
2024-06-01 11:15,170,48,122,0,0,0
2024-06-01 11:30,182,58,124,0,0,0
2024-06-01 11:45,172,64,108,0,0,0
2024-06-01 12:00,187,71,116,0,0,0
2024-06-01 12:15,171,59,112,0,0,0
2024-06-01 12:30,193,71,122,0,0,0
2024-06-01 12:45,170,73,97,0,0,0
2024-06-01 13:00,172,69,103,0,0,0
2024-06-01 13:15,189,92,97,0,0,0
2024-06-01 13:30,165,70,95,0,0,0
2024-06-01 13:45,207,97,110,0,0,0
2024-06-01 14:00,192,104,88,0,0,0
2024-06-01 14:15,181,114,67,0,0,0
2024-06-01 14:30,157,87,70,0,0,0
2024-06-01 14:45,160,87,73,0,0,0
2024-06-01 15:00,126,72,54,0,0,0
2024-06-01 15:15,160,77,83,0,0,0
2024-06-01 15:30,146,75,71,0,0,0
2024-06-01 15:45,150,88,62,0,0,0
2024-06-01 16:00,156,94,62,0,0,0
2024-06-01 16:15,129,73,56,0,0,0
2024-06-01 16:30,126,67,59,0,0,0
2024-06-01 16:45,161,79,82,0,0,0
2024-06-01 17:00,151,98,53,0,0,0
2024-06-01 17:15,115,79,36,0,0,0
2024-06-01 17:30,155,77,78,0,0,0
2024-06-01 17:45,130,73,57,0,0,0
2024-06-01 18:00,160,90,70,0,0,0
2024-06-01 18:15,132,76,56,0,0,0
2024-06-01 18:30,121,52,69,0,0,0
2024-06-01 18:45,133,68,65,0,0,0
2024-06-01 19:00,138,78,60,0,0,0
2024-06-01 19:15,138,69,69,0,0,0
2024-06-01 19:30,120,68,52,0,0,0
2024-06-01 19:45,116,67,49,0,0,0
2024-06-01 20:00,114,72,42,0,0,0
2024-06-01 20:15,124,73,51,0,0,0
2024-06-01 20:30,87,36,51,0,0,0
2024-06-01 20:45,94,59,35,0,0,0
2024-06-01 21:00,57,34,23,0,0,0
2024-06-01 21:15,65,31,34,0,0,0
2024-06-01 21:30,48,29,19,0,0,0
2024-06-01 21:45,33,21,12,0,0,0
2024-06-01 22:00,53,28,25,0,0,0
2024-06-01 22:15,31,16,15,0,0,0
2024-06-01 22:30,25,10,15,0,0,0
2024-06-01 22:45,31,17,14,0,0,0
2024-06-01 23:00,82,50,32,0,0,0
2024-06-01 23:15,94,35,59,0,0,0
2024-06-01 23:30,59,26,33,0,0,0
2024-06-01 23:45,75,41,34,0,0,0
2024-06-02 00:00,84,45,39,0,0,0
2024-06-02 00:15,41,19,22,0,0,0
2024-06-02 00:30,24,9,15,0,0,0
2024-06-02 00:45,54,25,29,0,0,0
2024-06-02 01:00,51,26,25,0,0,0
2024-06-02 01:15,39,15,24,0,0,0
2024-06-02 01:30,32,14,18,0,0,0
2024-06-02 01:45,23,5,18,0,0,0
2024-06-02 02:00,38,14,24,0,0,0
2024-06-02 02:15,22,10,12,0,0,0
2024-06-02 02:30,13,7,6,0,0,0
2024-06-02 02:45,17,7,10,0,0,0
2024-06-02 03:00,25,9,16,0,0,0
2024-06-02 03:15,11,6,5,0,0,0
2024-06-02 03:30,29,14,15,0,0,0
2024-06-02 03:45,14,5,9,0,0,0
2024-06-02 04:00,6,1,5,0,0,0
2024-06-02 04:15,6,2,4,0,0,0
2024-06-02 04:30,10,3,7,0,0,0
2024-06-02 04:45,6,3,3,0,0,0
2024-06-02 05:00,7,2,5,0,0,0
2024-06-02 05:15,5,2,3,0,0,0
2024-06-02 05:30,8,1,7,0,0,0
2024-06-02 05:45,8,3,5,0,0,0
2024-06-02 06:00,6,3,3,0,0,0
2024-06-02 06:15,8,2,6,0,0,0
2024-06-02 06:30,9,5,4,0,0,0
2024-06-02 06:45,6,2,4,0,0,0
2024-06-02 07:00,6,2,4,0,0,0
2024-06-02 07:15,8,2,6,0,0,0
2024-06-02 07:30,12,1,11,0,0,0
2024-06-02 07:45,8,4,4,0,0,0
2024-06-02 08:00,12,8,4,0,0,0
2024-06-02 08:15,9,4,5,0,0,0
2024-06-02 08:30,17,9,8,0,0,0
2024-06-02 08:45,23,12,11,0,0,0
2024-06-02 09:00,25,10,15,0,0,0
2024-06-02 09:15,42,27,15,0,0,0
2024-06-02 09:30,46,29,17,0,0,0
2024-06-02 09:45,44,15,29,0,0,0
2024-06-02 10:00,57,20,37,0,0,0
2024-06-02 10:15,44,18,26,0,0,0
2024-06-02 10:30,56,16,40,0,0,0
2024-06-02 10:45,62,31,31,0,0,0
2024-06-02 11:00,65,31,34,0,0,0
2024-06-02 11:15,54,23,31,0,0,0
2024-06-02 11:30,61,17,44,0,0,0
2024-06-02 11:45,96,31,65,0,0,0
2024-06-02 12:00,77,30,47,0,0,0
2024-06-02 12:15,66,25,41,0,0,0
2024-06-02 12:30,71,23,48,0,0,0
2024-06-02 12:45,106,49,57,0,0,0
2024-06-02 13:00,80,34,46,0,0,0
2024-06-02 13:15,90,30,60,0,0,0
2024-06-02 13:30,99,42,57,0,0,0
2024-06-02 13:45,95,41,54,0,0,0
2024-06-02 14:00,86,50,36,0,0,0
2024-06-02 14:15,90,41,49,0,0,0
2024-06-02 14:30,90,37,53,0,0,0
2024-06-02 14:45,114,53,61,0,0,0
2024-06-02 15:00,103,48,55,0,0,0
2024-06-02 15:15,101,50,51,0,0,0
2024-06-02 15:30,114,59,55,0,0,0
2024-06-02 15:45,121,61,60,0,0,0
2024-06-02 16:00,79,29,50,0,0,0
2024-06-02 16:15,100,50,50,0,0,0
2024-06-02 16:30,94,47,47,0,0,0
2024-06-02 16:45,106,62,44,0,0,0
2024-06-02 17:00,88,43,45,0,0,0
2024-06-02 17:15,101,44,57,0,0,0
2024-06-02 17:30,123,63,60,0,0,0
2024-06-02 17:45,101,45,56,0,0,0
2024-06-02 18:00,97,39,58,0,0,0
2024-06-02 18:15,98,38,60,0,0,0
2024-06-02 18:30,109,62,47,0,0,0
2024-06-02 18:45,92,49,43,0,0,0
2024-06-02 19:00,81,41,40,0,0,0
2024-06-02 19:15,101,54,47,0,0,0
2024-06-02 19:30,74,37,37,0,0,0
2024-06-02 19:45,63,28,35,0,0,0
2024-06-02 20:00,85,40,45,0,0,0
2024-06-02 20:15,85,37,48,0,0,0
2024-06-02 20:30,54,23,31,0,0,0
2024-06-02 20:45,40,12,28,0,0,0
2024-06-02 21:00,51,33,18,0,0,0
2024-06-02 21:15,59,31,28,0,0,0
2024-06-02 21:30,44,25,19,0,0,0
2024-06-02 21:45,38,15,23,0,0,0
2024-06-02 22:00,33,13,20,0,0,0
2024-06-02 22:15,38,22,16,0,0,0
2024-06-02 22:30,39,16,23,0,0,0
2024-06-02 22:45,35,18,17,0,0,0
2024-06-02 23:00,26,14,12,0,0,0
2024-06-02 23:15,16,7,9,0,0,0
2024-06-02 23:30,13,4,9,0,0,0
2024-06-02 23:45,7,3,4,0,0,0
2024-06-03 00:00,12,5,7,0,0,0
2024-06-03 00:15,9,5,4,0,0,0
2024-06-03 00:30,3,1,2,0,0,0
2024-06-03 00:45,4,3,1,0,0,0
2024-06-03 01:00,2,1,1,0,0,0
2024-06-03 01:15,4,2,2,0,0,0
2024-06-03 01:30,3,2,1,0,0,0
2024-06-03 01:45,1,0,1,0,0,0
2024-06-03 02:00,0,0,0,0,0,0
2024-06-03 02:15,3,2,1,0,0,0
2024-06-03 02:30,1,1,0,0,0,0
2024-06-03 02:45,2,2,0,0,0,0
2024-06-03 03:00,2,0,2,0,0,0
2024-06-03 03:15,0,0,0,0,0,0
2024-06-03 03:30,3,1,2,0,0,0
2024-06-03 03:45,2,2,0,0,0,0
2024-06-03 04:00,4,2,2,0,0,0
2024-06-03 04:15,3,3,0,0,0,0
2024-06-03 04:30,1,1,0,0,0,0
2024-06-03 04:45,7,3,4,0,0,0
2024-06-03 05:00,8,7,1,0,0,0
2024-06-03 05:15,10,4,6,0,0,0
2024-06-03 05:30,18,5,13,0,0,0
2024-06-03 05:45,21,7,14,0,0,0
2024-06-03 06:00,26,9,17,0,0,0
2024-06-03 06:15,50,16,34,0,0,0
2024-06-03 06:30,71,32,39,0,0,0
2024-06-03 06:45,94,37,57,0,0,0
2024-06-03 07:00,118,45,73,0,0,0
2024-06-03 07:15,175,48,127,0,0,0
2024-06-03 07:30,313,68,245,0,0,0
2024-06-03 07:45,327,101,226,0,0,0
2024-06-03 08:00,238,71,167,0,0,0
2024-06-03 08:15,212,67,145,0,0,0
2024-06-03 08:30,207,66,141,0,0,0
2024-06-03 08:45,200,57,143,0,0,0
2024-06-03 09:00,127,32,95,0,0,0
2024-06-03 09:15,136,49,87,0,0,0
2024-06-03 09:30,143,47,96,0,0,0
2024-06-03 09:45,158,44,114,0,0,0
2024-06-03 10:00,144,42,102,0,0,0
2024-06-03 10:15,119,42,77,0,0,0
2024-06-03 10:30,130,58,72,0,0,0
2024-06-03 10:45,142,54,88,0,0,0
2024-06-03 11:00,122,48,74,0,0,0
2024-06-03 11:15,114,40,74,0,0,0
2024-06-03 11:30,139,69,70,0,0,0
2024-06-03 11:45,185,70,115,0,0,0
2024-06-03 12:00,206,88,118,0,0,0
2024-06-03 12:15,161,72,89,0,0,0
2024-06-03 12:30,125,64,61,0,0,0
2024-06-03 12:45,152,66,86,0,0,0
2024-06-03 13:00,186,105,81,0,0,0
2024-06-03 13:15,148,75,73,0,0,0
2024-06-03 13:30,153,67,86,0,0,0
2024-06-03 13:45,190,87,103,0,0,0
2024-06-03 14:00,189,104,85,0,0,0
2024-06-03 14:15,196,95,101,0,0,0
2024-06-03 14:30,181,77,104,0,0,0
2024-06-03 14:45,230,104,126,0,0,0
2024-06-03 15:00,201,102,99,0,0,0
2024-06-03 15:15,179,94,85,0,0,0
2024-06-03 15:30,222,115,107,0,0,0
2024-06-03 15:45,275,147,128,0,0,0
2024-06-03 16:00,290,155,135,0,0,0
2024-06-03 16:15,231,128,103,0,0,0
2024-06-03 16:30,254,128,126,0,0,0
2024-06-03 16:45,278,139,139,0,0,0
2024-06-03 17:00,271,156,115,0,0,0
2024-06-03 17:15,263,142,121,0,0,0
2024-06-03 17:30,248,137,111,0,0,0
2024-06-03 17:45,282,147,135,0,0,0
2024-06-03 18:00,278,156,122,0,0,0
2024-06-03 18:15,231,121,110,0,0,0
2024-06-03 18:30,237,138,99,0,0,0
2024-06-03 18:45,205,113,92,0,0,0
2024-06-03 19:00,176,96,80,0,0,0
2024-06-03 19:15,162,79,83,0,0,0
2024-06-03 19:30,146,75,71,0,0,0
2024-06-03 19:45,174,88,86,0,0,0
2024-06-03 20:00,141,87,54,0,0,0
2024-06-03 20:15,127,69,58,0,0,0
2024-06-03 20:30,81,55,26,0,0,0
2024-06-03 20:45,82,48,34,0,0,0
2024-06-03 21:00,97,60,37,0,0,0
2024-06-03 21:15,70,42,28,0,0,0
2024-06-03 21:30,81,41,40,0,0,0
2024-06-03 21:45,72,47,25,0,0,0
2024-06-03 22:00,77,47,30,0,0,0
2024-06-03 22:15,60,36,24,0,0,0
2024-06-03 22:30,67,40,27,0,0,0
2024-06-03 22:45,48,25,23,0,0,0
2024-06-03 23:00,44,27,17,0,0,0
2024-06-03 23:15,25,15,10,0,0,0
2024-06-03 23:30,34,17,17,0,0,0
2024-06-03 23:45,17,9,8,0,0,0
2024-06-04 00:00,19,13,6,0,0,0
2024-06-04 00:15,9,6,3,0,0,0
2024-06-04 00:30,2,1,1,0,0,0
2024-06-04 00:45,8,4,4,0,0,0
2024-06-04 01:00,7,5,2,0,0,0
2024-06-04 01:15,5,3,2,0,0,0
2024-06-04 01:30,3,1,2,0,0,0
2024-06-04 01:45,2,1,1,0,0,0
2024-06-04 02:00,2,1,1,0,0,0
2024-06-04 02:15,5,3,2,0,0,0
2024-06-04 02:30,2,0,2,0,0,0
2024-06-04 02:45,1,0,1,0,0,0
2024-06-04 03:00,2,0,2,0,0,0
2024-06-04 03:15,4,2,2,0,0,0
2024-06-04 03:30,0,0,0,0,0,0
2024-06-04 03:45,4,3,1,0,0,0
2024-06-04 04:00,1,0,1,0,0,0
2024-06-04 04:15,4,3,1,0,0,0
2024-06-04 04:30,2,0,2,0,0,0
2024-06-04 04:45,6,2,4,0,0,0
2024-06-04 05:00,9,8,1,0,0,0
2024-06-04 05:15,10,5,5,0,0,0
2024-06-04 05:30,18,7,11,0,0,0
2024-06-04 05:45,42,15,27,0,0,0
2024-06-04 06:00,21,13,8,0,0,0
2024-06-04 06:15,50,25,25,0,0,0
2024-06-04 06:30,72,23,49,0,0,0
2024-06-04 06:45,90,44,46,0,0,0
2024-06-04 07:00,111,41,70,0,0,0
2024-06-04 07:15,172,53,119,0,0,0
2024-06-04 07:30,342,87,255,0,0,0
2024-06-04 07:45,338,86,252,0,0,0
2024-06-04 08:00,256,82,174,0,0,0
2024-06-04 08:15,230,65,165,0,0,0
2024-06-04 08:30,217,68,149,0,0,0
2024-06-04 08:45,204,56,148,0,0,0
2024-06-04 09:00,141,39,102,0,0,0
2024-06-04 09:15,136,48,88,0,0,0
2024-06-04 09:30,150,39,111,0,0,0
2024-06-04 09:45,202,56,146,0,0,0
2024-06-04 10:00,166,40,126,0,0,0
2024-06-04 10:15,132,48,84,0,0,0
2024-06-04 10:30,112,50,62,0,0,0
2024-06-04 10:45,121,46,75,0,0,0
2024-06-04 11:00,128,45,83,0,0,0
2024-06-04 11:15,119,49,70,0,0,0
2024-06-04 11:30,155,61,94,0,0,0
2024-06-04 11:45,184,71,113,0,0,0
2024-06-04 12:00,183,67,116,0,0,0
2024-06-04 12:15,158,79,79,0,0,0
2024-06-04 12:30,171,81,90,0,0,0
2024-06-04 12:45,172,85,87,0,0,0
2024-06-04 13:00,171,101,70,0,0,0
2024-06-04 13:15,173,88,85,0,0,0
2024-06-04 13:30,184,84,100,0,0,0
2024-06-04 13:45,231,112,119,0,0,0
2024-06-04 14:00,247,137,110,0,0,0
2024-06-04 14:15,171,81,90,0,0,0
2024-06-04 14:30,163,73,90,0,0,0
2024-06-04 14:45,196,90,106,0,0,0
2024-06-04 15:00,219,114,105,0,0,0
2024-06-04 15:15,222,109,113,0,0,0
2024-06-04 15:30,230,97,133,0,0,0
2024-06-04 15:45,302,143,159,0,0,0
2024-06-04 16:00,281,172,109,0,0,0
2024-06-04 16:15,239,118,121,0,0,0
2024-06-04 16:30,276,157,119,0,0,0
2024-06-04 16:45,271,136,135,0,0,0
2024-06-04 17:00,277,163,114,0,0,0
2024-06-04 17:15,288,143,145,0,0,0
2024-06-04 17:30,262,131,131,0,0,0
2024-06-04 17:45,314,182,132,0,0,0
2024-06-04 18:00,327,175,152,0,0,0
2024-06-04 18:15,261,145,116,0,0,0
2024-06-04 18:30,211,121,90,0,0,0
2024-06-04 18:45,244,136,108,0,0,0
2024-06-04 19:00,172,92,80,0,0,0
2024-06-04 19:15,197,123,74,0,0,0
