Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2021-10-01 00:00,14,4,10,0,0,0
2021-10-01 00:15,15,1,14,0,0,0
2021-10-01 00:30,14,2,12,0,0,0
2021-10-01 00:45,16,9,7,0,0,0
2021-10-01 01:00,15,6,9,0,0,0
2021-10-01 01:15,3,0,3,0,0,0
2021-10-01 01:30,10,2,8,0,0,0
2021-10-01 01:45,4,2,2,0,0,0
2021-10-01 02:00,13,2,11,0,0,0
2021-10-01 02:15,8,1,7,0,0,0
2021-10-01 02:30,7,3,4,0,0,0
2021-10-01 02:45,6,0,6,0,0,0
2021-10-01 03:00,1,1,0,0,0,0
2021-10-01 03:15,3,1,2,0,0,0
2021-10-01 03:30,0,0,0,0,0,0
2021-10-01 03:45,4,0,4,0,0,0
2021-10-01 04:00,0,0,0,0,0,0
2021-10-01 04:15,3,2,1,0,0,0
2021-10-01 04:30,4,1,3,0,0,0
2021-10-01 04:45,1,1,0,0,0,0
2021-10-01 05:00,3,2,1,0,0,0
2021-10-01 05:15,9,6,3,0,0,0
2021-10-01 05:30,18,12,6,0,0,0
2021-10-01 05:45,24,16,8,0,0,0
2021-10-01 06:00,25,21,4,0,0,0
2021-10-01 06:15,28,17,11,0,0,0
2021-10-01 06:30,32,21,11,0,0,0
2021-10-01 06:45,41,25,16,0,0,0
2021-10-01 07:00,73,46,27,0,0,0
2021-10-01 07:15,77,53,24,0,0,0
2021-10-01 07:30,158,93,65,0,0,0
2021-10-01 07:45,160,106,54,0,0,0
2021-10-01 08:00,136,78,58,0,0,0
2021-10-01 08:15,125,77,48,0,0,0
2021-10-01 08:30,113,76,37,0,0,0
2021-10-01 08:45,123,88,35,0,0,0
2021-10-01 09:00,80,48,32,0,0,0
2021-10-01 09:15,101,64,37,0,0,0
2021-10-01 09:30,101,63,38,0,0,0
2021-10-01 09:45,121,78,43,0,0,0
2021-10-01 10:00,94,50,44,0,0,0
2021-10-01 10:15,97,55,42,0,0,0
2021-10-01 10:30,113,64,49,0,0,0
2021-10-01 10:45,115,63,52,0,0,0
2021-10-01 11:00,123,63,60,0,0,0
2021-10-01 11:15,116,58,58,0,0,0
2021-10-01 11:30,137,75,62,0,0,0
2021-10-01 11:45,149,73,76,0,0,0
2021-10-01 12:00,154,73,81,0,0,0
2021-10-01 12:15,137,59,78,0,0,0
2021-10-01 12:30,136,63,73,0,0,0
2021-10-01 12:45,133,60,73,0,0,0
2021-10-01 13:00,205,87,118,0,0,0
2021-10-01 13:15,177,64,113,0,0,0
2021-10-01 13:30,163,60,103,0,0,0
2021-10-01 13:45,181,87,94,0,0,0
2021-10-01 14:00,175,80,95,0,0,0
2021-10-01 14:15,172,73,99,0,0,0
2021-10-01 14:30,189,76,113,0,0,0
2021-10-01 14:45,190,87,103,0,0,0
2021-10-01 15:00,180,90,90,0,0,0
2021-10-01 15:15,188,89,99,0,0,0
2021-10-01 15:30,163,83,80,0,0,0
2021-10-01 15:45,166,73,93,0,0,0
2021-10-01 16:00,213,90,123,0,0,0
2021-10-01 16:15,179,77,102,0,0,0
2021-10-01 16:30,179,92,87,0,0,0
2021-10-01 16:45,198,89,109,0,0,0
2021-10-01 17:00,139,57,82,0,0,0
2021-10-01 17:15,167,78,89,0,0,0
2021-10-01 17:30,156,65,91,0,0,0
2021-10-01 17:45,156,69,87,0,0,0
2021-10-01 18:00,143,52,91,0,0,0
2021-10-01 18:15,149,57,92,0,0,0
2021-10-01 18:30,127,55,72,0,0,0
2021-10-01 18:45,148,59,89,0,0,0
2021-10-01 19:00,130,46,84,0,0,0
2021-10-01 19:15,110,49,61,0,0,0
2021-10-01 19:30,86,34,52,0,0,0
2021-10-01 19:45,77,33,44,0,0,0
2021-10-01 20:00,101,29,72,0,0,0
2021-10-01 20:15,84,37,47,0,0,0
2021-10-01 20:30,56,16,40,0,0,0
2021-10-01 20:45,52,29,23,0,0,0
2021-10-01 21:00,62,16,46,0,0,0
