Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2025-01-01 00:00,0,0,0,0,0,0
2025-01-01 00:15,6,1,5,0,0,0
2025-01-01 00:30,14,3,11,0,0,0
2025-01-01 00:45,6,3,3,0,0,0
2025-01-01 01:00,37,21,16,0,0,0
2025-01-01 01:15,19,3,16,0,0,0
2025-01-01 01:30,32,13,19,0,0,0
2025-01-01 01:45,33,10,23,0,0,0
2025-01-01 02:00,33,16,17,0,0,0
2025-01-01 02:15,41,15,26,0,0,0
2025-01-01 02:30,61,12,49,0,0,0
2025-01-01 02:45,39,14,25,0,0,0
2025-01-01 03:00,39,19,20,0,0,0
2025-01-01 03:15,28,7,21,0,0,0
2025-01-01 03:30,28,10,18,0,0,0
2025-01-01 03:45,23,11,12,0,0,0
2025-01-01 04:00,23,9,14,0,0,0
2025-01-01 04:15,30,6,24,0,0,0
2025-01-01 04:30,30,13,17,0,0,0
2025-01-01 04:45,15,4,11,0,0,0
2025-01-01 05:00,12,2,10,0,0,0
2025-01-01 05:15,10,1,9,0,0,0
2025-01-01 05:30,3,2,1,0,0,0
2025-01-01 05:45,9,4,5,0,0,0
2025-01-01 06:00,5,4,1,0,0,0
2025-01-01 06:15,5,0,5,0,0,0
2025-01-01 06:30,5,1,4,0,0,0
2025-01-01 06:45,1,1,0,0,0,0
2025-01-01 07:00,3,2,1,0,0,0
2025-01-01 07:15,1,0,1,0,0,0
2025-01-01 07:30,3,0,3,0,0,0
2025-01-01 07:45,4,3,1,0,0,0
2025-01-01 08:00,5,4,1,0,0,0
2025-01-01 08:15,3,1,2,0,0,0
2025-01-01 08:30,1,0,1,0,0,0
2025-01-01 08:45,4,1,3,0,0,0
2025-01-01 09:00,10,6,4,0,0,0
2025-01-01 09:15,7,5,2,0,0,0
2025-01-01 09:30,5,3,2,0,0,0
2025-01-01 09:45,7,5,2,0,0,0
2025-01-01 10:00,5,1,4,0,0,0
2025-01-01 10:15,8,3,5,0,0,0
2025-01-01 10:30,10,3,7,0,0,0
2025-01-01 10:45,8,4,4,0,0,0
2025-01-01 11:00,9,7,2,0,0,0
2025-01-01 11:15,3,2,1,0,0,0
2025-01-01 11:30,11,9,2,0,0,0
2025-01-01 11:45,19,8,11,0,0,0
2025-01-01 12:00,22,13,9,0,0,0
2025-01-01 12:15,16,6,10,0,0,0
2025-01-01 12:30,16,7,9,0,0,0
2025-01-01 12:45,15,5,10,0,0,0
2025-01-01 13:00,21,3,18,0,0,0
2025-01-01 13:15,22,9,13,0,0,0
2025-01-01 13:30,29,16,13,0,0,0
2025-01-01 13:45,17,6,11,0,0,0
2025-01-01 14:00,24,15,9,0,0,0
2025-01-01 14:15,25,12,13,0,0,0
2025-01-01 14:30,19,9,10,0,0,0
2025-01-01 14:45,23,7,16,0,0,0
2025-01-01 15:00,22,14,8,0,0,0
2025-01-01 15:15,35,22,13,0,0,0
2025-01-01 15:30,28,20,8,0,0,0
2025-01-01 15:45,21,11,10,0,0,0
2025-01-01 16:00,20,8,12,0,0,0
2025-01-01 16:15,26,13,13,0,0,0
2025-01-01 16:30,18,11,7,0,0,0
2025-01-01 16:45,23,11,12,0,0,0
2025-01-01 17:00,19,5,14,0,0,0
2025-01-01 17:15,30,10,20,0,0,0
2025-01-01 17:30,21,10,11,0,0,0
2025-01-01 17:45,18,10,8,0,0,0
2025-01-01 18:00,15,1,14,0,0,0
2025-01-01 18:15,23,11,12,0,0,0
2025-01-01 18:30,25,11,14,0,0,0
2025-01-01 18:45,21,9,12,0,0,0
2025-01-01 19:00,18,8,10,0,0,0
2025-01-01 19:15,18,11,7,0,0,0
2025-01-01 19:30,11,5,6,0,0,0
2025-01-01 19:45,9,3,6,0,0,0
2025-01-01 20:00,18,8,10,0,0,0
2025-01-01 20:15,16,8,8,0,0,0
2025-01-01 20:30,12,6,6,0,0,0
2025-01-01 20:45,17,8,9,0,0,0
2025-01-01 21:00,12,4,8,0,0,0
2025-01-01 21:15,4,3,1,0,0,0
2025-01-01 21:30,7,4,3,0,0,0
2025-01-01 21:45,7,3,4,0,0,0
2025-01-01 22:00,7,2,5,0,0,0
2025-01-01 22:15,5,2,3,0,0,0
2025-01-01 22:30,6,2,4,0,0,0
2025-01-01 22:45,4,1,3,0,0,0
2025-01-01 23:00,1,0,1,0,0,0
2025-01-01 23:15,2,0,2,0,0,0
2025-01-01 23:30,2,1,1,0,0,0
2025-01-01 23:45,1,0,1,0,0,0
2025-01-02 00:00,2,1,1,0,0,0
2025-01-02 00:15,0,0,0,0,0,0
2025-01-02 00:30,1,0,1,0,0,0
2025-01-02 00:45,0,0,0,0,0,0
2025-01-02 01:00,1,0,1,0,0,0
2025-01-02 01:15,0,0,0,0,0,0
2025-01-02 01:30,1,1,0,0,0,0
2025-01-02 01:45,0,0,0,0,0,0
2025-01-02 02:00,0,0,0,0,0,0
2025-01-02 02:15,1,1,0,0,0,0
2025-01-02 02:30,1,1,0,0,0,0
2025-01-02 02:45,0,0,0,0,0,0
2025-01-02 03:00,0,0,0,0,0,0
2025-01-02 03:15,0,0,0,0,0,0
2025-01-02 03:30,0,0,0,0,0,0
2025-01-02 03:45,0,0,0,0,0,0
2025-01-02 04:00,0,0,0,0,0,0
2025-01-02 04:15,0,0,0,0,0,0
2025-01-02 04:30,3,1,2,0,0,0
2025-01-02 04:45,2,2,0,0,0,0
2025-01-02 05:00,2,1,1,0,0,0
2025-01-02 05:15,5,1,4,0,0,0
2025-01-02 05:30,9,7,2,0,0,0
2025-01-02 05:45,9,6,3,0,0,0
2025-01-02 06:00,20,9,11,0,0,0
2025-01-02 06:15,22,14,8,0,0,0
2025-01-02 06:30,34,20,14,0,0,0
2025-01-02 06:45,22,11,11,0,0,0
2025-01-02 07:00,35,19,16,0,0,0
2025-01-02 07:15,56,39,17,0,0,0
2025-01-02 07:30,65,36,29,0,0,0
2025-01-02 07:45,90,54,36,0,0,0
2025-01-02 08:00,56,42,14,0,0,0
2025-01-02 08:15,56,32,24,0,0,0
2025-01-02 08:30,65,36,29,0,0,0
2025-01-02 08:45,80,51,29,0,0,0
2025-01-02 09:00,68,40,28,0,0,0
2025-01-02 09:15,46,33,13,0,0,0
2025-01-02 09:30,45,26,19,0,0,0
2025-01-02 09:45,63,43,20,0,0,0
2025-01-02 10:00,64,34,30,0,0,0
2025-01-02 10:15,73,46,27,0,0,0
2025-01-02 10:30,93,57,36,0,0,0
2025-01-02 10:45,79,42,37,0,0,0
2025-01-02 11:00,100,56,44,0,0,0
2025-01-02 11:15,96,55,41,0,0,0
2025-01-02 11:30,79,39,40,0,0,0
2025-01-02 11:45,84,36,48,0,0,0
2025-01-02 12:00,94,38,56,0,0,0
2025-01-02 12:15,98,45,53,0,0,0
2025-01-02 12:30,96,48,48,0,0,0
2025-01-02 12:45,103,53,50,0,0,0
2025-01-02 13:00,97,54,43,0,0,0
2025-01-02 13:15,98,42,56,0,0,0
2025-01-02 13:30,116,63,53,0,0,0
2025-01-02 13:45,132,74,58,0,0,0
2025-01-02 14:00,98,45,53,0,0,0
2025-01-02 14:15,132,60,72,0,0,0
2025-01-02 14:30,115,52,63,0,0,0
2025-01-02 14:45,123,54,69,0,0,0
2025-01-02 15:00,134,60,74,0,0,0
2025-01-02 15:15,150,67,83,0,0,0
2025-01-02 15:30,116,51,65,0,0,0
2025-01-02 15:45,146,65,81,0,0,0
2025-01-02 16:00,150,58,92,0,0,0
2025-01-02 16:15,152,51,101,0,0,0
2025-01-02 16:30,171,73,98,0,0,0
2025-01-02 16:45,136,50,86,0,0,0
2025-01-02 17:00,122,54,68,0,0,0
2025-01-02 17:15,122,45,77,0,0,0
2025-01-02 17:30,118,48,70,0,0,0
2025-01-02 17:45,136,45,91,0,0,0
2025-01-02 18:00,105,42,63,0,0,0
2025-01-02 18:15,101,31,70,0,0,0
2025-01-02 18:30,83,21,62,0,0,0
2025-01-02 18:45,76,26,50,0,0,0
2025-01-02 19:00,85,36,49,0,0,0
2025-01-02 19:15,60,30,30,0,0,0
2025-01-02 19:30,61,21,40,0,0,0
2025-01-02 19:45,41,10,31,0,0,0
2025-01-02 20:00,37,7,30,0,0,0
2025-01-02 20:15,50,20,30,0,0,0
2025-01-02 20:30,29,14,15,0,0,0
2025-01-02 20:45,14,9,5,0,0,0
2025-01-02 21:00,22,5,17,0,0,0
2025-01-02 21:15,28,12,16,0,0,0
2025-01-02 21:30,21,8,13,0,0,0
2025-01-02 21:45,11,5,6,0,0,0
2025-01-02 22:00,35,9,26,0,0,0
2025-01-02 22:15,48,8,40,0,0,0
2025-01-02 22:30,18,4,14,0,0,0
2025-01-02 22:45,19,7,12,0,0,0
2025-01-02 23:00,13,3,10,0,0,0
2025-01-02 23:15,16,2,14,0,0,0
2025-01-02 23:30,9,5,4,0,0,0
2025-01-02 23:45,12,2,10,0,0,0
2025-01-03 00:00,15,2,13,0,0,0
2025-01-03 00:15,5,2,3,0,0,0
2025-01-03 00:30,8,5,3,0,0,0
2025-01-03 00:45,5,0,5,0,0,0
2025-01-03 01:00,6,2,4,0,0,0
2025-01-03 01:15,4,0,4,0,0,0
2025-01-03 01:30,5,1,4,0,0,0
2025-01-03 01:45,1,1,0,0,0,0
2025-01-03 02:00,0,0,0,0,0,0
2025-01-03 02:15,1,0,1,0,0,0
2025-01-03 02:30,1,1,0,0,0,0
2025-01-03 02:45,0,0,0,0,0,0
2025-01-03 03:00,1,1,0,0,0,0
2025-01-03 03:15,4,4,0,0,0,0
2025-01-03 03:30,2,0,2,0,0,0
2025-01-03 03:45,1,1,0,0,0,0
2025-01-03 04:00,0,0,0,0,0,0
2025-01-03 04:15,1,1,0,0,0,0
2025-01-03 04:30,2,1,1,0,0,0
2025-01-03 04:45,2,2,0,0,0,0
2025-01-03 05:00,3,1,2,0,0,0
2025-01-03 05:15,5,2,3,0,0,0
2025-01-03 05:30,5,1,4,0,0,0
2025-01-03 05:45,13,11,2,0,0,0
2025-01-03 06:00,11,5,6,0,0,0
2025-01-03 06:15,23,12,11,0,0,0
2025-01-03 06:30,28,16,12,0,0,0
2025-01-03 06:45,34,15,19,0,0,0
2025-01-03 07:00,43,20,23,0,0,0
2025-01-03 07:15,47,31,16,0,0,0
2025-01-03 07:30,61,39,22,0,0,0
2025-01-03 07:45,94,64,30,0,0,0
2025-01-03 08:00,70,44,26,0,0,0
2025-01-03 08:15,65,40,25,0,0,0
2025-01-03 08:30,54,32,22,0,0,0
2025-01-03 08:45,74,45,29,0,0,0
2025-01-03 09:00,39,22,17,0,0,0
2025-01-03 09:15,61,40,21,0,0,0
2025-01-03 09:30,57,37,20,0,0,0
2025-01-03 09:45,78,58,20,0,0,0
2025-01-03 10:00,59,40,19,0,0,0
2025-01-03 10:15,64,42,22,0,0,0
2025-01-03 10:30,70,42,28,0,0,0
2025-01-03 10:45,90,51,39,0,0,0
2025-01-03 11:00,69,39,30,0,0,0
2025-01-03 11:15,83,47,36,0,0,0
2025-01-03 11:30,71,37,34,0,0,0
2025-01-03 11:45,103,55,48,0,0,0
2025-01-03 12:00,102,52,50,0,0,0
2025-01-03 12:15,98,49,49,0,0,0
2025-01-03 12:30,87,41,46,0,0,0
2025-01-03 12:45,92,43,49,0,0,0
2025-01-03 13:00,113,34,79,0,0,0
2025-01-03 13:15,102,47,55,0,0,0
2025-01-03 13:30,101,49,52,0,0,0
2025-01-03 13:45,137,76,61,0,0,0
2025-01-03 14:00,92,30,62,0,0,0
2025-01-03 14:15,110,58,52,0,0,0
2025-01-03 14:30,79,30,49,0,0,0
2025-01-03 14:45,149,65,84,0,0,0
2025-01-03 15:00,89,34,55,0,0,0
2025-01-03 15:15,95,38,57,0,0,0
2025-01-03 15:30,109,47,62,0,0,0
2025-01-03 15:45,133,60,73,0,0,0
