Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2022-04-01 00:00,23,7,16,0,0,0
2022-04-01 00:15,5,3,2,0,0,0
2022-04-01 00:30,7,4,3,0,0,0
2022-04-01 00:45,11,1,10,0,0,0
2022-04-01 01:00,8,4,4,0,0,0
2022-04-01 01:15,2,1,1,0,0,0
2022-04-01 01:30,5,2,3,0,0,0
2022-04-01 01:45,3,1,2,0,0,0
2022-04-01 02:00,5,1,4,0,0,0
2022-04-01 02:15,3,1,2,0,0,0
2022-04-01 02:30,2,0,2,0,0,0
2022-04-01 02:45,1,0,1,0,0,0
2022-04-01 03:00,5,1,4,0,0,0
2022-04-01 03:15,1,0,1,0,0,0
2022-04-01 03:30,1,0,1,0,0,0
2022-04-01 03:45,2,1,1,0,0,0
2022-04-01 04:00,2,1,1,0,0,0
2022-04-01 04:15,3,2,1,0,0,0
2022-04-01 04:30,7,3,4,0,0,0
2022-04-01 04:45,3,2,1,0,0,0
2022-04-01 05:00,5,2,3,0,0,0
2022-04-01 05:15,4,4,0,0,0,0
2022-04-01 05:30,17,15,2,0,0,0
2022-04-01 05:45,13,12,1,0,0,0
2022-04-01 06:00,13,9,4,0,0,0
2022-04-01 06:15,29,20,9,0,0,0
2022-04-01 06:30,36,18,18,0,0,0
2022-04-01 06:45,44,29,15,0,0,0
2022-04-01 07:00,51,29,22,0,0,0
2022-04-01 07:15,70,47,23,0,0,0
2022-04-01 07:30,108,61,47,0,0,0
2022-04-01 07:45,130,85,45,0,0,0
2022-04-01 08:00,90,56,34,0,0,0
2022-04-01 08:15,81,47,34,0,0,0
2022-04-01 08:30,85,53,32,0,0,0
2022-04-01 08:45,107,70,37,0,0,0
2022-04-01 09:00,66,44,22,0,0,0
2022-04-01 09:15,52,36,16,0,0,0
2022-04-01 09:30,52,30,22,0,0,0
2022-04-01 09:45,75,44,31,0,0,0
2022-04-01 10:00,51,29,22,0,0,0
2022-04-01 10:15,41,19,22,0,0,0
2022-04-01 10:30,54,22,32,0,0,0
2022-04-01 10:45,56,36,20,0,0,0
2022-04-01 11:00,58,31,27,0,0,0
2022-04-01 11:15,69,36,33,0,0,0
2022-04-01 11:30,65,33,32,0,0,0
2022-04-01 11:45,75,30,45,0,0,0
2022-04-01 12:00,67,22,45,0,0,0
2022-04-01 12:15,83,38,45,0,0,0
2022-04-01 12:30,75,22,53,0,0,0
2022-04-01 12:45,69,38,31,0,0,0
2022-04-01 13:00,91,28,63,0,0,0
2022-04-01 13:15,92,37,55,0,0,0
2022-04-01 13:30,80,31,49,0,0,0
2022-04-01 13:45,92,35,57,0,0,0
2022-04-01 14:00,92,37,55,0,0,0
2022-04-01 14:15,94,28,66,0,0,0
2022-04-01 14:30,100,36,64,0,0,0
2022-04-01 14:45,113,41,72,0,0,0
2022-04-01 15:00,81,30,51,0,0,0
2022-04-01 15:15,102,37,65,0,0,0
2022-04-01 15:30,106,51,55,0,0,0
2022-04-01 15:45,89,46,43,0,0,0
2022-04-01 16:00,73,25,48,0,0,0
2022-04-01 16:15,106,42,64,0,0,0
2022-04-01 16:30,77,24,53,0,0,0
2022-04-01 16:45,100,49,51,0,0,0
2022-04-01 17:00,71,18,53,0,0,0
2022-04-01 17:15,96,36,60,0,0,0
2022-04-01 17:30,89,40,49,0,0,0
2022-04-01 17:45,98,43,55,0,0,0
2022-04-01 18:00,94,29,65,0,0,0
2022-04-01 18:15,84,30,54,0,0,0
2022-04-01 18:30,80,34,46,0,0,0
2022-04-01 18:45,89,46,43,0,0,0
2022-04-01 19:00,79,34,45,0,0,0
2022-04-01 19:15,60,33,27,0,0,0
2022-04-01 19:30,60,24,36,0,0,0
2022-04-01 19:45,61,33,28,0,0,0
2022-04-01 20:00,50,18,32,0,0,0
2022-04-01 20:15,53,20,33,0,0,0
2022-04-01 20:30,42,27,15,0,0,0
2022-04-01 20:45,33,12,21,0,0,0
2022-04-01 21:00,29,18,11,0,0,0
2022-04-01 21:15,39,16,23,0,0,0
2022-04-01 21:30,34,12,22,0,0,0
2022-04-01 21:45,22,5,17,0,0,0
2022-04-01 22:00,26,15,11,0,0,0
2022-04-01 22:15,31,9,22,0,0,0
2022-04-01 22:30,22,7,15,0,0,0
2022-04-01 22:45,33,8,25,0,0,0
2022-04-01 23:00,22,9,13,0,0,0
2022-04-01 23:15,27,8,19,0,0,0
2022-04-01 23:30,29,10,19,0,0,0
2022-04-01 23:45,22,6,16,0,0,0
