Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2025-04-01 00:00,4,0,4,0,0,0
2025-04-01 00:15,4,0,4,0,0,0
2025-04-01 00:30,3,0,3,0,0,0
2025-04-01 00:45,1,0,1,0,0,0
2025-04-01 01:00,0,0,0,0,0,0
2025-04-01 01:15,0,0,0,0,0,0
2025-04-01 01:30,1,0,1,0,0,0
2025-04-01 01:45,1,0,1,0,0,0
2025-04-01 02:00,0,0,0,0,0,0
2025-04-01 02:15,0,0,0,0,0,0
2025-04-01 02:30,1,0,1,0,0,0
2025-04-01 02:45,0,0,0,0,0,0
2025-04-01 03:00,0,0,0,0,0,0
2025-04-01 03:15,1,0,1,0,0,0
2025-04-01 03:30,0,0,0,0,0,0
2025-04-01 03:45,0,0,0,0,0,0
2025-04-01 04:00,0,0,0,0,0,0
2025-04-01 04:15,2,0,2,0,0,0
2025-04-01 04:30,2,0,2,0,0,0
2025-04-01 04:45,0,0,0,0,0,0
2025-04-01 05:00,1,0,1,0,0,0
2025-04-01 05:15,3,0,3,0,0,0
2025-04-01 05:30,6,0,6,0,0,0
2025-04-01 05:45,5,0,5,0,0,0
2025-04-01 06:00,10,0,10,0,0,0
2025-04-01 06:15,12,0,12,0,0,0
2025-04-01 06:30,12,0,12,0,0,0
2025-04-01 06:45,40,0,40,0,0,0
2025-04-01 07:00,39,0,39,0,0,0
2025-04-01 07:15,40,0,40,0,0,0
2025-04-01 07:30,67,0,67,0,0,0
2025-04-01 07:45,66,0,66,0,0,0
2025-04-01 08:00,45,0,45,0,0,0
2025-04-01 08:15,55,0,55,0,0,0
2025-04-01 08:30,47,0,47,0,0,0
2025-04-01 08:45,65,0,65,0,0,0
2025-04-01 09:00,42,0,42,0,0,0
2025-04-01 09:15,27,0,27,0,0,0
2025-04-01 09:30,20,0,20,0,0,0
2025-04-01 09:45,57,0,57,0,0,0
2025-04-01 10:00,44,0,44,0,0,0
2025-04-01 10:15,47,0,47,0,0,0
2025-04-01 10:30,49,0,49,0,0,0
2025-04-01 10:45,33,0,33,0,0,0
2025-04-01 11:00,60,0,60,0,0,0
2025-04-01 11:15,71,0,71,0,0,0
2025-04-01 11:30,63,0,63,0,0,0
2025-04-01 11:45,73,0,73,0,0,0
2025-04-01 12:00,73,0,73,0,0,0
2025-04-01 12:15,64,0,64,0,0,0
2025-04-01 12:30,84,0,84,0,0,0
2025-04-01 12:45,85,0,85,0,0,0
2025-04-01 13:00,89,0,89,0,0,0
2025-04-01 13:15,86,0,86,0,0,0
2025-04-01 13:30,74,0,74,0,0,0
2025-04-01 13:45,110,0,110,0,0,0
2025-04-01 14:00,91,2,89,0,0,0
2025-04-01 14:15,79,0,79,0,0,0
2025-04-01 14:30,86,0,86,0,0,0
2025-04-01 14:45,96,0,96,0,0,0
2025-04-01 15:00,91,0,91,0,0,0
2025-04-01 15:15,103,1,102,0,0,0
2025-04-01 15:30,115,0,115,0,0,0
2025-04-01 15:45,113,1,112,0,0,0
2025-04-01 16:00,135,0,135,0,0,0
2025-04-01 16:15,123,1,122,0,0,0
2025-04-01 16:30,130,0,130,0,0,0
2025-04-01 16:45,132,0,132,0,0,0
2025-04-01 17:00,169,0,169,0,0,0
2025-04-01 17:15,142,1,141,0,0,0
2025-04-01 17:30,156,0,156,0,0,0
2025-04-01 17:45,143,0,143,0,0,0
2025-04-01 18:00,144,0,144,0,0,0
2025-04-01 18:15,101,0,101,0,0,0
2025-04-01 18:30,93,0,93,0,0,0
2025-04-01 18:45,105,0,105,0,0,0
2025-04-01 19:00,85,0,85,0,0,0
2025-04-01 19:15,80,0,80,0,0,0
2025-04-01 19:30,69,2,67,0,0,0
2025-04-01 19:45,64,0,64,0,0,0
2025-04-01 20:00,66,0,66,0,0,0
2025-04-01 20:15,52,0,52,0,0,0
2025-04-01 20:30,35,0,35,0,0,0
2025-04-01 20:45,46,0,46,0,0,0
2025-04-01 21:00,56,0,56,0,0,0
2025-04-01 21:15,28,0,28,0,0,0
2025-04-01 21:30,43,0,43,0,0,0
2025-04-01 21:45,43,0,43,0,0,0
2025-04-01 22:00,35,0,35,0,0,0
2025-04-01 22:15,20,0,20,0,0,0
2025-04-01 22:30,24,0,24,0,0,0
2025-04-01 22:45,21,0,21,0,0,0
2025-04-01 23:00,28,0,28,0,0,0
2025-04-01 23:15,7,0,7,0,0,0
2025-04-01 23:30,11,0,11,0,0,0
2025-04-01 23:45,8,0,8,0,0,0
