Datetime,300037405 (Promenade (westl. Hals)),353409612 (Promenade (westl. Hals) Fahrräder IN),353409613 (Promenade (westl. Hals) Fahrräder OUT),353426710 (Promenade (westl. Hals) [Bike IN]),353426712 (Promenade (westl. Hals) [Bike IN]),353426713 (Promenade (westl. Hals) [Bike OUT]),353426715 (Promenade (westl. Hals) [Bike OUT]),300037405-status,353409612-status,353409613-status,353426710-status,353426712-status,353426713-status,353426715-status
2025-02-01 00:00,29,11,18,,,,,0,0,0,,,,
2025-02-01 00:15,24,11,13,,,,,0,0,0,,,,
2025-02-01 00:30,38,21,17,,,,,0,0,0,,,,
2025-02-01 00:45,28,13,15,,,,,0,0,0,,,,
2025-02-01 01:00,23,7,16,,,,,0,0,0,,,,
2025-02-01 01:15,23,14,9,,,,,0,0,0,,,,
2025-02-01 01:30,27,15,12,,,,,0,0,0,,,,
2025-02-01 01:45,18,11,7,,,,,0,0,0,,,,
2025-02-01 02:00,15,9,6,,,,,0,0,0,,,,
2025-02-01 02:15,21,9,12,,,,,0,0,0,,,,
2025-02-01 02:30,7,2,5,,,,,0,0,0,,,,
2025-02-01 02:45,9,3,6,,,,,0,0,0,,,,
2025-02-01 03:00,17,7,10,,,,,0,0,0,,,,
2025-02-01 03:15,13,9,4,,,,,0,0,0,,,,
2025-02-01 03:30,12,3,9,,,,,0,0,0,,,,
2025-02-01 03:45,2,0,2,,,,,0,0,0,,,,
2025-02-01 04:00,8,1,7,,,,,0,0,0,,,,
2025-02-01 04:15,7,2,5,,,,,0,0,0,,,,
2025-02-01 04:30,3,2,1,,,,,0,0,0,,,,
2025-02-01 04:45,10,1,9,,,,,0,0,0,,,,
2025-02-01 05:00,17,7,10,,,,,0,0,0,,,,
2025-02-01 05:15,5,1,4,,,,,0,0,0,,,,
2025-02-01 05:30,17,5,12,,,,,0,0,0,,,,
2025-02-01 05:45,9,2,7,,,,,0,0,0,,,,
2025-02-01 06:00,3,2,1,,,,,0,0,0,,,,
2025-02-01 06:15,6,2,4,,,,,0,0,0,,,,
2025-02-01 06:30,15,9,6,,,,,0,0,0,,,,
2025-02-01 06:45,13,10,3,,,,,0,0,0,,,,
2025-02-01 07:00,8,5,3,,,,,0,0,0,,,,
2025-02-01 07:15,18,9,9,,,,,0,0,0,,,,
2025-02-01 07:30,22,10,12,,,,,0,0,0,,,,
2025-02-01 07:45,36,7,29,,,,,0,0,0,,,,
2025-02-01 08:00,15,4,11,,,,,0,0,0,,,,
2025-02-01 08:15,32,15,17,,,,,0,0,0,,,,
2025-02-01 08:30,45,11,34,,,,,0,0,0,,,,
2025-02-01 08:45,50,20,30,,,,,0,0,0,,,,
2025-02-01 09:00,59,26,33,,,,,0,0,0,,,,
2025-02-01 09:15,53,24,29,,,,,0,0,0,,,,
2025-02-01 09:30,72,25,47,,,,,0,0,0,,,,
2025-02-01 09:45,92,39,53,,,,,0,0,0,,,,
2025-02-01 10:00,96,44,52,,,,,0,0,0,,,,
2025-02-01 10:15,82,41,41,,,,,0,0,0,,,,
2025-02-01 10:30,62,29,33,,,,,0,0,0,,,,
2025-02-01 10:45,83,51,32,,,,,0,0,0,,,,
2025-02-01 11:00,79,39,40,,,,,0,0,0,,,,
2025-02-01 11:15,89,60,29,,,,,0,0,0,,,,
2025-02-01 11:30,85,47,38,,,,,0,0,0,,,,
2025-02-01 11:45,122,64,58,,,,,0,0,0,,,,
2025-02-01 12:00,97,61,36,,,,,0,0,0,,,,
2025-02-01 12:15,122,63,59,,,,,0,0,0,,,,
2025-02-01 12:30,120,72,48,,,,,0,0,0,,,,
2025-02-01 12:45,154,90,64,,,,,0,0,0,,,,
2025-02-01 13:00,152,87,65,,,,,0,0,0,,,,
2025-02-01 13:15,162,104,58,,,,,0,0,0,,,,
2025-02-01 13:30,159,97,62,,,,,0,0,0,,,,
2025-02-01 13:45,142,76,66,,,,,0,0,0,,,,
2025-02-01 14:00,139,72,67,,,,,0,0,0,,,,
2025-02-01 14:15,135,63,72,,,,,0,0,0,,,,
2025-02-01 14:30,142,70,72,,,,,0,0,0,,,,
2025-02-01 14:45,174,76,98,,,,,0,0,0,,,,
2025-02-01 15:00,157,79,78,,,,,0,0,0,,,,
2025-02-01 15:15,145,60,85,,,,,0,0,0,,,,
2025-02-01 15:30,130,58,72,,,,,0,0,0,,,,
2025-02-01 15:45,151,65,86,,,,,0,0,0,,,,
2025-02-01 16:00,174,69,105,,,,,0,0,0,,,,
2025-02-01 16:15,170,58,112,,,,,0,0,0,,,,
2025-02-01 16:30,123,63,60,,,,,0,0,0,,,,
2025-02-01 16:45,145,86,59,,,,,0,0,0,,,,
2025-02-01 17:00,121,80,41,,,,,0,0,0,,,,
2025-02-01 17:15,112,76,36,,,,,0,0,0,,,,
