Datetime,300037405 (Promenade (westl. Hals)),353409612 (Promenade (westl. Hals) Fahrräder IN),353409613 (Promenade (westl. Hals) Fahrräder OUT),353426710 (Promenade (westl. Hals) [Bike IN]),353426712 (Promenade (westl. Hals) [Bike IN]),353426713 (Promenade (westl. Hals) [Bike OUT]),353426715 (Promenade (westl. Hals) [Bike OUT]),300037405-status,353409612-status,353409613-status,353426710-status,353426712-status,353426713-status,353426715-status
2025-08-01 00:00,15,5,10,,,,,0,0,0,,,,
2025-08-01 00:15,11,4,7,,,,,0,0,0,,,,
2025-08-01 00:30,16,10,6,,,,,0,0,0,,,,
2025-08-01 00:45,7,3,4,,,,,0,0,0,,,,
2025-08-01 01:00,11,5,6,,,,,0,0,0,,,,
2025-08-01 01:15,7,4,3,,,,,0,0,0,,,,
2025-08-01 01:30,6,1,5,,,,,0,0,0,,,,
2025-08-01 01:45,10,5,5,,,,,0,0,0,,,,
2025-08-01 02:00,3,1,2,,,,,0,0,0,,,,
2025-08-01 02:15,2,2,0,,,,,0,0,0,,,,
2025-08-01 02:30,4,4,0,,,,,0,0,0,,,,
2025-08-01 02:45,5,3,2,,,,,0,0,0,,,,
2025-08-01 03:00,7,1,6,,,,,0,0,0,,,,
2025-08-01 03:15,2,1,1,,,,,0,0,0,,,,
2025-08-01 03:30,1,0,1,,,,,0,0,0,,,,
2025-08-01 03:45,1,0,1,,,,,0,0,0,,,,
2025-08-01 04:00,1,0,1,,,,,0,0,0,,,,
2025-08-01 04:15,3,2,1,,,,,0,0,0,,,,
2025-08-01 04:30,3,1,2,,,,,0,0,0,,,,
2025-08-01 04:45,11,8,3,,,,,0,0,0,,,,
2025-08-01 05:00,7,3,4,,,,,0,0,0,,,,
2025-08-01 05:15,16,8,8,,,,,0,0,0,,,,
2025-08-01 05:30,18,7,11,,,,,0,0,0,,,,
2025-08-01 05:45,29,13,16,,,,,0,0,0,,,,
2025-08-01 06:00,33,9,24,,,,,0,0,0,,,,
2025-08-01 06:15,53,20,33,,,,,0,0,0,,,,
2025-08-01 06:30,78,24,54,,,,,0,0,0,,,,
2025-08-01 06:45,101,51,50,,,,,0,0,0,,,,
2025-08-01 07:00,121,41,80,,,,,0,0,0,,,,
2025-08-01 07:15,129,54,75,,,,,0,0,0,,,,
2025-08-01 07:30,167,55,112,,,,,0,0,0,,,,
2025-08-01 07:45,193,84,109,,,,,0,0,0,,,,
2025-08-01 08:00,121,65,56,,,,,0,0,0,,,,
2025-08-01 08:15,125,66,59,,,,,0,0,0,,,,
2025-08-01 08:30,128,58,70,,,,,0,0,0,,,,
2025-08-01 08:45,153,81,72,,,,,0,0,0,,,,
2025-08-01 09:00,101,40,61,,,,,0,0,0,,,,
2025-08-01 09:15,87,40,47,,,,,0,0,0,,,,
2025-08-01 09:30,79,31,48,,,,,0,0,0,,,,
2025-08-01 09:45,108,45,63,,,,,0,0,0,,,,
2025-08-01 10:00,84,26,58,,,,,0,0,0,,,,
2025-08-01 10:15,85,47,38,,,,,0,0,0,,,,
2025-08-01 10:30,93,50,43,,,,,0,0,0,,,,
2025-08-01 10:45,106,57,49,,,,,0,0,0,,,,
2025-08-01 11:00,96,40,56,,,,,0,0,0,,,,
2025-08-01 11:15,100,47,53,,,,,0,0,0,,,,
2025-08-01 11:30,107,57,50,,,,,0,0,0,,,,
2025-08-01 11:45,100,52,48,,,,,0,0,0,,,,
2025-08-01 12:00,105,47,58,,,,,0,0,0,,,,
2025-08-01 12:15,115,58,57,,,,,0,0,0,,,,
2025-08-01 12:30,118,57,61,,,,,0,0,0,,,,
2025-08-01 12:45,143,76,67,,,,,0,0,0,,,,
2025-08-01 13:00,129,59,70,,,,,0,0,0,,,,
2025-08-01 13:15,145,71,74,,,,,0,0,0,,,,
2025-08-01 13:30,124,65,59,,,,,0,0,0,,,,
2025-08-01 13:45,148,78,70,,,,,0,0,0,,,,
2025-08-01 14:00,148,74,74,,,,,0,0,0,,,,
2025-08-01 14:15,148,93,55,,,,,0,0,0,,,,
2025-08-01 14:30,169,96,73,,,,,0,0,0,,,,
2025-08-01 14:45,79,45,34,,,,,0,0,0,,,,
2025-08-01 15:00,71,43,28,,,,,0,0,0,,,,
2025-08-01 15:15,105,55,50,,,,,0,0,0,,,,
2025-08-01 15:30,117,67,50,,,,,0,0,0,,,,
2025-08-01 15:45,157,95,62,,,,,0,0,0,,,,
2025-08-01 16:00,137,78,59,,,,,0,0,0,,,,
2025-08-01 16:15,125,80,45,,,,,0,0,0,,,,
2025-08-01 16:30,111,60,51,,,,,0,0,0,,,,
2025-08-01 16:45,129,69,60,,,,,0,0,0,,,,
2025-08-01 17:00,126,74,52,,,,,0,0,0,,,,
2025-08-01 17:15,113,59,54,,,,,0,0,0,,,,
2025-08-01 17:30,78,33,45,,,,,0,0,0,,,,
2025-08-01 17:45,108,60,48,,,,,0,0,0,,,,
2025-08-01 18:00,100,49,51,,,,,0,0,0,,,,
