Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2026-01-01 00:00,0,0,0,0,0,0
2026-01-01 00:15,5,2,3,0,0,0
2026-01-01 00:30,4,1,3,0,0,0
2026-01-01 00:45,4,2,2,0,0,0
2026-01-01 01:00,10,6,4,0,0,0
2026-01-01 01:15,13,9,4,0,0,0
2026-01-01 01:30,10,6,4,0,0,0
2026-01-01 01:45,9,5,4,0,0,0
2026-01-01 02:00,8,2,6,0,0,0
2026-01-01 02:15,8,5,3,0,0,0
2026-01-01 02:30,9,4,5,0,0,0
2026-01-01 02:45,14,8,6,0,0,0
2026-01-01 03:00,8,2,6,0,0,0
2026-01-01 03:15,9,2,7,0,0,0
2026-01-01 03:30,9,4,5,0,0,0
2026-01-01 03:45,9,4,5,0,0,0
2026-01-01 04:00,3,3,0,0,0,0
2026-01-01 04:15,13,6,7,0,0,0
2026-01-01 04:30,6,0,6,0,0,0
2026-01-01 04:45,1,0,1,0,0,0
2026-01-01 05:00,2,0,2,0,0,0
2026-01-01 05:15,4,1,3,0,0,0
2026-01-01 05:30,0,0,0,0,0,0
2026-01-01 05:45,4,2,2,0,0,0
2026-01-01 06:00,3,0,3,0,0,0
2026-01-01 06:15,1,0,1,0,0,0
2026-01-01 06:30,3,1,2,0,0,0
2026-01-01 06:45,1,0,1,0,0,0
2026-01-01 07:00,1,1,0,0,0,0
2026-01-01 07:15,0,0,0,0,0,0
2026-01-01 07:30,0,0,0,0,0,0
2026-01-01 07:45,1,0,1,0,0,0
2026-01-01 08:00,0,0,0,0,0,0
2026-01-01 08:15,1,0,1,0,0,0
2026-01-01 08:30,1,0,1,0,0,0
2026-01-01 08:45,1,0,1,0,0,0
2026-01-01 09:00,1,1,0,0,0,0
2026-01-01 09:15,0,0,0,0,0,0
2026-01-01 09:30,2,1,1,0,0,0
2026-01-01 09:45,2,0,2,0,0,0
2026-01-01 10:00,0,0,0,0,0,0
2026-01-01 10:15,0,0,0,0,0,0
2026-01-01 10:30,1,0,1,0,0,0
2026-01-01 10:45,1,1,0,0,0,0
2026-01-01 11:00,2,2,0,0,0,0
2026-01-01 11:15,1,1,0,0,0,0
2026-01-01 11:30,0,0,0,0,0,0
2026-01-01 11:45,1,0,1,0,0,0
2026-01-01 12:00,6,4,2,0,0,0
2026-01-01 12:15,7,6,1,0,0,0
2026-01-01 12:30,4,4,0,0,0,0
