Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2024-11-01 00:00,3,0,3,0,0,0
2024-11-01 00:15,11,2,9,0,0,0
2024-11-01 00:30,12,6,6,0,0,0
2024-11-01 00:45,39,20,19,0,0,0
2024-11-01 01:00,8,2,6,0,0,0
2024-11-01 01:15,11,6,5,0,0,0
2024-11-01 01:30,4,2,2,0,0,0
2024-11-01 01:45,12,4,8,0,0,0
2024-11-01 02:00,7,5,2,0,0,0
2024-11-01 02:15,8,5,3,0,0,0
2024-11-01 02:30,15,3,12,0,0,0
2024-11-01 02:45,4,2,2,0,0,0
2024-11-01 03:00,12,4,8,0,0,0
2024-11-01 03:15,2,0,2,0,0,0
2024-11-01 03:30,3,1,2,0,0,0
2024-11-01 03:45,6,2,4,0,0,0
2024-11-01 04:00,5,4,1,0,0,0
2024-11-01 04:15,7,2,5,0,0,0
2024-11-01 04:30,7,1,6,0,0,0
2024-11-01 04:45,2,1,1,0,0,0
2024-11-01 05:00,1,0,1,0,0,0
2024-11-01 05:15,6,1,5,0,0,0
2024-11-01 05:30,5,4,1,0,0,0
2024-11-01 05:45,1,0,1,0,0,0
2024-11-01 06:00,3,1,2,0,0,0
2024-11-01 06:15,1,1,0,0,0,0
2024-11-01 06:30,4,2,2,0,0,0
2024-11-01 06:45,5,1,4,0,0,0
2024-11-01 07:00,5,2,3,0,0,0
2024-11-01 07:15,2,2,0,0,0,0
2024-11-01 07:30,1,1,0,0,0,0
2024-11-01 07:45,2,0,2,0,0,0
2024-11-01 08:00,13,6,7,0,0,0
2024-11-01 08:15,6,4,2,0,0,0
2024-11-01 08:30,3,3,0,0,0,0
2024-11-01 08:45,1,0,1,0,0,0
2024-11-01 09:00,8,1,7,0,0,0
2024-11-01 09:15,13,7,6,0,0,0
2024-11-01 09:30,7,4,3,0,0,0
2024-11-01 09:45,8,3,5,0,0,0
2024-11-01 10:00,12,3,9,0,0,0
2024-11-01 10:15,15,8,7,0,0,0
2024-11-01 10:30,12,2,10,0,0,0
2024-11-01 10:45,14,9,5,0,0,0
2024-11-01 11:00,15,6,9,0,0,0
