Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2025-05-01 00:00,16,6,10,0,0,0
2025-05-01 00:15,21,8,13,0,0,0
2025-05-01 00:30,7,4,3,0,0,0
2025-05-01 00:45,12,1,11,0,0,0
2025-05-01 01:00,24,9,15,0,0,0
2025-05-01 01:15,14,6,8,0,0,0
2025-05-01 01:30,13,4,9,0,0,0
2025-05-01 01:45,35,15,20,0,0,0
2025-05-01 02:00,16,4,12,0,0,0
2025-05-01 02:15,3,0,3,0,0,0
2025-05-01 02:30,6,1,5,0,0,0
2025-05-01 02:45,5,0,5,0,0,0
2025-05-01 03:00,3,1,2,0,0,0
2025-05-01 03:15,3,2,1,0,0,0
2025-05-01 03:30,7,2,5,0,0,0
2025-05-01 03:45,0,0,0,0,0,0
2025-05-01 04:00,6,1,5,0,0,0
2025-05-01 04:15,2,2,0,0,0,0
2025-05-01 04:30,5,0,5,0,0,0
2025-05-01 04:45,3,1,2,0,0,0
2025-05-01 05:00,2,1,1,0,0,0
2025-05-01 05:15,0,0,0,0,0,0
2025-05-01 05:30,4,2,2,0,0,0
2025-05-01 05:45,0,0,0,0,0,0
2025-05-01 06:00,2,1,1,0,0,0
2025-05-01 06:15,1,0,1,0,0,0
2025-05-01 06:30,2,1,1,0,0,0
2025-05-01 06:45,2,1,1,0,0,0
2025-05-01 07:00,3,1,2,0,0,0
2025-05-01 07:15,2,1,1,0,0,0
2025-05-01 07:30,2,1,1,0,0,0
2025-05-01 07:45,2,1,1,0,0,0
2025-05-01 08:00,9,5,4,0,0,0
2025-05-01 08:15,5,3,2,0,0,0
2025-05-01 08:30,6,2,4,0,0,0
2025-05-01 08:45,7,4,3,0,0,0
2025-05-01 09:00,6,3,3,0,0,0
2025-05-01 09:15,3,0,3,0,0,0
2025-05-01 09:30,10,5,5,0,0,0
2025-05-01 09:45,19,7,12,0,0,0
2025-05-01 10:00,22,7,15,0,0,0
2025-05-01 10:15,26,1,25,0,0,0
2025-05-01 10:30,20,7,13,0,0,0
2025-05-01 10:45,31,12,19,0,0,0
2025-05-01 11:00,39,9,30,0,0,0
2025-05-01 11:15,33,12,21,0,0,0
2025-05-01 11:30,43,12,31,0,0,0
2025-05-01 11:45,74,14,60,0,0,0
2025-05-01 12:00,63,15,48,0,0,0
2025-05-01 12:15,49,10,39,0,0,0
2025-05-01 12:30,52,9,43,0,0,0
2025-05-01 12:45,52,17,35,0,0,0
2025-05-01 13:00,45,10,35,0,0,0
2025-05-01 13:15,60,14,46,0,0,0
2025-05-01 13:30,42,11,31,0,0,0
2025-05-01 13:45,38,12,26,0,0,0
2025-05-01 14:00,90,19,71,0,0,0
2025-05-01 14:15,55,11,44,0,0,0
2025-05-01 14:30,56,18,38,0,0,0
2025-05-01 14:45,68,17,51,0,0,0
2025-05-01 15:00,62,15,47,0,0,0
2025-05-01 15:15,53,17,36,0,0,0
2025-05-01 15:30,65,19,46,0,0,0
2025-05-01 15:45,67,18,49,0,0,0
2025-05-01 16:00,53,20,33,0,0,0
2025-05-01 16:15,44,14,30,0,0,0
2025-05-01 16:30,74,36,38,0,0,0
2025-05-01 16:45,62,22,40,0,0,0
2025-05-01 17:00,55,19,36,0,0,0
2025-05-01 17:15,40,20,20,0,0,0
2025-05-01 17:30,49,22,27,0,0,0
2025-05-01 17:45,52,21,31,0,0,0
2025-05-01 18:00,37,14,23,0,0,0
2025-05-01 18:15,38,22,16,0,0,0
2025-05-01 18:30,48,20,28,0,0,0
2025-05-01 18:45,46,17,29,0,0,0
2025-05-01 19:00,65,22,43,0,0,0
2025-05-01 19:15,37,19,18,0,0,0
2025-05-01 19:30,42,17,25,0,0,0
2025-05-01 19:45,39,18,21,0,0,0
2025-05-01 20:00,35,7,28,0,0,0
2025-05-01 20:15,29,10,19,0,0,0
2025-05-01 20:30,32,10,22,0,0,0
2025-05-01 20:45,15,2,13,0,0,0
2025-05-01 21:00,16,4,12,0,0,0
2025-05-01 21:15,32,13,19,0,0,0
2025-05-01 21:30,16,3,13,0,0,0
2025-05-01 21:45,11,3,8,0,0,0
2025-05-01 22:00,18,4,14,0,0,0
2025-05-01 22:15,21,7,14,0,0,0
2025-05-01 22:30,19,4,15,0,0,0
2025-05-01 22:45,9,2,7,0,0,0
2025-05-01 23:00,13,4,9,0,0,0
2025-05-01 23:15,6,0,6,0,0,0
2025-05-01 23:30,7,2,5,0,0,0
2025-05-01 23:45,1,0,1,0,0,0
2025-05-02 00:00,7,3,4,0,0,0
2025-05-02 00:15,6,1,5,0,0,0
2025-05-02 00:30,3,2,1,0,0,0
2025-05-02 00:45,0,0,0,0,0,0
2025-05-02 01:00,1,0,1,0,0,0
2025-05-02 01:15,5,1,4,0,0,0
2025-05-02 01:30,5,2,3,0,0,0
2025-05-02 01:45,2,1,1,0,0,0
2025-05-02 02:00,5,3,2,0,0,0
2025-05-02 02:15,2,0,2,0,0,0
2025-05-02 02:30,2,2,0,0,0,0
2025-05-02 02:45,1,0,1,0,0,0
2025-05-02 03:00,2,0,2,0,0,0
2025-05-02 03:15,0,0,0,0,0,0
2025-05-02 03:30,5,1,4,0,0,0
2025-05-02 03:45,4,2,2,0,0,0
2025-05-02 04:00,0,0,0,0,0,0
2025-05-02 04:15,1,0,1,0,0,0
2025-05-02 04:30,2,2,0,0,0,0
2025-05-02 04:45,2,2,0,0,0,0
2025-05-02 05:00,2,0,2,0,0,0
2025-05-02 05:15,4,2,2,0,0,0
2025-05-02 05:30,3,1,2,0,0,0
2025-05-02 05:45,5,4,1,0,0,0
2025-05-02 06:00,10,4,6,0,0,0
2025-05-02 06:15,4,1,3,0,0,0
2025-05-02 06:30,3,2,1,0,0,0
2025-05-02 06:45,15,6,9,0,0,0
2025-05-02 07:00,10,4,6,0,0,0
2025-05-02 07:15,19,8,11,0,0,0
2025-05-02 07:30,51,28,23,0,0,0
2025-05-02 07:45,26,15,11,0,0,0
2025-05-02 08:00,23,8,15,0,0,0
2025-05-02 08:15,24,10,14,0,0,0
2025-05-02 08:30,24,15,9,0,0,0
2025-05-02 08:45,31,14,17,0,0,0
2025-05-02 09:00,23,15,8,0,0,0
2025-05-02 09:15,30,10,20,0,0,0
2025-05-02 09:30,24,12,12,0,0,0
2025-05-02 09:45,23,6,17,0,0,0
2025-05-02 10:00,31,10,21,0,0,0
2025-05-02 10:15,28,14,14,0,0,0
2025-05-02 10:30,23,2,21,0,0,0
2025-05-02 10:45,34,11,23,0,0,0
2025-05-02 11:00,22,6,16,0,0,0
2025-05-02 11:15,37,13,24,0,0,0
2025-05-02 11:30,29,11,18,0,0,0
2025-05-02 11:45,41,13,28,0,0,0
2025-05-02 12:00,36,6,30,0,0,0
2025-05-02 12:15,52,16,36,0,0,0
2025-05-02 12:30,37,11,26,0,0,0
2025-05-02 12:45,30,11,19,0,0,0
2025-05-02 13:00,45,12,33,0,0,0
2025-05-02 13:15,35,8,27,0,0,0
2025-05-02 13:30,50,9,41,0,0,0
2025-05-02 13:45,38,16,22,0,0,0
2025-05-02 14:00,57,18,39,0,0,0
2025-05-02 14:15,48,19,29,0,0,0
2025-05-02 14:30,43,19,24,0,0,0
2025-05-02 14:45,51,12,39,0,0,0
2025-05-02 15:00,45,14,31,0,0,0
2025-05-02 15:15,34,12,22,0,0,0
2025-05-02 15:30,41,11,30,0,0,0
2025-05-02 15:45,30,8,22,0,0,0
2025-05-02 16:00,35,7,28,0,0,0
2025-05-02 16:15,40,11,29,0,0,0
2025-05-02 16:30,48,15,33,0,0,0
2025-05-02 16:45,34,13,21,0,0,0
2025-05-02 17:00,40,10,30,0,0,0
2025-05-02 17:15,42,12,30,0,0,0
2025-05-02 17:30,36,7,29,0,0,0
2025-05-02 17:45,33,10,23,0,0,0
2025-05-02 18:00,38,11,27,0,0,0
2025-05-02 18:15,30,12,18,0,0,0
2025-05-02 18:30,54,24,30,0,0,0
2025-05-02 18:45,52,22,30,0,0,0
2025-05-02 19:00,21,9,12,0,0,0
2025-05-02 19:15,36,15,21,0,0,0
2025-05-02 19:30,37,15,22,0,0,0
2025-05-02 19:45,38,14,24,0,0,0
2025-05-02 20:00,28,13,15,0,0,0
2025-05-02 20:15,13,5,8,0,0,0
2025-05-02 20:30,17,6,11,0,0,0
2025-05-02 20:45,16,7,9,0,0,0
2025-05-02 21:00,11,6,5,0,0,0
2025-05-02 21:15,18,5,13,0,0,0
2025-05-02 21:30,11,2,9,0,0,0
2025-05-02 21:45,19,5,14,0,0,0
2025-05-02 22:00,23,6,17,0,0,0
2025-05-02 22:15,20,5,15,0,0,0
2025-05-02 22:30,17,6,11,0,0,0
2025-05-02 22:45,10,4,6,0,0,0
2025-05-02 23:00,12,6,6,0,0,0
2025-05-02 23:15,7,2,5,0,0,0
2025-05-02 23:30,6,0,6,0,0,0
2025-05-02 23:45,10,5,5,0,0,0
2025-05-03 00:00,12,3,9,0,0,0
2025-05-03 00:15,2,0,2,0,0,0
2025-05-03 00:30,10,3,7,0,0,0
2025-05-03 00:45,10,4,6,0,0,0
2025-05-03 01:00,3,0,3,0,0,0
2025-05-03 01:15,5,1,4,0,0,0
2025-05-03 01:30,6,2,4,0,0,0
2025-05-03 01:45,2,1,1,0,0,0
2025-05-03 02:00,4,2,2,0,0,0
2025-05-03 02:15,4,2,2,0,0,0
2025-05-03 02:30,1,0,1,0,0,0
2025-05-03 02:45,0,0,0,0,0,0
2025-05-03 03:00,9,3,6,0,0,0
2025-05-03 03:15,0,0,0,0,0,0
2025-05-03 03:30,4,2,2,0,0,0
2025-05-03 03:45,0,0,0,0,0,0
2025-05-03 04:00,0,0,0,0,0,0
2025-05-03 04:15,2,0,2,0,0,0
2025-05-03 04:30,2,0,2,0,0,0
2025-05-03 04:45,2,1,1,0,0,0
2025-05-03 05:00,0,0,0,0,0,0
2025-05-03 05:15,4,2,2,0,0,0
2025-05-03 05:30,4,2,2,0,0,0
2025-05-03 05:45,1,0,1,0,0,0
2025-05-03 06:00,0,0,0,0,0,0
2025-05-03 06:15,4,1,3,0,0,0
2025-05-03 06:30,2,1,1,0,0,0
2025-05-03 06:45,8,3,5,0,0,0
2025-05-03 07:00,2,0,2,0,0,0
2025-05-03 07:15,4,2,2,0,0,0
2025-05-03 07:30,5,2,3,0,0,0
2025-05-03 07:45,9,3,6,0,0,0
2025-05-03 08:00,9,6,3,0,0,0
2025-05-03 08:15,5,2,3,0,0,0
2025-05-03 08:30,10,4,6,0,0,0
2025-05-03 08:45,17,5,12,0,0,0
2025-05-03 09:00,15,4,11,0,0,0
2025-05-03 09:15,12,2,10,0,0,0
2025-05-03 09:30,34,14,20,0,0,0
2025-05-03 09:45,31,14,17,0,0,0
2025-05-03 10:00,23,6,17,0,0,0
2025-05-03 10:15,13,4,9,0,0,0
2025-05-03 10:30,24,7,17,0,0,0
2025-05-03 10:45,33,15,18,0,0,0
2025-05-03 11:00,29,8,21,0,0,0
2025-05-03 11:15,23,6,17,0,0,0
2025-05-03 11:30,24,7,17,0,0,0
2025-05-03 11:45,33,16,17,0,0,0
2025-05-03 12:00,20,10,10,0,0,0
2025-05-03 12:15,36,14,22,0,0,0
2025-05-03 12:30,36,17,19,0,0,0
2025-05-03 12:45,50,18,32,0,0,0
2025-05-03 13:00,30,9,21,0,0,0
2025-05-03 13:15,25,7,18,0,0,0
2025-05-03 13:30,34,17,17,0,0,0
2025-05-03 13:45,24,8,16,0,0,0
2025-05-03 14:00,39,18,21,0,0,0
2025-05-03 14:15,41,11,30,0,0,0
2025-05-03 14:30,44,16,28,0,0,0
2025-05-03 14:45,37,13,24,0,0,0
2025-05-03 15:00,29,7,22,0,0,0
2025-05-03 15:15,23,10,13,0,0,0
2025-05-03 15:30,45,14,31,0,0,0
2025-05-03 15:45,29,12,17,0,0,0
2025-05-03 16:00,27,11,16,0,0,0
2025-05-03 16:15,29,13,16,0,0,0
2025-05-03 16:30,33,12,21,0,0,0
2025-05-03 16:45,51,11,40,0,0,0
2025-05-03 17:00,41,19,22,0,0,0
2025-05-03 17:15,33,9,24,0,0,0
2025-05-03 17:30,28,4,24,0,0,0
2025-05-03 17:45,31,9,22,0,0,0
2025-05-03 18:00,16,7,9,0,0,0
2025-05-03 18:15,38,12,26,0,0,0
2025-05-03 18:30,25,7,18,0,0,0
2025-05-03 18:45,46,14,32,0,0,0
2025-05-03 19:00,24,7,17,0,0,0
2025-05-03 19:15,27,10,17,0,0,0
2025-05-03 19:30,23,10,13,0,0,0
2025-05-03 19:45,15,6,9,0,0,0
2025-05-03 20:00,33,5,28,0,0,0
2025-05-03 20:15,10,6,4,0,0,0
2025-05-03 20:30,14,4,10,0,0,0
2025-05-03 20:45,29,11,18,0,0,0
2025-05-03 21:00,18,5,13,0,0,0
2025-05-03 21:15,16,7,9,0,0,0
2025-05-03 21:30,15,6,9,0,0,0
2025-05-03 21:45,21,10,11,0,0,0
2025-05-03 22:00,9,3,6,0,0,0
2025-05-03 22:15,19,6,13,0,0,0
2025-05-03 22:30,14,6,8,0,0,0
2025-05-03 22:45,19,9,10,0,0,0
2025-05-03 23:00,14,7,7,0,0,0
2025-05-03 23:15,24,8,16,0,0,0
2025-05-03 23:30,6,2,4,0,0,0
2025-05-03 23:45,16,4,12,0,0,0
2025-05-04 00:00,9,2,7,0,0,0
2025-05-04 00:15,5,2,3,0,0,0
2025-05-04 00:30,8,3,5,0,0,0
2025-05-04 00:45,1,0,1,0,0,0
2025-05-04 01:00,7,3,4,0,0,0
2025-05-04 01:15,16,2,14,0,0,0
2025-05-04 01:30,7,3,4,0,0,0
2025-05-04 01:45,5,2,3,0,0,0
2025-05-04 02:00,4,2,2,0,0,0
2025-05-04 02:15,0,0,0,0,0,0
2025-05-04 02:30,1,1,0,0,0,0
2025-05-04 02:45,6,3,3,0,0,0
2025-05-04 03:00,2,0,2,0,0,0
2025-05-04 03:15,1,0,1,0,0,0
2025-05-04 03:30,0,0,0,0,0,0
2025-05-04 03:45,0,0,0,0,0,0
2025-05-04 04:00,2,0,2,0,0,0
2025-05-04 04:15,1,1,0,0,0,0
2025-05-04 04:30,8,2,6,0,0,0
2025-05-04 04:45,2,2,0,0,0,0
2025-05-04 05:00,2,0,2,0,0,0
2025-05-04 05:15,3,1,2,0,0,0
2025-05-04 05:30,1,0,1,0,0,0
2025-05-04 05:45,3,1,2,0,0,0
2025-05-04 06:00,1,0,1,0,0,0
2025-05-04 06:15,1,1,0,0,0,0
2025-05-04 06:30,0,0,0,0,0,0
2025-05-04 06:45,0,0,0,0,0,0
2025-05-04 07:00,3,2,1,0,0,0
2025-05-04 07:15,1,1,0,0,0,0
2025-05-04 07:30,0,0,0,0,0,0
2025-05-04 07:45,0,0,0,0,0,0
2025-05-04 08:00,3,1,2,0,0,0
2025-05-04 08:15,3,1,2,0,0,0
2025-05-04 08:30,5,3,2,0,0,0
2025-05-04 08:45,7,2,5,0,0,0
2025-05-04 09:00,6,2,4,0,0,0
2025-05-04 09:15,16,5,11,0,0,0
2025-05-04 09:30,17,10,7,0,0,0
2025-05-04 09:45,13,6,7,0,0,0
2025-05-04 10:00,10,4,6,0,0,0
2025-05-04 10:15,10,3,7,0,0,0
2025-05-04 10:30,13,6,7,0,0,0
2025-05-04 10:45,16,4,12,0,0,0
2025-05-04 11:00,14,4,10,0,0,0
2025-05-04 11:15,13,4,9,0,0,0
2025-05-04 11:30,32,10,22,0,0,0
2025-05-04 11:45,13,7,6,0,0,0
2025-05-04 12:00,22,6,16,0,0,0
2025-05-04 12:15,24,6,18,0,0,0
2025-05-04 12:30,20,8,12,0,0,0
2025-05-04 12:45,16,7,9,0,0,0
2025-05-04 13:00,34,9,25,0,0,0
2025-05-04 13:15,26,4,22,0,0,0
2025-05-04 13:30,14,6,8,0,0,0
2025-05-04 13:45,26,10,16,0,0,0
2025-05-04 14:00,30,8,22,0,0,0
2025-05-04 14:15,9,3,6,0,0,0
2025-05-04 14:30,17,4,13,0,0,0
2025-05-04 14:45,39,15,24,0,0,0
2025-05-04 15:00,17,7,10,0,0,0
2025-05-04 15:15,16,5,11,0,0,0
2025-05-04 15:30,25,7,18,0,0,0
2025-05-04 15:45,19,8,11,0,0,0
2025-05-04 16:00,18,5,13,0,0,0
2025-05-04 16:15,20,6,14,0,0,0
2025-05-04 16:30,38,12,26,0,0,0
2025-05-04 16:45,24,12,12,0,0,0
2025-05-04 17:00,12,6,6,0,0,0
2025-05-04 17:15,17,5,12,0,0,0
2025-05-04 17:30,23,6,17,0,0,0
2025-05-04 17:45,24,8,16,0,0,0
2025-05-04 18:00,18,4,14,0,0,0
2025-05-04 18:15,26,11,15,0,0,0
2025-05-04 18:30,21,7,14,0,0,0
2025-05-04 18:45,20,9,11,0,0,0
2025-05-04 19:00,25,7,18,0,0,0
2025-05-04 19:15,15,5,10,0,0,0
2025-05-04 19:30,14,5,9,0,0,0
2025-05-04 19:45,10,3,7,0,0,0
2025-05-04 20:00,19,5,14,0,0,0
