Datetime,300039331 (Grevener Straße),353425091 (Grevener Straße Formel - Fahrräder Stadteinwärts),353425097 (Grevener Straße Formel- Fahrräder Stadtauswärts),300039331-status,353425091-status,353425097-status
2026-05-01 00:00,2,1,1,0,0,0
2026-05-01 00:15,13,7,6,0,0,0
2026-05-01 00:30,8,2,6,0,0,0
2026-05-01 00:45,6,2,4,0,0,0
2026-05-01 01:00,8,4,4,0,0,0
2026-05-01 01:15,5,2,3,0,0,0
2026-05-01 01:30,9,4,5,0,0,0
2026-05-01 01:45,5,1,4,0,0,0
2026-05-01 02:00,2,0,2,0,0,0
2026-05-01 02:15,3,2,1,0,0,0
2026-05-01 02:30,11,1,10,0,0,0
2026-05-01 02:45,4,0,4,0,0,0
2026-05-01 03:00,1,0,1,0,0,0
2026-05-01 03:15,6,1,5,0,0,0
2026-05-01 03:30,4,2,2,0,0,0
2026-05-01 03:45,2,0,2,0,0,0
2026-05-01 04:00,0,0,0,0,0,0
2026-05-01 04:15,0,0,0,0,0,0
2026-05-01 04:30,2,0,2,0,0,0
2026-05-01 04:45,2,1,1,0,0,0
2026-05-01 05:00,2,0,2,0,0,0
2026-05-01 05:15,2,2,0,0,0,0
2026-05-01 05:30,3,2,1,0,0,0
2026-05-01 05:45,1,1,0,0,0,0
2026-05-01 06:00,2,1,1,0,0,0
2026-05-01 06:15,1,0,1,0,0,0
2026-05-01 06:30,1,1,0,0,0,0
2026-05-01 06:45,1,1,0,0,0,0
2026-05-01 07:00,0,0,0,0,0,0
2026-05-01 07:15,0,0,0,0,0,0
2026-05-01 07:30,3,3,0,0,0,0
2026-05-01 07:45,1,0,1,0,0,0
2026-05-01 08:00,2,0,2,0,0,0
2026-05-01 08:15,6,3,3,0,0,0
2026-05-01 08:30,3,2,1,0,0,0
2026-05-01 08:45,6,1,5,0,0,0
2026-05-01 09:00,6,2,4,0,0,0
2026-05-01 09:15,7,5,2,0,0,0
2026-05-01 09:30,5,3,2,0,0,0
2026-05-01 09:45,10,6,4,0,0,0
2026-05-01 10:00,9,4,5,0,0,0
2026-05-01 10:15,24,13,11,0,0,0
2026-05-01 10:30,23,11,12,0,0,0
2026-05-01 10:45,23,12,11,0,0,0
2026-05-01 11:00,23,14,9,0,0,0
2026-05-01 11:15,15,5,10,0,0,0
2026-05-01 11:30,12,6,6,0,0,0
2026-05-01 11:45,23,8,15,0,0,0
2026-05-01 12:00,34,14,20,0,0,0
2026-05-01 12:15,25,9,16,0,0,0
2026-05-01 12:30,31,15,16,0,0,0
2026-05-01 12:45,20,10,10,0,0,0
2026-05-01 13:00,25,10,15,0,0,0
2026-05-01 13:15,36,9,27,0,0,0
2026-05-01 13:30,36,8,28,0,0,0
2026-05-01 13:45,45,24,21,0,0,0
2026-05-01 14:00,34,13,21,0,0,0
2026-05-01 14:15,42,17,25,0,0,0
2026-05-01 14:30,43,21,22,0,0,0
2026-05-01 14:45,53,28,25,0,0,0
2026-05-01 15:00,33,16,17,0,0,0
2026-05-01 15:15,46,20,26,0,0,0
2026-05-01 15:30,37,16,21,0,0,0
2026-05-01 15:45,24,12,12,0,0,0
2026-05-01 16:00,48,16,32,0,0,0
2026-05-01 16:15,28,7,21,0,0,0
2026-05-01 16:30,18,10,8,0,0,0
2026-05-01 16:45,34,17,17,0,0,0
2026-05-01 17:00,18,8,10,0,0,0
2026-05-01 17:15,25,7,18,0,0,0
2026-05-01 17:30,19,13,6,0,0,0
2026-05-01 17:45,25,13,12,0,0,0
2026-05-01 18:00,24,13,11,0,0,0
2026-05-01 18:15,26,18,8,0,0,0
2026-05-01 18:30,19,13,6,0,0,0
2026-05-01 18:45,49,26,23,0,0,0
2026-05-01 19:00,17,7,10,0,0,0
2026-05-01 19:15,21,11,10,0,0,0
2026-05-01 19:30,26,14,12,0,0,0
2026-05-01 19:45,24,13,11,0,0,0
2026-05-01 20:00,19,10,9,0,0,0
2026-05-01 20:15,11,3,8,0,0,0
2026-05-01 20:30,13,9,4,0,0,0
2026-05-01 20:45,10,5,5,0,0,0
2026-05-01 21:00,16,10,6,0,0,0
2026-05-01 21:15,21,14,7,0,0,0
2026-05-01 21:30,25,13,12,0,0,0
2026-05-01 21:45,20,8,12,0,0,0
2026-05-01 22:00,20,11,9,0,0,0
2026-05-01 22:15,14,8,6,0,0,0
2026-05-01 22:30,8,2,6,0,0,0
2026-05-01 22:45,12,5,7,0,0,0
2026-05-01 23:00,11,5,6,0,0,0
2026-05-01 23:15,2,1,1,0,0,0
2026-05-01 23:30,4,1,3,0,0,0
2026-05-01 23:45,3,0,3,0,0,0
2026-05-02 00:00,8,2,6,0,0,0
2026-05-02 00:15,7,2,5,0,0,0
2026-05-02 00:30,2,0,2,0,0,0
2026-05-02 00:45,3,1,2,0,0,0
2026-05-02 01:00,4,3,1,0,0,0
2026-05-02 01:15,8,3,5,0,0,0
2026-05-02 01:30,3,0,3,0,0,0
2026-05-02 01:45,1,0,1,0,0,0
