Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2021-09-01 00:00,2,0,2,0,0,0
2021-09-01 00:15,2,0,2,0,0,0
2021-09-01 00:30,3,2,1,0,0,0
2021-09-01 00:45,3,1,2,0,0,0
2021-09-01 01:00,5,3,2,0,0,0
2021-09-01 01:15,1,0,1,0,0,0
2021-09-01 01:30,2,0,2,0,0,0
2021-09-01 01:45,0,0,0,0,0,0
2021-09-01 02:00,0,0,0,0,0,0
2021-09-01 02:15,0,0,0,0,0,0
2021-09-01 02:30,0,0,0,0,0,0
2021-09-01 02:45,0,0,0,0,0,0
2021-09-01 03:00,1,1,0,0,0,0
2021-09-01 03:15,2,1,1,0,0,0
2021-09-01 03:30,1,1,0,0,0,0
2021-09-01 03:45,1,1,0,0,0,0
2021-09-01 04:00,1,1,0,0,0,0
2021-09-01 04:15,2,2,0,0,0,0
2021-09-01 04:30,4,4,0,0,0,0
2021-09-01 04:45,4,2,2,0,0,0
2021-09-01 05:00,2,0,2,0,0,0
2021-09-01 05:15,4,1,3,0,0,0
2021-09-01 05:30,6,2,4,0,0,0
2021-09-01 05:45,15,7,8,0,0,0
2021-09-01 06:00,4,2,2,0,0,0
2021-09-01 06:15,23,10,13,0,0,0
2021-09-01 06:30,37,21,16,0,0,0
2021-09-01 06:45,43,23,20,0,0,0
2021-09-01 07:00,43,24,19,0,0,0
2021-09-01 07:15,76,48,28,0,0,0
2021-09-01 07:30,95,68,27,0,0,0
2021-09-01 07:45,137,109,28,0,0,0
2021-09-01 08:00,104,66,38,0,0,0
2021-09-01 08:15,70,45,25,0,0,0
2021-09-01 08:30,72,48,24,0,0,0
2021-09-01 08:45,65,41,24,0,0,0
2021-09-01 09:00,38,30,8,0,0,0
2021-09-01 09:15,39,32,7,0,0,0
2021-09-01 09:30,53,37,16,0,0,0
2021-09-01 09:45,50,29,21,0,0,0
2021-09-01 10:00,45,26,19,0,0,0
2021-09-01 10:15,33,21,12,0,0,0
2021-09-01 10:30,42,25,17,0,0,0
2021-09-01 10:45,39,20,19,0,0,0
2021-09-01 11:00,41,27,14,0,0,0
2021-09-01 11:15,45,30,15,0,0,0
2021-09-01 11:30,62,43,19,0,0,0
2021-09-01 11:45,63,30,33,0,0,0
2021-09-01 12:00,44,19,25,0,0,0
2021-09-01 12:15,62,34,28,0,0,0
2021-09-01 12:30,75,31,44,0,0,0
2021-09-01 12:45,50,29,21,0,0,0
2021-09-01 13:00,60,24,36,0,0,0
2021-09-01 13:15,63,30,33,0,0,0
2021-09-01 13:30,69,23,46,0,0,0
2021-09-01 13:45,64,30,34,0,0,0
2021-09-01 14:00,43,27,16,0,0,0
2021-09-01 14:15,59,22,37,0,0,0
2021-09-01 14:30,84,31,53,0,0,0
2021-09-01 14:45,67,33,34,0,0,0
2021-09-01 15:00,58,22,36,0,0,0
2021-09-01 15:15,66,33,33,0,0,0
2021-09-01 15:30,74,31,43,0,0,0
2021-09-01 15:45,81,40,41,0,0,0
2021-09-01 16:00,74,41,33,0,0,0
2021-09-01 16:15,75,38,37,0,0,0
2021-09-01 16:30,85,52,33,0,0,0
2021-09-01 16:45,70,44,26,0,0,0
2021-09-01 17:00,68,38,30,0,0,0
2021-09-01 17:15,89,41,48,0,0,0
2021-09-01 17:30,80,43,37,0,0,0
2021-09-01 17:45,79,42,37,0,0,0
2021-09-01 18:00,53,34,19,0,0,0
2021-09-01 18:15,68,33,35,0,0,0
2021-09-01 18:30,59,29,30,0,0,0
2021-09-01 18:45,62,33,29,0,0,0
2021-09-01 19:00,43,26,17,0,0,0
2021-09-01 19:15,59,32,27,0,0,0
2021-09-01 19:30,52,26,26,0,0,0
2021-09-01 19:45,38,17,21,0,0,0
2021-09-01 20:00,38,17,21,0,0,0
2021-09-01 20:15,38,15,23,0,0,0
2021-09-01 20:30,31,15,16,0,0,0
2021-09-01 20:45,26,10,16,0,0,0
2021-09-01 21:00,27,11,16,0,0,0
2021-09-01 21:15,25,9,16,0,0,0
2021-09-01 21:30,20,9,11,0,0,0
2021-09-01 21:45,18,6,12,0,0,0
2021-09-01 22:00,16,5,11,0,0,0
2021-09-01 22:15,10,4,6,0,0,0
2021-09-01 22:30,21,3,18,0,0,0
2021-09-01 22:45,22,2,20,0,0,0
2021-09-01 23:00,11,5,6,0,0,0
2021-09-01 23:15,6,2,4,0,0,0
2021-09-01 23:30,8,3,5,0,0,0
2021-09-01 23:45,7,5,2,0,0,0
