Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2023-09-01 00:00,4,1,3,0,0,0
2023-09-01 00:15,5,2,3,0,0,0
2023-09-01 00:30,2,0,2,0,0,0
2023-09-01 00:45,1,0,1,0,0,0
2023-09-01 01:00,1,0,1,0,0,0
2023-09-01 01:15,4,2,2,0,0,0
2023-09-01 01:30,4,0,4,0,0,0
2023-09-01 01:45,1,0,1,0,0,0
2023-09-01 02:00,4,0,4,0,0,0
2023-09-01 02:15,3,0,3,0,0,0
2023-09-01 02:30,1,1,0,0,0,0
2023-09-01 02:45,1,0,1,0,0,0
2023-09-01 03:00,0,0,0,0,0,0
2023-09-01 03:15,2,1,1,0,0,0
2023-09-01 03:30,2,0,2,0,0,0
2023-09-01 03:45,1,0,1,0,0,0
2023-09-01 04:00,0,0,0,0,0,0
2023-09-01 04:15,1,0,1,0,0,0
2023-09-01 04:30,2,2,0,0,0,0
2023-09-01 04:45,4,2,2,0,0,0
2023-09-01 05:00,0,0,0,0,0,0
2023-09-01 05:15,4,3,1,0,0,0
2023-09-01 05:30,8,5,3,0,0,0
2023-09-01 05:45,10,6,4,0,0,0
2023-09-01 06:00,10,5,5,0,0,0
2023-09-01 06:15,29,16,13,0,0,0
2023-09-01 06:30,28,11,17,0,0,0
2023-09-01 06:45,22,15,7,0,0,0
2023-09-01 07:00,43,27,16,0,0,0
2023-09-01 07:15,72,53,19,0,0,0
2023-09-01 07:30,161,137,24,0,0,0
2023-09-01 07:45,80,51,29,0,0,0
2023-09-01 08:00,58,32,26,0,0,0
2023-09-01 08:15,61,36,25,0,0,0
2023-09-01 08:30,61,43,18,0,0,0
2023-09-01 08:45,44,23,21,0,0,0
2023-09-01 09:00,37,20,17,0,0,0
2023-09-01 09:15,37,27,10,0,0,0
2023-09-01 09:30,45,33,12,0,0,0
2023-09-01 09:45,42,32,10,0,0,0
2023-09-01 10:00,44,30,14,0,0,0
2023-09-01 10:15,39,26,13,0,0,0
2023-09-01 10:30,34,25,9,0,0,0
2023-09-01 10:45,40,27,13,0,0,0
2023-09-01 11:00,49,25,24,0,0,0
2023-09-01 11:15,42,23,19,0,0,0
2023-09-01 11:30,40,28,12,0,0,0
2023-09-01 11:45,49,29,20,0,0,0
2023-09-01 12:00,42,28,14,0,0,0
2023-09-01 12:15,50,24,26,0,0,0
2023-09-01 12:30,66,34,32,0,0,0
2023-09-01 12:45,49,23,26,0,0,0
2023-09-01 13:00,94,33,61,0,0,0
2023-09-01 13:15,96,33,63,0,0,0
2023-09-01 13:30,58,27,31,0,0,0
2023-09-01 13:45,64,31,33,0,0,0
2023-09-01 14:00,69,43,26,0,0,0
2023-09-01 14:15,82,51,31,0,0,0
2023-09-01 14:30,74,38,36,0,0,0
2023-09-01 14:45,68,39,29,0,0,0
2023-09-01 15:00,70,26,44,0,0,0
2023-09-01 15:15,53,33,20,0,0,0
2023-09-01 15:30,51,30,21,0,0,0
2023-09-01 15:45,63,32,31,0,0,0
2023-09-01 16:00,60,34,26,0,0,0
2023-09-01 16:15,66,36,30,0,0,0
2023-09-01 16:30,52,30,22,0,0,0
2023-09-01 16:45,53,35,18,0,0,0
2023-09-01 17:00,54,31,23,0,0,0
2023-09-01 17:15,60,37,23,0,0,0
2023-09-01 17:30,58,31,27,0,0,0
2023-09-01 17:45,68,45,23,0,0,0
2023-09-01 18:00,57,26,31,0,0,0
2023-09-01 18:15,45,17,28,0,0,0
2023-09-01 18:30,54,31,23,0,0,0
2023-09-01 18:45,38,23,15,0,0,0
2023-09-01 19:00,60,29,31,0,0,0
2023-09-01 19:15,50,31,19,0,0,0
2023-09-01 19:30,38,17,21,0,0,0
2023-09-01 19:45,37,19,18,0,0,0
2023-09-01 20:00,30,17,13,0,0,0
2023-09-01 20:15,38,17,21,0,0,0
2023-09-01 20:30,23,14,9,0,0,0
2023-09-01 20:45,26,16,10,0,0,0
2023-09-01 21:00,16,4,12,0,0,0
2023-09-01 21:15,15,7,8,0,0,0
2023-09-01 21:30,15,6,9,0,0,0
2023-09-01 21:45,16,8,8,0,0,0
2023-09-01 22:00,23,3,20,0,0,0
2023-09-01 22:15,27,6,21,0,0,0
2023-09-01 22:30,17,2,15,0,0,0
2023-09-01 22:45,21,6,15,0,0,0
2023-09-01 23:00,14,3,11,0,0,0
2023-09-01 23:15,13,4,9,0,0,0
2023-09-01 23:30,15,4,11,0,0,0
2023-09-01 23:45,6,3,3,0,0,0
2023-09-02 00:00,12,1,11,0,0,0
2023-09-02 00:15,4,2,2,0,0,0
2023-09-02 00:30,8,2,6,0,0,0
2023-09-02 00:45,7,5,2,0,0,0
2023-09-02 01:00,4,2,2,0,0,0
2023-09-02 01:15,3,1,2,0,0,0
2023-09-02 01:30,4,1,3,0,0,0
2023-09-02 01:45,8,6,2,0,0,0
2023-09-02 02:00,1,1,0,0,0,0
2023-09-02 02:15,2,0,2,0,0,0
2023-09-02 02:30,5,1,4,0,0,0
2023-09-02 02:45,4,0,4,0,0,0
2023-09-02 03:00,4,1,3,0,0,0
2023-09-02 03:15,4,3,1,0,0,0
2023-09-02 03:30,5,2,3,0,0,0
2023-09-02 03:45,6,1,5,0,0,0
2023-09-02 04:00,1,1,0,0,0,0
2023-09-02 04:15,1,0,1,0,0,0
2023-09-02 04:30,2,1,1,0,0,0
2023-09-02 04:45,4,3,1,0,0,0
2023-09-02 05:00,3,2,1,0,0,0
2023-09-02 05:15,8,3,5,0,0,0
2023-09-02 05:30,4,3,1,0,0,0
2023-09-02 05:45,5,2,3,0,0,0
2023-09-02 06:00,4,3,1,0,0,0
2023-09-02 06:15,7,3,4,0,0,0
2023-09-02 06:30,5,1,4,0,0,0
2023-09-02 06:45,9,6,3,0,0,0
2023-09-02 07:00,1,1,0,0,0,0
2023-09-02 07:15,14,11,3,0,0,0
2023-09-02 07:30,12,9,3,0,0,0
2023-09-02 07:45,11,8,3,0,0,0
2023-09-02 08:00,7,4,3,0,0,0
2023-09-02 08:15,17,7,10,0,0,0
2023-09-02 08:30,22,16,6,0,0,0
2023-09-02 08:45,23,18,5,0,0,0
2023-09-02 09:00,23,19,4,0,0,0
