Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2025-02-01 00:00,4,2,2,0,0,0
2025-02-01 00:15,9,1,8,0,0,0
2025-02-01 00:30,5,5,0,0,0,0
2025-02-01 00:45,11,4,7,0,0,0
2025-02-01 01:00,11,2,9,0,0,0
2025-02-01 01:15,7,0,7,0,0,0
2025-02-01 01:30,6,0,6,0,0,0
2025-02-01 01:45,1,0,1,0,0,0
2025-02-01 02:00,7,0,7,0,0,0
2025-02-01 02:15,7,5,2,0,0,0
2025-02-01 02:30,5,0,5,0,0,0
2025-02-01 02:45,1,0,1,0,0,0
2025-02-01 03:00,4,0,4,0,0,0
2025-02-01 03:15,1,0,1,0,0,0
2025-02-01 03:30,4,2,2,0,0,0
2025-02-01 03:45,1,0,1,0,0,0
2025-02-01 04:00,0,0,0,0,0,0
2025-02-01 04:15,1,1,0,0,0,0
2025-02-01 04:30,4,1,3,0,0,0
2025-02-01 04:45,2,1,1,0,0,0
2025-02-01 05:00,3,1,2,0,0,0
2025-02-01 05:15,5,4,1,0,0,0
2025-02-01 05:30,3,3,0,0,0,0
2025-02-01 05:45,2,0,2,0,0,0
2025-02-01 06:00,2,1,1,0,0,0
2025-02-01 06:15,1,1,0,0,0,0
2025-02-01 06:30,5,5,0,0,0,0
2025-02-01 06:45,3,2,1,0,0,0
2025-02-01 07:00,4,4,0,0,0,0
2025-02-01 07:15,2,1,1,0,0,0
2025-02-01 07:30,8,8,0,0,0,0
2025-02-01 07:45,7,4,3,0,0,0
2025-02-01 08:00,9,5,4,0,0,0
2025-02-01 08:15,17,14,3,0,0,0
2025-02-01 08:30,21,20,1,0,0,0
2025-02-01 08:45,24,20,4,0,0,0
2025-02-01 09:00,13,9,4,0,0,0
2025-02-01 09:15,32,24,8,0,0,0
2025-02-01 09:30,19,11,8,0,0,0
2025-02-01 09:45,35,25,10,0,0,0
2025-02-01 10:00,40,30,10,0,0,0
2025-02-01 10:15,34,21,13,0,0,0
2025-02-01 10:30,34,20,14,0,0,0
2025-02-01 10:45,37,25,12,0,0,0
2025-02-01 11:00,31,29,2,0,0,0
2025-02-01 11:15,39,25,14,0,0,0
2025-02-01 11:30,54,38,16,0,0,0
2025-02-01 11:45,51,31,20,0,0,0
2025-02-01 12:00,37,27,10,0,0,0
2025-02-01 12:15,47,30,17,0,0,0
2025-02-01 12:30,57,44,13,0,0,0
2025-02-01 12:45,55,35,20,0,0,0
2025-02-01 13:00,47,16,31,0,0,0
2025-02-01 13:15,55,29,26,0,0,0
2025-02-01 13:30,48,27,21,0,0,0
2025-02-01 13:45,49,33,16,0,0,0
2025-02-01 14:00,41,26,15,0,0,0
2025-02-01 14:15,39,19,20,0,0,0
2025-02-01 14:30,32,14,18,0,0,0
2025-02-01 14:45,51,28,23,0,0,0
2025-02-01 15:00,46,22,24,0,0,0
2025-02-01 15:15,42,18,24,0,0,0
2025-02-01 15:30,32,15,17,0,0,0
2025-02-01 15:45,45,25,20,0,0,0
2025-02-01 16:00,40,18,22,0,0,0
2025-02-01 16:15,42,20,22,0,0,0
2025-02-01 16:30,33,11,22,0,0,0
2025-02-01 16:45,43,19,24,0,0,0
2025-02-01 17:00,41,19,22,0,0,0
2025-02-01 17:15,47,27,20,0,0,0
2025-02-01 17:30,48,31,17,0,0,0
2025-02-01 17:45,38,21,17,0,0,0
2025-02-01 18:00,18,12,6,0,0,0
2025-02-01 18:15,28,16,12,0,0,0
2025-02-01 18:30,31,15,16,0,0,0
2025-02-01 18:45,22,11,11,0,0,0
2025-02-01 19:00,33,16,17,0,0,0
2025-02-01 19:15,30,20,10,0,0,0
2025-02-01 19:30,37,13,24,0,0,0
2025-02-01 19:45,25,14,11,0,0,0
2025-02-01 20:00,14,9,5,0,0,0
2025-02-01 20:15,15,5,10,0,0,0
2025-02-01 20:30,7,6,1,0,0,0
2025-02-01 20:45,8,3,5,0,0,0
2025-02-01 21:00,13,2,11,0,0,0
2025-02-01 21:15,26,13,13,0,0,0
2025-02-01 21:30,21,12,9,0,0,0
2025-02-01 21:45,22,12,10,0,0,0
2025-02-01 22:00,9,6,3,0,0,0
2025-02-01 22:15,11,4,7,0,0,0
2025-02-01 22:30,18,9,9,0,0,0
2025-02-01 22:45,8,2,6,0,0,0
2025-02-01 23:00,14,5,9,0,0,0
2025-02-01 23:15,18,8,10,0,0,0
2025-02-01 23:30,12,4,8,0,0,0
2025-02-01 23:45,7,2,5,0,0,0
