Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2023-03-01 00:00,4,2,2,0,0,0
2023-03-01 00:15,3,2,1,0,0,0
2023-03-01 00:30,4,3,1,0,0,0
2023-03-01 00:45,1,0,1,0,0,0
2023-03-01 01:00,0,0,0,0,0,0
2023-03-01 01:15,1,0,1,0,0,0
2023-03-01 01:30,0,0,0,0,0,0
2023-03-01 01:45,0,0,0,0,0,0
2023-03-01 02:00,0,0,0,0,0,0
2023-03-01 02:15,1,0,1,0,0,0
2023-03-01 02:30,0,0,0,0,0,0
2023-03-01 02:45,0,0,0,0,0,0
2023-03-01 03:00,0,0,0,0,0,0
2023-03-01 03:15,0,0,0,0,0,0
2023-03-01 03:30,0,0,0,0,0,0
2023-03-01 03:45,1,1,0,0,0,0
2023-03-01 04:00,0,0,0,0,0,0
2023-03-01 04:15,3,2,1,0,0,0
2023-03-01 04:30,4,4,0,0,0,0
2023-03-01 04:45,1,0,1,0,0,0
2023-03-01 05:00,1,1,0,0,0,0
2023-03-01 05:15,4,2,2,0,0,0
2023-03-01 05:30,4,1,3,0,0,0
2023-03-01 05:45,11,4,7,0,0,0
2023-03-01 06:00,20,5,15,0,0,0
2023-03-01 06:15,20,8,12,0,0,0
2023-03-01 06:30,25,16,9,0,0,0
2023-03-01 06:45,38,20,18,0,0,0
2023-03-01 07:00,59,40,19,0,0,0
2023-03-01 07:15,70,54,16,0,0,0
2023-03-01 07:30,161,130,31,0,0,0
2023-03-01 07:45,83,57,26,0,0,0
2023-03-01 08:00,64,43,21,0,0,0
2023-03-01 08:15,72,48,24,0,0,0
2023-03-01 08:30,58,39,19,0,0,0
2023-03-01 08:45,48,32,16,0,0,0
2023-03-01 09:00,49,33,16,0,0,0
2023-03-01 09:15,36,26,10,0,0,0
2023-03-01 09:30,37,30,7,0,0,0
2023-03-01 09:45,54,37,17,0,0,0
2023-03-01 10:00,40,20,20,0,0,0
2023-03-01 10:15,45,35,10,0,0,0
2023-03-01 10:30,22,15,7,0,0,0
2023-03-01 10:45,32,25,7,0,0,0
2023-03-01 11:00,25,19,6,0,0,0
2023-03-01 11:15,43,26,17,0,0,0
2023-03-01 11:30,48,29,19,0,0,0
2023-03-01 11:45,37,22,15,0,0,0
2023-03-01 12:00,33,21,12,0,0,0
2023-03-01 12:15,26,2,24,0,0,0
2023-03-01 12:30,29,29,0,0,0,0
2023-03-01 12:45,60,37,23,0,0,0
2023-03-01 13:00,49,17,32,0,0,0
2023-03-01 13:15,56,18,38,0,0,0
2023-03-01 13:30,52,28,24,0,0,0
2023-03-01 13:45,59,30,29,0,0,0
2023-03-01 14:00,51,20,31,0,0,0
2023-03-01 14:15,50,24,26,0,0,0
2023-03-01 14:30,50,25,25,0,0,0
2023-03-01 14:45,55,31,24,0,0,0
2023-03-01 15:00,56,35,21,0,0,0
2023-03-01 15:15,73,38,35,0,0,0
2023-03-01 15:30,63,35,28,0,0,0
2023-03-01 15:45,64,44,20,0,0,0
2023-03-01 16:00,106,58,48,0,0,0
2023-03-01 16:15,86,48,38,0,0,0
2023-03-01 16:30,74,40,34,0,0,0
2023-03-01 16:45,73,47,26,0,0,0
2023-03-01 17:00,62,26,36,0,0,0
2023-03-01 17:15,69,42,27,0,0,0
2023-03-01 17:30,61,28,33,0,0,0
2023-03-01 17:45,71,37,34,0,0,0
2023-03-01 18:00,60,25,35,0,0,0
2023-03-01 18:15,51,26,25,0,0,0
2023-03-01 18:30,45,15,30,0,0,0
2023-03-01 18:45,45,22,23,0,0,0
2023-03-01 19:00,51,23,28,0,0,0
2023-03-01 19:15,32,21,11,0,0,0
2023-03-01 19:30,25,13,12,0,0,0
2023-03-01 19:45,36,16,20,0,0,0
2023-03-01 20:00,26,12,14,0,0,0
2023-03-01 20:15,19,3,16,0,0,0
2023-03-01 20:30,16,6,10,0,0,0
2023-03-01 20:45,21,9,12,0,0,0
2023-03-01 21:00,21,10,11,0,0,0
2023-03-01 21:15,16,4,12,0,0,0
2023-03-01 21:30,13,1,12,0,0,0
2023-03-01 21:45,13,1,12,0,0,0
2023-03-01 22:00,19,6,13,0,0,0
2023-03-01 22:15,21,6,15,0,0,0
2023-03-01 22:30,10,3,7,0,0,0
2023-03-01 22:45,7,1,6,0,0,0
2023-03-01 23:00,7,1,6,0,0,0
2023-03-01 23:15,6,4,2,0,0,0
2023-03-01 23:30,7,5,2,0,0,0
2023-03-01 23:45,1,0,1,0,0,0
2023-03-02 00:00,7,4,3,0,0,0
2023-03-02 00:15,2,0,2,0,0,0
2023-03-02 00:30,3,1,2,0,0,0
2023-03-02 00:45,1,0,1,0,0,0
2023-03-02 01:00,4,2,2,0,0,0
2023-03-02 01:15,3,0,3,0,0,0
2023-03-02 01:30,2,0,2,0,0,0
2023-03-02 01:45,0,0,0,0,0,0
2023-03-02 02:00,1,0,1,0,0,0
2023-03-02 02:15,3,0,3,0,0,0
2023-03-02 02:30,1,0,1,0,0,0
2023-03-02 02:45,1,0,1,0,0,0
2023-03-02 03:00,0,0,0,0,0,0
2023-03-02 03:15,0,0,0,0,0,0
2023-03-02 03:30,0,0,0,0,0,0
2023-03-02 03:45,2,1,1,0,0,0
2023-03-02 04:00,1,0,1,0,0,0
2023-03-02 04:15,3,0,3,0,0,0
2023-03-02 04:30,3,3,0,0,0,0
2023-03-02 04:45,2,1,1,0,0,0
