Datetime,100034978 (Gartenstraße),101034978 (Gartenstraße einwärts),102034978 (Gartenstraße auswärts),100034978-status,101034978-status,102034978-status
2024-10-01 00:00,1,0,1,0,0,0
2024-10-01 00:15,3,0,3,0,0,0
2024-10-01 00:30,0,0,0,0,0,0
2024-10-01 00:45,2,0,2,0,0,0
2024-10-01 01:00,2,0,2,0,0,0
2024-10-01 01:15,1,0,1,0,0,0
2024-10-01 01:30,2,0,2,0,0,0
2024-10-01 01:45,0,0,0,0,0,0
2024-10-01 02:00,1,0,1,0,0,0
2024-10-01 02:15,5,1,4,0,0,0
2024-10-01 02:30,0,0,0,0,0,0
2024-10-01 02:45,0,0,0,0,0,0
2024-10-01 03:00,1,0,1,0,0,0
2024-10-01 03:15,1,0,1,0,0,0
2024-10-01 03:30,0,0,0,0,0,0
2024-10-01 03:45,0,0,0,0,0,0
2024-10-01 04:00,1,1,0,0,0,0
2024-10-01 04:15,1,1,0,0,0,0
2024-10-01 04:30,4,2,2,0,0,0
2024-10-01 04:45,1,1,0,0,0,0
2024-10-01 05:00,1,0,1,0,0,0
2024-10-01 05:15,4,2,2,0,0,0
2024-10-01 05:30,8,6,2,0,0,0
2024-10-01 05:45,9,7,2,0,0,0
2024-10-01 06:00,7,2,5,0,0,0
2024-10-01 06:15,19,15,4,0,0,0
2024-10-01 06:30,30,8,22,0,0,0
2024-10-01 06:45,33,17,16,0,0,0
2024-10-01 07:00,45,30,15,0,0,0
2024-10-01 07:15,74,56,18,0,0,0
2024-10-01 07:30,133,108,25,0,0,0
2024-10-01 07:45,78,53,25,0,0,0
2024-10-01 08:00,72,46,26,0,0,0
2024-10-01 08:15,60,37,23,0,0,0
2024-10-01 08:30,60,38,22,0,0,0
2024-10-01 08:45,54,38,16,0,0,0
2024-10-01 09:00,27,21,6,0,0,0
2024-10-01 09:15,31,21,10,0,0,0
2024-10-01 09:30,29,18,11,0,0,0
2024-10-01 09:45,27,17,10,0,0,0
2024-10-01 10:00,21,16,5,0,0,0
2024-10-01 10:15,16,9,7,0,0,0
2024-10-01 10:30,25,18,7,0,0,0
2024-10-01 10:45,23,12,11,0,0,0
