Datetime,300037920 (Lütkenbecker Str.),353413813 (Lütkenbecker Str. [Bike Stadteinwärts]),353413814 (Lütkenbecker Str. [Bike Stadtauswärts]),300037920-status,353413813-status,353413814-status
2024-05-01 00:00,24,9,15,0,0,0
2024-05-01 00:15,27,12,15,0,0,0
2024-05-01 00:30,19,6,13,0,0,0
2024-05-01 00:45,18,4,14,0,0,0
2024-05-01 01:00,13,6,7,0,0,0
2024-05-01 01:15,9,1,8,0,0,0
2024-05-01 01:30,12,4,8,0,0,0
2024-05-01 01:45,20,7,13,0,0,0
2024-05-01 02:00,21,4,17,0,0,0
2024-05-01 02:15,13,5,8,0,0,0
2024-05-01 02:30,3,2,1,0,0,0
2024-05-01 02:45,6,0,6,0,0,0
2024-05-01 03:00,3,0,3,0,0,0
2024-05-01 03:15,2,0,2,0,0,0
2024-05-01 03:30,2,1,1,0,0,0
2024-05-01 03:45,4,1,3,0,0,0
2024-05-01 04:00,5,4,1,0,0,0
2024-05-01 04:15,2,0,2,0,0,0
2024-05-01 04:30,1,0,1,0,0,0
2024-05-01 04:45,5,3,2,0,0,0
2024-05-01 05:00,7,2,5,0,0,0
2024-05-01 05:15,4,2,2,0,0,0
2024-05-01 05:30,4,3,1,0,0,0
2024-05-01 05:45,3,1,2,0,0,0
2024-05-01 06:00,1,1,0,0,0,0
2024-05-01 06:15,3,3,0,0,0,0
2024-05-01 06:30,5,1,4,0,0,0
2024-05-01 06:45,3,2,1,0,0,0
2024-05-01 07:00,2,1,1,0,0,0
2024-05-01 07:15,3,2,1,0,0,0
2024-05-01 07:30,7,6,1,0,0,0
2024-05-01 07:45,6,4,2,0,0,0
2024-05-01 08:00,5,3,2,0,0,0
2024-05-01 08:15,10,6,4,0,0,0
2024-05-01 08:30,12,7,5,0,0,0
2024-05-01 08:45,25,12,13,0,0,0
2024-05-01 09:00,21,13,8,0,0,0
2024-05-01 09:15,21,8,13,0,0,0
2024-05-01 09:30,27,8,19,0,0,0
