Datetime,300037920 (Lütkenbecker Str.),353413813 (Lütkenbecker Str. [Bike Stadteinwärts]),353413814 (Lütkenbecker Str. [Bike Stadtauswärts]),300037920-status,353413813-status,353413814-status
2025-12-01 00:00,1,0,1,0,0,0
2025-12-01 00:15,2,1,1,0,0,0
2025-12-01 00:30,0,0,0,0,0,0
2025-12-01 00:45,0,0,0,0,0,0
2025-12-01 01:00,0,0,0,0,0,0
2025-12-01 01:15,2,1,1,0,0,0
2025-12-01 01:30,0,0,0,0,0,0
2025-12-01 01:45,0,0,0,0,0,0
2025-12-01 02:00,1,1,0,0,0,0
2025-12-01 02:15,0,0,0,0,0,0
2025-12-01 02:30,2,1,1,0,0,0
2025-12-01 02:45,2,2,0,0,0,0
2025-12-01 03:00,1,1,0,0,0,0
2025-12-01 03:15,0,0,0,0,0,0
2025-12-01 03:30,0,0,0,0,0,0
2025-12-01 03:45,0,0,0,0,0,0
2025-12-01 04:00,0,0,0,0,0,0
2025-12-01 04:15,4,4,0,0,0,0
2025-12-01 04:30,2,0,2,0,0,0
2025-12-01 04:45,6,4,2,0,0,0
2025-12-01 05:00,8,1,7,0,0,0
2025-12-01 05:15,5,1,4,0,0,0
2025-12-01 05:30,30,14,16,0,0,0
2025-12-01 05:45,18,9,9,0,0,0
2025-12-01 06:00,25,13,12,0,0,0
2025-12-01 06:15,35,25,10,0,0,0
2025-12-01 06:30,45,29,16,0,0,0
2025-12-01 06:45,55,36,19,0,0,0
2025-12-01 07:00,60,41,19,0,0,0
2025-12-01 07:15,149,112,37,0,0,0
2025-12-01 07:30,241,206,35,0,0,0
2025-12-01 07:45,199,161,38,0,0,0
2025-12-01 08:00,118,89,29,0,0,0
2025-12-01 08:15,92,67,25,0,0,0
2025-12-01 08:30,102,78,24,0,0,0
2025-12-01 08:45,67,46,21,0,0,0
2025-12-01 09:00,42,29,13,0,0,0
2025-12-01 09:15,44,32,12,0,0,0
2025-12-01 09:30,58,43,15,0,0,0
2025-12-01 09:45,53,36,17,0,0,0
2025-12-01 10:00,33,22,11,0,0,0
2025-12-01 10:15,25,16,9,0,0,0
2025-12-01 10:30,31,21,10,0,0,0
2025-12-01 10:45,33,21,12,0,0,0
2025-12-01 11:00,48,25,23,0,0,0
2025-12-01 11:15,39,23,16,0,0,0
2025-12-01 11:30,40,18,22,0,0,0
2025-12-01 11:45,50,32,18,0,0,0
2025-12-01 12:00,43,22,21,0,0,0
2025-12-01 12:15,50,23,27,0,0,0
2025-12-01 12:30,49,27,22,0,0,0
2025-12-01 12:45,67,20,47,0,0,0
2025-12-01 13:00,70,29,41,0,0,0
2025-12-01 13:15,85,19,66,0,0,0
2025-12-01 13:30,48,11,37,0,0,0
2025-12-01 13:45,67,35,32,0,0,0
2025-12-01 14:00,58,20,38,0,0,0
2025-12-01 14:15,84,41,43,0,0,0
2025-12-01 14:30,75,22,53,0,0,0
2025-12-01 14:45,97,37,60,0,0,0
2025-12-01 15:00,89,30,59,0,0,0
2025-12-01 15:15,92,31,61,0,0,0
2025-12-01 15:30,89,38,51,0,0,0
2025-12-01 15:45,171,37,134,0,0,0
2025-12-01 16:00,117,41,76,0,0,0
2025-12-01 16:15,75,26,49,0,0,0
2025-12-01 16:30,80,26,54,0,0,0
2025-12-01 16:45,94,45,49,0,0,0
2025-12-01 17:00,99,47,52,0,0,0
2025-12-01 17:15,104,42,62,0,0,0
2025-12-01 17:30,75,31,44,0,0,0
2025-12-01 17:45,84,49,35,0,0,0
2025-12-01 18:00,78,30,48,0,0,0
2025-12-01 18:15,61,21,40,0,0,0
2025-12-01 18:30,56,22,34,0,0,0
2025-12-01 18:45,61,25,36,0,0,0
2025-12-01 19:00,33,13,20,0,0,0
2025-12-01 19:15,60,13,47,0,0,0
2025-12-01 19:30,41,10,31,0,0,0
2025-12-01 19:45,33,10,23,0,0,0
2025-12-01 20:00,35,9,26,0,0,0
2025-12-01 20:15,29,8,21,0,0,0
2025-12-01 20:30,21,5,16,0,0,0
2025-12-01 20:45,23,5,18,0,0,0
2025-12-01 21:00,20,5,15,0,0,0
2025-12-01 21:15,17,5,12,0,0,0
2025-12-01 21:30,17,3,14,0,0,0
2025-12-01 21:45,21,5,16,0,0,0
2025-12-01 22:00,29,10,19,0,0,0
2025-12-01 22:15,18,4,14,0,0,0
2025-12-01 22:30,14,4,10,0,0,0
2025-12-01 22:45,9,5,4,0,0,0
2025-12-01 23:00,8,0,8,0,0,0
2025-12-01 23:15,9,4,5,0,0,0
2025-12-01 23:30,3,2,1,0,0,0
2025-12-01 23:45,6,4,2,0,0,0
2025-12-02 00:00,1,0,1,0,0,0
2025-12-02 00:15,2,1,1,0,0,0
2025-12-02 00:30,3,2,1,0,0,0
2025-12-02 00:45,1,1,0,0,0,0
2025-12-02 01:00,1,1,0,0,0,0
2025-12-02 01:15,0,0,0,0,0,0
2025-12-02 01:30,0,0,0,0,0,0
2025-12-02 01:45,0,0,0,0,0,0
2025-12-02 02:00,0,0,0,0,0,0
2025-12-02 02:15,0,0,0,0,0,0
2025-12-02 02:30,0,0,0,0,0,0
2025-12-02 02:45,0,0,0,0,0,0
2025-12-02 03:00,0,0,0,0,0,0
2025-12-02 03:15,0,0,0,0,0,0
2025-12-02 03:30,0,0,0,0,0,0
2025-12-02 03:45,0,0,0,0,0,0
2025-12-02 04:00,0,0,0,0,0,0
2025-12-02 04:15,2,1,1,0,0,0
2025-12-02 04:30,1,0,1,0,0,0
2025-12-02 04:45,1,0,1,0,0,0
2025-12-02 05:00,7,2,5,0,0,0
2025-12-02 05:15,6,1,5,0,0,0
2025-12-02 05:30,19,10,9,0,0,0
2025-12-02 05:45,19,5,14,0,0,0
2025-12-02 06:00,28,19,9,0,0,0
2025-12-02 06:15,25,15,10,0,0,0
2025-12-02 06:30,37,19,18,0,0,0
2025-12-02 06:45,50,28,22,0,0,0
2025-12-02 07:00,51,29,22,0,0,0
2025-12-02 07:15,138,115,23,0,0,0
2025-12-02 07:30,229,191,38,0,0,0
2025-12-02 07:45,176,139,37,0,0,0
2025-12-02 08:00,130,91,39,0,0,0
2025-12-02 08:15,103,74,29,0,0,0
2025-12-02 08:30,77,60,17,0,0,0
2025-12-02 08:45,67,40,27,0,0,0
2025-12-02 09:00,38,24,14,0,0,0
2025-12-02 09:15,36,28,8,0,0,0
2025-12-02 09:30,47,32,15,0,0,0
2025-12-02 09:45,42,28,14,0,0,0
2025-12-02 10:00,24,13,11,0,0,0
2025-12-02 10:15,21,15,6,0,0,0
2025-12-02 10:30,14,7,7,0,0,0
2025-12-02 10:45,25,15,10,0,0,0
2025-12-02 11:00,17,9,8,0,0,0
2025-12-02 11:15,35,19,16,0,0,0
2025-12-02 11:30,24,14,10,0,0,0
2025-12-02 11:45,29,10,19,0,0,0
2025-12-02 12:00,33,14,19,0,0,0
2025-12-02 12:15,35,16,19,0,0,0
2025-12-02 12:30,32,15,17,0,0,0
2025-12-02 12:45,38,15,23,0,0,0
2025-12-02 13:00,63,20,43,0,0,0
2025-12-02 13:15,145,14,131,0,0,0
2025-12-02 13:30,60,9,51,0,0,0
2025-12-02 13:45,64,26,38,0,0,0
2025-12-02 14:00,56,13,43,0,0,0
2025-12-02 14:15,64,32,32,0,0,0
2025-12-02 14:30,84,39,45,0,0,0
2025-12-02 14:45,70,36,34,0,0,0
2025-12-02 15:00,62,32,30,0,0,0
2025-12-02 15:15,69,30,39,0,0,0
2025-12-02 15:30,86,29,57,0,0,0
2025-12-02 15:45,106,36,70,0,0,0
2025-12-02 16:00,61,27,34,0,0,0
2025-12-02 16:15,88,45,43,0,0,0
2025-12-02 16:30,88,45,43,0,0,0
2025-12-02 16:45,88,49,39,0,0,0
2025-12-02 17:00,75,29,46,0,0,0
2025-12-02 17:15,103,41,62,0,0,0
2025-12-02 17:30,69,28,41,0,0,0
2025-12-02 17:45,79,39,40,0,0,0
2025-12-02 18:00,82,32,50,0,0,0
2025-12-02 18:15,61,19,42,0,0,0
2025-12-02 18:30,50,20,30,0,0,0
2025-12-02 18:45,41,17,24,0,0,0
2025-12-02 19:00,55,18,37,0,0,0
2025-12-02 19:15,41,20,21,0,0,0
2025-12-02 19:30,21,6,15,0,0,0
2025-12-02 19:45,31,13,18,0,0,0
2025-12-02 20:00,36,14,22,0,0,0
2025-12-02 20:15,32,7,25,0,0,0
2025-12-02 20:30,19,4,15,0,0,0
2025-12-02 20:45,21,7,14,0,0,0
2025-12-02 21:00,14,7,7,0,0,0
2025-12-02 21:15,28,9,19,0,0,0
2025-12-02 21:30,27,1,26,0,0,0
2025-12-02 21:45,25,4,21,0,0,0
2025-12-02 22:00,18,8,10,0,0,0
2025-12-02 22:15,10,4,6,0,0,0
2025-12-02 22:30,11,3,8,0,0,0
2025-12-02 22:45,14,3,11,0,0,0
2025-12-02 23:00,16,7,9,0,0,0
2025-12-02 23:15,12,2,10,0,0,0
2025-12-02 23:30,7,0,7,0,0,0
2025-12-02 23:45,9,0,9,0,0,0
2025-12-03 00:00,7,3,4,0,0,0
2025-12-03 00:15,3,2,1,0,0,0
2025-12-03 00:30,2,0,2,0,0,0
2025-12-03 00:45,0,0,0,0,0,0
