Datetime,300039328 (Coesfelder Kreuz),353425081 (Coesfelder Kreuz Stadteinwärts),353425082 (Coesfelder Kreuz Stadtauswärts),300039328-status,353425081-status,353425082-status
2024-05-01 00:00,56,9,47,0,0,0
2024-05-01 00:15,53,16,37,0,0,0
2024-05-01 00:30,65,15,50,0,0,0
2024-05-01 00:45,55,14,41,0,0,0
2024-05-01 01:00,36,9,27,0,0,0
2024-05-01 01:15,22,9,13,0,0,0
2024-05-01 01:30,11,11,0,0,0,0
2024-05-01 01:45,11,11,0,0,0,0
2024-05-01 02:00,30,5,25,0,0,0
2024-05-01 02:15,28,6,22,0,0,0
2024-05-01 02:30,50,11,39,0,0,0
2024-05-01 02:45,22,2,20,0,0,0
2024-05-01 03:00,21,7,14,0,0,0
2024-05-01 03:15,35,5,30,0,0,0
2024-05-01 03:30,13,1,12,0,0,0
2024-05-01 03:45,10,3,7,0,0,0
2024-05-01 04:00,0,0,0,0,0,0
2024-05-01 04:15,0,0,0,0,0,0
2024-05-01 04:30,0,0,0,0,0,0
2024-05-01 04:45,2,1,1,0,0,0
2024-05-01 05:00,3,2,1,0,0,0
2024-05-01 05:15,1,0,1,0,0,0
2024-05-01 05:30,7,4,3,0,0,0
2024-05-01 05:45,7,2,5,0,0,0
2024-05-01 06:00,6,4,2,0,0,0
2024-05-01 06:15,2,2,0,0,0,0
2024-05-01 06:30,12,12,0,0,0,0
2024-05-01 06:45,2,1,1,0,0,0
2024-05-01 07:00,4,3,1,0,0,0
2024-05-01 07:15,1,1,0,0,0,0
2024-05-01 07:30,6,5,1,0,0,0
2024-05-01 07:45,8,6,2,0,0,0
2024-05-01 08:00,14,5,9,0,0,0
2024-05-01 08:15,9,4,5,0,0,0
2024-05-01 08:30,16,9,7,0,0,0
2024-05-01 08:45,25,13,12,0,0,0
2024-05-01 09:00,29,17,12,0,0,0
2024-05-01 09:15,24,13,11,0,0,0
2024-05-01 09:30,35,24,11,0,0,0
2024-05-01 09:45,46,26,20,0,0,0
2024-05-01 10:00,46,28,18,0,0,0
2024-05-01 10:15,65,41,24,0,0,0
2024-05-01 10:30,62,46,16,0,0,0
2024-05-01 10:45,76,55,21,0,0,0
2024-05-01 11:00,81,52,29,0,0,0
2024-05-01 11:15,74,40,34,0,0,0
2024-05-01 11:30,88,52,36,0,0,0
2024-05-01 11:45,93,58,35,0,0,0
2024-05-01 12:00,97,45,52,0,0,0
2024-05-01 12:15,98,61,37,0,0,0
2024-05-01 12:30,128,68,60,0,0,0
2024-05-01 12:45,94,54,40,0,0,0
2024-05-01 13:00,93,56,37,0,0,0
2024-05-01 13:15,99,64,35,0,0,0
2024-05-01 13:30,119,58,61,0,0,0
2024-05-01 13:45,77,62,15,0,0,0
2024-05-01 14:00,119,71,48,0,0,0
2024-05-01 14:15,90,62,28,0,0,0
2024-05-01 14:30,119,63,56,0,0,0
2024-05-01 14:45,120,62,58,0,0,0
2024-05-01 15:00,102,68,34,0,0,0
2024-05-01 15:15,109,59,50,0,0,0
2024-05-01 15:30,141,81,60,0,0,0
2024-05-01 15:45,103,68,35,0,0,0
2024-05-01 16:00,105,52,53,0,0,0
2024-05-01 16:15,106,54,52,0,0,0
2024-05-01 16:30,96,42,54,0,0,0
2024-05-01 16:45,103,57,46,0,0,0
2024-05-01 17:00,109,48,61,0,0,0
2024-05-01 17:15,137,59,78,0,0,0
2024-05-01 17:30,110,53,57,0,0,0
2024-05-01 17:45,103,39,64,0,0,0
2024-05-01 18:00,67,28,39,0,0,0
2024-05-01 18:15,117,42,75,0,0,0
2024-05-01 18:30,101,43,58,0,0,0
2024-05-01 18:45,86,35,51,0,0,0
2024-05-01 19:00,78,35,43,0,0,0
2024-05-01 19:15,92,40,52,0,0,0
2024-05-01 19:30,31,23,8,0,0,0
2024-05-01 19:45,38,31,7,0,0,0
2024-05-01 20:00,87,34,53,0,0,0
2024-05-01 20:15,105,27,78,0,0,0
2024-05-01 20:30,90,30,60,0,0,0
2024-05-01 20:45,71,34,37,0,0,0
2024-05-01 21:00,91,33,58,0,0,0
2024-05-01 21:15,77,24,53,0,0,0
2024-05-01 21:30,69,24,45,0,0,0
2024-05-01 21:45,57,11,46,0,0,0
2024-05-01 22:00,62,17,45,0,0,0
2024-05-01 22:15,54,10,44,0,0,0
2024-05-01 22:30,47,17,30,0,0,0
2024-05-01 22:45,49,16,33,0,0,0
2024-05-01 23:00,43,16,27,0,0,0
2024-05-01 23:15,37,14,23,0,0,0
2024-05-01 23:30,59,7,52,0,0,0
2024-05-01 23:45,29,5,24,0,0,0
2024-05-02 00:00,12,4,8,0,0,0
2024-05-02 00:15,22,4,18,0,0,0
2024-05-02 00:30,9,2,7,0,0,0
2024-05-02 00:45,21,5,16,0,0,0
2024-05-02 01:00,19,3,16,0,0,0
2024-05-02 01:15,10,1,9,0,0,0
2024-05-02 01:30,9,2,7,0,0,0
2024-05-02 01:45,2,0,2,0,0,0
2024-05-02 02:00,2,1,1,0,0,0
2024-05-02 02:15,0,0,0,0,0,0
2024-05-02 02:30,2,2,0,0,0,0
2024-05-02 02:45,0,0,0,0,0,0
2024-05-02 03:00,1,1,0,0,0,0
2024-05-02 03:15,1,0,1,0,0,0
2024-05-02 03:30,1,1,0,0,0,0
2024-05-02 03:45,1,1,0,0,0,0
2024-05-02 04:00,0,0,0,0,0,0
2024-05-02 04:15,2,1,1,0,0,0
2024-05-02 04:30,3,2,1,0,0,0
2024-05-02 04:45,6,3,3,0,0,0
