Datetime,300039328 (Coesfelder Kreuz),353425081 (Coesfelder Kreuz Stadteinwärts),353425082 (Coesfelder Kreuz Stadtauswärts),300039328-status,353425081-status,353425082-status
2025-07-01 00:00,20,10,10,0,0,0
2025-07-01 00:15,19,3,16,0,0,0
2025-07-01 00:30,9,3,6,0,0,0
2025-07-01 00:45,4,1,3,0,0,0
2025-07-01 01:00,9,2,7,0,0,0
2025-07-01 01:15,9,4,5,0,0,0
2025-07-01 01:30,5,3,2,0,0,0
2025-07-01 01:45,3,1,2,0,0,0
2025-07-01 02:00,4,2,2,0,0,0
2025-07-01 02:15,2,1,1,0,0,0
2025-07-01 02:30,3,1,2,0,0,0
2025-07-01 02:45,1,1,0,0,0,0
2025-07-01 03:00,2,0,2,0,0,0
2025-07-01 03:15,2,2,0,0,0,0
2025-07-01 03:30,3,1,2,0,0,0
2025-07-01 03:45,0,0,0,0,0,0
2025-07-01 04:00,2,2,0,0,0,0
2025-07-01 04:15,6,3,3,0,0,0
2025-07-01 04:30,5,3,2,0,0,0
2025-07-01 04:45,7,3,4,0,0,0
2025-07-01 05:00,9,3,6,0,0,0
2025-07-01 05:15,12,9,3,0,0,0
2025-07-01 05:30,19,8,11,0,0,0
2025-07-01 05:45,27,10,17,0,0,0
2025-07-01 06:00,38,26,12,0,0,0
2025-07-01 06:15,41,21,20,0,0,0
2025-07-01 06:30,60,35,25,0,0,0
2025-07-01 06:45,92,50,42,0,0,0
2025-07-01 07:00,111,60,51,0,0,0
2025-07-01 07:15,161,86,75,0,0,0
2025-07-01 07:30,286,170,116,0,0,0
2025-07-01 07:45,306,120,186,0,0,0
2025-07-01 08:00,359,141,218,0,0,0
2025-07-01 08:15,227,113,114,0,0,0
2025-07-01 08:30,190,89,101,0,0,0
2025-07-01 08:45,207,86,121,0,0,0
2025-07-01 09:00,153,61,92,0,0,0
2025-07-01 09:15,145,57,88,0,0,0
2025-07-01 09:30,133,75,58,0,0,0
2025-07-01 09:45,264,109,155,0,0,0
2025-07-01 10:00,318,97,221,0,0,0
2025-07-01 10:15,145,52,93,0,0,0
2025-07-01 10:30,109,54,55,0,0,0
2025-07-01 10:45,101,58,43,0,0,0
2025-07-01 11:00,107,47,60,0,0,0
2025-07-01 11:15,129,53,76,0,0,0
2025-07-01 11:30,145,80,65,0,0,0
2025-07-01 11:45,278,166,112,0,0,0
2025-07-01 12:00,329,137,192,0,0,0
2025-07-01 12:15,216,91,125,0,0,0
2025-07-01 12:30,187,87,100,0,0,0
2025-07-01 12:45,247,118,129,0,0,0
2025-07-01 13:00,261,87,174,0,0,0
2025-07-01 13:15,228,90,138,0,0,0
2025-07-01 13:30,189,84,105,0,0,0
2025-07-01 13:45,346,204,142,0,0,0
2025-07-01 14:00,246,130,116,0,0,0
2025-07-01 14:15,192,120,72,0,0,0
2025-07-01 14:30,128,80,48,0,0,0
2025-07-01 14:45,136,75,61,0,0,0
2025-07-01 15:00,149,81,68,0,0,0
2025-07-01 15:15,184,81,103,0,0,0
2025-07-01 15:30,159,77,82,0,0,0
2025-07-01 15:45,270,156,114,0,0,0
2025-07-01 16:00,256,127,129,0,0,0
2025-07-01 16:15,177,102,75,0,0,0
2025-07-01 16:30,201,120,81,0,0,0
2025-07-01 16:45,166,98,68,0,0,0
2025-07-01 17:00,194,118,76,0,0,0
2025-07-01 17:15,179,87,92,0,0,0
2025-07-01 17:30,168,111,57,0,0,0
2025-07-01 17:45,192,103,89,0,0,0
2025-07-01 18:00,195,97,98,0,0,0
2025-07-01 18:15,178,91,87,0,0,0
2025-07-01 18:30,166,91,75,0,0,0
2025-07-01 18:45,145,81,64,0,0,0
2025-07-01 19:00,130,57,73,0,0,0
2025-07-01 19:15,122,64,58,0,0,0
2025-07-01 19:30,135,58,77,0,0,0
2025-07-01 19:45,137,71,66,0,0,0
2025-07-01 20:00,104,42,62,0,0,0
2025-07-01 20:15,106,36,70,0,0,0
2025-07-01 20:30,88,31,57,0,0,0
2025-07-01 20:45,87,28,59,0,0,0
2025-07-01 21:00,78,28,50,0,0,0
2025-07-01 21:15,75,30,45,0,0,0
2025-07-01 21:30,103,37,66,0,0,0
2025-07-01 21:45,62,21,41,0,0,0
2025-07-01 22:00,69,14,55,0,0,0
2025-07-01 22:15,83,30,53,0,0,0
2025-07-01 22:30,82,26,56,0,0,0
2025-07-01 22:45,54,9,45,0,0,0
2025-07-01 23:00,52,15,37,0,0,0
2025-07-01 23:15,77,4,73,0,0,0
2025-07-01 23:30,32,7,25,0,0,0
2025-07-01 23:45,24,4,20,0,0,0
2025-07-02 00:00,16,6,10,0,0,0
2025-07-02 00:15,22,12,10,0,0,0
2025-07-02 00:30,11,5,6,0,0,0
2025-07-02 00:45,9,3,6,0,0,0
2025-07-02 01:00,10,2,8,0,0,0
2025-07-02 01:15,6,3,3,0,0,0
2025-07-02 01:30,6,2,4,0,0,0
2025-07-02 01:45,0,0,0,0,0,0
2025-07-02 02:00,5,0,5,0,0,0
2025-07-02 02:15,7,2,5,0,0,0
2025-07-02 02:30,5,3,2,0,0,0
2025-07-02 02:45,0,0,0,0,0,0
