Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2023-06-01 00:00,11,8,3,0,0,0
2023-06-01 00:15,5,2,3,0,0,0
2023-06-01 00:30,3,1,2,0,0,0
2023-06-01 00:45,1,1,0,0,0,0
2023-06-01 01:00,1,0,1,0,0,0
2023-06-01 01:15,2,1,1,0,0,0
2023-06-01 01:30,5,2,3,0,0,0
2023-06-01 01:45,0,0,0,0,0,0
2023-06-01 02:00,7,1,6,0,0,0
2023-06-01 02:15,7,1,6,0,0,0
2023-06-01 02:30,3,0,3,0,0,0
2023-06-01 02:45,1,0,1,0,0,0
2023-06-01 03:00,5,2,3,0,0,0
2023-06-01 03:15,5,1,4,0,0,0
2023-06-01 03:30,2,0,2,0,0,0
2023-06-01 03:45,4,2,2,0,0,0
2023-06-01 04:00,1,1,0,0,0,0
2023-06-01 04:15,2,0,2,0,0,0
2023-06-01 04:30,3,1,2,0,0,0
2023-06-01 04:45,5,4,1,0,0,0
2023-06-01 05:00,4,1,3,0,0,0
2023-06-01 05:15,7,5,2,0,0,0
2023-06-01 05:30,14,6,8,0,0,0
2023-06-01 05:45,18,11,7,0,0,0
2023-06-01 06:00,16,11,5,0,0,0
2023-06-01 06:15,33,23,10,0,0,0
2023-06-01 06:30,31,12,19,0,0,0
2023-06-01 06:45,58,24,34,0,0,0
2023-06-01 07:00,55,21,34,0,0,0
2023-06-01 07:15,98,62,36,0,0,0
2023-06-01 07:30,148,93,55,0,0,0
2023-06-01 07:45,129,67,62,0,0,0
2023-06-01 08:00,88,54,34,0,0,0
2023-06-01 08:15,82,38,44,0,0,0
2023-06-01 08:30,92,50,42,0,0,0
2023-06-01 08:45,101,60,41,0,0,0
2023-06-01 09:00,45,30,15,0,0,0
2023-06-01 09:15,54,40,14,0,0,0
2023-06-01 09:30,49,36,13,0,0,0
2023-06-01 09:45,60,46,14,0,0,0
2023-06-01 10:00,38,25,13,0,0,0
2023-06-01 10:15,41,28,13,0,0,0
2023-06-01 10:30,42,30,12,0,0,0
2023-06-01 10:45,45,35,10,0,0,0
2023-06-01 11:00,47,36,11,0,0,0
2023-06-01 11:15,48,32,16,0,0,0
2023-06-01 11:30,37,25,12,0,0,0
2023-06-01 11:45,50,39,11,0,0,0
2023-06-01 12:00,44,33,11,0,0,0
2023-06-01 12:15,53,32,21,0,0,0
2023-06-01 12:30,62,32,30,0,0,0
2023-06-01 12:45,78,43,35,0,0,0
2023-06-01 13:00,51,29,22,0,0,0
2023-06-01 13:15,43,16,27,0,0,0
2023-06-01 13:30,66,44,22,0,0,0
2023-06-01 13:45,69,40,29,0,0,0
2023-06-01 14:00,47,27,20,0,0,0
2023-06-01 14:15,51,29,22,0,0,0
2023-06-01 14:30,51,28,23,0,0,0
2023-06-01 14:45,74,47,27,0,0,0
2023-06-01 15:00,66,40,26,0,0,0
2023-06-01 15:15,70,44,26,0,0,0
2023-06-01 15:30,93,51,42,0,0,0
2023-06-01 15:45,108,72,36,0,0,0
2023-06-01 16:00,103,69,34,0,0,0
2023-06-01 16:15,102,70,32,0,0,0
2023-06-01 16:30,80,61,19,0,0,0
2023-06-01 16:45,96,76,20,0,0,0
2023-06-01 17:00,92,62,30,0,0,0
2023-06-01 17:15,99,67,32,0,0,0
2023-06-01 17:30,80,45,35,0,0,0
2023-06-01 17:45,114,61,53,0,0,0
2023-06-01 18:00,94,51,43,0,0,0
2023-06-01 18:15,84,58,26,0,0,0
2023-06-01 18:30,59,37,22,0,0,0
2023-06-01 18:45,62,38,24,0,0,0
2023-06-01 19:00,56,33,23,0,0,0
2023-06-01 19:15,46,28,18,0,0,0
2023-06-01 19:30,62,42,20,0,0,0
2023-06-01 19:45,44,27,17,0,0,0
2023-06-01 20:00,50,30,20,0,0,0
2023-06-01 20:15,60,35,25,0,0,0
2023-06-01 20:30,40,21,19,0,0,0
2023-06-01 20:45,32,21,11,0,0,0
2023-06-01 21:00,32,16,16,0,0,0
2023-06-01 21:15,31,20,11,0,0,0
2023-06-01 21:30,35,16,19,0,0,0
2023-06-01 21:45,31,11,20,0,0,0
2023-06-01 22:00,22,11,11,0,0,0
2023-06-01 22:15,33,12,21,0,0,0
2023-06-01 22:30,24,7,17,0,0,0
2023-06-01 22:45,28,10,18,0,0,0
2023-06-01 23:00,14,8,6,0,0,0
2023-06-01 23:15,18,7,11,0,0,0
2023-06-01 23:30,13,3,10,0,0,0
2023-06-01 23:45,13,4,9,0,0,0
