Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2021-06-01 00:00,5,1,4,0,0,0
2021-06-01 00:15,10,6,4,0,0,0
2021-06-01 00:30,0,0,0,0,0,0
2021-06-01 00:45,3,1,2,0,0,0
2021-06-01 01:00,7,4,3,0,0,0
2021-06-01 01:15,3,1,2,0,0,0
2021-06-01 01:30,7,2,5,0,0,0
2021-06-01 01:45,7,2,5,0,0,0
2021-06-01 02:00,4,0,4,0,0,0
2021-06-01 02:15,0,0,0,0,0,0
2021-06-01 02:30,5,1,4,0,0,0
2021-06-01 02:45,1,1,0,0,0,0
2021-06-01 03:00,1,0,1,0,0,0
2021-06-01 03:15,0,0,0,0,0,0
2021-06-01 03:30,0,0,0,0,0,0
2021-06-01 03:45,1,0,1,0,0,0
2021-06-01 04:00,2,0,2,0,0,0
2021-06-01 04:15,0,0,0,0,0,0
2021-06-01 04:30,6,5,1,0,0,0
2021-06-01 04:45,1,1,0,0,0,0
2021-06-01 05:00,1,0,1,0,0,0
2021-06-01 05:15,3,1,2,0,0,0
2021-06-01 05:30,16,10,6,0,0,0
2021-06-01 05:45,11,7,4,0,0,0
2021-06-01 06:00,12,6,6,0,0,0
2021-06-01 06:15,19,13,6,0,0,0
2021-06-01 06:30,29,16,13,0,0,0
2021-06-01 06:45,35,17,18,0,0,0
2021-06-01 07:00,47,22,25,0,0,0
2021-06-01 07:15,84,52,32,0,0,0
2021-06-01 07:30,105,68,37,0,0,0
2021-06-01 07:45,126,80,46,0,0,0
2021-06-01 08:00,119,88,31,0,0,0
2021-06-01 08:15,102,63,39,0,0,0
2021-06-01 08:30,70,46,24,0,0,0
2021-06-01 08:45,69,41,28,0,0,0
2021-06-01 09:00,33,20,13,0,0,0
2021-06-01 09:15,50,40,10,0,0,0
2021-06-01 09:30,43,32,11,0,0,0
2021-06-01 09:45,46,36,10,0,0,0
2021-06-01 10:00,35,21,14,0,0,0
2021-06-01 10:15,41,28,13,0,0,0
2021-06-01 10:30,45,33,12,0,0,0
2021-06-01 10:45,46,30,16,0,0,0
2021-06-01 11:00,42,29,13,0,0,0
2021-06-01 11:15,32,22,10,0,0,0
2021-06-01 11:30,40,29,11,0,0,0
2021-06-01 11:45,51,35,16,0,0,0
2021-06-01 12:00,42,27,15,0,0,0
2021-06-01 12:15,39,21,18,0,0,0
2021-06-01 12:30,35,21,14,0,0,0
2021-06-01 12:45,54,34,20,0,0,0
2021-06-01 13:00,65,36,29,0,0,0
2021-06-01 13:15,46,23,23,0,0,0
2021-06-01 13:30,87,46,41,0,0,0
2021-06-01 13:45,79,44,35,0,0,0
2021-06-01 14:00,48,33,15,0,0,0
2021-06-01 14:15,68,37,31,0,0,0
2021-06-01 14:30,71,31,40,0,0,0
2021-06-01 14:45,64,38,26,0,0,0
2021-06-01 15:00,59,32,27,0,0,0
2021-06-01 15:15,67,40,27,0,0,0
2021-06-01 15:30,75,49,26,0,0,0
2021-06-01 15:45,87,53,34,0,0,0
2021-06-01 16:00,95,59,36,0,0,0
2021-06-01 16:15,68,37,31,0,0,0
2021-06-01 16:30,88,61,27,0,0,0
2021-06-01 16:45,113,76,37,0,0,0
2021-06-01 17:00,79,56,23,0,0,0
2021-06-01 17:15,105,72,33,0,0,0
2021-06-01 17:30,117,71,46,0,0,0
2021-06-01 17:45,94,59,35,0,0,0
2021-06-01 18:00,82,50,32,0,0,0
2021-06-01 18:15,64,32,32,0,0,0
2021-06-01 18:30,60,30,30,0,0,0
2021-06-01 18:45,66,35,31,0,0,0
2021-06-01 19:00,70,32,38,0,0,0
2021-06-01 19:15,56,34,22,0,0,0
2021-06-01 19:30,63,41,22,0,0,0
2021-06-01 19:45,50,27,23,0,0,0
2021-06-01 20:00,38,27,11,0,0,0
2021-06-01 20:15,35,22,13,0,0,0
2021-06-01 20:30,32,21,11,0,0,0
2021-06-01 20:45,44,23,21,0,0,0
2021-06-01 21:00,25,18,7,0,0,0
2021-06-01 21:15,33,19,14,0,0,0
2021-06-01 21:30,36,25,11,0,0,0
2021-06-01 21:45,46,23,23,0,0,0
2021-06-01 22:00,23,11,12,0,0,0
2021-06-01 22:15,22,6,16,0,0,0
2021-06-01 22:30,32,16,16,0,0,0
2021-06-01 22:45,14,5,9,0,0,0
2021-06-01 23:00,14,9,5,0,0,0
2021-06-01 23:15,9,5,4,0,0,0
2021-06-01 23:30,17,8,9,0,0,0
2021-06-01 23:45,11,5,6,0,0,0
2021-06-02 00:00,2,0,2,0,0,0
2021-06-02 00:15,16,6,10,0,0,0
2021-06-02 00:30,3,1,2,0,0,0
2021-06-02 00:45,7,1,6,0,0,0
2021-06-02 01:00,4,0,4,0,0,0
2021-06-02 01:15,1,0,1,0,0,0
2021-06-02 01:30,5,5,0,0,0,0
2021-06-02 01:45,6,3,3,0,0,0
2021-06-02 02:00,3,0,3,0,0,0
2021-06-02 02:15,1,0,1,0,0,0
2021-06-02 02:30,0,0,0,0,0,0
2021-06-02 02:45,2,0,2,0,0,0
2021-06-02 03:00,1,1,0,0,0,0
2021-06-02 03:15,2,0,2,0,0,0
2021-06-02 03:30,2,1,1,0,0,0
2021-06-02 03:45,2,0,2,0,0,0
2021-06-02 04:00,0,0,0,0,0,0
2021-06-02 04:15,1,0,1,0,0,0
2021-06-02 04:30,8,7,1,0,0,0
2021-06-02 04:45,3,2,1,0,0,0
2021-06-02 05:00,1,0,1,0,0,0
2021-06-02 05:15,3,3,0,0,0,0
2021-06-02 05:30,13,9,4,0,0,0
2021-06-02 05:45,11,8,3,0,0,0
2021-06-02 06:00,9,4,5,0,0,0
2021-06-02 06:15,13,8,5,0,0,0
2021-06-02 06:30,28,15,13,0,0,0
2021-06-02 06:45,37,21,16,0,0,0
2021-06-02 07:00,36,22,14,0,0,0
2021-06-02 07:15,84,38,46,0,0,0
2021-06-02 07:30,100,61,39,0,0,0
2021-06-02 07:45,119,78,41,0,0,0
2021-06-02 08:00,128,94,34,0,0,0
2021-06-02 08:15,78,57,21,0,0,0
2021-06-02 08:30,54,34,20,0,0,0
2021-06-02 08:45,72,51,21,0,0,0
2021-06-02 09:00,50,33,17,0,0,0
2021-06-02 09:15,47,37,10,0,0,0
2021-06-02 09:30,41,30,11,0,0,0
2021-06-02 09:45,63,47,16,0,0,0
2021-06-02 10:00,42,26,16,0,0,0
2021-06-02 10:15,54,49,5,0,0,0
2021-06-02 10:30,45,32,13,0,0,0
2021-06-02 10:45,53,35,18,0,0,0
2021-06-02 11:00,34,25,9,0,0,0
2021-06-02 11:15,49,33,16,0,0,0
2021-06-02 11:30,46,36,10,0,0,0
2021-06-02 11:45,49,36,13,0,0,0
2021-06-02 12:00,49,28,21,0,0,0
2021-06-02 12:15,41,29,12,0,0,0
2021-06-02 12:30,43,25,18,0,0,0
2021-06-02 12:45,63,34,29,0,0,0
2021-06-02 13:00,62,38,24,0,0,0
2021-06-02 13:15,66,36,30,0,0,0
2021-06-02 13:30,50,25,25,0,0,0
2021-06-02 13:45,53,33,20,0,0,0
2021-06-02 14:00,62,36,26,0,0,0
2021-06-02 14:15,55,27,28,0,0,0
2021-06-02 14:30,55,36,19,0,0,0
2021-06-02 14:45,82,54,28,0,0,0
2021-06-02 15:00,54,37,17,0,0,0
2021-06-02 15:15,75,46,29,0,0,0
2021-06-02 15:30,69,44,25,0,0,0
2021-06-02 15:45,101,61,40,0,0,0
2021-06-02 16:00,105,66,39,0,0,0
2021-06-02 16:15,87,61,26,0,0,0
2021-06-02 16:30,84,56,28,0,0,0
2021-06-02 16:45,83,55,28,0,0,0
2021-06-02 17:00,82,55,27,0,0,0
2021-06-02 17:15,85,55,30,0,0,0
2021-06-02 17:30,78,49,29,0,0,0
2021-06-02 17:45,103,71,32,0,0,0
2021-06-02 18:00,91,56,35,0,0,0
2021-06-02 18:15,93,63,30,0,0,0
2021-06-02 18:30,78,49,29,0,0,0
2021-06-02 18:45,84,64,20,0,0,0
2021-06-02 19:00,78,54,24,0,0,0
2021-06-02 19:15,76,46,30,0,0,0
2021-06-02 19:30,56,37,19,0,0,0
2021-06-02 19:45,43,25,18,0,0,0
2021-06-02 20:00,50,36,14,0,0,0
2021-06-02 20:15,57,42,15,0,0,0
2021-06-02 20:30,40,27,13,0,0,0
2021-06-02 20:45,37,24,13,0,0,0
2021-06-02 21:00,42,28,14,0,0,0
2021-06-02 21:15,41,19,22,0,0,0
2021-06-02 21:30,24,12,12,0,0,0
2021-06-02 21:45,39,26,13,0,0,0
2021-06-02 22:00,30,14,16,0,0,0
2021-06-02 22:15,40,20,20,0,0,0
2021-06-02 22:30,22,10,12,0,0,0
2021-06-02 22:45,28,17,11,0,0,0
2021-06-02 23:00,26,11,15,0,0,0
2021-06-02 23:15,33,8,25,0,0,0
2021-06-02 23:30,29,12,17,0,0,0
2021-06-02 23:45,26,8,18,0,0,0
2021-06-03 00:00,22,12,10,0,0,0
2021-06-03 00:15,21,8,13,0,0,0
2021-06-03 00:30,12,4,8,0,0,0
2021-06-03 00:45,24,6,18,0,0,0
2021-06-03 01:00,8,3,5,0,0,0
2021-06-03 01:15,29,10,19,0,0,0
2021-06-03 01:30,22,7,15,0,0,0
2021-06-03 01:45,23,13,10,0,0,0
2021-06-03 02:00,15,5,10,0,0,0
2021-06-03 02:15,14,3,11,0,0,0
2021-06-03 02:30,23,5,18,0,0,0
2021-06-03 02:45,12,4,8,0,0,0
2021-06-03 03:00,22,3,19,0,0,0
2021-06-03 03:15,18,9,9,0,0,0
2021-06-03 03:30,10,1,9,0,0,0
2021-06-03 03:45,9,1,8,0,0,0
2021-06-03 04:00,6,2,4,0,0,0
2021-06-03 04:15,10,0,10,0,0,0
2021-06-03 04:30,3,2,1,0,0,0
2021-06-03 04:45,3,0,3,0,0,0
2021-06-03 05:00,3,1,2,0,0,0
2021-06-03 05:15,0,0,0,0,0,0
2021-06-03 05:30,6,1,5,0,0,0
2021-06-03 05:45,3,1,2,0,0,0
2021-06-03 06:00,4,4,0,0,0,0
2021-06-03 06:15,4,2,2,0,0,0
2021-06-03 06:30,2,2,0,0,0,0
2021-06-03 06:45,8,5,3,0,0,0
2021-06-03 07:00,5,3,2,0,0,0
2021-06-03 07:15,2,1,1,0,0,0
2021-06-03 07:30,10,6,4,0,0,0
2021-06-03 07:45,4,2,2,0,0,0
2021-06-03 08:00,8,6,2,0,0,0
2021-06-03 08:15,7,2,5,0,0,0
2021-06-03 08:30,5,3,2,0,0,0
2021-06-03 08:45,6,4,2,0,0,0
2021-06-03 09:00,12,7,5,0,0,0
2021-06-03 09:15,11,7,4,0,0,0
2021-06-03 09:30,21,12,9,0,0,0
2021-06-03 09:45,14,6,8,0,0,0
2021-06-03 10:00,25,17,8,0,0,0
2021-06-03 10:15,32,20,12,0,0,0
2021-06-03 10:30,16,10,6,0,0,0
2021-06-03 10:45,33,30,3,0,0,0
2021-06-03 11:00,22,16,6,0,0,0
2021-06-03 11:15,29,26,3,0,0,0
2021-06-03 11:30,20,13,7,0,0,0
2021-06-03 11:45,30,19,11,0,0,0
2021-06-03 12:00,35,31,4,0,0,0
2021-06-03 12:15,24,18,6,0,0,0
2021-06-03 12:30,34,11,23,0,0,0
2021-06-03 12:45,26,19,7,0,0,0
2021-06-03 13:00,31,19,12,0,0,0
2021-06-03 13:15,39,22,17,0,0,0
2021-06-03 13:30,35,19,16,0,0,0
2021-06-03 13:45,30,14,16,0,0,0
2021-06-03 14:00,37,11,26,0,0,0
2021-06-03 14:15,54,37,17,0,0,0
2021-06-03 14:30,43,25,18,0,0,0
2021-06-03 14:45,36,30,6,0,0,0
2021-06-03 15:00,45,30,15,0,0,0
2021-06-03 15:15,36,26,10,0,0,0
2021-06-03 15:30,44,19,25,0,0,0
2021-06-03 15:45,43,28,15,0,0,0
2021-06-03 16:00,30,19,11,0,0,0
2021-06-03 16:15,33,17,16,0,0,0
2021-06-03 16:30,34,18,16,0,0,0
2021-06-03 16:45,37,22,15,0,0,0
2021-06-03 17:00,38,22,16,0,0,0
2021-06-03 17:15,36,18,18,0,0,0
2021-06-03 17:30,33,23,10,0,0,0
2021-06-03 17:45,46,29,17,0,0,0
2021-06-03 18:00,53,29,24,0,0,0
2021-06-03 18:15,50,26,24,0,0,0
2021-06-03 18:30,26,15,11,0,0,0
2021-06-03 18:45,19,4,15,0,0,0
2021-06-03 19:00,9,1,8,0,0,0
2021-06-03 19:15,28,15,13,0,0,0
2021-06-03 19:30,21,9,12,0,0,0
2021-06-03 19:45,18,15,3,0,0,0
2021-06-03 20:00,11,10,1,0,0,0
2021-06-03 20:15,9,8,1,0,0,0
2021-06-03 20:30,8,5,3,0,0,0
2021-06-03 20:45,12,6,6,0,0,0
2021-06-03 21:00,19,16,3,0,0,0
2021-06-03 21:15,14,11,3,0,0,0
2021-06-03 21:30,14,7,7,0,0,0
2021-06-03 21:45,15,6,9,0,0,0
2021-06-03 22:00,20,10,10,0,0,0
2021-06-03 22:15,12,9,3,0,0,0
2021-06-03 22:30,10,1,9,0,0,0
2021-06-03 22:45,14,6,8,0,0,0
2021-06-03 23:00,14,7,7,0,0,0
2021-06-03 23:15,13,6,7,0,0,0
2021-06-03 23:30,11,7,4,0,0,0
2021-06-03 23:45,2,1,1,0,0,0
