Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2023-07-01 00:00,10,6,4,0,0,0
2023-07-01 00:15,20,16,4,0,0,0
2023-07-01 00:30,13,6,7,0,0,0
2023-07-01 00:45,10,2,8,0,0,0
2023-07-01 01:00,11,2,9,0,0,0
2023-07-01 01:15,11,5,6,0,0,0
2023-07-01 01:30,9,5,4,0,0,0
2023-07-01 01:45,8,3,5,0,0,0
2023-07-01 02:00,10,5,5,0,0,0
2023-07-01 02:15,19,7,12,0,0,0
2023-07-01 02:30,2,1,1,0,0,0
2023-07-01 02:45,7,3,4,0,0,0
2023-07-01 03:00,5,3,2,0,0,0
2023-07-01 03:15,5,1,4,0,0,0
2023-07-01 03:30,0,0,0,0,0,0
2023-07-01 03:45,7,1,6,0,0,0
2023-07-01 04:00,3,1,2,0,0,0
2023-07-01 04:15,6,2,4,0,0,0
2023-07-01 04:30,0,0,0,0,0,0
2023-07-01 04:45,3,2,1,0,0,0
2023-07-01 05:00,0,0,0,0,0,0
2023-07-01 05:15,7,3,4,0,0,0
2023-07-01 05:30,14,8,6,0,0,0
2023-07-01 05:45,3,1,2,0,0,0
2023-07-01 06:00,3,3,0,0,0,0
2023-07-01 06:15,3,2,1,0,0,0
2023-07-01 06:30,3,3,0,0,0,0
2023-07-01 06:45,6,4,2,0,0,0
2023-07-01 07:00,2,2,0,0,0,0
2023-07-01 07:15,3,3,0,0,0,0
2023-07-01 07:30,8,3,5,0,0,0
2023-07-01 07:45,17,13,4,0,0,0
2023-07-01 08:00,19,13,6,0,0,0
2023-07-01 08:15,15,10,5,0,0,0
2023-07-01 08:30,18,10,8,0,0,0
2023-07-01 08:45,36,31,5,0,0,0
2023-07-01 09:00,21,15,6,0,0,0
2023-07-01 09:15,30,24,6,0,0,0
2023-07-01 09:30,24,22,2,0,0,0
2023-07-01 09:45,52,31,21,0,0,0
2023-07-01 10:00,36,28,8,0,0,0
2023-07-01 10:15,32,28,4,0,0,0
2023-07-01 10:30,37,31,6,0,0,0
2023-07-01 10:45,33,27,6,0,0,0
2023-07-01 11:00,51,35,16,0,0,0
2023-07-01 11:15,35,26,9,0,0,0
2023-07-01 11:30,32,25,7,0,0,0
2023-07-01 11:45,28,23,5,0,0,0
2023-07-01 12:00,41,33,8,0,0,0
2023-07-01 12:15,36,21,15,0,0,0
2023-07-01 12:30,41,20,21,0,0,0
2023-07-01 12:45,44,32,12,0,0,0
2023-07-01 13:00,26,17,9,0,0,0
2023-07-01 13:15,20,11,9,0,0,0
2023-07-01 13:30,31,18,13,0,0,0
2023-07-01 13:45,29,22,7,0,0,0
2023-07-01 14:00,43,21,22,0,0,0
2023-07-01 14:15,30,11,19,0,0,0
2023-07-01 14:30,34,22,12,0,0,0
2023-07-01 14:45,25,13,12,0,0,0
2023-07-01 15:00,25,20,5,0,0,0
2023-07-01 15:15,24,10,14,0,0,0
2023-07-01 15:30,24,13,11,0,0,0
2023-07-01 15:45,33,16,17,0,0,0
2023-07-01 16:00,25,14,11,0,0,0
