Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2025-10-01 00:00,5,2,3,0,0,0
2025-10-01 00:15,3,1,2,0,0,0
2025-10-01 00:30,3,0,3,0,0,0
2025-10-01 00:45,5,3,2,0,0,0
2025-10-01 01:00,8,1,7,0,0,0
2025-10-01 01:15,5,0,5,0,0,0
2025-10-01 01:30,4,0,4,0,0,0
2025-10-01 01:45,2,2,0,0,0,0
2025-10-01 02:00,1,0,1,0,0,0
2025-10-01 02:15,3,0,3,0,0,0
2025-10-01 02:30,3,0,3,0,0,0
2025-10-01 02:45,2,1,1,0,0,0
2025-10-01 03:00,2,0,2,0,0,0
2025-10-01 03:15,0,0,0,0,0,0
2025-10-01 03:30,1,0,1,0,0,0
2025-10-01 03:45,0,0,0,0,0,0
2025-10-01 04:00,1,1,0,0,0,0
2025-10-01 04:15,0,0,0,0,0,0
2025-10-01 04:30,1,1,0,0,0,0
2025-10-01 04:45,3,2,1,0,0,0
2025-10-01 05:00,4,3,1,0,0,0
2025-10-01 05:15,7,5,2,0,0,0
2025-10-01 05:30,10,8,2,0,0,0
2025-10-01 05:45,14,10,4,0,0,0
2025-10-01 06:00,12,6,6,0,0,0
2025-10-01 06:15,12,6,6,0,0,0
2025-10-01 06:30,27,17,10,0,0,0
2025-10-01 06:45,54,25,29,0,0,0
2025-10-01 07:00,39,24,15,0,0,0
2025-10-01 07:15,72,52,20,0,0,0
2025-10-01 07:30,147,102,45,0,0,0
2025-10-01 07:45,120,71,49,0,0,0
2025-10-01 08:00,92,54,38,0,0,0
2025-10-01 08:15,73,32,41,0,0,0
2025-10-01 08:30,81,45,36,0,0,0
2025-10-01 08:45,73,46,27,0,0,0
2025-10-01 09:00,48,34,14,0,0,0
2025-10-01 09:15,49,36,13,0,0,0
2025-10-01 09:30,52,41,11,0,0,0
2025-10-01 09:45,55,41,14,0,0,0
2025-10-01 10:00,40,35,5,0,0,0
2025-10-01 10:15,28,20,8,0,0,0
2025-10-01 10:30,43,31,12,0,0,0
2025-10-01 10:45,52,45,7,0,0,0
2025-10-01 11:00,40,30,10,0,0,0
2025-10-01 11:15,41,35,6,0,0,0
2025-10-01 11:30,50,35,15,0,0,0
2025-10-01 11:45,46,36,10,0,0,0
2025-10-01 12:00,55,34,21,0,0,0
2025-10-01 12:15,46,29,17,0,0,0
2025-10-01 12:30,60,43,17,0,0,0
2025-10-01 12:45,53,25,28,0,0,0
2025-10-01 13:00,60,35,25,0,0,0
2025-10-01 13:15,59,41,18,0,0,0
2025-10-01 13:30,49,25,24,0,0,0
2025-10-01 13:45,71,46,25,0,0,0
2025-10-01 14:00,65,40,25,0,0,0
2025-10-01 14:15,47,29,18,0,0,0
2025-10-01 14:30,52,28,24,0,0,0
2025-10-01 14:45,76,49,27,0,0,0
