Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2024-01-01 00:00,4,4,0,0,0,0
2024-01-01 00:15,3,3,0,0,0,0
2024-01-01 00:30,0,0,0,0,0,0
2024-01-01 00:45,8,4,4,0,0,0
2024-01-01 01:00,9,1,8,0,0,0
2024-01-01 01:15,11,9,2,0,0,0
2024-01-01 01:30,7,3,4,0,0,0
2024-01-01 01:45,22,10,12,0,0,0
2024-01-01 02:00,20,8,12,0,0,0
2024-01-01 02:15,15,8,7,0,0,0
2024-01-01 02:30,14,8,6,0,0,0
2024-01-01 02:45,36,23,13,0,0,0
2024-01-01 03:00,26,15,11,0,0,0
2024-01-01 03:15,26,11,15,0,0,0
2024-01-01 03:30,16,9,7,0,0,0
2024-01-01 03:45,9,4,5,0,0,0
2024-01-01 04:00,16,2,14,0,0,0
2024-01-01 04:15,11,7,4,0,0,0
2024-01-01 04:30,8,2,6,0,0,0
2024-01-01 04:45,9,4,5,0,0,0
2024-01-01 05:00,6,1,5,0,0,0
2024-01-01 05:15,4,3,1,0,0,0
2024-01-01 05:30,7,4,3,0,0,0
2024-01-01 05:45,6,6,0,0,0,0
2024-01-01 06:00,2,2,0,0,0,0
2024-01-01 06:15,3,1,2,0,0,0
2024-01-01 06:30,1,0,1,0,0,0
2024-01-01 06:45,0,0,0,0,0,0
2024-01-01 07:00,1,0,1,0,0,0
2024-01-01 07:15,1,0,1,0,0,0
2024-01-01 07:30,3,2,1,0,0,0
2024-01-01 07:45,1,0,1,0,0,0
2024-01-01 08:00,0,0,0,0,0,0
2024-01-01 08:15,3,2,1,0,0,0
2024-01-01 08:30,0,0,0,0,0,0
2024-01-01 08:45,0,0,0,0,0,0
2024-01-01 09:00,3,3,0,0,0,0
2024-01-01 09:15,6,4,2,0,0,0
2024-01-01 09:30,1,1,0,0,0,0
2024-01-01 09:45,4,4,0,0,0,0
2024-01-01 10:00,2,2,0,0,0,0
2024-01-01 10:15,2,2,0,0,0,0
2024-01-01 10:30,0,0,0,0,0,0
2024-01-01 10:45,5,4,1,0,0,0
2024-01-01 11:00,7,5,2,0,0,0
2024-01-01 11:15,6,4,2,0,0,0
2024-01-01 11:30,6,4,2,0,0,0
2024-01-01 11:45,7,6,1,0,0,0
2024-01-01 12:00,3,1,2,0,0,0
2024-01-01 12:15,4,3,1,0,0,0
2024-01-01 12:30,8,5,3,0,0,0
2024-01-01 12:45,14,6,8,0,0,0
2024-01-01 13:00,2,1,1,0,0,0
2024-01-01 13:15,7,4,3,0,0,0
2024-01-01 13:30,7,6,1,0,0,0
2024-01-01 13:45,4,2,2,0,0,0
2024-01-01 14:00,5,3,2,0,0,0
2024-01-01 14:15,12,10,2,0,0,0
2024-01-01 14:30,11,6,5,0,0,0
2024-01-01 14:45,7,5,2,0,0,0
2024-01-01 15:00,5,4,1,0,0,0
2024-01-01 15:15,4,3,1,0,0,0
2024-01-01 15:30,9,8,1,0,0,0
2024-01-01 15:45,5,3,2,0,0,0
2024-01-01 16:00,6,4,2,0,0,0
2024-01-01 16:15,10,7,3,0,0,0
2024-01-01 16:30,10,6,4,0,0,0
2024-01-01 16:45,9,6,3,0,0,0
2024-01-01 17:00,4,3,1,0,0,0
2024-01-01 17:15,8,6,2,0,0,0
2024-01-01 17:30,11,4,7,0,0,0
2024-01-01 17:45,9,7,2,0,0,0
2024-01-01 18:00,4,1,3,0,0,0
2024-01-01 18:15,5,4,1,0,0,0
2024-01-01 18:30,5,1,4,0,0,0
2024-01-01 18:45,12,7,5,0,0,0
2024-01-01 19:00,5,2,3,0,0,0
2024-01-01 19:15,3,3,0,0,0,0
2024-01-01 19:30,6,3,3,0,0,0
2024-01-01 19:45,8,3,5,0,0,0
2024-01-01 20:00,10,9,1,0,0,0
2024-01-01 20:15,0,0,0,0,0,0
2024-01-01 20:30,5,2,3,0,0,0
2024-01-01 20:45,2,2,0,0,0,0
2024-01-01 21:00,4,4,0,0,0,0
2024-01-01 21:15,2,2,0,0,0,0
2024-01-01 21:30,4,3,1,0,0,0
