Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2024-03-01 00:00,3,1,2,0,0,0
2024-03-01 00:15,4,2,2,0,0,0
2024-03-01 00:30,2,1,1,0,0,0
2024-03-01 00:45,1,1,0,0,0,0
2024-03-01 01:00,0,0,0,0,0,0
2024-03-01 01:15,7,5,2,0,0,0
2024-03-01 01:30,1,1,0,0,0,0
2024-03-01 01:45,0,0,0,0,0,0
2024-03-01 02:00,1,0,1,0,0,0
2024-03-01 02:15,0,0,0,0,0,0
2024-03-01 02:30,0,0,0,0,0,0
2024-03-01 02:45,0,0,0,0,0,0
2024-03-01 03:00,1,0,1,0,0,0
2024-03-01 03:15,2,0,2,0,0,0
2024-03-01 03:30,3,3,0,0,0,0
2024-03-01 03:45,0,0,0,0,0,0
2024-03-01 04:00,0,0,0,0,0,0
2024-03-01 04:15,3,1,2,0,0,0
2024-03-01 04:30,0,0,0,0,0,0
2024-03-01 04:45,7,5,2,0,0,0
2024-03-01 05:00,6,4,2,0,0,0
2024-03-01 05:15,3,3,0,0,0,0
2024-03-01 05:30,6,5,1,0,0,0
2024-03-01 05:45,11,6,5,0,0,0
2024-03-01 06:00,12,7,5,0,0,0
2024-03-01 06:15,19,14,5,0,0,0
2024-03-01 06:30,32,21,11,0,0,0
2024-03-01 06:45,28,13,15,0,0,0
2024-03-01 07:00,36,21,15,0,0,0
2024-03-01 07:15,71,52,19,0,0,0
2024-03-01 07:30,121,85,36,0,0,0
2024-03-01 07:45,95,54,41,0,0,0
2024-03-01 08:00,80,44,36,0,0,0
2024-03-01 08:15,70,45,25,0,0,0
2024-03-01 08:30,57,29,28,0,0,0
2024-03-01 08:45,58,36,22,0,0,0
2024-03-01 09:00,40,30,10,0,0,0
2024-03-01 09:15,40,28,12,0,0,0
2024-03-01 09:30,39,32,7,0,0,0
2024-03-01 09:45,42,36,6,0,0,0
2024-03-01 10:00,26,19,7,0,0,0
2024-03-01 10:15,31,22,9,0,0,0
2024-03-01 10:30,36,24,12,0,0,0
2024-03-01 10:45,34,25,9,0,0,0
2024-03-01 11:00,28,19,9,0,0,0
2024-03-01 11:15,31,25,6,0,0,0
2024-03-01 11:30,35,26,9,0,0,0
2024-03-01 11:45,36,16,20,0,0,0
2024-03-01 12:00,38,27,11,0,0,0
2024-03-01 12:15,47,36,11,0,0,0
2024-03-01 12:30,41,16,25,0,0,0
2024-03-01 12:45,63,45,18,0,0,0
2024-03-01 13:00,46,28,18,0,0,0
2024-03-01 13:15,67,35,32,0,0,0
2024-03-01 13:30,46,25,21,0,0,0
2024-03-01 13:45,68,42,26,0,0,0
2024-03-01 14:00,55,31,24,0,0,0
2024-03-01 14:15,60,35,25,0,0,0
2024-03-01 14:30,58,42,16,0,0,0
2024-03-01 14:45,51,35,16,0,0,0
2024-03-01 15:00,50,31,19,0,0,0
2024-03-01 15:15,55,38,17,0,0,0
2024-03-01 15:30,61,39,22,0,0,0
2024-03-01 15:45,73,45,28,0,0,0
2024-03-01 16:00,64,45,19,0,0,0
2024-03-01 16:15,71,48,23,0,0,0
2024-03-01 16:30,81,44,37,0,0,0
2024-03-01 16:45,71,51,20,0,0,0
2024-03-01 17:00,83,60,23,0,0,0
2024-03-01 17:15,49,29,20,0,0,0
2024-03-01 17:30,50,30,20,0,0,0
2024-03-01 17:45,77,60,17,0,0,0
2024-03-01 18:00,51,32,19,0,0,0
2024-03-01 18:15,76,49,27,0,0,0
2024-03-01 18:30,63,36,27,0,0,0
2024-03-01 18:45,54,32,22,0,0,0
2024-03-01 19:00,46,31,15,0,0,0
2024-03-01 19:15,41,29,12,0,0,0
2024-03-01 19:30,39,21,18,0,0,0
2024-03-01 19:45,35,24,11,0,0,0
2024-03-01 20:00,26,17,9,0,0,0
2024-03-01 20:15,29,20,9,0,0,0
2024-03-01 20:30,31,15,16,0,0,0
2024-03-01 20:45,22,10,12,0,0,0
2024-03-01 21:00,22,13,9,0,0,0
2024-03-01 21:15,26,20,6,0,0,0
2024-03-01 21:30,17,9,8,0,0,0
2024-03-01 21:45,13,6,7,0,0,0
2024-03-01 22:00,14,5,9,0,0,0
2024-03-01 22:15,28,16,12,0,0,0
2024-03-01 22:30,21,13,8,0,0,0
2024-03-01 22:45,17,9,8,0,0,0
2024-03-01 23:00,22,10,12,0,0,0
2024-03-01 23:15,6,2,4,0,0,0
2024-03-01 23:30,10,6,4,0,0,0
2024-03-01 23:45,11,3,8,0,0,0
