Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2023-12-01 00:00,10,4,6,0,0,0
2023-12-01 00:15,5,0,5,0,0,0
2023-12-01 00:30,3,3,0,0,0,0
2023-12-01 00:45,6,1,5,0,0,0
2023-12-01 01:00,7,1,6,0,0,0
2023-12-01 01:15,1,0,1,0,0,0
2023-12-01 01:30,0,0,0,0,0,0
2023-12-01 01:45,2,0,2,0,0,0
2023-12-01 02:00,3,2,1,0,0,0
2023-12-01 02:15,5,1,4,0,0,0
2023-12-01 02:30,2,1,1,0,0,0
2023-12-01 02:45,3,2,1,0,0,0
2023-12-01 03:00,2,1,1,0,0,0
2023-12-01 03:15,0,0,0,0,0,0
2023-12-01 03:30,0,0,0,0,0,0
2023-12-01 03:45,1,1,0,0,0,0
2023-12-01 04:00,0,0,0,0,0,0
2023-12-01 04:15,3,3,0,0,0,0
2023-12-01 04:30,0,0,0,0,0,0
2023-12-01 04:45,2,2,0,0,0,0
2023-12-01 05:00,2,1,1,0,0,0
2023-12-01 05:15,3,1,2,0,0,0
2023-12-01 05:30,4,3,1,0,0,0
2023-12-01 05:45,8,3,5,0,0,0
2023-12-01 06:00,12,7,5,0,0,0
2023-12-01 06:15,10,6,4,0,0,0
2023-12-01 06:30,18,10,8,0,0,0
2023-12-01 06:45,38,22,16,0,0,0
2023-12-01 07:00,48,30,18,0,0,0
2023-12-01 07:15,54,40,14,0,0,0
2023-12-01 07:30,115,80,35,0,0,0
2023-12-01 07:45,99,64,35,0,0,0
2023-12-01 08:00,71,40,31,0,0,0
2023-12-01 08:15,69,34,35,0,0,0
2023-12-01 08:30,46,21,25,0,0,0
2023-12-01 08:45,46,29,17,0,0,0
2023-12-01 09:00,38,29,9,0,0,0
2023-12-01 09:15,33,25,8,0,0,0
2023-12-01 09:30,32,24,8,0,0,0
2023-12-01 09:45,47,34,13,0,0,0
2023-12-01 10:00,50,35,15,0,0,0
2023-12-01 10:15,31,22,9,0,0,0
2023-12-01 10:30,28,18,10,0,0,0
2023-12-01 10:45,33,24,9,0,0,0
2023-12-01 11:00,28,20,8,0,0,0
2023-12-01 11:15,31,20,11,0,0,0
2023-12-01 11:30,31,18,13,0,0,0
2023-12-01 11:45,38,27,11,0,0,0
2023-12-01 12:00,35,19,16,0,0,0
2023-12-01 12:15,61,41,20,0,0,0
2023-12-01 12:30,63,33,30,0,0,0
2023-12-01 12:45,59,33,26,0,0,0
2023-12-01 13:00,44,27,17,0,0,0
2023-12-01 13:15,67,36,31,0,0,0
2023-12-01 13:30,47,27,20,0,0,0
2023-12-01 13:45,67,39,28,0,0,0
2023-12-01 14:00,47,24,23,0,0,0
2023-12-01 14:15,58,35,23,0,0,0
2023-12-01 14:30,57,35,22,0,0,0
2023-12-01 14:45,52,29,23,0,0,0
2023-12-01 15:00,48,29,19,0,0,0
2023-12-01 15:15,53,40,13,0,0,0
2023-12-01 15:30,65,47,18,0,0,0
2023-12-01 15:45,79,53,26,0,0,0
2023-12-01 16:00,77,53,24,0,0,0
2023-12-01 16:15,57,42,15,0,0,0
2023-12-01 16:30,41,25,16,0,0,0
2023-12-01 16:45,68,40,28,0,0,0
2023-12-01 17:00,45,32,13,0,0,0
2023-12-01 17:15,56,41,15,0,0,0
2023-12-01 17:30,48,29,19,0,0,0
2023-12-01 17:45,60,50,10,0,0,0
2023-12-01 18:00,68,56,12,0,0,0
2023-12-01 18:15,61,34,27,0,0,0
2023-12-01 18:30,28,19,9,0,0,0
2023-12-01 18:45,46,34,12,0,0,0
2023-12-01 19:00,38,26,12,0,0,0
2023-12-01 19:15,36,17,19,0,0,0
2023-12-01 19:30,35,22,13,0,0,0
2023-12-01 19:45,22,10,12,0,0,0
2023-12-01 20:00,34,23,11,0,0,0
2023-12-01 20:15,35,19,16,0,0,0
2023-12-01 20:30,21,9,12,0,0,0
2023-12-01 20:45,20,12,8,0,0,0
2023-12-01 21:00,21,10,11,0,0,0
2023-12-01 21:15,30,7,23,0,0,0
2023-12-01 21:30,25,15,10,0,0,0
2023-12-01 21:45,32,17,15,0,0,0
2023-12-01 22:00,16,7,9,0,0,0
2023-12-01 22:15,10,6,4,0,0,0
2023-12-01 22:30,18,2,16,0,0,0
2023-12-01 22:45,20,8,12,0,0,0
2023-12-01 23:00,28,10,18,0,0,0
2023-12-01 23:15,13,4,9,0,0,0
2023-12-01 23:30,21,8,13,0,0,0
2023-12-01 23:45,14,7,7,0,0,0
