Datetime,100034981 (Weseler Straße),101034981 (Weseler Straße stadteinwärts),102034981 (Weseler Straße stadtauswärts),100034981-status,101034981-status,102034981-status
2024-05-01 00:00,20,12,8,0,0,0
2024-05-01 00:15,22,8,14,0,0,0
2024-05-01 00:30,21,14,7,0,0,0
2024-05-01 00:45,29,13,16,0,0,0
2024-05-01 01:00,10,4,6,0,0,0
2024-05-01 01:15,21,7,14,0,0,0
2024-05-01 01:30,23,10,13,0,0,0
2024-05-01 01:45,15,5,10,0,0,0
2024-05-01 02:00,7,1,6,0,0,0
2024-05-01 02:15,17,8,9,0,0,0
2024-05-01 02:30,13,4,9,0,0,0
2024-05-01 02:45,11,1,10,0,0,0
2024-05-01 03:00,9,0,9,0,0,0
2024-05-01 03:15,17,8,9,0,0,0
2024-05-01 03:30,6,0,6,0,0,0
2024-05-01 03:45,6,4,2,0,0,0
2024-05-01 04:00,6,2,4,0,0,0
2024-05-01 04:15,2,0,2,0,0,0
2024-05-01 04:30,4,1,3,0,0,0
2024-05-01 04:45,1,0,1,0,0,0
2024-05-01 05:00,5,5,0,0,0,0
2024-05-01 05:15,3,3,0,0,0,0
2024-05-01 05:30,8,6,2,0,0,0
2024-05-01 05:45,4,2,2,0,0,0
2024-05-01 06:00,4,3,1,0,0,0
2024-05-01 06:15,5,5,0,0,0,0
2024-05-01 06:30,3,2,1,0,0,0
2024-05-01 06:45,9,8,1,0,0,0
2024-05-01 07:00,3,1,2,0,0,0
2024-05-01 07:15,2,1,1,0,0,0
2024-05-01 07:30,6,2,4,0,0,0
2024-05-01 07:45,8,5,3,0,0,0
2024-05-01 08:00,6,5,1,0,0,0
2024-05-01 08:15,6,5,1,0,0,0
2024-05-01 08:30,11,9,2,0,0,0
2024-05-01 08:45,18,12,6,0,0,0
2024-05-01 09:00,15,8,7,0,0,0
2024-05-01 09:15,9,6,3,0,0,0
2024-05-01 09:30,25,19,6,0,0,0
2024-05-01 09:45,36,20,16,0,0,0
2024-05-01 10:00,33,28,5,0,0,0
2024-05-01 10:15,49,33,16,0,0,0
2024-05-01 10:30,30,18,12,0,0,0
2024-05-01 10:45,34,23,11,0,0,0
2024-05-01 11:00,45,27,18,0,0,0
2024-05-01 11:15,63,33,30,0,0,0
2024-05-01 11:30,40,24,16,0,0,0
2024-05-01 11:45,70,51,19,0,0,0
2024-05-01 12:00,48,34,14,0,0,0
2024-05-01 12:15,73,44,29,0,0,0
2024-05-01 12:30,50,35,15,0,0,0
2024-05-01 12:45,64,46,18,0,0,0
2024-05-01 13:00,47,31,16,0,0,0
2024-05-01 13:15,61,45,16,0,0,0
2024-05-01 13:30,45,34,11,0,0,0
2024-05-01 13:45,55,36,19,0,0,0
2024-05-01 14:00,68,43,25,0,0,0
2024-05-01 14:15,69,49,20,0,0,0
2024-05-01 14:30,42,23,19,0,0,0
2024-05-01 14:45,54,36,18,0,0,0
2024-05-01 15:00,80,51,29,0,0,0
2024-05-01 15:15,57,37,20,0,0,0
2024-05-01 15:30,62,34,28,0,0,0
2024-05-01 15:45,66,46,20,0,0,0
2024-05-01 16:00,46,29,17,0,0,0
2024-05-01 16:15,65,52,13,0,0,0
2024-05-01 16:30,36,24,12,0,0,0
2024-05-01 16:45,50,35,15,0,0,0
2024-05-01 17:00,51,28,23,0,0,0
2024-05-01 17:15,41,25,16,0,0,0
2024-05-01 17:30,34,19,15,0,0,0
2024-05-01 17:45,54,29,25,0,0,0
2024-05-01 18:00,43,23,20,0,0,0
2024-05-01 18:15,63,34,29,0,0,0
2024-05-01 18:30,67,42,25,0,0,0
2024-05-01 18:45,48,27,21,0,0,0
2024-05-01 19:00,53,26,27,0,0,0
2024-05-01 19:15,32,19,13,0,0,0
2024-05-01 19:30,60,29,31,0,0,0
2024-05-01 19:45,47,26,21,0,0,0
2024-05-01 20:00,43,23,20,0,0,0
2024-05-01 20:15,43,21,22,0,0,0
2024-05-01 20:30,32,20,12,0,0,0
2024-05-01 20:45,37,14,23,0,0,0
2024-05-01 21:00,48,19,29,0,0,0
2024-05-01 21:15,56,17,39,0,0,0
2024-05-01 21:30,32,9,23,0,0,0
2024-05-01 21:45,29,19,10,0,0,0
2024-05-01 22:00,30,13,17,0,0,0
2024-05-01 22:15,18,12,6,0,0,0
2024-05-01 22:30,16,8,8,0,0,0
2024-05-01 22:45,11,3,8,0,0,0
2024-05-01 23:00,23,16,7,0,0,0
2024-05-01 23:15,32,14,18,0,0,0
2024-05-01 23:30,22,13,9,0,0,0
2024-05-01 23:45,14,3,11,0,0,0
2024-05-02 00:00,8,2,6,0,0,0
2024-05-02 00:15,4,2,2,0,0,0
2024-05-02 00:30,1,1,0,0,0,0
2024-05-02 00:45,13,5,8,0,0,0
2024-05-02 01:00,7,3,4,0,0,0
2024-05-02 01:15,8,4,4,0,0,0
2024-05-02 01:30,5,1,4,0,0,0
2024-05-02 01:45,1,1,0,0,0,0
2024-05-02 02:00,6,1,5,0,0,0
2024-05-02 02:15,0,0,0,0,0,0
2024-05-02 02:30,1,1,0,0,0,0
2024-05-02 02:45,1,0,1,0,0,0
2024-05-02 03:00,1,1,0,0,0,0
2024-05-02 03:15,2,2,0,0,0,0
2024-05-02 03:30,0,0,0,0,0,0
2024-05-02 03:45,1,0,1,0,0,0
2024-05-02 04:00,0,0,0,0,0,0
2024-05-02 04:15,0,0,0,0,0,0
2024-05-02 04:30,3,1,2,0,0,0
2024-05-02 04:45,4,4,0,0,0,0
2024-05-02 05:00,2,2,0,0,0,0
2024-05-02 05:15,6,5,1,0,0,0
2024-05-02 05:30,10,6,4,0,0,0
2024-05-02 05:45,16,15,1,0,0,0
2024-05-02 06:00,9,5,4,0,0,0
2024-05-02 06:15,26,19,7,0,0,0
2024-05-02 06:30,22,10,12,0,0,0
2024-05-02 06:45,31,16,15,0,0,0
2024-05-02 07:00,63,35,28,0,0,0
2024-05-02 07:15,87,48,39,0,0,0
2024-05-02 07:30,140,86,54,0,0,0
2024-05-02 07:45,116,60,56,0,0,0
2024-05-02 08:00,101,57,44,0,0,0
2024-05-02 08:15,93,57,36,0,0,0
2024-05-02 08:30,74,35,39,0,0,0
2024-05-02 08:45,90,61,29,0,0,0
2024-05-02 09:00,39,25,14,0,0,0
2024-05-02 09:15,50,35,15,0,0,0
2024-05-02 09:30,55,42,13,0,0,0
2024-05-02 09:45,68,53,15,0,0,0
2024-05-02 10:00,61,44,17,0,0,0
2024-05-02 10:15,44,30,14,0,0,0
2024-05-02 10:30,52,43,9,0,0,0
2024-05-02 10:45,53,37,16,0,0,0
2024-05-02 11:00,47,31,16,0,0,0
2024-05-02 11:15,49,33,16,0,0,0
2024-05-02 11:30,43,28,15,0,0,0
2024-05-02 11:45,53,31,22,0,0,0
2024-05-02 12:00,75,51,24,0,0,0
2024-05-02 12:15,39,26,13,0,0,0
2024-05-02 12:30,63,30,33,0,0,0
2024-05-02 12:45,58,38,20,0,0,0
2024-05-02 13:00,56,35,21,0,0,0
2024-05-02 13:15,56,31,25,0,0,0
2024-05-02 13:30,46,26,20,0,0,0
2024-05-02 13:45,91,62,29,0,0,0
2024-05-02 14:00,99,57,42,0,0,0
2024-05-02 14:15,53,29,24,0,0,0
2024-05-02 14:30,64,33,31,0,0,0
2024-05-02 14:45,67,47,20,0,0,0
2024-05-02 15:00,82,56,26,0,0,0
2024-05-02 15:15,85,58,27,0,0,0
2024-05-02 15:30,82,46,36,0,0,0
2024-05-02 15:45,113,66,47,0,0,0
2024-05-02 16:00,102,66,36,0,0,0
2024-05-02 16:15,91,58,33,0,0,0
2024-05-02 16:30,80,53,27,0,0,0
2024-05-02 16:45,97,58,39,0,0,0
2024-05-02 17:00,90,64,26,0,0,0
2024-05-02 17:15,113,84,29,0,0,0
2024-05-02 17:30,91,60,31,0,0,0
2024-05-02 17:45,122,74,48,0,0,0
2024-05-02 18:00,116,65,51,0,0,0
2024-05-02 18:15,66,44,22,0,0,0
2024-05-02 18:30,63,38,25,0,0,0
2024-05-02 18:45,75,48,27,0,0,0
2024-05-02 19:00,67,44,23,0,0,0
2024-05-02 19:15,63,33,30,0,0,0
2024-05-02 19:30,52,30,22,0,0,0
2024-05-02 19:45,57,38,19,0,0,0
2024-05-02 20:00,52,33,19,0,0,0
2024-05-02 20:15,51,28,23,0,0,0
2024-05-02 20:30,42,22,20,0,0,0
2024-05-02 20:45,25,8,17,0,0,0
2024-05-02 21:00,24,11,13,0,0,0
2024-05-02 21:15,17,12,5,0,0,0
2024-05-02 21:30,25,13,12,0,0,0
2024-05-02 21:45,30,15,15,0,0,0
2024-05-02 22:00,32,9,23,0,0,0
2024-05-02 22:15,17,6,11,0,0,0
2024-05-02 22:30,25,7,18,0,0,0
2024-05-02 22:45,19,6,13,0,0,0
2024-05-02 23:00,11,3,8,0,0,0
2024-05-02 23:15,10,5,5,0,0,0
2024-05-02 23:30,6,3,3,0,0,0
2024-05-02 23:45,6,1,5,0,0,0
